#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1572   0.459939E+03   0.680767E+01   0.105605E-05   0.680767E+01   0.206905E+02   0.168722E-06   0.105605E-05   0.168722E-06   0.292575E-08
  1573   0.457224E+03   0.645015E+01   0.104397E-05   0.645015E+01   0.207875E+02   0.169469E-06   0.104397E-05   0.169469E-06   0.292248E-08
  1574   0.454546E+03   0.608524E+01   0.103195E-05   0.608524E+01   0.208823E+02   0.170195E-06   0.103195E-05   0.170195E-06   0.291921E-08
  1575   0.451903E+03   0.571315E+01   0.101998E-05   0.571315E+01   0.209750E+02   0.170901E-06   0.101998E-05   0.170901E-06   0.291595E-08
  1576   0.449298E+03   0.533409E+01   0.100806E-05   0.533409E+01   0.210656E+02   0.171586E-06   0.100806E-05   0.171586E-06   0.291269E-08
  1577   0.446730E+03   0.494826E+01   0.996189E-06   0.494826E+01   0.211540E+02   0.172250E-06   0.996189E-06   0.172250E-06   0.290944E-08
  1578   0.444200E+03   0.455588E+01   0.984379E-06   0.455588E+01   0.212402E+02   0.172894E-06   0.984379E-06   0.172894E-06   0.290619E-08
  1579   0.441708E+03   0.415713E+01   0.972626E-06   0.415713E+01   0.213241E+02   0.173516E-06   0.972626E-06   0.173516E-06   0.290295E-08
  1580   0.439255E+03   0.375222E+01   0.960933E-06   0.375222E+01   0.214057E+02   0.174118E-06   0.960933E-06   0.174118E-06   0.289972E-08
  1581   0.436840E+03   0.334135E+01   0.949302E-06   0.334135E+01   0.214850E+02   0.174700E-06   0.949302E-06   0.174700E-06   0.289649E-08
  1582   0.434465E+03   0.292470E+01   0.937734E-06   0.292470E+01   0.215620E+02   0.175260E-06   0.937734E-06   0.175260E-06   0.289327E-08
  1583   0.432130E+03   0.250245E+01   0.926231E-06   0.250245E+01   0.216366E+02   0.175800E-06   0.926231E-06   0.175800E-06   0.289005E-08
  1584   0.429834E+03   0.207482E+01   0.914795E-06   0.207482E+01   0.217088E+02   0.176319E-06   0.914795E-06   0.176319E-06   0.288683E-08
  1585   0.427577E+03   0.164200E+01   0.903427E-06   0.164200E+01   0.217784E+02   0.176817E-06   0.903427E-06   0.176817E-06   0.288363E-08
  1586   0.425361E+03   0.120415E+01   0.892131E-06   0.120415E+01   0.218456E+02   0.177295E-06   0.892131E-06   0.177295E-06   0.288042E-08
  1587   0.423185E+03   0.761507E+00   0.880906E-06   0.761507E+00   0.219103E+02   0.177752E-06   0.880906E-06   0.177752E-06   0.287722E-08
  1588   0.421050E+03   0.314274E+00   0.869756E-06   0.314274E+00   0.219724E+02   0.178187E-06   0.869756E-06   0.178187E-06   0.287403E-08
  1589   0.418955E+03  -0.137349E+00   0.858681E-06  -0.137349E+00   0.220320E+02   0.178603E-06   0.858681E-06   0.178603E-06   0.287085E-08
  1590   0.416901E+03  -0.593151E+00   0.847685E-06  -0.593151E+00   0.220889E+02   0.178997E-06   0.847685E-06   0.178997E-06   0.286766E-08
  1591   0.414888E+03  -0.105293E+01   0.836767E-06  -0.105293E+01   0.221433E+02   0.179370E-06   0.836767E-06   0.179370E-06   0.286449E-08
  1592   0.412916E+03  -0.151646E+01   0.825931E-06  -0.151646E+01   0.221950E+02   0.179723E-06   0.825931E-06   0.179723E-06   0.286132E-08
  1593   0.410985E+03  -0.198355E+01   0.815179E-06  -0.198355E+01   0.222440E+02   0.180054E-06   0.815179E-06   0.180054E-06   0.285815E-08
  1594   0.409096E+03  -0.245399E+01   0.804511E-06  -0.245399E+01   0.222903E+02   0.180365E-06   0.804511E-06   0.180365E-06   0.285499E-08
  1595   0.407249E+03  -0.292755E+01   0.793929E-06  -0.292755E+01   0.223339E+02   0.180655E-06   0.793929E-06   0.180655E-06   0.285184E-08
  1596   0.405442E+03  -0.340404E+01   0.783437E-06  -0.340404E+01   0.223749E+02   0.180924E-06   0.783437E-06   0.180924E-06   0.284869E-08
  1597   0.403678E+03  -0.388323E+01   0.773034E-06  -0.388323E+01   0.224130E+02   0.181172E-06   0.773034E-06   0.181172E-06   0.284554E-08
  1598   0.401955E+03  -0.436492E+01   0.762724E-06  -0.436492E+01   0.224485E+02   0.181400E-06   0.762724E-06   0.181400E-06   0.284240E-08
  1599   0.400273E+03  -0.484888E+01   0.752508E-06  -0.484888E+01   0.224812E+02   0.181606E-06   0.752508E-06   0.181606E-06   0.283927E-08
  1600   0.398634E+03  -0.533492E+01   0.742387E-06  -0.533492E+01   0.225110E+02   0.181792E-06   0.742387E-06   0.181792E-06   0.283614E-08
  1601   0.397037E+03  -0.582282E+01   0.732364E-06  -0.582282E+01   0.225381E+02   0.181956E-06   0.732364E-06   0.181956E-06   0.283301E-08
  1602   0.395480E+03  -0.631239E+01   0.722439E-06  -0.631239E+01   0.225624E+02   0.182100E-06   0.722439E-06   0.182100E-06   0.282989E-08
  1603   0.393965E+03  -0.680343E+01   0.712613E-06  -0.680343E+01   0.225838E+02   0.182223E-06   0.712613E-06   0.182223E-06   0.282678E-08
  1604   0.392492E+03  -0.729573E+01   0.702888E-06  -0.729573E+01   0.226025E+02   0.182325E-06   0.702888E-06   0.182325E-06   0.282367E-08
  1605   0.391061E+03  -0.778911E+01   0.693265E-06  -0.778911E+01   0.226182E+02   0.182408E-06   0.693265E-06   0.182408E-06   0.282057E-08
  1606   0.389670E+03  -0.828334E+01   0.683743E-06  -0.828334E+01   0.226311E+02   0.182470E-06   0.683743E-06   0.182470E-06   0.281747E-08
  1607   0.388321E+03  -0.877817E+01   0.674325E-06  -0.877817E+01   0.226412E+02   0.182511E-06   0.674325E-06   0.182511E-06   0.281437E-08
  1608   0.387013E+03  -0.927353E+01   0.665012E-06  -0.927353E+01   0.226483E+02   0.182533E-06   0.665012E-06   0.182533E-06   0.281129E-08
  1609   0.385745E+03  -0.976904E+01   0.655803E-06  -0.976904E+01   0.226526E+02   0.182535E-06   0.655803E-06   0.182535E-06   0.280820E-08
  1610   0.384519E+03  -0.102646E+02   0.646701E-06  -0.102646E+02   0.226540E+02   0.182518E-06   0.646701E-06   0.182518E-06   0.280512E-08
  1611   0.383333E+03  -0.107599E+02   0.637705E-06  -0.107599E+02   0.226527E+02   0.182480E-06   0.637705E-06   0.182480E-06   0.280205E-08
  1612   0.382188E+03  -0.112548E+02   0.628818E-06  -0.112548E+02   0.226484E+02   0.182424E-06   0.628818E-06   0.182424E-06   0.279898E-08
  1613   0.381084E+03  -0.117491E+02   0.620041E-06  -0.117491E+02   0.226414E+02   0.182348E-06   0.620041E-06   0.182348E-06   0.279592E-08
  1614   0.380019E+03  -0.122425E+02   0.611373E-06  -0.122425E+02   0.226316E+02   0.182253E-06   0.611373E-06   0.182253E-06   0.279286E-08
  1615   0.378995E+03  -0.127348E+02   0.602816E-06  -0.127348E+02   0.226191E+02   0.182139E-06   0.602816E-06   0.182139E-06   0.278981E-08
  1616   0.378010E+03  -0.132260E+02   0.594371E-06  -0.132260E+02   0.226037E+02   0.182006E-06   0.594371E-06   0.182006E-06   0.278676E-08
  1617   0.377065E+03  -0.137157E+02   0.586039E-06  -0.137157E+02   0.225855E+02   0.181854E-06   0.586039E-06   0.181854E-06   0.278371E-08
  1618   0.376160E+03  -0.142037E+02   0.577821E-06  -0.142037E+02   0.225646E+02   0.181684E-06   0.577821E-06   0.181684E-06   0.278068E-08
  1619   0.375293E+03  -0.146900E+02   0.569718E-06  -0.146900E+02   0.225408E+02   0.181495E-06   0.569718E-06   0.181495E-06   0.277764E-08
  1620   0.374464E+03  -0.151742E+02   0.561731E-06  -0.151742E+02   0.225144E+02   0.181288E-06   0.561731E-06   0.181288E-06   0.277461E-08
  1621   0.373675E+03  -0.156563E+02   0.553860E-06  -0.156563E+02   0.224851E+02   0.181063E-06   0.553860E-06   0.181063E-06   0.277159E-08
  1622   0.372923E+03  -0.161360E+02   0.546108E-06  -0.161360E+02   0.224531E+02   0.180820E-06   0.546108E-06   0.180820E-06   0.276857E-08
  1623   0.372209E+03  -0.166131E+02   0.538474E-06  -0.166131E+02   0.224183E+02   0.180559E-06   0.538474E-06   0.180559E-06   0.276556E-08
  1624   0.371532E+03  -0.170875E+02   0.530960E-06  -0.170875E+02   0.223808E+02   0.180280E-06   0.530960E-06   0.180280E-06   0.276255E-08
  1625   0.370892E+03  -0.175589E+02   0.523566E-06  -0.175589E+02   0.223406E+02   0.179983E-06   0.523566E-06   0.179983E-06   0.275954E-08
  1626   0.370290E+03  -0.180272E+02   0.516295E-06  -0.180272E+02   0.222978E+02   0.179669E-06   0.516295E-06   0.179669E-06   0.275655E-08
  1627   0.369723E+03  -0.184922E+02   0.509146E-06  -0.184922E+02   0.222523E+02   0.179338E-06   0.509146E-06   0.179338E-06   0.275355E-08
  1628   0.369193E+03  -0.189536E+02   0.502120E-06  -0.189536E+02   0.222042E+02   0.178989E-06   0.502120E-06   0.178989E-06   0.275056E-08
  1629   0.368698E+03  -0.194115E+02   0.495219E-06  -0.194115E+02   0.221535E+02   0.178624E-06   0.495219E-06   0.178624E-06   0.274758E-08
  1630   0.368238E+03  -0.198654E+02   0.488444E-06  -0.198654E+02   0.221001E+02   0.178241E-06   0.488444E-06   0.178241E-06   0.274460E-08
  1631   0.367813E+03  -0.203154E+02   0.481795E-06  -0.203154E+02   0.220441E+02   0.177842E-06   0.481795E-06   0.177842E-06   0.274162E-08
  1632   0.367422E+03  -0.207612E+02   0.475273E-06  -0.207612E+02   0.219856E+02   0.177426E-06   0.475273E-06   0.177426E-06   0.273865E-08
  1633   0.367065E+03  -0.212027E+02   0.468880E-06  -0.212027E+02   0.219246E+02   0.176993E-06   0.468880E-06   0.176993E-06   0.273569E-08
  1634   0.366742E+03  -0.216396E+02   0.462617E-06  -0.216396E+02   0.218610E+02   0.176545E-06   0.462617E-06   0.176545E-06   0.273273E-08
  1635   0.366451E+03  -0.220719E+02   0.456483E-06  -0.220719E+02   0.217948E+02   0.176079E-06   0.456483E-06   0.176079E-06   0.272977E-08
  1636   0.366193E+03  -0.224993E+02   0.450481E-06  -0.224993E+02   0.217262E+02   0.175598E-06   0.450481E-06   0.175598E-06   0.272682E-08
  1637   0.365967E+03  -0.229219E+02   0.444612E-06  -0.229219E+02   0.216552E+02   0.175101E-06   0.444612E-06   0.175101E-06   0.272387E-08
  1638   0.365772E+03  -0.233392E+02   0.438875E-06  -0.233392E+02   0.215816E+02   0.174588E-06   0.438875E-06   0.174588E-06   0.272093E-08
  1639   0.365609E+03  -0.237513E+02   0.433273E-06  -0.237513E+02   0.215057E+02   0.174059E-06   0.433273E-06   0.174059E-06   0.271800E-08
  1640   0.365476E+03  -0.241580E+02   0.427806E-06  -0.241580E+02   0.214275E+02   0.173515E-06   0.427806E-06   0.173515E-06   0.271506E-08
  1641   0.365373E+03  -0.245591E+02   0.422475E-06  -0.245591E+02   0.213470E+02   0.172955E-06   0.422475E-06   0.172955E-06   0.271214E-08
  1642   0.365299E+03  -0.249544E+02   0.417281E-06  -0.249544E+02   0.212641E+02   0.172380E-06   0.417281E-06   0.172380E-06   0.270921E-08
  1643   0.365255E+03  -0.253440E+02   0.412226E-06  -0.253440E+02   0.211791E+02   0.171790E-06   0.412226E-06   0.171790E-06   0.270630E-08
  1644   0.365239E+03  -0.257276E+02   0.407309E-06  -0.257276E+02   0.210918E+02   0.171185E-06   0.407309E-06   0.171185E-06   0.270338E-08
  1645   0.365251E+03  -0.261050E+02   0.402532E-06  -0.261050E+02   0.210024E+02   0.170565E-06   0.402532E-06   0.170565E-06   0.270047E-08
  1646   0.365290E+03  -0.264762E+02   0.397897E-06  -0.264762E+02   0.209107E+02   0.169930E-06   0.397897E-06   0.169930E-06   0.269757E-08
  1647   0.365357E+03  -0.268411E+02   0.393403E-06  -0.268411E+02   0.208170E+02   0.169281E-06   0.393403E-06   0.169281E-06   0.269467E-08
  1648   0.365449E+03  -0.271994E+02   0.389052E-06  -0.271994E+02   0.207212E+02   0.168617E-06   0.389052E-06   0.168617E-06   0.269178E-08
  1649   0.365567E+03  -0.275511E+02   0.384846E-06  -0.275511E+02   0.206233E+02   0.167939E-06   0.384846E-06   0.167939E-06   0.268889E-08
  1650   0.365710E+03  -0.278960E+02   0.380784E-06  -0.278960E+02   0.205233E+02   0.167247E-06   0.380784E-06   0.167247E-06   0.268600E-08
  1651   0.365877E+03  -0.282341E+02   0.376867E-06  -0.282341E+02   0.204213E+02   0.166540E-06   0.376867E-06   0.166540E-06   0.268312E-08
  1652   0.366069E+03  -0.285654E+02   0.373097E-06  -0.285654E+02   0.203175E+02   0.165820E-06   0.373097E-06   0.165820E-06   0.268024E-08
  1653   0.366283E+03  -0.288895E+02   0.369474E-06  -0.288895E+02   0.202117E+02   0.165086E-06   0.369474E-06   0.165086E-06   0.267737E-08
  1654   0.366521E+03  -0.292065E+02   0.365998E-06  -0.292065E+02   0.201039E+02   0.164338E-06   0.365998E-06   0.164338E-06   0.267451E-08
  1655   0.366780E+03  -0.295162E+02   0.362670E-06  -0.295162E+02   0.199944E+02   0.163577E-06   0.362670E-06   0.163577E-06   0.267164E-08
  1656   0.367060E+03  -0.298187E+02   0.359489E-06  -0.298187E+02   0.198831E+02   0.162801E-06   0.359489E-06   0.162801E-06   0.266879E-08
  1657   0.367362E+03  -0.301137E+02   0.356457E-06  -0.301137E+02   0.197701E+02   0.162013E-06   0.356457E-06   0.162013E-06   0.266593E-08
  1658   0.367684E+03  -0.304011E+02   0.353575E-06  -0.304011E+02   0.196553E+02   0.161211E-06   0.353575E-06   0.161211E-06   0.266308E-08
  1659   0.368026E+03  -0.306810E+02   0.350841E-06  -0.306810E+02   0.195388E+02   0.160395E-06   0.350841E-06   0.160395E-06   0.266024E-08
  1660   0.368386E+03  -0.309533E+02   0.348258E-06  -0.309533E+02   0.194208E+02   0.159566E-06   0.348258E-06   0.159566E-06   0.265740E-08
  1661   0.368765E+03  -0.312178E+02   0.345825E-06  -0.312178E+02   0.193012E+02   0.158725E-06   0.345825E-06   0.158725E-06   0.265457E-08
  1662   0.369161E+03  -0.314745E+02   0.343542E-06  -0.314745E+02   0.191801E+02   0.157870E-06   0.343542E-06   0.157870E-06   0.265174E-08
  1663   0.369575E+03  -0.317233E+02   0.341411E-06  -0.317233E+02   0.190574E+02   0.157002E-06   0.341411E-06   0.157002E-06   0.264891E-08
  1664   0.370006E+03  -0.319643E+02   0.339432E-06  -0.319643E+02   0.189334E+02   0.156121E-06   0.339432E-06   0.156121E-06   0.264609E-08
  1665   0.370452E+03  -0.321971E+02   0.337605E-06  -0.321971E+02   0.188080E+02   0.155227E-06   0.337605E-06   0.155227E-06   0.264327E-08
  1666   0.370912E+03  -0.324219E+02   0.335930E-06  -0.324219E+02   0.186811E+02   0.154321E-06   0.335930E-06   0.154321E-06   0.264046E-08
  1667   0.371388E+03  -0.326386E+02   0.334409E-06  -0.326386E+02   0.185531E+02   0.153402E-06   0.334409E-06   0.153402E-06   0.263765E-08
  1668   0.371878E+03  -0.328470E+02   0.333041E-06  -0.328470E+02   0.184237E+02   0.152470E-06   0.333041E-06   0.152470E-06   0.263485E-08
  1669   0.372380E+03  -0.330472E+02   0.331827E-06  -0.330472E+02   0.182931E+02   0.151526E-06   0.331827E-06   0.151526E-06   0.263205E-08
  1670   0.372895E+03  -0.332391E+02   0.330767E-06  -0.332391E+02   0.181613E+02   0.150570E-06   0.330767E-06   0.150570E-06   0.262925E-08
  1671   0.373422E+03  -0.334227E+02   0.329863E-06  -0.334227E+02   0.180283E+02   0.149601E-06   0.329863E-06   0.149601E-06   0.262647E-08
  1672   0.373961E+03  -0.335979E+02   0.329114E-06  -0.335979E+02   0.178944E+02   0.148620E-06   0.329114E-06   0.148620E-06   0.262368E-08
  1673   0.374509E+03  -0.337648E+02   0.328520E-06  -0.337648E+02   0.177593E+02   0.147627E-06   0.328520E-06   0.147627E-06   0.262090E-08
  1674   0.375068E+03  -0.339232E+02   0.328083E-06  -0.339232E+02   0.176233E+02   0.146622E-06   0.328083E-06   0.146622E-06   0.261812E-08
  1675   0.375636E+03  -0.340732E+02   0.327802E-06  -0.340732E+02   0.174864E+02   0.145606E-06   0.327802E-06   0.145606E-06   0.261535E-08
  1676   0.376213E+03  -0.342148E+02   0.327679E-06  -0.342148E+02   0.173487E+02   0.144577E-06   0.327679E-06   0.144577E-06   0.261258E-08
  1677   0.376798E+03  -0.343480E+02   0.327713E-06  -0.343480E+02   0.172103E+02   0.143536E-06   0.327713E-06   0.143536E-06   0.260982E-08
  1678   0.377391E+03  -0.344726E+02   0.327905E-06  -0.344726E+02   0.170710E+02   0.142484E-06   0.327905E-06   0.142484E-06   0.260706E-08
  1679   0.377990E+03  -0.345889E+02   0.328256E-06  -0.345889E+02   0.169310E+02   0.141420E-06   0.328256E-06   0.141420E-06   0.260431E-08
  1680   0.378595E+03  -0.346965E+02   0.328766E-06  -0.346965E+02   0.167905E+02   0.140345E-06   0.328766E-06   0.140345E-06   0.260156E-08
  1681   0.379207E+03  -0.347957E+02   0.329435E-06  -0.347957E+02   0.166493E+02   0.139258E-06   0.329435E-06   0.139258E-06   0.259881E-08
  1682   0.379823E+03  -0.348865E+02   0.330264E-06  -0.348865E+02   0.165076E+02   0.138160E-06   0.330264E-06   0.138160E-06   0.259607E-08
  1683   0.380443E+03  -0.349686E+02   0.331253E-06  -0.349686E+02   0.163653E+02   0.137051E-06   0.331253E-06   0.137051E-06   0.259333E-08
  1684   0.381067E+03  -0.350423E+02   0.332404E-06  -0.350423E+02   0.162225E+02   0.135931E-06   0.332404E-06   0.135931E-06   0.259060E-08
  1685   0.381693E+03  -0.351074E+02   0.333715E-06  -0.351074E+02   0.160794E+02   0.134799E-06   0.333715E-06   0.134799E-06   0.258787E-08
  1686   0.382322E+03  -0.351639E+02   0.335188E-06  -0.351639E+02   0.159359E+02   0.133657E-06   0.335188E-06   0.133657E-06   0.258515E-08
  1687   0.382953E+03  -0.352121E+02   0.336823E-06  -0.352121E+02   0.157920E+02   0.132503E-06   0.336823E-06   0.132503E-06   0.258243E-08
  1688   0.383585E+03  -0.352518E+02   0.338621E-06  -0.352518E+02   0.156479E+02   0.131339E-06   0.338621E-06   0.131339E-06   0.257971E-08
  1689   0.384217E+03  -0.352831E+02   0.340582E-06  -0.352831E+02   0.155035E+02   0.130164E-06   0.340582E-06   0.130164E-06   0.257700E-08
  1690   0.384849E+03  -0.353059E+02   0.342706E-06  -0.353059E+02   0.153590E+02   0.128979E-06   0.342706E-06   0.128979E-06   0.257429E-08
  1691   0.385481E+03  -0.353204E+02   0.344995E-06  -0.353204E+02   0.152143E+02   0.127783E-06   0.344995E-06   0.127783E-06   0.257159E-08
  1692   0.386111E+03  -0.353265E+02   0.347448E-06  -0.353265E+02   0.150696E+02   0.126576E-06   0.347448E-06   0.126576E-06   0.256889E-08
  1693   0.386739E+03  -0.353243E+02   0.350065E-06  -0.353243E+02   0.149248E+02   0.125360E-06   0.350065E-06   0.125360E-06   0.256620E-08
  1694   0.387365E+03  -0.353137E+02   0.352848E-06  -0.353137E+02   0.147801E+02   0.124133E-06   0.352848E-06   0.124133E-06   0.256351E-08
  1695   0.387987E+03  -0.352949E+02   0.355797E-06  -0.352949E+02   0.146355E+02   0.122895E-06   0.355797E-06   0.122895E-06   0.256083E-08
  1696   0.388606E+03  -0.352678E+02   0.358912E-06  -0.352678E+02   0.144909E+02   0.121648E-06   0.358912E-06   0.121648E-06   0.255815E-08
  1697   0.389220E+03  -0.352326E+02   0.362193E-06  -0.352326E+02   0.143464E+02   0.120391E-06   0.362193E-06   0.120391E-06   0.255547E-08
  1698   0.389828E+03  -0.351891E+02   0.365642E-06  -0.351891E+02   0.142022E+02   0.119123E-06   0.365642E-06   0.119123E-06   0.255280E-08
  1699   0.390432E+03  -0.351376E+02   0.369258E-06  -0.351376E+02   0.140581E+02   0.117846E-06   0.369258E-06   0.117846E-06   0.255013E-08
  1700   0.391029E+03  -0.350780E+02   0.373043E-06  -0.350780E+02   0.139145E+02   0.116559E-06   0.373043E-06   0.116559E-06   0.254747E-08
  1701   0.391619E+03  -0.350104E+02   0.376994E-06  -0.350104E+02   0.137710E+02   0.115263E-06   0.376994E-06   0.115263E-06   0.254481E-08
  1702   0.392203E+03  -0.349349E+02   0.381108E-06  -0.349349E+02   0.136280E+02   0.113957E-06   0.381108E-06   0.113957E-06   0.254215E-08
  1703   0.392778E+03  -0.348517E+02   0.385376E-06  -0.348517E+02   0.134855E+02   0.112642E-06   0.385376E-06   0.112642E-06   0.253950E-08
  1704   0.393346E+03  -0.347608E+02   0.389792E-06  -0.347608E+02   0.133434E+02   0.111319E-06   0.389792E-06   0.111319E-06   0.253685E-08
  1705   0.393906E+03  -0.346622E+02   0.394349E-06  -0.346622E+02   0.132019E+02   0.109986E-06   0.394349E-06   0.109986E-06   0.253421E-08
  1706   0.394455E+03  -0.345561E+02   0.399040E-06  -0.345561E+02   0.130610E+02   0.108646E-06   0.399040E-06   0.108646E-06   0.253157E-08
  1707   0.394996E+03  -0.344424E+02   0.403858E-06  -0.344424E+02   0.129207E+02   0.107298E-06   0.403858E-06   0.107298E-06   0.252894E-08
  1708   0.395526E+03  -0.343213E+02   0.408797E-06  -0.343213E+02   0.127811E+02   0.105943E-06   0.408797E-06   0.105943E-06   0.252631E-08
  1709   0.396046E+03  -0.341929E+02   0.413850E-06  -0.341929E+02   0.126422E+02   0.104580E-06   0.413850E-06   0.104580E-06   0.252368E-08
  1710   0.396554E+03  -0.340573E+02   0.419009E-06  -0.340573E+02   0.125041E+02   0.103211E-06   0.419009E-06   0.103211E-06   0.252106E-08
  1711   0.397051E+03  -0.339145E+02   0.424268E-06  -0.339145E+02   0.123667E+02   0.101835E-06   0.424268E-06   0.101835E-06   0.251844E-08
  1712   0.397536E+03  -0.337646E+02   0.429620E-06  -0.337646E+02   0.122301E+02   0.100452E-06   0.429620E-06   0.100452E-06   0.251583E-08
  1713   0.398008E+03  -0.336078E+02   0.435058E-06  -0.336078E+02   0.120945E+02   0.990638E-07   0.435058E-06   0.990638E-07   0.251322E-08
  1714   0.398467E+03  -0.334439E+02   0.440576E-06  -0.334439E+02   0.119597E+02   0.976698E-07   0.440576E-06   0.976698E-07   0.251062E-08
  1715   0.398913E+03  -0.332734E+02   0.446166E-06  -0.332734E+02   0.118259E+02   0.962705E-07   0.446166E-06   0.962705E-07   0.250802E-08
  1716   0.399346E+03  -0.330962E+02   0.451822E-06  -0.330962E+02   0.116932E+02   0.948661E-07   0.451822E-06   0.948661E-07   0.250542E-08
  1717   0.399764E+03  -0.329124E+02   0.457536E-06  -0.329124E+02   0.115614E+02   0.934570E-07   0.457536E-06   0.934570E-07   0.250283E-08
  1718   0.400167E+03  -0.327222E+02   0.463302E-06  -0.327222E+02   0.114308E+02   0.920435E-07   0.463302E-06   0.920435E-07   0.250024E-08
  1719   0.400555E+03  -0.325255E+02   0.469113E-06  -0.325255E+02   0.113012E+02   0.906258E-07   0.469113E-06   0.906258E-07   0.249765E-08
  1720   0.400928E+03  -0.323227E+02   0.474962E-06  -0.323227E+02   0.111727E+02   0.892044E-07   0.474962E-06   0.892044E-07   0.249507E-08
  1721   0.401286E+03  -0.321137E+02   0.480843E-06  -0.321137E+02   0.110455E+02   0.877794E-07   0.480843E-06   0.877794E-07   0.249250E-08
  1722   0.401627E+03  -0.318986E+02   0.486748E-06  -0.318986E+02   0.109195E+02   0.863513E-07   0.486748E-06   0.863513E-07   0.248992E-08
  1723   0.401951E+03  -0.316778E+02   0.492670E-06  -0.316778E+02   0.107949E+02   0.849203E-07   0.492670E-06   0.849203E-07   0.248736E-08
  1724   0.402260E+03  -0.314511E+02   0.498603E-06  -0.314511E+02   0.106714E+02   0.834867E-07   0.498603E-06   0.834867E-07   0.248479E-08
  1725   0.402551E+03  -0.312189E+02   0.504540E-06  -0.312189E+02   0.105494E+02   0.820509E-07   0.504540E-06   0.820509E-07   0.248223E-08
  1726   0.402824E+03  -0.309810E+02   0.510474E-06  -0.309810E+02   0.104286E+02   0.806131E-07   0.510474E-06   0.806131E-07   0.247967E-08
  1727   0.403080E+03  -0.307378E+02   0.516398E-06  -0.307378E+02   0.103094E+02   0.791737E-07   0.516398E-06   0.791737E-07   0.247712E-08
  1728   0.403317E+03  -0.304892E+02   0.522305E-06  -0.304892E+02   0.101915E+02   0.777329E-07   0.522305E-06   0.777329E-07   0.247457E-08
  1729   0.403536E+03  -0.302356E+02   0.528188E-06  -0.302356E+02   0.100751E+02   0.762911E-07   0.528188E-06   0.762911E-07   0.247203E-08
  1730   0.403737E+03  -0.299768E+02   0.534041E-06  -0.299768E+02   0.996026E+01   0.748486E-07   0.534041E-06   0.748486E-07   0.246949E-08
  1731   0.403918E+03  -0.297131E+02   0.539857E-06  -0.297131E+02   0.984688E+01   0.734057E-07   0.539857E-06   0.734057E-07   0.246695E-08
  1732   0.404079E+03  -0.294445E+02   0.545628E-06  -0.294445E+02   0.973505E+01   0.719626E-07   0.545628E-06   0.719626E-07   0.246442E-08
  1733   0.404221E+03  -0.291713E+02   0.551348E-06  -0.291713E+02   0.962486E+01   0.705198E-07   0.551348E-06   0.705198E-07   0.246189E-08
  1734   0.404342E+03  -0.288935E+02   0.557010E-06  -0.288935E+02   0.951623E+01   0.690775E-07   0.557010E-06   0.690775E-07   0.245937E-08
  1735   0.404443E+03  -0.286113E+02   0.562608E-06  -0.286113E+02   0.940923E+01   0.676360E-07   0.562608E-06   0.676360E-07   0.245685E-08
  1736   0.404525E+03  -0.283248E+02   0.568134E-06  -0.283248E+02   0.930394E+01   0.661956E-07   0.568134E-06   0.661956E-07   0.245433E-08
  1737   0.404585E+03  -0.280342E+02   0.573581E-06  -0.280342E+02   0.920036E+01   0.647567E-07   0.573581E-06   0.647567E-07   0.245182E-08
  1738   0.404625E+03  -0.277397E+02   0.578943E-06  -0.277397E+02   0.909848E+01   0.633195E-07   0.578943E-06   0.633195E-07   0.244931E-08
  1739   0.404644E+03  -0.274414E+02   0.584213E-06  -0.274414E+02   0.899839E+01   0.618843E-07   0.584213E-06   0.618843E-07   0.244680E-08
  1740   0.404643E+03  -0.271394E+02   0.589383E-06  -0.271394E+02   0.890008E+01   0.604516E-07   0.589383E-06   0.604516E-07   0.244430E-08
  1741   0.404620E+03  -0.268339E+02   0.594448E-06  -0.268339E+02   0.880355E+01   0.590214E-07   0.594448E-06   0.590214E-07   0.244180E-08
  1742   0.404576E+03  -0.265250E+02   0.599399E-06  -0.265250E+02   0.870888E+01   0.575943E-07   0.599399E-06   0.575943E-07   0.243931E-08
  1743   0.404511E+03  -0.262129E+02   0.604231E-06  -0.262129E+02   0.861599E+01   0.561705E-07   0.604231E-06   0.561705E-07   0.243682E-08
  1744   0.404423E+03  -0.258976E+02   0.608937E-06  -0.258976E+02   0.852503E+01   0.547502E-07   0.608937E-06   0.547502E-07   0.243433E-08
  1745   0.404314E+03  -0.255793E+02   0.613509E-06  -0.255793E+02   0.843592E+01   0.533339E-07   0.613509E-06   0.533339E-07   0.243185E-08
  1746   0.404183E+03  -0.252582E+02   0.617940E-06  -0.252582E+02   0.834875E+01   0.519217E-07   0.617940E-06   0.519217E-07   0.242937E-08
  1747   0.404029E+03  -0.249342E+02   0.622225E-06  -0.249342E+02   0.826343E+01   0.505141E-07   0.622225E-06   0.505141E-07   0.242690E-08
  1748   0.403853E+03  -0.246079E+02   0.626355E-06  -0.246079E+02   0.818012E+01   0.491113E-07   0.626355E-06   0.491113E-07   0.242443E-08
  1749   0.403654E+03  -0.242790E+02   0.630325E-06  -0.242790E+02   0.809873E+01   0.477137E-07   0.630325E-06   0.477137E-07   0.242196E-08
  1750   0.403433E+03  -0.239478E+02   0.634127E-06  -0.239478E+02   0.801928E+01   0.463214E-07   0.634127E-06   0.463214E-07   0.241950E-08
