#    L    TT             EE             TE             PP             TP          
  1413   0.704472E+03   0.227201E+02  -0.634405E+02   0.141790E+06   0.314655E+02
  1414   0.706177E+03   0.225233E+02  -0.634883E+02   0.141617E+06   0.315136E+02
  1415   0.707878E+03   0.223257E+02  -0.635221E+02   0.141444E+06   0.315598E+02
  1416   0.709580E+03   0.221275E+02  -0.635421E+02   0.141271E+06   0.316038E+02
  1417   0.711275E+03   0.219288E+02  -0.635482E+02   0.141099E+06   0.316458E+02
  1418   0.712971E+03   0.217295E+02  -0.635406E+02   0.140927E+06   0.316857E+02
  1419   0.714659E+03   0.215299E+02  -0.635192E+02   0.140755E+06   0.317235E+02
  1420   0.716339E+03   0.213300E+02  -0.634842E+02   0.140584E+06   0.317590E+02
  1421   0.718009E+03   0.211298E+02  -0.634356E+02   0.140412E+06   0.317923E+02
  1422   0.719669E+03   0.209295E+02  -0.633733E+02   0.140242E+06   0.318233E+02
  1423   0.721326E+03   0.207290E+02  -0.632974E+02   0.140071E+06   0.318520E+02
  1424   0.722964E+03   0.205286E+02  -0.632080E+02   0.139901E+06   0.318784E+02
  1425   0.724591E+03   0.203282E+02  -0.631052E+02   0.139731E+06   0.319023E+02
  1426   0.726205E+03   0.201279E+02  -0.629890E+02   0.139561E+06   0.319238E+02
  1427   0.727798E+03   0.199278E+02  -0.628594E+02   0.139392E+06   0.319429E+02
  1428   0.729377E+03   0.197280E+02  -0.627164E+02   0.139223E+06   0.319594E+02
  1429   0.730941E+03   0.195285E+02  -0.625603E+02   0.139054E+06   0.319733E+02
  1430   0.732490E+03   0.193294E+02  -0.623909E+02   0.138886E+06   0.319846E+02
  1431   0.734016E+03   0.191308E+02  -0.622085E+02   0.138718E+06   0.319933E+02
  1432   0.735525E+03   0.189327E+02  -0.620130E+02   0.138550E+06   0.319993E+02
  1433   0.737009E+03   0.187352E+02  -0.618045E+02   0.138383E+06   0.320026E+02
  1434   0.738475E+03   0.185384E+02  -0.615831E+02   0.138216E+06   0.320031E+02
  1435   0.739915E+03   0.183422E+02  -0.613488E+02   0.138049E+06   0.320009E+02
  1436   0.741335E+03   0.181469E+02  -0.611018E+02   0.137882E+06   0.319957E+02
  1437   0.742728E+03   0.179522E+02  -0.608421E+02   0.137716E+06   0.319877E+02
  1438   0.744093E+03   0.177586E+02  -0.605698E+02   0.137550E+06   0.319767E+02
  1439   0.745436E+03   0.175659E+02  -0.602849E+02   0.137384E+06   0.319628E+02
  1440   0.746758E+03   0.173741E+02  -0.599875E+02   0.137219E+06   0.319459E+02
  1441   0.748048E+03   0.171833E+02  -0.596776E+02   0.137054E+06   0.319259E+02
  1442   0.749308E+03   0.169936E+02  -0.593554E+02   0.136889E+06   0.319028E+02
  1443   0.750537E+03   0.168050E+02  -0.590208E+02   0.136725E+06   0.318766E+02
  1444   0.751740E+03   0.166176E+02  -0.586741E+02   0.136561E+06   0.318472E+02
  1445   0.752911E+03   0.164315E+02  -0.583151E+02   0.136397E+06   0.318146E+02
  1446   0.754048E+03   0.162466E+02  -0.579440E+02   0.136233E+06   0.317788E+02
  1447   0.755158E+03   0.160629E+02  -0.575610E+02   0.136070E+06   0.317396E+02
  1448   0.756233E+03   0.158806E+02  -0.571658E+02   0.135907E+06   0.316971E+02
  1449   0.757273E+03   0.156997E+02  -0.567589E+02   0.135744E+06   0.316513E+02
  1450   0.758283E+03   0.155202E+02  -0.563402E+02   0.135582E+06   0.316020E+02
  1451   0.759264E+03   0.153422E+02  -0.559098E+02   0.135419E+06   0.315493E+02
  1452   0.760207E+03   0.151656E+02  -0.554680E+02   0.135257E+06   0.314932E+02
  1453   0.761111E+03   0.149907E+02  -0.550151E+02   0.135096E+06   0.314340E+02
  1454   0.761982E+03   0.148174E+02  -0.545515E+02   0.134935E+06   0.313717E+02
  1455   0.762820E+03   0.146458E+02  -0.540773E+02   0.134774E+06   0.313065E+02
  1456   0.763623E+03   0.144760E+02  -0.535928E+02   0.134613E+06   0.312384E+02
  1457   0.764391E+03   0.143080E+02  -0.530984E+02   0.134452E+06   0.311677E+02
  1458   0.765116E+03   0.141419E+02  -0.525943E+02   0.134292E+06   0.310944E+02
  1459   0.765802E+03   0.139777E+02  -0.520807E+02   0.134132E+06   0.310188E+02
  1460   0.766451E+03   0.138157E+02  -0.515580E+02   0.133973E+06   0.309408E+02
  1461   0.767060E+03   0.136556E+02  -0.510265E+02   0.133813E+06   0.308607E+02
  1462   0.767629E+03   0.134976E+02  -0.504863E+02   0.133654E+06   0.307785E+02
  1463   0.768157E+03   0.133418E+02  -0.499379E+02   0.133496E+06   0.306945E+02
  1464   0.768642E+03   0.131882E+02  -0.493814E+02   0.133337E+06   0.306087E+02
  1465   0.769085E+03   0.130370E+02  -0.488171E+02   0.133179E+06   0.305213E+02
  1466   0.769490E+03   0.128880E+02  -0.482454E+02   0.133021E+06   0.304324E+02
  1467   0.769851E+03   0.127413E+02  -0.476663E+02   0.132863E+06   0.303421E+02
  1468   0.770173E+03   0.125972E+02  -0.470804E+02   0.132706E+06   0.302505E+02
  1469   0.770448E+03   0.124554E+02  -0.464877E+02   0.132549E+06   0.301579E+02
  1470   0.770674E+03   0.123162E+02  -0.458886E+02   0.132392E+06   0.300643E+02
  1471   0.770867E+03   0.121794E+02  -0.452832E+02   0.132235E+06   0.299698E+02
  1472   0.771010E+03   0.120453E+02  -0.446719E+02   0.132079E+06   0.298746E+02
  1473   0.771102E+03   0.119138E+02  -0.440549E+02   0.131923E+06   0.297788E+02
  1474   0.771156E+03   0.117850E+02  -0.434325E+02   0.131767E+06   0.296826E+02
  1475   0.771158E+03   0.116588E+02  -0.428049E+02   0.131612E+06   0.295860E+02
  1476   0.771121E+03   0.115354E+02  -0.421722E+02   0.131457E+06   0.294892E+02
  1477   0.771037E+03   0.114147E+02  -0.415349E+02   0.131302E+06   0.293924E+02
  1478   0.770904E+03   0.112968E+02  -0.408931E+02   0.131147E+06   0.292957E+02
  1479   0.770729E+03   0.111818E+02  -0.402469E+02   0.130993E+06   0.291991E+02
  1480   0.770504E+03   0.110696E+02  -0.395967E+02   0.130838E+06   0.291028E+02
  1481   0.770235E+03   0.109603E+02  -0.389427E+02   0.130685E+06   0.290071E+02
  1482   0.769914E+03   0.108539E+02  -0.382851E+02   0.130531E+06   0.289119E+02
  1483   0.769547E+03   0.107505E+02  -0.376240E+02   0.130378E+06   0.288174E+02
  1484   0.769141E+03   0.106501E+02  -0.369598E+02   0.130225E+06   0.287237E+02
  1485   0.768680E+03   0.105527E+02  -0.362925E+02   0.130072E+06   0.286311E+02
  1486   0.768177E+03   0.104582E+02  -0.356225E+02   0.129919E+06   0.285395E+02
  1487   0.767618E+03   0.103668E+02  -0.349498E+02   0.129767E+06   0.284492E+02
  1488   0.767015E+03   0.102785E+02  -0.342748E+02   0.129615E+06   0.283603E+02
  1489   0.766368E+03   0.101932E+02  -0.335976E+02   0.129463E+06   0.282728E+02
  1490   0.765665E+03   0.101111E+02  -0.329183E+02   0.129312E+06   0.281870E+02
  1491   0.764916E+03   0.100321E+02  -0.322372E+02   0.129161E+06   0.281030E+02
  1492   0.764118E+03   0.995621E+01  -0.315543E+02   0.129010E+06   0.280208E+02
  1493   0.763271E+03   0.988353E+01  -0.308700E+02   0.128859E+06   0.279407E+02
  1494   0.762375E+03   0.981394E+01  -0.301844E+02   0.128708E+06   0.278627E+02
  1495   0.761429E+03   0.974759E+01  -0.294976E+02   0.128558E+06   0.277870E+02
  1496   0.760434E+03   0.968447E+01  -0.288099E+02   0.128408E+06   0.277137E+02
  1497   0.759390E+03   0.962449E+01  -0.281213E+02   0.128259E+06   0.276430E+02
  1498   0.758296E+03   0.956780E+01  -0.274319E+02   0.128109E+06   0.275749E+02
  1499   0.757153E+03   0.951431E+01  -0.267420E+02   0.127960E+06   0.275096E+02
  1500   0.755960E+03   0.946409E+01  -0.260516E+02   0.127811E+06   0.274473E+02
  1501   0.754717E+03   0.941712E+01  -0.253610E+02   0.127663E+06   0.273880E+02
  1502   0.753427E+03   0.937338E+01  -0.246704E+02   0.127514E+06   0.273316E+02
  1503   0.752087E+03   0.933289E+01  -0.239802E+02   0.127366E+06   0.272781E+02
  1504   0.750699E+03   0.929557E+01  -0.232905E+02   0.127218E+06   0.272272E+02
  1505   0.749264E+03   0.926151E+01  -0.226019E+02   0.127071E+06   0.271788E+02
  1506   0.747782E+03   0.923054E+01  -0.219144E+02   0.126923E+06   0.271329E+02
  1507   0.746252E+03   0.920277E+01  -0.212286E+02   0.126776E+06   0.270893E+02
  1508   0.744677E+03   0.917817E+01  -0.205446E+02   0.126629E+06   0.270478E+02
  1509   0.743056E+03   0.915662E+01  -0.198627E+02   0.126483E+06   0.270084E+02
  1510   0.741390E+03   0.913818E+01  -0.191833E+02   0.126336E+06   0.269708E+02
  1511   0.739679E+03   0.912280E+01  -0.185065E+02   0.126190E+06   0.269350E+02
  1512   0.737926E+03   0.911052E+01  -0.178326E+02   0.126044E+06   0.269009E+02
  1513   0.736129E+03   0.910124E+01  -0.171618E+02   0.125898E+06   0.268682E+02
  1514   0.734290E+03   0.909492E+01  -0.164945E+02   0.125753E+06   0.268370E+02
  1515   0.732411E+03   0.909168E+01  -0.158308E+02   0.125608E+06   0.268070E+02
  1516   0.730491E+03   0.909140E+01  -0.151709E+02   0.125463E+06   0.267781E+02
  1517   0.728531E+03   0.909406E+01  -0.145153E+02   0.125318E+06   0.267502E+02
  1518   0.726532E+03   0.909962E+01  -0.138640E+02   0.125174E+06   0.267232E+02
  1519   0.724495E+03   0.910811E+01  -0.132172E+02   0.125030E+06   0.266969E+02
  1520   0.722419E+03   0.911944E+01  -0.125753E+02   0.124886E+06   0.266712E+02
  1521   0.720305E+03   0.913364E+01  -0.119384E+02   0.124742E+06   0.266459E+02
  1522   0.718154E+03   0.915075E+01  -0.113068E+02   0.124599E+06   0.266210E+02
  1523   0.715966E+03   0.917059E+01  -0.106807E+02   0.124456E+06   0.265964E+02
  1524   0.713741E+03   0.919320E+01  -0.100603E+02   0.124313E+06   0.265718E+02
  1525   0.711482E+03   0.921854E+01  -0.944582E+01   0.124170E+06   0.265471E+02
  1526   0.709187E+03   0.924665E+01  -0.883745E+01   0.124028E+06   0.265223E+02
  1527   0.706858E+03   0.927751E+01  -0.823532E+01   0.123885E+06   0.264972E+02
  1528   0.704495E+03   0.931099E+01  -0.763969E+01   0.123743E+06   0.264716E+02
  1529   0.702099E+03   0.934715E+01  -0.705063E+01   0.123602E+06   0.264455E+02
  1530   0.699670E+03   0.938595E+01  -0.646848E+01   0.123460E+06   0.264187E+02
  1531   0.697209E+03   0.942735E+01  -0.589337E+01   0.123319E+06   0.263910E+02
  1532   0.694715E+03   0.947139E+01  -0.532543E+01   0.123178E+06   0.263624E+02
  1533   0.692191E+03   0.951789E+01  -0.476487E+01   0.123037E+06   0.263327E+02
  1534   0.689635E+03   0.956697E+01  -0.421180E+01   0.122896E+06   0.263018E+02
  1535   0.687050E+03   0.961859E+01  -0.366643E+01   0.122756E+06   0.262696E+02
  1536   0.684434E+03   0.967264E+01  -0.312897E+01   0.122616E+06   0.262358E+02
  1537   0.681788E+03   0.972909E+01  -0.259954E+01   0.122476E+06   0.262005E+02
  1538   0.679113E+03   0.978805E+01  -0.207827E+01   0.122337E+06   0.261634E+02
  1539   0.676410E+03   0.984934E+01  -0.156529E+01   0.122197E+06   0.261245E+02
  1540   0.673679E+03   0.991308E+01  -0.106065E+01   0.122058E+06   0.260836E+02
  1541   0.670919E+03   0.997915E+01  -0.564628E+00   0.121919E+06   0.260406E+02
  1542   0.668134E+03   0.100476E+02  -0.772022E-01   0.121780E+06   0.259953E+02
  1543   0.665322E+03   0.101183E+02   0.401424E+00   0.121642E+06   0.259476E+02
  1544   0.662484E+03   0.101914E+02   0.871198E+00   0.121504E+06   0.258974E+02
  1545   0.659619E+03   0.102667E+02   0.133199E+01   0.121366E+06   0.258446E+02
  1546   0.656730E+03   0.103442E+02   0.178368E+01   0.121228E+06   0.257890E+02
  1547   0.653817E+03   0.104240E+02   0.222612E+01   0.121090E+06   0.257305E+02
  1548   0.650878E+03   0.105061E+02   0.265928E+01   0.120953E+06   0.256689E+02
  1549   0.647916E+03   0.105903E+02   0.308302E+01   0.120816E+06   0.256042E+02
  1550   0.644929E+03   0.106767E+02   0.349722E+01   0.120679E+06   0.255363E+02
  1551   0.641919E+03   0.107652E+02   0.390181E+01   0.120542E+06   0.254649E+02
  1552   0.638887E+03   0.108557E+02   0.429668E+01   0.120406E+06   0.253902E+02
  1553   0.635833E+03   0.109483E+02   0.468186E+01   0.120270E+06   0.253123E+02
  1554   0.632759E+03   0.110428E+02   0.505714E+01   0.120134E+06   0.252312E+02
  1555   0.629666E+03   0.111391E+02   0.542255E+01   0.119998E+06   0.251470E+02
  1556   0.626555E+03   0.112373E+02   0.577797E+01   0.119863E+06   0.250599E+02
  1557   0.623427E+03   0.113372E+02   0.612343E+01   0.119727E+06   0.249698E+02
  1558   0.620283E+03   0.114386E+02   0.645879E+01   0.119592E+06   0.248770E+02
  1559   0.617126E+03   0.115417E+02   0.678409E+01   0.119458E+06   0.247815E+02
  1560   0.613954E+03   0.116463E+02   0.709913E+01   0.119323E+06   0.246833E+02
  1561   0.610769E+03   0.117523E+02   0.740408E+01   0.119188E+06   0.245826E+02
  1562   0.607573E+03   0.118596E+02   0.769875E+01   0.119054E+06   0.244795E+02
  1563   0.604366E+03   0.119683E+02   0.798316E+01   0.118920E+06   0.243740E+02
  1564   0.601151E+03   0.120783E+02   0.825726E+01   0.118787E+06   0.242663E+02
  1565   0.597926E+03   0.121894E+02   0.852108E+01   0.118653E+06   0.241563E+02
  1566   0.594695E+03   0.123016E+02   0.877449E+01   0.118520E+06   0.240443E+02
  1567   0.591456E+03   0.124149E+02   0.901752E+01   0.118387E+06   0.239303E+02
  1568   0.588212E+03   0.125292E+02   0.925005E+01   0.118254E+06   0.238143E+02
  1569   0.584963E+03   0.126443E+02   0.947218E+01   0.118121E+06   0.236965E+02
  1570   0.581710E+03   0.127603E+02   0.968385E+01   0.117989E+06   0.235770E+02
  1571   0.578454E+03   0.128771E+02   0.988498E+01   0.117857E+06   0.234559E+02
  1572   0.575196E+03   0.129946E+02   0.100756E+02   0.117725E+06   0.233332E+02
  1573   0.571936E+03   0.131128E+02   0.102556E+02   0.117593E+06   0.232090E+02
  1574   0.568677E+03   0.132316E+02   0.104251E+02   0.117461E+06   0.230835E+02
  1575   0.565418E+03   0.133509E+02   0.105841E+02   0.117330E+06   0.229566E+02
  1576   0.562159E+03   0.134708E+02   0.107326E+02   0.117199E+06   0.228285E+02
  1577   0.558904E+03   0.135912E+02   0.108706E+02   0.117068E+06   0.226994E+02
  1578   0.555651E+03   0.137120E+02   0.109981E+02   0.116937E+06   0.225692E+02
  1579   0.552403E+03   0.138331E+02   0.111152E+02   0.116807E+06   0.224380E+02
  1580   0.549159E+03   0.139546E+02   0.112217E+02   0.116677E+06   0.223061E+02
  1581   0.545921E+03   0.140763E+02   0.113177E+02   0.116547E+06   0.221733E+02
  1582   0.542689E+03   0.141983E+02   0.114033E+02   0.116417E+06   0.220399E+02
  1583   0.539464E+03   0.143204E+02   0.114783E+02   0.116287E+06   0.219059E+02
  1584   0.536246E+03   0.144427E+02   0.115429E+02   0.116158E+06   0.217714E+02
  1585   0.533036E+03   0.145649E+02   0.115969E+02   0.116028E+06   0.216365E+02
  1586   0.529835E+03   0.146873E+02   0.116404E+02   0.115900E+06   0.215013E+02
  1587   0.526643E+03   0.148096E+02   0.116734E+02   0.115771E+06   0.213658E+02
  1588   0.523461E+03   0.149317E+02   0.116959E+02   0.115642E+06   0.212303E+02
  1589   0.520289E+03   0.150538E+02   0.117079E+02   0.115514E+06   0.210946E+02
  1590   0.517128E+03   0.151757E+02   0.117095E+02   0.115386E+06   0.209590E+02
  1591   0.513980E+03   0.152974E+02   0.117006E+02   0.115258E+06   0.208236E+02
  1592   0.510843E+03   0.154189E+02   0.116812E+02   0.115130E+06   0.206883E+02
  1593   0.507719E+03   0.155401E+02   0.116514E+02   0.115002E+06   0.205533E+02
  1594   0.504609E+03   0.156610E+02   0.116111E+02   0.114875E+06   0.204188E+02
  1595   0.501513E+03   0.157814E+02   0.115604E+02   0.114748E+06   0.202847E+02
  1596   0.498430E+03   0.159016E+02   0.114994E+02   0.114621E+06   0.201512E+02
  1597   0.495363E+03   0.160213E+02   0.114279E+02   0.114494E+06   0.200183E+02
  1598   0.492311E+03   0.161405E+02   0.113461E+02   0.114368E+06   0.198862E+02
  1599   0.489274E+03   0.162593E+02   0.112539E+02   0.114242E+06   0.197549E+02
  1600   0.486254E+03   0.163775E+02   0.111514E+02   0.114115E+06   0.196246E+02
  1601   0.483250E+03   0.164952E+02   0.110386E+02   0.113990E+06   0.194952E+02
  1602   0.480264E+03   0.166123E+02   0.109156E+02   0.113864E+06   0.193668E+02
  1603   0.477295E+03   0.167286E+02   0.107826E+02   0.113738E+06   0.192393E+02
  1604   0.474345E+03   0.168443E+02   0.106398E+02   0.113613E+06   0.191127E+02
  1605   0.471414E+03   0.169591E+02   0.104874E+02   0.113488E+06   0.189869E+02
  1606   0.468503E+03   0.170730E+02   0.103255E+02   0.113363E+06   0.188619E+02
  1607   0.465613E+03   0.171860E+02   0.101544E+02   0.113239E+06   0.187375E+02
  1608   0.462744E+03   0.172980E+02   0.997410E+01   0.113114E+06   0.186139E+02
  1609   0.459897E+03   0.174088E+02   0.978497E+01   0.112990E+06   0.184908E+02
  1610   0.457072E+03   0.175187E+02   0.958705E+01   0.112866E+06   0.183684E+02
  1611   0.454270E+03   0.176275E+02   0.938069E+01   0.112742E+06   0.182464E+02
  1612   0.451492E+03   0.177350E+02   0.916594E+01   0.112618E+06   0.181249E+02
  1613   0.448738E+03   0.178413E+02   0.894306E+01   0.112495E+06   0.180039E+02
  1614   0.446009E+03   0.179465E+02   0.871226E+01   0.112371E+06   0.178832E+02
  1615   0.443305E+03   0.180503E+02   0.847365E+01   0.112248E+06   0.177628E+02
  1616   0.440628E+03   0.181529E+02   0.822736E+01   0.112126E+06   0.176428E+02
  1617   0.437976E+03   0.182539E+02   0.797365E+01   0.112003E+06   0.175229E+02
  1618   0.435352E+03   0.183536E+02   0.771265E+01   0.111880E+06   0.174032E+02
  1619   0.432755E+03   0.184517E+02   0.744448E+01   0.111758E+06   0.172837E+02
  1620   0.430185E+03   0.185484E+02   0.716942E+01   0.111636E+06   0.171642E+02
  1621   0.427644E+03   0.186433E+02   0.688743E+01   0.111514E+06   0.170447E+02
  1622   0.425131E+03   0.187367E+02   0.659885E+01   0.111392E+06   0.169253E+02
  1623   0.422647E+03   0.188285E+02   0.630375E+01   0.111271E+06   0.168057E+02
  1624   0.420193E+03   0.189185E+02   0.600238E+01   0.111150E+06   0.166861E+02
  1625   0.417769E+03   0.190067E+02   0.569480E+01   0.111028E+06   0.165662E+02
  1626   0.415375E+03   0.190933E+02   0.538120E+01   0.110908E+06   0.164462E+02
  1627   0.413012E+03   0.191780E+02   0.506177E+01   0.110787E+06   0.163259E+02
  1628   0.410680E+03   0.192609E+02   0.473673E+01   0.110666E+06   0.162052E+02
  1629   0.408379E+03   0.193420E+02   0.440602E+01   0.110546E+06   0.160842E+02
  1630   0.406110E+03   0.194211E+02   0.407001E+01   0.110426E+06   0.159628E+02
  1631   0.403873E+03   0.194983E+02   0.372867E+01   0.110306E+06   0.158409E+02
  1632   0.401668E+03   0.195734E+02   0.338226E+01   0.110186E+06   0.157186E+02
  1633   0.399496E+03   0.196466E+02   0.303083E+01   0.110067E+06   0.155956E+02
  1634   0.397358E+03   0.197178E+02   0.267459E+01   0.109947E+06   0.154720E+02
  1635   0.395252E+03   0.197867E+02   0.231357E+01   0.109828E+06   0.153478E+02
  1636   0.393179E+03   0.198536E+02   0.194805E+01   0.109709E+06   0.152229E+02
  1637   0.391141E+03   0.199185E+02   0.157800E+01   0.109590E+06   0.150972E+02
  1638   0.389137E+03   0.199811E+02   0.120369E+01   0.109472E+06   0.149707E+02
  1639   0.387167E+03   0.200415E+02   0.825176E+00   0.109353E+06   0.148433E+02
  1640   0.385232E+03   0.200997E+02   0.442496E+00   0.109235E+06   0.147151E+02
  1641   0.383331E+03   0.201558E+02   0.559232E-01   0.109117E+06   0.145858E+02
  1642   0.381466E+03   0.202097E+02  -0.334494E+00   0.108999E+06   0.144556E+02
  1643   0.379636E+03   0.202613E+02  -0.728708E+00   0.108881E+06   0.143243E+02
  1644   0.377842E+03   0.203107E+02  -0.112652E+01   0.108764E+06   0.141919E+02
  1645   0.376083E+03   0.203577E+02  -0.152782E+01   0.108647E+06   0.140584E+02
  1646   0.374361E+03   0.204024E+02  -0.193262E+01   0.108529E+06   0.139237E+02
  1647   0.372674E+03   0.204448E+02  -0.234072E+01   0.108412E+06   0.137877E+02
  1648   0.371023E+03   0.204849E+02  -0.275202E+01   0.108296E+06   0.136504E+02
  1649   0.369410E+03   0.205225E+02  -0.316645E+01   0.108179E+06   0.135117E+02
  1650   0.367832E+03   0.205577E+02  -0.358391E+01   0.108063E+06   0.133717E+02
  1651   0.366291E+03   0.205905E+02  -0.400430E+01   0.107947E+06   0.132302E+02
  1652   0.364787E+03   0.206209E+02  -0.442745E+01   0.107831E+06   0.130874E+02
  1653   0.363319E+03   0.206489E+02  -0.485307E+01   0.107715E+06   0.129433E+02
  1654   0.361888E+03   0.206744E+02  -0.528086E+01   0.107599E+06   0.127980E+02
  1655   0.360493E+03   0.206975E+02  -0.571068E+01   0.107484E+06   0.126516E+02
  1656   0.359132E+03   0.207182E+02  -0.614232E+01   0.107368E+06   0.125042E+02
  1657   0.357808E+03   0.207366E+02  -0.657542E+01   0.107253E+06   0.123559E+02
  1658   0.356519E+03   0.207524E+02  -0.700984E+01   0.107138E+06   0.122067E+02
  1659   0.355266E+03   0.207659E+02  -0.744535E+01   0.107024E+06   0.120568E+02
  1660   0.354047E+03   0.207770E+02  -0.788175E+01   0.106909E+06   0.119063E+02
  1661   0.352863E+03   0.207857E+02  -0.831882E+01   0.106795E+06   0.117551E+02
  1662   0.351713E+03   0.207920E+02  -0.875626E+01   0.106681E+06   0.116035E+02
  1663   0.350598E+03   0.207959E+02  -0.919402E+01   0.106567E+06   0.114514E+02
  1664   0.349517E+03   0.207975E+02  -0.963180E+01   0.106453E+06   0.112991E+02
  1665   0.348469E+03   0.207967E+02  -0.100693E+02   0.106339E+06   0.111465E+02
  1666   0.347455E+03   0.207934E+02  -0.105065E+02   0.106226E+06   0.109938E+02
  1667   0.346474E+03   0.207879E+02  -0.109431E+02   0.106112E+06   0.108410E+02
  1668   0.345526E+03   0.207800E+02  -0.113789E+02   0.105999E+06   0.106883E+02
  1669   0.344611E+03   0.207696E+02  -0.118137E+02   0.105886E+06   0.105357E+02
  1670   0.343728E+03   0.207570E+02  -0.122474E+02   0.105774E+06   0.103833E+02
  1671   0.342877E+03   0.207419E+02  -0.126796E+02   0.105661E+06   0.102312E+02
  1672   0.342059E+03   0.207245E+02  -0.131104E+02   0.105549E+06   0.100795E+02
  1673   0.341272E+03   0.207048E+02  -0.135395E+02   0.105437E+06   0.992825E+01
  1674   0.340516E+03   0.206828E+02  -0.139667E+02   0.105325E+06   0.977757E+01
  1675   0.339792E+03   0.206585E+02  -0.143920E+02   0.105213E+06   0.962753E+01
  1676   0.339099E+03   0.206319E+02  -0.148151E+02   0.105101E+06   0.947823E+01
  1677   0.338437E+03   0.206032E+02  -0.152359E+02   0.104989E+06   0.932975E+01
  1678   0.337806E+03   0.205722E+02  -0.156542E+02   0.104878E+06   0.918218E+01
  1679   0.337205E+03   0.205389E+02  -0.160699E+02   0.104767E+06   0.903560E+01
  1680   0.336633E+03   0.205034E+02  -0.164828E+02   0.104656E+06   0.889010E+01
  1681   0.336093E+03   0.204657E+02  -0.168928E+02   0.104545E+06   0.874578E+01
  1682   0.335581E+03   0.204258E+02  -0.172997E+02   0.104435E+06   0.860271E+01
  1683   0.335099E+03   0.203837E+02  -0.177034E+02   0.104324E+06   0.846099E+01
  1684   0.334646E+03   0.203393E+02  -0.181037E+02   0.104214E+06   0.832070E+01
  1685   0.334222E+03   0.202927E+02  -0.185005E+02   0.104104E+06   0.818193E+01
  1686   0.333827E+03   0.202440E+02  -0.188936E+02   0.103994E+06   0.804477E+01
  1687   0.333459E+03   0.201930E+02  -0.192830E+02   0.103884E+06   0.790930E+01
  1688   0.333121E+03   0.201399E+02  -0.196686E+02   0.103774E+06   0.777561E+01
  1689   0.332811E+03   0.200846E+02  -0.200501E+02   0.103665E+06   0.764379E+01
  1690   0.332528E+03   0.200272E+02  -0.204276E+02   0.103556E+06   0.751393E+01
  1691   0.332273E+03   0.199677E+02  -0.208008E+02   0.103447E+06   0.738611E+01
  1692   0.332045E+03   0.199060E+02  -0.211697E+02   0.103338E+06   0.726042E+01
  1693   0.331844E+03   0.198422E+02  -0.215342E+02   0.103229E+06   0.713694E+01
  1694   0.331672E+03   0.197763E+02  -0.218940E+02   0.103121E+06   0.701578E+01
  1695   0.331524E+03   0.197083E+02  -0.222492E+02   0.103012E+06   0.689700E+01
  1696   0.331404E+03   0.196380E+02  -0.225996E+02   0.102904E+06   0.678070E+01
  1697   0.331311E+03   0.195658E+02  -0.229452E+02   0.102796E+06   0.666697E+01
  1698   0.331242E+03   0.194913E+02  -0.232857E+02   0.102688E+06   0.655590E+01
  1699   0.331200E+03   0.194148E+02  -0.236212E+02   0.102580E+06   0.644756E+01
  1700   0.331185E+03   0.193363E+02  -0.239515E+02   0.102473E+06   0.634206E+01
  1701   0.331194E+03   0.192556E+02  -0.242766E+02   0.102365E+06   0.623943E+01
  1702   0.331229E+03   0.191729E+02  -0.245963E+02   0.102258E+06   0.613961E+01
  1703   0.331288E+03   0.190883E+02  -0.249108E+02   0.102151E+06   0.604247E+01
  1704   0.331370E+03   0.190017E+02  -0.252198E+02   0.102044E+06   0.594789E+01
  1705   0.331476E+03   0.189134E+02  -0.255232E+02   0.101938E+06   0.585576E+01
  1706   0.331604E+03   0.188232E+02  -0.258211E+02   0.101831E+06   0.576596E+01
  1707   0.331753E+03   0.187313E+02  -0.261132E+02   0.101725E+06   0.567838E+01
  1708   0.331923E+03   0.186377E+02  -0.263995E+02   0.101618E+06   0.559289E+01
  1709   0.332113E+03   0.185423E+02  -0.266799E+02   0.101512E+06   0.550938E+01
  1710   0.332323E+03   0.184455E+02  -0.269543E+02   0.101406E+06   0.542774E+01
  1711   0.332551E+03   0.183470E+02  -0.272227E+02   0.101301E+06   0.534784E+01
  1712   0.332797E+03   0.182470E+02  -0.274850E+02   0.101195E+06   0.526958E+01
  1713   0.333060E+03   0.181455E+02  -0.277411E+02   0.101090E+06   0.519282E+01
  1714   0.333339E+03   0.180426E+02  -0.279909E+02   0.100985E+06   0.511746E+01
  1715   0.333635E+03   0.179383E+02  -0.282344E+02   0.100880E+06   0.504338E+01
  1716   0.333947E+03   0.178328E+02  -0.284716E+02   0.100775E+06   0.497047E+01
  1717   0.334273E+03   0.177259E+02  -0.287022E+02   0.100670E+06   0.489859E+01
  1718   0.334613E+03   0.176178E+02  -0.289265E+02   0.100565E+06   0.482765E+01
  1719   0.334967E+03   0.175084E+02  -0.291441E+02   0.100461E+06   0.475752E+01
  1720   0.335333E+03   0.173979E+02  -0.293551E+02   0.100357E+06   0.468808E+01
  1721   0.335712E+03   0.172863E+02  -0.295595E+02   0.100253E+06   0.461921E+01
  1722   0.336103E+03   0.171737E+02  -0.297572E+02   0.100149E+06   0.455081E+01
  1723   0.336504E+03   0.170600E+02  -0.299482E+02   0.100045E+06   0.448275E+01
  1724   0.336918E+03   0.169454E+02  -0.301324E+02   0.999413E+05   0.441492E+01
