#    L    TT             EE             BB             TE             PP             TP             EP          
  1422   0.844921E+03   0.131214E+02   0.000000E+00  -0.492527E+02   0.291110E-08   0.222952E-05  -0.139367E-06
  1423   0.845174E+03   0.129733E+02   0.000000E+00  -0.485766E+02   0.290711E-08   0.222476E-05  -0.136610E-06
  1424   0.845369E+03   0.128283E+02   0.000000E+00  -0.478930E+02   0.290312E-08   0.221995E-05  -0.133849E-06
  1425   0.845511E+03   0.126862E+02   0.000000E+00  -0.472023E+02   0.289914E-08   0.221508E-05  -0.131085E-06
  1426   0.845601E+03   0.125471E+02   0.000000E+00  -0.465048E+02   0.289517E-08   0.221016E-05  -0.128319E-06
  1427   0.845632E+03   0.124111E+02   0.000000E+00  -0.458005E+02   0.289120E-08   0.220519E-05  -0.125550E-06
  1428   0.845611E+03   0.122782E+02   0.000000E+00  -0.450899E+02   0.288724E-08   0.220019E-05  -0.122779E-06
  1429   0.845538E+03   0.121485E+02   0.000000E+00  -0.443733E+02   0.288329E-08   0.219515E-05  -0.120006E-06
  1430   0.845412E+03   0.120219E+02   0.000000E+00  -0.436509E+02   0.287935E-08   0.219008E-05  -0.117232E-06
  1431   0.845228E+03   0.118986E+02   0.000000E+00  -0.429230E+02   0.287541E-08   0.218498E-05  -0.114457E-06
  1432   0.844991E+03   0.117785E+02   0.000000E+00  -0.421898E+02   0.287149E-08   0.217986E-05  -0.111682E-06
  1433   0.844695E+03   0.116618E+02   0.000000E+00  -0.414517E+02   0.286757E-08   0.217472E-05  -0.108906E-06
  1434   0.844347E+03   0.115483E+02   0.000000E+00  -0.407090E+02   0.286365E-08   0.216957E-05  -0.106130E-06
  1435   0.843940E+03   0.114382E+02   0.000000E+00  -0.399619E+02   0.285975E-08   0.216442E-05  -0.103354E-06
  1436   0.843481E+03   0.113314E+02   0.000000E+00  -0.392107E+02   0.285585E-08   0.215926E-05  -0.100579E-06
  1437   0.842962E+03   0.112280E+02   0.000000E+00  -0.384559E+02   0.285196E-08   0.215410E-05  -0.978048E-07
  1438   0.842384E+03   0.111281E+02   0.000000E+00  -0.376974E+02   0.284808E-08   0.214896E-05  -0.950321E-07
  1439   0.841753E+03   0.110317E+02   0.000000E+00  -0.369358E+02   0.284420E-08   0.214382E-05  -0.922610E-07
  1440   0.841071E+03   0.109387E+02   0.000000E+00  -0.361713E+02   0.284033E-08   0.213870E-05  -0.894920E-07
  1441   0.840330E+03   0.108492E+02   0.000000E+00  -0.354041E+02   0.283647E-08   0.213360E-05  -0.867254E-07
  1442   0.839528E+03   0.107632E+02   0.000000E+00  -0.346345E+02   0.283261E-08   0.212852E-05  -0.839614E-07
  1443   0.838668E+03   0.106806E+02   0.000000E+00  -0.338629E+02   0.282877E-08   0.212348E-05  -0.812004E-07
  1444   0.837756E+03   0.106016E+02   0.000000E+00  -0.330895E+02   0.282493E-08   0.211847E-05  -0.784429E-07
  1445   0.836784E+03   0.105262E+02   0.000000E+00  -0.323146E+02   0.282110E-08   0.211350E-05  -0.756890E-07
  1446   0.835752E+03   0.104544E+02   0.000000E+00  -0.315384E+02   0.281727E-08   0.210858E-05  -0.729391E-07
  1447   0.834669E+03   0.103861E+02   0.000000E+00  -0.307614E+02   0.281345E-08   0.210371E-05  -0.701937E-07
  1448   0.833526E+03   0.103214E+02   0.000000E+00  -0.299836E+02   0.280964E-08   0.209889E-05  -0.674529E-07
  1449   0.832324E+03   0.102604E+02   0.000000E+00  -0.292056E+02   0.280584E-08   0.209413E-05  -0.647172E-07
  1450   0.831070E+03   0.102029E+02   0.000000E+00  -0.284275E+02   0.280204E-08   0.208943E-05  -0.619869E-07
  1451   0.829764E+03   0.101490E+02   0.000000E+00  -0.276498E+02   0.279825E-08   0.208480E-05  -0.592623E-07
  1452   0.828398E+03   0.100987E+02   0.000000E+00  -0.268725E+02   0.279447E-08   0.208024E-05  -0.565436E-07
  1453   0.826973E+03   0.100520E+02   0.000000E+00  -0.260962E+02   0.279069E-08   0.207573E-05  -0.538311E-07
  1454   0.825496E+03   0.100090E+02   0.000000E+00  -0.253211E+02   0.278692E-08   0.207128E-05  -0.511251E-07
  1455   0.823967E+03   0.996956E+01   0.000000E+00  -0.245474E+02   0.278316E-08   0.206687E-05  -0.484257E-07
  1456   0.822386E+03   0.993375E+01   0.000000E+00  -0.237752E+02   0.277941E-08   0.206251E-05  -0.457331E-07
  1457   0.820753E+03   0.990157E+01   0.000000E+00  -0.230051E+02   0.277566E-08   0.205818E-05  -0.430477E-07
  1458   0.819061E+03   0.987289E+01   0.000000E+00  -0.222372E+02   0.277192E-08   0.205389E-05  -0.403697E-07
  1459   0.817316E+03   0.984785E+01   0.000000E+00  -0.214718E+02   0.276819E-08   0.204962E-05  -0.376992E-07
  1460   0.815520E+03   0.982645E+01   0.000000E+00  -0.207092E+02   0.276446E-08   0.204538E-05  -0.350365E-07
  1461   0.813672E+03   0.980853E+01   0.000000E+00  -0.199495E+02   0.276074E-08   0.204115E-05  -0.323819E-07
  1462   0.811771E+03   0.979419E+01   0.000000E+00  -0.191932E+02   0.275703E-08   0.203693E-05  -0.297356E-07
  1463   0.809819E+03   0.978341E+01   0.000000E+00  -0.184404E+02   0.275332E-08   0.203272E-05  -0.270977E-07
  1464   0.807814E+03   0.977612E+01   0.000000E+00  -0.176914E+02   0.274962E-08   0.202852E-05  -0.244686E-07
  1465   0.805758E+03   0.977240E+01   0.000000E+00  -0.169465E+02   0.274593E-08   0.202430E-05  -0.218485E-07
  1466   0.803657E+03   0.977217E+01   0.000000E+00  -0.162059E+02   0.274225E-08   0.202008E-05  -0.192376E-07
  1467   0.801504E+03   0.977535E+01   0.000000E+00  -0.154699E+02   0.273857E-08   0.201585E-05  -0.166361E-07
  1468   0.799306E+03   0.978211E+01   0.000000E+00  -0.147388E+02   0.273490E-08   0.201159E-05  -0.140443E-07
  1469   0.797057E+03   0.979220E+01   0.000000E+00  -0.140128E+02   0.273123E-08   0.200732E-05  -0.114624E-07
  1470   0.794755E+03   0.980579E+01   0.000000E+00  -0.132921E+02   0.272757E-08   0.200301E-05  -0.889063E-08
  1471   0.792416E+03   0.982272E+01   0.000000E+00  -0.125770E+02   0.272392E-08   0.199867E-05  -0.632922E-08
  1472   0.790025E+03   0.984307E+01   0.000000E+00  -0.118677E+02   0.272028E-08   0.199428E-05  -0.377842E-08
  1473   0.787583E+03   0.986669E+01   0.000000E+00  -0.111645E+02   0.271664E-08   0.198985E-05  -0.123844E-08
  1474   0.785103E+03   0.989372E+01   0.000000E+00  -0.104676E+02   0.271301E-08   0.198537E-05   0.129047E-08
  1475   0.782571E+03   0.992395E+01   0.000000E+00  -0.977734E+01   0.270938E-08   0.198084E-05   0.380808E-08
  1476   0.780002E+03   0.995752E+01   0.000000E+00  -0.909373E+01   0.270577E-08   0.197625E-05   0.631417E-08
  1477   0.777388E+03   0.999429E+01   0.000000E+00  -0.841717E+01   0.270216E-08   0.197159E-05   0.880850E-08
  1478   0.774730E+03   0.100342E+02   0.000000E+00  -0.774781E+01   0.269855E-08   0.196685E-05   0.112908E-07
  1479   0.772034E+03   0.100773E+02   0.000000E+00  -0.708586E+01   0.269495E-08   0.196205E-05   0.137609E-07
  1480   0.769294E+03   0.101235E+02   0.000000E+00  -0.643158E+01   0.269136E-08   0.195716E-05   0.162186E-07
  1481   0.766517E+03   0.101729E+02   0.000000E+00  -0.578516E+01   0.268778E-08   0.195218E-05   0.186636E-07
  1482   0.763695E+03   0.102253E+02   0.000000E+00  -0.514683E+01   0.268420E-08   0.194711E-05   0.210956E-07
  1483   0.760836E+03   0.102807E+02   0.000000E+00  -0.451675E+01   0.268063E-08   0.194195E-05   0.235145E-07
  1484   0.757948E+03   0.103391E+02   0.000000E+00  -0.389513E+01   0.267706E-08   0.193668E-05   0.259200E-07
  1485   0.755015E+03   0.104005E+02   0.000000E+00  -0.328218E+01   0.267351E-08   0.193131E-05   0.283119E-07
  1486   0.752052E+03   0.104647E+02   0.000000E+00  -0.267805E+01   0.266995E-08   0.192582E-05   0.306899E-07
  1487   0.749044E+03   0.105317E+02   0.000000E+00  -0.208298E+01   0.266641E-08   0.192022E-05   0.330539E-07
  1488   0.746007E+03   0.106016E+02   0.000000E+00  -0.149713E+01   0.266287E-08   0.191449E-05   0.354035E-07
  1489   0.742940E+03   0.106743E+02   0.000000E+00  -0.920688E+00   0.265934E-08   0.190864E-05   0.377386E-07
  1490   0.739832E+03   0.107497E+02   0.000000E+00  -0.353819E+00   0.265581E-08   0.190265E-05   0.400589E-07
  1491   0.736694E+03   0.108277E+02   0.000000E+00   0.203309E+00   0.265229E-08   0.189653E-05   0.423642E-07
  1492   0.733526E+03   0.109084E+02   0.000000E+00   0.750528E+00   0.264878E-08   0.189026E-05   0.446543E-07
  1493   0.730326E+03   0.109917E+02   0.000000E+00   0.128766E+01   0.264527E-08   0.188384E-05   0.469289E-07
  1494   0.727097E+03   0.110774E+02   0.000000E+00   0.181454E+01   0.264177E-08   0.187727E-05   0.491878E-07
  1495   0.723838E+03   0.111657E+02   0.000000E+00   0.233102E+01   0.263828E-08   0.187054E-05   0.514307E-07
  1496   0.720551E+03   0.112564E+02   0.000000E+00   0.283693E+01   0.263479E-08   0.186364E-05   0.536575E-07
  1497   0.717237E+03   0.113494E+02   0.000000E+00   0.333217E+01   0.263131E-08   0.185658E-05   0.558679E-07
  1498   0.713896E+03   0.114448E+02   0.000000E+00   0.381660E+01   0.262784E-08   0.184934E-05   0.580616E-07
  1499   0.710531E+03   0.115424E+02   0.000000E+00   0.429009E+01   0.262437E-08   0.184193E-05   0.602385E-07
  1500   0.707140E+03   0.116423E+02   0.000000E+00   0.475251E+01   0.262091E-08   0.183432E-05   0.623982E-07
  1501   0.703726E+03   0.117443E+02   0.000000E+00   0.520372E+01   0.261745E-08   0.182653E-05   0.645407E-07
  1502   0.700290E+03   0.118484E+02   0.000000E+00   0.564361E+01   0.261400E-08   0.181856E-05   0.666657E-07
  1503   0.696832E+03   0.119546E+02   0.000000E+00   0.607206E+01   0.261056E-08   0.181040E-05   0.687733E-07
  1504   0.693353E+03   0.120627E+02   0.000000E+00   0.648899E+01   0.260712E-08   0.180206E-05   0.708634E-07
  1505   0.689855E+03   0.121728E+02   0.000000E+00   0.689427E+01   0.260369E-08   0.179355E-05   0.729358E-07
  1506   0.686338E+03   0.122847E+02   0.000000E+00   0.728781E+01   0.260026E-08   0.178487E-05   0.749906E-07
  1507   0.682801E+03   0.123984E+02   0.000000E+00   0.766951E+01   0.259685E-08   0.177602E-05   0.770277E-07
  1508   0.679248E+03   0.125140E+02   0.000000E+00   0.803924E+01   0.259343E-08   0.176701E-05   0.790470E-07
  1509   0.675679E+03   0.126312E+02   0.000000E+00   0.839702E+01   0.259003E-08   0.175784E-05   0.810483E-07
  1510   0.672093E+03   0.127500E+02   0.000000E+00   0.874261E+01   0.258663E-08   0.174852E-05   0.830318E-07
  1511   0.668493E+03   0.128703E+02   0.000000E+00   0.907610E+01   0.258323E-08   0.173905E-05   0.849972E-07
  1512   0.664881E+03   0.129923E+02   0.000000E+00   0.939741E+01   0.257985E-08   0.172943E-05   0.869446E-07
  1513   0.661257E+03   0.131156E+02   0.000000E+00   0.970654E+01   0.257647E-08   0.171967E-05   0.888739E-07
  1514   0.657621E+03   0.132403E+02   0.000000E+00   0.100033E+02   0.257309E-08   0.170977E-05   0.907849E-07
  1515   0.653977E+03   0.133664E+02   0.000000E+00   0.102879E+02   0.256972E-08   0.169973E-05   0.926777E-07
  1516   0.650324E+03   0.134938E+02   0.000000E+00   0.105600E+02   0.256636E-08   0.168957E-05   0.945522E-07
  1517   0.646664E+03   0.136223E+02   0.000000E+00   0.108198E+02   0.256300E-08   0.167928E-05   0.964082E-07
  1518   0.642998E+03   0.137520E+02   0.000000E+00   0.110671E+02   0.255965E-08   0.166886E-05   0.982458E-07
  1519   0.639325E+03   0.138828E+02   0.000000E+00   0.113020E+02   0.255630E-08   0.165833E-05   0.100065E-06
  1520   0.635648E+03   0.140145E+02   0.000000E+00   0.115244E+02   0.255297E-08   0.164768E-05   0.101865E-06
  1521   0.631968E+03   0.141472E+02   0.000000E+00   0.117343E+02   0.254963E-08   0.163692E-05   0.103647E-06
  1522   0.628284E+03   0.142809E+02   0.000000E+00   0.119317E+02   0.254631E-08   0.162606E-05   0.105410E-06
  1523   0.624599E+03   0.144154E+02   0.000000E+00   0.121165E+02   0.254298E-08   0.161509E-05   0.107154E-06
  1524   0.620912E+03   0.145505E+02   0.000000E+00   0.122887E+02   0.253967E-08   0.160402E-05   0.108880E-06
  1525   0.617225E+03   0.146864E+02   0.000000E+00   0.124484E+02   0.253636E-08   0.159285E-05   0.110586E-06
  1526   0.613540E+03   0.148229E+02   0.000000E+00   0.125955E+02   0.253306E-08   0.158160E-05   0.112273E-06
  1527   0.609857E+03   0.149600E+02   0.000000E+00   0.127302E+02   0.252976E-08   0.157026E-05   0.113942E-06
  1528   0.606176E+03   0.150975E+02   0.000000E+00   0.128523E+02   0.252647E-08   0.155883E-05   0.115591E-06
  1529   0.602500E+03   0.152355E+02   0.000000E+00   0.129620E+02   0.252318E-08   0.154733E-05   0.117221E-06
  1530   0.598828E+03   0.153739E+02   0.000000E+00   0.130591E+02   0.251990E-08   0.153575E-05   0.118832E-06
  1531   0.595162E+03   0.155126E+02   0.000000E+00   0.131438E+02   0.251663E-08   0.152410E-05   0.120423E-06
  1532   0.591502E+03   0.156516E+02   0.000000E+00   0.132160E+02   0.251336E-08   0.151238E-05   0.121995E-06
  1533   0.587850E+03   0.157906E+02   0.000000E+00   0.132759E+02   0.251010E-08   0.150060E-05   0.123548E-06
  1534   0.584206E+03   0.159298E+02   0.000000E+00   0.133234E+02   0.250684E-08   0.148876E-05   0.125081E-06
  1535   0.580572E+03   0.160691E+02   0.000000E+00   0.133586E+02   0.250359E-08   0.147686E-05   0.126594E-06
  1536   0.576947E+03   0.162083E+02   0.000000E+00   0.133814E+02   0.250035E-08   0.146492E-05   0.128088E-06
  1537   0.573332E+03   0.163473E+02   0.000000E+00   0.133920E+02   0.249711E-08   0.145292E-05   0.129562E-06
  1538   0.569730E+03   0.164863E+02   0.000000E+00   0.133904E+02   0.249388E-08   0.144088E-05   0.131016E-06
  1539   0.566141E+03   0.166250E+02   0.000000E+00   0.133767E+02   0.249065E-08   0.142880E-05   0.132450E-06
  1540   0.562564E+03   0.167634E+02   0.000000E+00   0.133511E+02   0.248743E-08   0.141669E-05   0.133864E-06
  1541   0.559002E+03   0.169015E+02   0.000000E+00   0.133134E+02   0.248421E-08   0.140454E-05   0.135259E-06
  1542   0.555457E+03   0.170393E+02   0.000000E+00   0.132639E+02   0.248100E-08   0.139237E-05   0.136633E-06
  1543   0.551926E+03   0.171765E+02   0.000000E+00   0.132026E+02   0.247780E-08   0.138017E-05   0.137987E-06
  1544   0.548414E+03   0.173132E+02   0.000000E+00   0.131296E+02   0.247460E-08   0.136795E-05   0.139321E-06
  1545   0.544919E+03   0.174493E+02   0.000000E+00   0.130450E+02   0.247141E-08   0.135571E-05   0.140635E-06
  1546   0.541443E+03   0.175847E+02   0.000000E+00   0.129489E+02   0.246822E-08   0.134347E-05   0.141928E-06
  1547   0.537987E+03   0.177195E+02   0.000000E+00   0.128414E+02   0.246504E-08   0.133121E-05   0.143201E-06
  1548   0.534550E+03   0.178535E+02   0.000000E+00   0.127226E+02   0.246187E-08   0.131895E-05   0.144453E-06
  1549   0.531135E+03   0.179866E+02   0.000000E+00   0.125926E+02   0.245870E-08   0.130670E-05   0.145685E-06
  1550   0.527741E+03   0.181189E+02   0.000000E+00   0.124514E+02   0.245553E-08   0.129444E-05   0.146897E-06
  1551   0.524370E+03   0.182501E+02   0.000000E+00   0.122992E+02   0.245237E-08   0.128219E-05   0.148087E-06
  1552   0.521021E+03   0.183803E+02   0.000000E+00   0.121361E+02   0.244922E-08   0.126995E-05   0.149257E-06
  1553   0.517698E+03   0.185095E+02   0.000000E+00   0.119623E+02   0.244607E-08   0.125773E-05   0.150406E-06
  1554   0.514397E+03   0.186376E+02   0.000000E+00   0.117778E+02   0.244293E-08   0.124551E-05   0.151535E-06
  1555   0.511123E+03   0.187644E+02   0.000000E+00   0.115829E+02   0.243979E-08   0.123331E-05   0.152643E-06
  1556   0.507874E+03   0.188901E+02   0.000000E+00   0.113775E+02   0.243666E-08   0.122113E-05   0.153730E-06
  1557   0.504652E+03   0.190144E+02   0.000000E+00   0.111620E+02   0.243354E-08   0.120896E-05   0.154797E-06
  1558   0.501457E+03   0.191374E+02   0.000000E+00   0.109363E+02   0.243042E-08   0.119682E-05   0.155843E-06
  1559   0.498290E+03   0.192590E+02   0.000000E+00   0.107008E+02   0.242730E-08   0.118469E-05   0.156868E-06
  1560   0.495152E+03   0.193791E+02   0.000000E+00   0.104553E+02   0.242420E-08   0.117259E-05   0.157873E-06
  1561   0.492043E+03   0.194978E+02   0.000000E+00   0.102004E+02   0.242109E-08   0.116051E-05   0.158857E-06
  1562   0.488964E+03   0.196149E+02   0.000000E+00   0.993597E+01   0.241799E-08   0.114846E-05   0.159820E-06
  1563   0.485915E+03   0.197304E+02   0.000000E+00   0.966225E+01   0.241490E-08   0.113643E-05   0.160763E-06
  1564   0.482898E+03   0.198443E+02   0.000000E+00   0.937938E+01   0.241182E-08   0.112444E-05   0.161685E-06
  1565   0.479912E+03   0.199565E+02   0.000000E+00   0.908759E+01   0.240874E-08   0.111248E-05   0.162587E-06
  1566   0.476958E+03   0.200669E+02   0.000000E+00   0.878697E+01   0.240566E-08   0.110055E-05   0.163468E-06
  1567   0.474037E+03   0.201756E+02   0.000000E+00   0.847772E+01   0.240259E-08   0.108865E-05   0.164328E-06
  1568   0.471149E+03   0.202825E+02   0.000000E+00   0.815993E+01   0.239952E-08   0.107680E-05   0.165167E-06
  1569   0.468295E+03   0.203874E+02   0.000000E+00   0.783389E+01   0.239646E-08   0.106498E-05   0.165986E-06
  1570   0.465474E+03   0.204905E+02   0.000000E+00   0.749975E+01   0.239341E-08   0.105320E-05   0.166785E-06
  1571   0.462690E+03   0.205915E+02   0.000000E+00   0.715761E+01   0.239036E-08   0.104146E-05   0.167563E-06
  1572   0.459939E+03   0.206905E+02   0.000000E+00   0.680768E+01   0.238732E-08   0.102976E-05   0.168320E-06
  1573   0.457224E+03   0.207875E+02   0.000000E+00   0.645015E+01   0.238428E-08   0.101811E-05   0.169056E-06
  1574   0.454545E+03   0.208823E+02   0.000000E+00   0.608524E+01   0.238125E-08   0.100651E-05   0.169772E-06
  1575   0.451903E+03   0.209751E+02   0.000000E+00   0.571315E+01   0.237822E-08   0.994953E-06   0.170468E-06
  1576   0.449297E+03   0.210657E+02   0.000000E+00   0.533409E+01   0.237520E-08   0.983448E-06   0.171143E-06
  1577   0.446729E+03   0.211540E+02   0.000000E+00   0.494826E+01   0.237218E-08   0.971994E-06   0.171797E-06
  1578   0.444199E+03   0.212402E+02   0.000000E+00   0.455587E+01   0.236917E-08   0.960594E-06   0.172430E-06
  1579   0.441708E+03   0.213241E+02   0.000000E+00   0.415713E+01   0.236617E-08   0.949249E-06   0.173044E-06
  1580   0.439254E+03   0.214057E+02   0.000000E+00   0.375222E+01   0.236316E-08   0.937960E-06   0.173636E-06
  1581   0.436840E+03   0.214851E+02   0.000000E+00   0.334134E+01   0.236017E-08   0.926730E-06   0.174208E-06
  1582   0.434465E+03   0.215621E+02   0.000000E+00   0.292469E+01   0.235718E-08   0.915560E-06   0.174759E-06
  1583   0.432130E+03   0.216366E+02   0.000000E+00   0.250244E+01   0.235419E-08   0.904452E-06   0.175290E-06
  1584   0.429834E+03   0.217088E+02   0.000000E+00   0.207481E+01   0.235122E-08   0.893408E-06   0.175800E-06
  1585   0.427577E+03   0.217785E+02   0.000000E+00   0.164198E+01   0.234824E-08   0.882428E-06   0.176290E-06
  1586   0.425361E+03   0.218457E+02   0.000000E+00   0.120413E+01   0.234527E-08   0.871516E-06   0.176759E-06
  1587   0.423185E+03   0.219103E+02   0.000000E+00   0.761492E+00   0.234231E-08   0.860672E-06   0.177207E-06
  1588   0.421050E+03   0.219724E+02   0.000000E+00   0.314257E+00   0.233935E-08   0.849898E-06   0.177635E-06
  1589   0.418955E+03   0.220320E+02   0.000000E+00  -0.137368E+00   0.233640E-08   0.839197E-06   0.178043E-06
  1590   0.416901E+03   0.220889E+02   0.000000E+00  -0.593170E+00   0.233345E-08   0.828569E-06   0.178430E-06
  1591   0.414888E+03   0.221433E+02   0.000000E+00  -0.105295E+01   0.233050E-08   0.818017E-06   0.178796E-06
  1592   0.412916E+03   0.221950E+02   0.000000E+00  -0.151648E+01   0.232757E-08   0.807541E-06   0.179142E-06
  1593   0.410985E+03   0.222440E+02   0.000000E+00  -0.198357E+01   0.232463E-08   0.797145E-06   0.179467E-06
  1594   0.409096E+03   0.222904E+02   0.000000E+00  -0.245401E+01   0.232171E-08   0.786829E-06   0.179772E-06
  1595   0.407249E+03   0.223339E+02   0.000000E+00  -0.292758E+01   0.231878E-08   0.776595E-06   0.180056E-06
  1596   0.405442E+03   0.223749E+02   0.000000E+00  -0.340406E+01   0.231587E-08   0.766444E-06   0.180319E-06
  1597   0.403678E+03   0.224130E+02   0.000000E+00  -0.388326E+01   0.231295E-08   0.756380E-06   0.180563E-06
  1598   0.401955E+03   0.224485E+02   0.000000E+00  -0.436494E+01   0.231005E-08   0.746402E-06   0.180785E-06
  1599   0.400273E+03   0.224812E+02   0.000000E+00  -0.484891E+01   0.230714E-08   0.736514E-06   0.180987E-06
  1600   0.398634E+03   0.225110E+02   0.000000E+00  -0.533495E+01   0.230425E-08   0.726716E-06   0.181169E-06
  1601   0.397036E+03   0.225381E+02   0.000000E+00  -0.582285E+01   0.230135E-08   0.717010E-06   0.181330E-06
  1602   0.395480E+03   0.225624E+02   0.000000E+00  -0.631243E+01   0.229847E-08   0.707397E-06   0.181471E-06
  1603   0.393965E+03   0.225838E+02   0.000000E+00  -0.680346E+01   0.229559E-08   0.697878E-06   0.181591E-06
  1604   0.392492E+03   0.226025E+02   0.000000E+00  -0.729576E+01   0.229271E-08   0.688454E-06   0.181692E-06
  1605   0.391061E+03   0.226182E+02   0.000000E+00  -0.778915E+01   0.228984E-08   0.679126E-06   0.181772E-06
  1606   0.389670E+03   0.226312E+02   0.000000E+00  -0.828338E+01   0.228697E-08   0.669894E-06   0.181832E-06
  1607   0.388321E+03   0.226412E+02   0.000000E+00  -0.877821E+01   0.228411E-08   0.660759E-06   0.181873E-06
  1608   0.387013E+03   0.226483E+02   0.000000E+00  -0.927356E+01   0.228125E-08   0.651722E-06   0.181894E-06
  1609   0.385745E+03   0.226526E+02   0.000000E+00  -0.976907E+01   0.227840E-08   0.642784E-06   0.181896E-06
  1610   0.384519E+03   0.226540E+02   0.000000E+00  -0.102647E+02   0.227555E-08   0.633945E-06   0.181878E-06
  1611   0.383333E+03   0.226527E+02   0.000000E+00  -0.107600E+02   0.227271E-08   0.625207E-06   0.181841E-06
  1612   0.382188E+03   0.226484E+02   0.000000E+00  -0.112549E+02   0.226987E-08   0.616570E-06   0.181784E-06
  1613   0.381084E+03   0.226414E+02   0.000000E+00  -0.117492E+02   0.226704E-08   0.608035E-06   0.181709E-06
  1614   0.380019E+03   0.226316E+02   0.000000E+00  -0.122425E+02   0.226421E-08   0.599603E-06   0.181615E-06
  1615   0.378995E+03   0.226191E+02   0.000000E+00  -0.127349E+02   0.226139E-08   0.591274E-06   0.181502E-06
  1616   0.378010E+03   0.226037E+02   0.000000E+00  -0.132260E+02   0.225857E-08   0.583050E-06   0.181371E-06
  1617   0.377065E+03   0.225855E+02   0.000000E+00  -0.137157E+02   0.225576E-08   0.574932E-06   0.181221E-06
  1618   0.376160E+03   0.225646E+02   0.000000E+00  -0.142038E+02   0.225295E-08   0.566919E-06   0.181053E-06
  1619   0.375293E+03   0.225408E+02   0.000000E+00  -0.146900E+02   0.225015E-08   0.559014E-06   0.180866E-06
  1620   0.374464E+03   0.225144E+02   0.000000E+00  -0.151742E+02   0.224735E-08   0.551216E-06   0.180661E-06
  1621   0.373675E+03   0.224851E+02   0.000000E+00  -0.156563E+02   0.224456E-08   0.543526E-06   0.180439E-06
  1622   0.372923E+03   0.224531E+02   0.000000E+00  -0.161360E+02   0.224177E-08   0.535946E-06   0.180198E-06
  1623   0.372209E+03   0.224183E+02   0.000000E+00  -0.166132E+02   0.223899E-08   0.528477E-06   0.179940E-06
  1624   0.371532E+03   0.223808E+02   0.000000E+00  -0.170875E+02   0.223621E-08   0.521118E-06   0.179664E-06
  1625   0.370892E+03   0.223406E+02   0.000000E+00  -0.175589E+02   0.223344E-08   0.513871E-06   0.179371E-06
  1626   0.370290E+03   0.222979E+02   0.000000E+00  -0.180273E+02   0.223067E-08   0.506736E-06   0.179060E-06
  1627   0.369723E+03   0.222523E+02   0.000000E+00  -0.184923E+02   0.222790E-08   0.499715E-06   0.178732E-06
  1628   0.369193E+03   0.222042E+02   0.000000E+00  -0.189537E+02   0.222514E-08   0.492808E-06   0.178387E-06
  1629   0.368698E+03   0.221535E+02   0.000000E+00  -0.194115E+02   0.222239E-08   0.486017E-06   0.178025E-06
  1630   0.368238E+03   0.221001E+02   0.000000E+00  -0.198655E+02   0.221964E-08   0.479341E-06   0.177646E-06
  1631   0.367813E+03   0.220441E+02   0.000000E+00  -0.203155E+02   0.221689E-08   0.472782E-06   0.177250E-06
  1632   0.367422E+03   0.219856E+02   0.000000E+00  -0.207612E+02   0.221415E-08   0.466340E-06   0.176838E-06
  1633   0.367065E+03   0.219246E+02   0.000000E+00  -0.212027E+02   0.221142E-08   0.460016E-06   0.176409E-06
  1634   0.366742E+03   0.218610E+02   0.000000E+00  -0.216396E+02   0.220869E-08   0.453812E-06   0.175964E-06
  1635   0.366451E+03   0.217948E+02   0.000000E+00  -0.220720E+02   0.220596E-08   0.447728E-06   0.175503E-06
  1636   0.366193E+03   0.217262E+02   0.000000E+00  -0.224994E+02   0.220324E-08   0.441764E-06   0.175025E-06
  1637   0.365967E+03   0.216552E+02   0.000000E+00  -0.229219E+02   0.220052E-08   0.435922E-06   0.174532E-06
  1638   0.365772E+03   0.215816E+02   0.000000E+00  -0.233393E+02   0.219781E-08   0.430202E-06   0.174023E-06
  1639   0.365609E+03   0.215057E+02   0.000000E+00  -0.237513E+02   0.219510E-08   0.424606E-06   0.173498E-06
  1640   0.365476E+03   0.214275E+02   0.000000E+00  -0.241580E+02   0.219240E-08   0.419133E-06   0.172957E-06
  1641   0.365373E+03   0.213470E+02   0.000000E+00  -0.245591E+02   0.218970E-08   0.413785E-06   0.172401E-06
  1642   0.365299E+03   0.212641E+02   0.000000E+00  -0.249545E+02   0.218701E-08   0.408563E-06   0.171830E-06
  1643   0.365255E+03   0.211791E+02   0.000000E+00  -0.253441E+02   0.218432E-08   0.403467E-06   0.171243E-06
  1644   0.365239E+03   0.210918E+02   0.000000E+00  -0.257276E+02   0.218164E-08   0.398499E-06   0.170641E-06
  1645   0.365251E+03   0.210024E+02   0.000000E+00  -0.261050E+02   0.217896E-08   0.393658E-06   0.170025E-06
  1646   0.365291E+03   0.209107E+02   0.000000E+00  -0.264762E+02   0.217628E-08   0.388946E-06   0.169393E-06
  1647   0.365357E+03   0.208170E+02   0.000000E+00  -0.268411E+02   0.217361E-08   0.384364E-06   0.168747E-06
  1648   0.365449E+03   0.207212E+02   0.000000E+00  -0.271994E+02   0.217095E-08   0.379913E-06   0.168086E-06
  1649   0.365567E+03   0.206233E+02   0.000000E+00  -0.275511E+02   0.216829E-08   0.375593E-06   0.167411E-06
  1650   0.365710E+03   0.205233E+02   0.000000E+00  -0.278961E+02   0.216563E-08   0.371405E-06   0.166721E-06
