#    L    TT             EE             BB             TE          
     2   0.101614E+04   0.308800E-01   0.179366E-05   0.262089E+01
     3   0.962778E+03   0.396891E-01   0.358779E-05   0.293965E+01
     4   0.911427E+03   0.344973E-01   0.598070E-05   0.275825E+01
     5   0.873156E+03   0.230962E-01   0.897300E-05   0.235025E+01
     6   0.847107E+03   0.129530E-01   0.125655E-04   0.189416E+01
     7   0.830637E+03   0.700104E-02   0.167590E-04   0.148891E+01
     8   0.820832E+03   0.450153E-02   0.215546E-04   0.117796E+01
     9   0.816339E+03   0.360310E-02   0.269535E-04   0.966767E+00
    10   0.815722E+03   0.307446E-02   0.329570E-04   0.847370E+00
    11   0.817601E+03   0.259563E-02   0.395664E-04   0.802407E+00
    12   0.822708E+03   0.227780E-02   0.467832E-04   0.812911E+00
    13   0.829145E+03   0.219480E-02   0.546090E-04   0.855268E+00
    14   0.836747E+03   0.228628E-02   0.630454E-04   0.908411E+00
    15   0.844465E+03   0.247092E-02   0.720941E-04   0.964812E+00
    16   0.854081E+03   0.272870E-02   0.817570E-04   0.102599E+01
    17   0.865442E+03   0.310224E-02   0.920356E-04   0.108941E+01
    18   0.877404E+03   0.363520E-02   0.102932E-03   0.115382E+01
    19   0.890727E+03   0.433120E-02   0.114448E-03   0.122241E+01
    20   0.903799E+03   0.516773E-02   0.126585E-03   0.129014E+01
    21   0.917318E+03   0.613833E-02   0.139345E-03   0.136161E+01
    22   0.931311E+03   0.725393E-02   0.152730E-03   0.143716E+01
    23   0.945394E+03   0.850669E-02   0.166741E-03   0.151413E+01
    24   0.959885E+03   0.989373E-02   0.181380E-03   0.158909E+01
    25   0.974920E+03   0.114196E-01   0.196650E-03   0.165427E+01
    26   0.990006E+03   0.130967E-01   0.212550E-03   0.171333E+01
    27   0.100555E+04   0.149359E-01   0.229083E-03   0.176708E+01
    28   0.102139E+04   0.169312E-01   0.246250E-03   0.181074E+01
    29   0.103744E+04   0.191087E-01   0.264053E-03   0.184936E+01
    30   0.105390E+04   0.214972E-01   0.282491E-03   0.187630E+01
    31   0.107015E+04   0.240927E-01   0.301567E-03   0.190235E+01
    32   0.108700E+04   0.269115E-01   0.321281E-03   0.192243E+01
    33   0.110394E+04   0.299130E-01   0.341634E-03   0.193504E+01
    34   0.112094E+04   0.331228E-01   0.362627E-03   0.194120E+01
    35   0.113857E+04   0.365477E-01   0.384259E-03   0.193178E+01
    36   0.115594E+04   0.402163E-01   0.406532E-03   0.191701E+01
    37   0.117356E+04   0.441540E-01   0.429445E-03   0.189106E+01
    38   0.119155E+04   0.483489E-01   0.452999E-03   0.185595E+01
    39   0.120981E+04   0.527904E-01   0.477194E-03   0.181147E+01
    40   0.122826E+04   0.574713E-01   0.502028E-03   0.175582E+01
    41   0.124681E+04   0.623881E-01   0.527503E-03   0.168780E+01
    42   0.126546E+04   0.675538E-01   0.553618E-03   0.160841E+01
    43   0.128423E+04   0.729854E-01   0.580372E-03   0.151878E+01
    44   0.130317E+04   0.786974E-01   0.607764E-03   0.141846E+01
    45   0.132234E+04   0.847018E-01   0.635794E-03   0.130668E+01
    46   0.134171E+04   0.910056E-01   0.664462E-03   0.118311E+01
    47   0.136126E+04   0.976092E-01   0.693765E-03   0.104719E+01
    48   0.138096E+04   0.104504E+00   0.723705E-03   0.898319E+00
    49   0.140080E+04   0.111682E+00   0.754279E-03   0.735944E+00
    50   0.142085E+04   0.119144E+00   0.785486E-03   0.559671E+00
    51   0.144115E+04   0.126894E+00   0.817326E-03   0.369409E+00
    52   0.146165E+04   0.134937E+00   0.849798E-03   0.166109E+00
    53   0.148229E+04   0.143274E+00   0.882900E-03  -0.492247E-01
    54   0.150304E+04   0.151908E+00   0.916633E-03  -0.276451E+00
    55   0.152389E+04   0.160842E+00   0.950994E-03  -0.515795E+00
    56   0.154497E+04   0.170074E+00   0.985983E-03  -0.768127E+00
    57   0.156637E+04   0.179599E+00   0.102160E-02  -0.103433E+01
    58   0.158805E+04   0.189418E+00   0.105784E-02  -0.131460E+01
    59   0.160991E+04   0.199529E+00   0.109471E-02  -0.160885E+01
    60   0.163195E+04   0.209924E+00   0.113221E-02  -0.191658E+01
    61   0.165417E+04   0.220597E+00   0.117032E-02  -0.223732E+01
    62   0.167657E+04   0.231544E+00   0.120907E-02  -0.257108E+01
    63   0.169917E+04   0.242762E+00   0.124844E-02  -0.291798E+01
    64   0.172198E+04   0.254250E+00   0.128843E-02  -0.327817E+01
    65   0.174502E+04   0.266006E+00   0.132904E-02  -0.365182E+01
    66   0.176833E+04   0.278024E+00   0.137028E-02  -0.403915E+01
    67   0.179190E+04   0.290296E+00   0.141215E-02  -0.443962E+01
    68   0.181567E+04   0.302814E+00   0.145464E-02  -0.485252E+01
    69   0.183961E+04   0.315569E+00   0.149775E-02  -0.527715E+01
    70   0.186370E+04   0.328555E+00   0.154149E-02  -0.571302E+01
    71   0.188789E+04   0.341768E+00   0.158586E-02  -0.615993E+01
    72   0.191232E+04   0.355204E+00   0.163086E-02  -0.661879E+01
    73   0.193709E+04   0.368856E+00   0.167649E-02  -0.709058E+01
    74   0.196221E+04   0.382715E+00   0.172275E-02  -0.757517E+01
    75   0.198769E+04   0.396769E+00   0.176964E-02  -0.807215E+01
    76   0.201348E+04   0.411002E+00   0.181716E-02  -0.858096E+01
    77   0.203946E+04   0.425405E+00   0.186532E-02  -0.910016E+01
    78   0.206560E+04   0.439965E+00   0.191412E-02  -0.962928E+01
    79   0.209196E+04   0.454671E+00   0.196356E-02  -0.101682E+02
    80   0.211854E+04   0.469511E+00   0.201364E-02  -0.107168E+02
    81   0.214539E+04   0.484475E+00   0.206437E-02  -0.112749E+02
    82   0.217250E+04   0.499552E+00   0.211574E-02  -0.118422E+02
    83   0.219986E+04   0.514730E+00   0.216777E-02  -0.124183E+02
    84   0.222746E+04   0.530000E+00   0.222044E-02  -0.130026E+02
    85   0.225531E+04   0.545349E+00   0.227378E-02  -0.135950E+02
    86   0.228338E+04   0.560768E+00   0.232776E-02  -0.141950E+02
    87   0.231166E+04   0.576244E+00   0.238242E-02  -0.148019E+02
    88   0.234012E+04   0.591764E+00   0.243773E-02  -0.154153E+02
    89   0.236878E+04   0.607314E+00   0.249371E-02  -0.160347E+02
    90   0.239763E+04   0.622879E+00   0.255037E-02  -0.166599E+02
    91   0.242669E+04   0.638444E+00   0.260769E-02  -0.172904E+02
    92   0.245595E+04   0.653994E+00   0.266570E-02  -0.179258E+02
    93   0.248544E+04   0.669515E+00   0.272438E-02  -0.185658E+02
    94   0.251514E+04   0.684994E+00   0.278375E-02  -0.192101E+02
    95   0.254507E+04   0.700417E+00   0.284381E-02  -0.198581E+02
    96   0.257522E+04   0.715769E+00   0.290456E-02  -0.205095E+02
    97   0.260559E+04   0.731035E+00   0.296600E-02  -0.211638E+02
    98   0.263619E+04   0.746200E+00   0.302814E-02  -0.218206E+02
    99   0.266700E+04   0.761251E+00   0.309098E-02  -0.224793E+02
   100   0.269804E+04   0.776176E+00   0.315453E-02  -0.231395E+02
   101   0.272929E+04   0.790960E+00   0.321879E-02  -0.238006E+02
   102   0.276075E+04   0.805580E+00   0.328376E-02  -0.244623E+02
   103   0.279242E+04   0.820038E+00   0.334945E-02  -0.251239E+02
   104   0.282429E+04   0.834304E+00   0.341585E-02  -0.257850E+02
   105   0.285636E+04   0.848371E+00   0.348299E-02  -0.264449E+02
   106   0.288861E+04   0.862223E+00   0.355085E-02  -0.271031E+02
   107   0.292104E+04   0.875855E+00   0.361944E-02  -0.277590E+02
   108   0.295364E+04   0.889243E+00   0.368877E-02  -0.284121E+02
   109   0.298642E+04   0.902381E+00   0.375884E-02  -0.290618E+02
   110   0.301935E+04   0.915247E+00   0.382966E-02  -0.297076E+02
   111   0.305244E+04   0.927833E+00   0.390123E-02  -0.303490E+02
   112   0.308567E+04   0.940132E+00   0.397355E-02  -0.309852E+02
   113   0.311905E+04   0.952122E+00   0.404662E-02  -0.316159E+02
   114   0.315257E+04   0.963787E+00   0.412047E-02  -0.322403E+02
   115   0.318621E+04   0.975128E+00   0.419507E-02  -0.328580E+02
   116   0.321998E+04   0.986129E+00   0.427045E-02  -0.334684E+02
   117   0.325387E+04   0.996768E+00   0.434661E-02  -0.340709E+02
   118   0.328786E+04   0.100704E+01   0.442355E-02  -0.346649E+02
   119   0.332195E+04   0.101694E+01   0.450128E-02  -0.352500E+02
   120   0.335614E+04   0.102646E+01   0.457980E-02  -0.358255E+02
   121   0.339041E+04   0.103558E+01   0.465912E-02  -0.363908E+02
   122   0.342475E+04   0.104428E+01   0.473924E-02  -0.369455E+02
   123   0.345917E+04   0.105258E+01   0.482017E-02  -0.374890E+02
   124   0.349364E+04   0.106044E+01   0.490192E-02  -0.380206E+02
   125   0.352816E+04   0.106788E+01   0.498449E-02  -0.385399E+02
   126   0.356272E+04   0.107487E+01   0.506788E-02  -0.390465E+02
   127   0.359732E+04   0.108141E+01   0.515211E-02  -0.395396E+02
   128   0.363194E+04   0.108750E+01   0.523717E-02  -0.400188E+02
   129   0.366657E+04   0.109312E+01   0.532308E-02  -0.404836E+02
   130   0.370122E+04   0.109827E+01   0.540985E-02  -0.409334E+02
   131   0.373585E+04   0.110294E+01   0.549747E-02  -0.413677E+02
   132   0.377048E+04   0.110715E+01   0.558596E-02  -0.417861E+02
   133   0.380509E+04   0.111086E+01   0.567532E-02  -0.421880E+02
   134   0.383967E+04   0.111409E+01   0.576556E-02  -0.425730E+02
   135   0.387422E+04   0.111683E+01   0.585668E-02  -0.429407E+02
   136   0.390873E+04   0.111909E+01   0.594870E-02  -0.432904E+02
   137   0.394319E+04   0.112084E+01   0.604162E-02  -0.436218E+02
   138   0.397760E+04   0.112211E+01   0.613544E-02  -0.439344E+02
   139   0.401193E+04   0.112288E+01   0.623018E-02  -0.442279E+02
   140   0.404620E+04   0.112316E+01   0.632584E-02  -0.445018E+02
   141   0.408039E+04   0.112296E+01   0.642242E-02  -0.447558E+02
   142   0.411448E+04   0.112227E+01   0.651994E-02  -0.449893E+02
   143   0.414848E+04   0.112108E+01   0.661839E-02  -0.452021E+02
   144   0.418237E+04   0.111942E+01   0.671780E-02  -0.453937E+02
   145   0.421615E+04   0.111728E+01   0.681816E-02  -0.455636E+02
   146   0.424979E+04   0.111466E+01   0.691947E-02  -0.457117E+02
   147   0.428329E+04   0.111158E+01   0.702176E-02  -0.458373E+02
   148   0.431662E+04   0.110804E+01   0.712501E-02  -0.459401E+02
   149   0.434977E+04   0.110404E+01   0.722924E-02  -0.460198E+02
   150   0.438274E+04   0.109959E+01   0.733446E-02  -0.460759E+02
   151   0.441549E+04   0.109471E+01   0.744066E-02  -0.461080E+02
   152   0.444804E+04   0.108939E+01   0.754785E-02  -0.461160E+02
   153   0.448038E+04   0.108365E+01   0.765605E-02  -0.460995E+02
   154   0.451249E+04   0.107751E+01   0.776524E-02  -0.460584E+02
   155   0.454437E+04   0.107097E+01   0.787544E-02  -0.459922E+02
   156   0.457604E+04   0.106405E+01   0.798665E-02  -0.459009E+02
   157   0.460745E+04   0.105675E+01   0.809887E-02  -0.457841E+02
   158   0.463864E+04   0.104910E+01   0.821211E-02  -0.456416E+02
   159   0.466957E+04   0.104110E+01   0.832636E-02  -0.454732E+02
   160   0.470024E+04   0.103277E+01   0.844164E-02  -0.452787E+02
   161   0.473063E+04   0.102413E+01   0.855794E-02  -0.450579E+02
   162   0.476073E+04   0.101519E+01   0.867526E-02  -0.448106E+02
   163   0.479053E+04   0.100598E+01   0.879360E-02  -0.445366E+02
   164   0.482000E+04   0.996505E+00   0.891297E-02  -0.442357E+02
   165   0.484916E+04   0.986782E+00   0.903337E-02  -0.439077E+02
   166   0.487798E+04   0.976835E+00   0.915479E-02  -0.435525E+02
   167   0.490646E+04   0.966686E+00   0.927723E-02  -0.431700E+02
   168   0.493458E+04   0.956359E+00   0.940069E-02  -0.427602E+02
   169   0.496234E+04   0.945874E+00   0.952517E-02  -0.423230E+02
   170   0.498974E+04   0.935247E+00   0.965068E-02  -0.418583E+02
   171   0.501675E+04   0.924508E+00   0.977719E-02  -0.413661E+02
   172   0.504338E+04   0.913678E+00   0.990472E-02  -0.408463E+02
   173   0.506962E+04   0.902781E+00   0.100333E-01  -0.402988E+02
   174   0.509545E+04   0.891838E+00   0.101628E-01  -0.397237E+02
   175   0.512087E+04   0.880887E+00   0.102933E-01  -0.391211E+02
   176   0.514586E+04   0.869942E+00   0.104249E-01  -0.384909E+02
   177   0.517043E+04   0.859040E+00   0.105574E-01  -0.378332E+02
   178   0.519456E+04   0.848204E+00   0.106909E-01  -0.371480E+02
   179   0.521824E+04   0.837456E+00   0.108254E-01  -0.364353E+02
   180   0.524147E+04   0.826833E+00   0.109609E-01  -0.356952E+02
   181   0.526423E+04   0.816366E+00   0.110973E-01  -0.349281E+02
   182   0.528653E+04   0.806083E+00   0.112347E-01  -0.341338E+02
   183   0.530835E+04   0.796007E+00   0.113730E-01  -0.333126E+02
   184   0.532969E+04   0.786175E+00   0.115123E-01  -0.324647E+02
   185   0.535055E+04   0.776624E+00   0.116526E-01  -0.315900E+02
   186   0.537090E+04   0.767376E+00   0.117937E-01  -0.306889E+02
   187   0.539076E+04   0.758463E+00   0.119358E-01  -0.297615E+02
   188   0.541010E+04   0.749923E+00   0.120788E-01  -0.288082E+02
   189   0.542893E+04   0.741788E+00   0.122226E-01  -0.278289E+02
   190   0.544723E+04   0.734093E+00   0.123674E-01  -0.268241E+02
   191   0.546501E+04   0.726868E+00   0.125131E-01  -0.257941E+02
   192   0.548224E+04   0.720150E+00   0.126596E-01  -0.247389E+02
   193   0.549892E+04   0.713970E+00   0.128070E-01  -0.236589E+02
   194   0.551506E+04   0.708365E+00   0.129553E-01  -0.225544E+02
   195   0.553065E+04   0.703371E+00   0.131044E-01  -0.214258E+02
   196   0.554568E+04   0.699022E+00   0.132543E-01  -0.202734E+02
   197   0.556015E+04   0.695356E+00   0.134051E-01  -0.190976E+02
   198   0.557407E+04   0.692408E+00   0.135566E-01  -0.178987E+02
   199   0.558741E+04   0.690215E+00   0.137090E-01  -0.166771E+02
   200   0.560019E+04   0.688810E+00   0.138622E-01  -0.154333E+02
   201   0.561239E+04   0.688233E+00   0.140161E-01  -0.141675E+02
   202   0.562401E+04   0.688518E+00   0.141708E-01  -0.128803E+02
   203   0.563503E+04   0.689702E+00   0.143263E-01  -0.115720E+02
   204   0.564544E+04   0.691822E+00   0.144825E-01  -0.102430E+02
   205   0.565523E+04   0.694914E+00   0.146394E-01  -0.889376E+01
   206   0.566439E+04   0.699014E+00   0.147971E-01  -0.752473E+01
   207   0.567292E+04   0.704160E+00   0.149554E-01  -0.613626E+01
   208   0.568081E+04   0.710387E+00   0.151145E-01  -0.472894E+01
   209   0.568809E+04   0.717731E+00   0.152742E-01  -0.330332E+01
   210   0.569473E+04   0.726230E+00   0.154346E-01  -0.185996E+01
   211   0.570076E+04   0.735920E+00   0.155957E-01  -0.399405E+00
   212   0.570618E+04   0.746836E+00   0.157574E-01   0.107778E+01
   213   0.571099E+04   0.759016E+00   0.159197E-01   0.257105E+01
   214   0.571520E+04   0.772496E+00   0.160826E-01   0.407983E+01
   215   0.571882E+04   0.787306E+00   0.162462E-01   0.560354E+01
   216   0.572182E+04   0.803490E+00   0.164103E-01   0.714159E+01
   217   0.572421E+04   0.821079E+00   0.165750E-01   0.869335E+01
   218   0.572599E+04   0.840101E+00   0.167402E-01   0.102583E+02
   219   0.572715E+04   0.860600E+00   0.169060E-01   0.118358E+02
   220   0.572767E+04   0.882607E+00   0.170723E-01   0.134253E+02
   221   0.572758E+04   0.906149E+00   0.172391E-01   0.150261E+02
   222   0.572685E+04   0.931272E+00   0.174064E-01   0.166377E+02
   223   0.572549E+04   0.957998E+00   0.175741E-01   0.182593E+02
   224   0.572351E+04   0.986362E+00   0.177423E-01   0.198904E+02
   225   0.572091E+04   0.101639E+01   0.179110E-01   0.215301E+02
   226   0.571769E+04   0.104812E+01   0.180800E-01   0.231780E+02
   227   0.571384E+04   0.108158E+01   0.182495E-01   0.248333E+02
   228   0.570937E+04   0.111680E+01   0.184194E-01   0.264953E+02
   229   0.570429E+04   0.115381E+01   0.185896E-01   0.281634E+02
   230   0.569858E+04   0.119265E+01   0.187601E-01   0.298369E+02
   231   0.569227E+04   0.123332E+01   0.189310E-01   0.315150E+02
   232   0.568534E+04   0.127586E+01   0.191022E-01   0.331972E+02
   233   0.567781E+04   0.132031E+01   0.192736E-01   0.348826E+02
   234   0.566966E+04   0.136668E+01   0.194453E-01   0.365705E+02
   235   0.566091E+04   0.141500E+01   0.196173E-01   0.382603E+02
   236   0.565155E+04   0.146530E+01   0.197895E-01   0.399512E+02
   237   0.564160E+04   0.151760E+01   0.199619E-01   0.416425E+02
   238   0.563105E+04   0.157191E+01   0.201345E-01   0.433335E+02
   239   0.561990E+04   0.162826E+01   0.203072E-01   0.450235E+02
   240   0.560817E+04   0.168667E+01   0.204801E-01   0.467115E+02
   241   0.559585E+04   0.174717E+01   0.206530E-01   0.483971E+02
   242   0.558295E+04   0.180976E+01   0.208261E-01   0.500793E+02
   243   0.556947E+04   0.187448E+01   0.209993E-01   0.517575E+02
   244   0.555542E+04   0.194133E+01   0.211725E-01   0.534310E+02
   245   0.554081E+04   0.201033E+01   0.213457E-01   0.550991E+02
   246   0.552564E+04   0.208149E+01   0.215189E-01   0.567610E+02
   247   0.550991E+04   0.215484E+01   0.216921E-01   0.584160E+02
   248   0.549365E+04   0.223038E+01   0.218653E-01   0.600633E+02
   249   0.547684E+04   0.230812E+01   0.220385E-01   0.617023E+02
   250   0.545949E+04   0.238809E+01   0.222115E-01   0.633323E+02
   251   0.544161E+04   0.247027E+01   0.223845E-01   0.649523E+02
   252   0.542319E+04   0.255468E+01   0.225573E-01   0.665616E+02
   253   0.540425E+04   0.264132E+01   0.227300E-01   0.681595E+02
   254   0.538479E+04   0.273022E+01   0.229025E-01   0.697450E+02
   255   0.536479E+04   0.282135E+01   0.230748E-01   0.713176E+02
   256   0.534428E+04   0.291473E+01   0.232469E-01   0.728763E+02
   257   0.532327E+04   0.301037E+01   0.234188E-01   0.744207E+02
   258   0.530176E+04   0.310825E+01   0.235905E-01   0.759496E+02
   259   0.527976E+04   0.320840E+01   0.237619E-01   0.774635E+02
   260   0.525730E+04   0.331079E+01   0.239330E-01   0.789602E+02
   261   0.523437E+04   0.341543E+01   0.241038E-01   0.804405E+02
   262   0.521101E+04   0.352233E+01   0.242743E-01   0.819029E+02
   263   0.518721E+04   0.363147E+01   0.244445E-01   0.833473E+02
   264   0.516298E+04   0.374285E+01   0.246143E-01   0.847723E+02
   265   0.513833E+04   0.385647E+01   0.247838E-01   0.861787E+02
   266   0.511326E+04   0.397230E+01   0.249528E-01   0.875642E+02
   267   0.508778E+04   0.409033E+01   0.251215E-01   0.889281E+02
   268   0.506191E+04   0.421056E+01   0.252897E-01   0.902712E+02
   269   0.503562E+04   0.433297E+01   0.254575E-01   0.915912E+02
   270   0.500894E+04   0.445755E+01   0.256248E-01   0.928888E+02
   271   0.498189E+04   0.458429E+01   0.257917E-01   0.941620E+02
   272   0.495446E+04   0.471316E+01   0.259582E-01   0.954113E+02
   273   0.492667E+04   0.484414E+01   0.261241E-01   0.966354E+02
   274   0.489853E+04   0.497723E+01   0.262895E-01   0.978349E+02
   275   0.487004E+04   0.511238E+01   0.264544E-01   0.990077E+02
   276   0.484123E+04   0.524960E+01   0.266188E-01   0.100155E+03
   277   0.481210E+04   0.538885E+01   0.267827E-01   0.101274E+03
   278   0.478265E+04   0.553011E+01   0.269460E-01   0.102365E+03
   279   0.475291E+04   0.567335E+01   0.271087E-01   0.103429E+03
   280   0.472288E+04   0.581853E+01   0.272709E-01   0.104464E+03
   281   0.469256E+04   0.596564E+01   0.274325E-01   0.105470E+03
   282   0.466198E+04   0.611464E+01   0.275935E-01   0.106446E+03
   283   0.463114E+04   0.626549E+01   0.277540E-01   0.107392E+03
   284   0.460004E+04   0.641818E+01   0.279138E-01   0.108307E+03
   285   0.456870E+04   0.657267E+01   0.280730E-01   0.109190E+03
   286   0.453714E+04   0.672892E+01   0.282316E-01   0.110043E+03
   287   0.450536E+04   0.688688E+01   0.283895E-01   0.110864E+03
   288   0.447337E+04   0.704653E+01   0.285469E-01   0.111651E+03
   289   0.444118E+04   0.720783E+01   0.287036E-01   0.112407E+03
   290   0.440881E+04   0.737073E+01   0.288596E-01   0.113129E+03
   291   0.437626E+04   0.753522E+01   0.290150E-01   0.113817E+03
   292   0.434354E+04   0.770116E+01   0.291697E-01   0.114472E+03
   293   0.431066E+04   0.786863E+01   0.293238E-01   0.115092E+03
   294   0.427764E+04   0.803755E+01   0.294772E-01   0.115677E+03
   295   0.424447E+04   0.820777E+01   0.296299E-01   0.116227E+03
   296   0.421118E+04   0.837937E+01   0.297820E-01   0.116742E+03
   297   0.417776E+04   0.855219E+01   0.299333E-01   0.117220E+03
   298   0.414423E+04   0.872625E+01   0.300840E-01   0.117662E+03
   299   0.411060E+04   0.890145E+01   0.302340E-01   0.118068E+03
   300   0.407688E+04   0.907774E+01   0.303833E-01   0.118437E+03
   301   0.404308E+04   0.925518E+01   0.305319E-01   0.118768E+03
   302   0.400922E+04   0.943356E+01   0.306798E-01   0.119064E+03
   303   0.397530E+04   0.961294E+01   0.308270E-01   0.119322E+03
   304   0.394134E+04   0.979324E+01   0.309735E-01   0.119543E+03
   305   0.390736E+04   0.997441E+01   0.311193E-01   0.119727E+03
   306   0.387335E+04   0.101564E+02   0.312644E-01   0.119873E+03
   307   0.383934E+04   0.103392E+02   0.314087E-01   0.119982E+03
   308   0.380534E+04   0.105226E+02   0.315524E-01   0.120053E+03
   309   0.377134E+04   0.107067E+02   0.316954E-01   0.120086E+03
   310   0.373736E+04   0.108913E+02   0.318377E-01   0.120082E+03
   311   0.370342E+04   0.110764E+02   0.319792E-01   0.120039E+03
   312   0.366951E+04   0.112619E+02   0.321201E-01   0.119959E+03
   313   0.363565E+04   0.114479E+02   0.322602E-01   0.119840E+03
   314   0.360186E+04   0.116341E+02   0.323997E-01   0.119683E+03
   315   0.356813E+04   0.118205E+02   0.325384E-01   0.119487E+03
   316   0.353449E+04   0.120072E+02   0.326765E-01   0.119254E+03
   317   0.350094E+04   0.121939E+02   0.328139E-01   0.118983E+03
   318   0.346749E+04   0.123807E+02   0.329505E-01   0.118673E+03
   319   0.343415E+04   0.125674E+02   0.330865E-01   0.118326E+03
   320   0.340093E+04   0.127541E+02   0.332219E-01   0.117941E+03
   321   0.336785E+04   0.129406E+02   0.333565E-01   0.117518E+03
   322   0.333490E+04   0.131269E+02   0.334905E-01   0.117058E+03
   323   0.330211E+04   0.133129E+02   0.336238E-01   0.116560E+03
   324   0.326947E+04   0.134984E+02   0.337565E-01   0.116025E+03
   325   0.323700E+04   0.136836E+02   0.338886E-01   0.115453E+03
   326   0.320470E+04   0.138683E+02   0.340200E-01   0.114844E+03
   327   0.317260E+04   0.140524E+02   0.341508E-01   0.114197E+03
   328   0.314068E+04   0.142357E+02   0.342810E-01   0.113514E+03
   329   0.310897E+04   0.144184E+02   0.344105E-01   0.112796E+03
   330   0.307748E+04   0.146003E+02   0.345395E-01   0.112041E+03
   331   0.304620E+04   0.147813E+02   0.346679E-01   0.111250E+03
   332   0.301516E+04   0.149614E+02   0.347958E-01   0.110424E+03
   333   0.298434E+04   0.151405E+02   0.349231E-01   0.109563E+03
   334   0.295378E+04   0.153184E+02   0.350498E-01   0.108666E+03
   335   0.292347E+04   0.154952E+02   0.351761E-01   0.107736E+03
   336   0.289342E+04   0.156708E+02   0.353018E-01   0.106770E+03
   337   0.286365E+04   0.158451E+02   0.354270E-01   0.105772E+03
   338   0.283414E+04   0.160180E+02   0.355518E-01   0.104741E+03
   339   0.280493E+04   0.161896E+02   0.356761E-01   0.103677E+03
   340   0.277601E+04   0.163597E+02   0.357999E-01   0.102580E+03
   341   0.274739E+04   0.165281E+02   0.359233E-01   0.101452E+03
   342   0.271908E+04   0.166949E+02   0.360463E-01   0.100292E+03
   343   0.269108E+04   0.168600E+02   0.361690E-01   0.991005E+02
   344   0.266338E+04   0.170233E+02   0.362912E-01   0.978779E+02
   345   0.263601E+04   0.171846E+02   0.364131E-01   0.966246E+02
   346   0.260896E+04   0.173440E+02   0.365347E-01   0.953406E+02
   347   0.258224E+04   0.175013E+02   0.366560E-01   0.940267E+02
   348   0.255585E+04   0.176565E+02   0.367769E-01   0.926829E+02
   349   0.252981E+04   0.178095E+02   0.368977E-01   0.913113E+02
   350   0.250411E+04   0.179603E+02   0.370181E-01   0.899113E+02
   351   0.247878E+04   0.181089E+02   0.371383E-01   0.884843E+02
   352   0.245382E+04   0.182552E+02   0.372584E-01   0.870310E+02
   353   0.242923E+04   0.183991E+02   0.373782E-01   0.855516E+02
   354   0.240501E+04   0.185407E+02   0.374979E-01   0.840481E+02
   355   0.238118E+04   0.186797E+02   0.376174E-01   0.825199E+02
   356   0.235774E+04   0.188162E+02   0.377368E-01   0.809677E+02
   357   0.233469E+04   0.189501E+02   0.378561E-01   0.793923E+02
   358   0.231203E+04   0.190814E+02   0.379754E-01   0.777943E+02
   359   0.228978E+04   0.192098E+02   0.380946E-01   0.761739E+02
   360   0.226792E+04   0.193355E+02   0.382137E-01   0.745324E+02
   361   0.224647E+04   0.194582E+02   0.383329E-01   0.728688E+02
   362   0.222542E+04   0.195780E+02   0.384520E-01   0.711851E+02
   363   0.220479E+04   0.196948E+02   0.385712E-01   0.694817E+02
   364   0.218457E+04   0.198086E+02   0.386905E-01   0.677594E+02
   365   0.216477E+04   0.199192E+02   0.388098E-01   0.660189E+02
   366   0.214540E+04   0.200267E+02   0.389292E-01   0.642612E+02
   367   0.212645E+04   0.201310E+02   0.390488E-01   0.624868E+02
   368   0.210792E+04   0.202320E+02   0.391684E-01   0.606966E+02
   369   0.208983E+04   0.203299E+02   0.392883E-01   0.588914E+02
   370   0.207217E+04   0.204243E+02   0.394083E-01   0.570718E+02
   371   0.205494E+04   0.205154E+02   0.395285E-01   0.552388E+02
   372   0.203815E+04   0.206030E+02   0.396490E-01   0.533930E+02
   373   0.202180E+04   0.206872E+02   0.397697E-01   0.515351E+02
   374   0.200588E+04   0.207680E+02   0.398906E-01   0.496661E+02
   375   0.199040E+04   0.208453E+02   0.400119E-01   0.477865E+02
   376   0.197536E+04   0.209189E+02   0.401334E-01   0.458972E+02
   377   0.196077E+04   0.209890E+02   0.402553E-01   0.439988E+02
   378   0.194661E+04   0.210553E+02   0.403775E-01   0.420922E+02
   379   0.193290E+04   0.211180E+02   0.405001E-01   0.401780E+02
   380   0.191964E+04   0.211768E+02   0.406230E-01   0.382571E+02
   381   0.190682E+04   0.212320E+02   0.407464E-01   0.363300E+02
   382   0.189444E+04   0.212832E+02   0.408701E-01   0.343977E+02
   383   0.188251E+04   0.213306E+02   0.409943E-01   0.324609E+02
   384   0.187102E+04   0.213742E+02   0.411190E-01   0.305205E+02
   385   0.185998E+04   0.214139E+02   0.412441E-01   0.285772E+02
   386   0.184938E+04   0.214497E+02   0.413697E-01   0.266321E+02
   387   0.183922E+04   0.214817E+02   0.414958E-01   0.246857E+02
   388   0.182950E+04   0.215099E+02   0.416224E-01   0.227391E+02
   389   0.182022E+04   0.215342E+02   0.417496E-01   0.207929E+02
   390   0.181138E+04   0.215547E+02   0.418774E-01   0.188481E+02
   391   0.180298E+04   0.215712E+02   0.420057E-01   0.169054E+02
   392   0.179500E+04   0.215838E+02   0.421346E-01   0.149657E+02
   393   0.178746E+04   0.215926E+02   0.422641E-01   0.130296E+02
   394   0.178035E+04   0.215973E+02   0.423942E-01   0.110979E+02
   395   0.177366E+04   0.215981E+02   0.425250E-01   0.917148E+01
