#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1222   0.107220E+04  -0.493068E+00   0.998050E-07  -0.493068E+00   0.131045E+02  -0.548114E-07   0.998050E-07  -0.548114E-07   0.390537E-08
  1223   0.106822E+04   0.154780E+00   0.109091E-06   0.154780E+00   0.132310E+02  -0.585292E-07   0.109091E-06  -0.585292E-07   0.389990E-08
  1224   0.106419E+04   0.788231E+00   0.118467E-06   0.788231E+00   0.133608E+02  -0.622259E-07   0.118467E-06  -0.622259E-07   0.389444E-08
  1225   0.106013E+04   0.140727E+01   0.127932E-06   0.140727E+01   0.134938E+02  -0.659011E-07   0.127932E-06  -0.659011E-07   0.388899E-08
  1226   0.105603E+04   0.201158E+01   0.137483E-06   0.201158E+01   0.136299E+02  -0.695547E-07   0.137483E-06  -0.695547E-07   0.388355E-08
  1227   0.105189E+04   0.260092E+01   0.147119E-06   0.260092E+01   0.137692E+02  -0.731863E-07   0.147119E-06  -0.731863E-07   0.387813E-08
  1228   0.104772E+04   0.317527E+01   0.156838E-06   0.317527E+01   0.139115E+02  -0.767956E-07   0.156838E-06  -0.767956E-07   0.387272E-08
  1229   0.104352E+04   0.373433E+01   0.166638E-06   0.373433E+01   0.140568E+02  -0.803825E-07   0.166638E-06  -0.803825E-07   0.386732E-08
  1230   0.103928E+04   0.427793E+01   0.176517E-06   0.427793E+01   0.142050E+02  -0.839466E-07   0.176517E-06  -0.839466E-07   0.386193E-08
  1231   0.103500E+04   0.480582E+01   0.186474E-06   0.480582E+01   0.143560E+02  -0.874877E-07   0.186474E-06  -0.874877E-07   0.385655E-08
  1232   0.103069E+04   0.531800E+01   0.196507E-06   0.531800E+01   0.145099E+02  -0.910054E-07   0.196507E-06  -0.910054E-07   0.385119E-08
  1233   0.102637E+04   0.581407E+01   0.206614E-06   0.581407E+01   0.146663E+02  -0.944996E-07   0.206614E-06  -0.944996E-07   0.384583E-08
  1234   0.102200E+04   0.629401E+01   0.216794E-06   0.629401E+01   0.148255E+02  -0.979699E-07   0.216794E-06  -0.979699E-07   0.384049E-08
  1235   0.101761E+04   0.675752E+01   0.227043E-06   0.675752E+01   0.149872E+02  -0.101416E-06   0.227043E-06  -0.101416E-06   0.383516E-08
  1236   0.101320E+04   0.720449E+01   0.237361E-06   0.720449E+01   0.151515E+02  -0.104838E-06   0.237361E-06  -0.104838E-06   0.382984E-08
  1237   0.100876E+04   0.763478E+01   0.247746E-06   0.763478E+01   0.153180E+02  -0.108235E-06   0.247746E-06  -0.108235E-06   0.382454E-08
  1238   0.100429E+04   0.804828E+01   0.258197E-06   0.804828E+01   0.154871E+02  -0.111607E-06   0.258197E-06  -0.111607E-06   0.381924E-08
  1239   0.999801E+03   0.844483E+01   0.268710E-06   0.844483E+01   0.156584E+02  -0.114954E-06   0.268710E-06  -0.114954E-06   0.381396E-08
  1240   0.995289E+03   0.882434E+01   0.279285E-06   0.882434E+01   0.158319E+02  -0.118276E-06   0.279285E-06  -0.118276E-06   0.380868E-08
  1241   0.990759E+03   0.918672E+01   0.289919E-06   0.918672E+01   0.160077E+02  -0.121572E-06   0.289919E-06  -0.121572E-06   0.380342E-08
  1242   0.986212E+03   0.953188E+01   0.300612E-06   0.953188E+01   0.161856E+02  -0.124842E-06   0.300612E-06  -0.124842E-06   0.379817E-08
  1243   0.981640E+03   0.985965E+01   0.311360E-06   0.985965E+01   0.163655E+02  -0.128085E-06   0.311360E-06  -0.128085E-06   0.379294E-08
  1244   0.977051E+03   0.101699E+02   0.322163E-06   0.101699E+02   0.165475E+02  -0.131302E-06   0.322163E-06  -0.131302E-06   0.378771E-08
  1245   0.972443E+03   0.104626E+02   0.333018E-06   0.104626E+02   0.167314E+02  -0.134492E-06   0.333018E-06  -0.134492E-06   0.378249E-08
  1246   0.967825E+03   0.107376E+02   0.343924E-06   0.107376E+02   0.169172E+02  -0.137656E-06   0.343924E-06  -0.137656E-06   0.377729E-08
  1247   0.963188E+03   0.109950E+02   0.354879E-06   0.109950E+02   0.171048E+02  -0.140791E-06   0.354879E-06  -0.140791E-06   0.377210E-08
  1248   0.958540E+03   0.112345E+02   0.365880E-06   0.112345E+02   0.172942E+02  -0.143900E-06   0.365880E-06  -0.143900E-06   0.376691E-08
  1249   0.953873E+03   0.114560E+02   0.376927E-06   0.114560E+02   0.174852E+02  -0.146980E-06   0.376927E-06  -0.146980E-06   0.376174E-08
  1250   0.949202E+03   0.116596E+02   0.388018E-06   0.116596E+02   0.176779E+02  -0.150032E-06   0.388018E-06  -0.150032E-06   0.375658E-08
  1251   0.944511E+03   0.118452E+02   0.399150E-06   0.118452E+02   0.178723E+02  -0.153056E-06   0.399150E-06  -0.153056E-06   0.375143E-08
  1252   0.939809E+03   0.120129E+02   0.410323E-06   0.120129E+02   0.180681E+02  -0.156051E-06   0.410323E-06  -0.156051E-06   0.374630E-08
  1253   0.935105E+03   0.121627E+02   0.421535E-06   0.121627E+02   0.182653E+02  -0.159017E-06   0.421535E-06  -0.159017E-06   0.374117E-08
  1254   0.930391E+03   0.122948E+02   0.432784E-06   0.122948E+02   0.184638E+02  -0.161955E-06   0.432784E-06  -0.161955E-06   0.373605E-08
  1255   0.925676E+03   0.124092E+02   0.444069E-06   0.124092E+02   0.186635E+02  -0.164864E-06   0.444069E-06  -0.164864E-06   0.373095E-08
  1256   0.920961E+03   0.125060E+02   0.455389E-06   0.125060E+02   0.188642E+02  -0.167744E-06   0.455389E-06  -0.167744E-06   0.372585E-08
  1257   0.916247E+03   0.125852E+02   0.466742E-06   0.125852E+02   0.190658E+02  -0.170595E-06   0.466742E-06  -0.170595E-06   0.372077E-08
  1258   0.911534E+03   0.126470E+02   0.478128E-06   0.126470E+02   0.192684E+02  -0.173417E-06   0.478128E-06  -0.173417E-06   0.371570E-08
  1259   0.906818E+03   0.126915E+02   0.489543E-06   0.126915E+02   0.194716E+02  -0.176209E-06   0.489543E-06  -0.176209E-06   0.371064E-08
  1260   0.902119E+03   0.127187E+02   0.500989E-06   0.127187E+02   0.196755E+02  -0.178972E-06   0.500989E-06  -0.178972E-06   0.370559E-08
  1261   0.897418E+03   0.127286E+02   0.512461E-06   0.127286E+02   0.198798E+02  -0.181706E-06   0.512461E-06  -0.181706E-06   0.370055E-08
  1262   0.892730E+03   0.127215E+02   0.523961E-06   0.127215E+02   0.200845E+02  -0.184410E-06   0.523961E-06  -0.184410E-06   0.369552E-08
  1263   0.888056E+03   0.126973E+02   0.535485E-06   0.126973E+02   0.202895E+02  -0.187084E-06   0.535485E-06  -0.187084E-06   0.369050E-08
  1264   0.883390E+03   0.126561E+02   0.547033E-06   0.126561E+02   0.204947E+02  -0.189729E-06   0.547033E-06  -0.189729E-06   0.368549E-08
  1265   0.878739E+03   0.125981E+02   0.558603E-06   0.125981E+02   0.206999E+02  -0.192343E-06   0.558603E-06  -0.192343E-06   0.368049E-08
  1266   0.874097E+03   0.125234E+02   0.570194E-06   0.125234E+02   0.209050E+02  -0.194928E-06   0.570194E-06  -0.194928E-06   0.367551E-08
  1267   0.869481E+03   0.124321E+02   0.581804E-06   0.124321E+02   0.211101E+02  -0.197482E-06   0.581804E-06  -0.197482E-06   0.367053E-08
  1268   0.864883E+03   0.123243E+02   0.593433E-06   0.123243E+02   0.213149E+02  -0.200006E-06   0.593433E-06  -0.200006E-06   0.366557E-08
  1269   0.860305E+03   0.122002E+02   0.605078E-06   0.122002E+02   0.215194E+02  -0.202500E-06   0.605078E-06  -0.202500E-06   0.366061E-08
  1270   0.855747E+03   0.120598E+02   0.616738E-06   0.120598E+02   0.217235E+02  -0.204964E-06   0.616738E-06  -0.204964E-06   0.365567E-08
  1271   0.851211E+03   0.119033E+02   0.628413E-06   0.119033E+02   0.219270E+02  -0.207397E-06   0.628413E-06  -0.207397E-06   0.365073E-08
  1272   0.846704E+03   0.117308E+02   0.640100E-06   0.117308E+02   0.221300E+02  -0.209799E-06   0.640100E-06  -0.209799E-06   0.364581E-08
  1273   0.842221E+03   0.115425E+02   0.651798E-06   0.115425E+02   0.223322E+02  -0.212170E-06   0.651798E-06  -0.212170E-06   0.364089E-08
  1274   0.837761E+03   0.113384E+02   0.663505E-06   0.113384E+02   0.225336E+02  -0.214511E-06   0.663505E-06  -0.214511E-06   0.363599E-08
  1275   0.833333E+03   0.111188E+02   0.675221E-06   0.111188E+02   0.227343E+02  -0.216821E-06   0.675221E-06  -0.216821E-06   0.363110E-08
  1276   0.828935E+03   0.108836E+02   0.686944E-06   0.108836E+02   0.229339E+02  -0.219099E-06   0.686944E-06  -0.219099E-06   0.362622E-08
  1277   0.824569E+03   0.106331E+02   0.698673E-06   0.106331E+02   0.231326E+02  -0.221347E-06   0.698673E-06  -0.221347E-06   0.362134E-08
  1278   0.820235E+03   0.103675E+02   0.710405E-06   0.103675E+02   0.233301E+02  -0.223563E-06   0.710405E-06  -0.223563E-06   0.361648E-08
  1279   0.815935E+03   0.100868E+02   0.722140E-06   0.100868E+02   0.235263E+02  -0.225747E-06   0.722140E-06  -0.225747E-06   0.361163E-08
  1280   0.811669E+03   0.979109E+01   0.733877E-06   0.979109E+01   0.237214E+02  -0.227901E-06   0.733877E-06  -0.227901E-06   0.360679E-08
  1281   0.807439E+03   0.948057E+01   0.745614E-06   0.948057E+01   0.239149E+02  -0.230022E-06   0.745614E-06  -0.230022E-06   0.360196E-08
  1282   0.803247E+03   0.915541E+01   0.757349E-06   0.915541E+01   0.241070E+02  -0.232112E-06   0.757349E-06  -0.232112E-06   0.359714E-08
  1283   0.799092E+03   0.881570E+01   0.769082E-06   0.881570E+01   0.242977E+02  -0.234170E-06   0.769082E-06  -0.234170E-06   0.359232E-08
  1284   0.794976E+03   0.846164E+01   0.780810E-06   0.846164E+01   0.244866E+02  -0.236196E-06   0.780810E-06  -0.236196E-06   0.358752E-08
  1285   0.790900E+03   0.809330E+01   0.792533E-06   0.809330E+01   0.246738E+02  -0.238191E-06   0.792533E-06  -0.238191E-06   0.358273E-08
  1286   0.786864E+03   0.771083E+01   0.804249E-06   0.771083E+01   0.248592E+02  -0.240153E-06   0.804249E-06  -0.240153E-06   0.357795E-08
  1287   0.782871E+03   0.731438E+01   0.815956E-06   0.731438E+01   0.250429E+02  -0.242082E-06   0.815956E-06  -0.242082E-06   0.357318E-08
  1288   0.778921E+03   0.690415E+01   0.827654E-06   0.690415E+01   0.252246E+02  -0.243980E-06   0.827654E-06  -0.243980E-06   0.356842E-08
  1289   0.775014E+03   0.648030E+01   0.839340E-06   0.648030E+01   0.254044E+02  -0.245845E-06   0.839340E-06  -0.245845E-06   0.356367E-08
  1290   0.771152E+03   0.604289E+01   0.851014E-06   0.604289E+01   0.255822E+02  -0.247677E-06   0.851014E-06  -0.247677E-06   0.355892E-08
  1291   0.767336E+03   0.559214E+01   0.862674E-06   0.559214E+01   0.257580E+02  -0.249477E-06   0.862674E-06  -0.249477E-06   0.355419E-08
  1292   0.763566E+03   0.512812E+01   0.874319E-06   0.512812E+01   0.259317E+02  -0.251244E-06   0.874319E-06  -0.251244E-06   0.354947E-08
  1293   0.759843E+03   0.465112E+01   0.885947E-06   0.465112E+01   0.261033E+02  -0.252978E-06   0.885947E-06  -0.252978E-06   0.354476E-08
  1294   0.756169E+03   0.416107E+01   0.897557E-06   0.416107E+01   0.262726E+02  -0.254679E-06   0.897557E-06  -0.254679E-06   0.354005E-08
  1295   0.752542E+03   0.365824E+01   0.909147E-06   0.365824E+01   0.264397E+02  -0.256347E-06   0.909147E-06  -0.256347E-06   0.353536E-08
  1296   0.748965E+03   0.314272E+01   0.920717E-06   0.314272E+01   0.266044E+02  -0.257982E-06   0.920717E-06  -0.257982E-06   0.353068E-08
  1297   0.745438E+03   0.261465E+01   0.932264E-06   0.261465E+01   0.267668E+02  -0.259584E-06   0.932264E-06  -0.259584E-06   0.352600E-08
  1298   0.741961E+03   0.207417E+01   0.943788E-06   0.207417E+01   0.269268E+02  -0.261152E-06   0.943788E-06  -0.261152E-06   0.352134E-08
  1299   0.738536E+03   0.152134E+01   0.955286E-06   0.152134E+01   0.270842E+02  -0.262686E-06   0.955286E-06  -0.262686E-06   0.351669E-08
  1300   0.735161E+03   0.956398E+00   0.966759E-06   0.956398E+00   0.272392E+02  -0.264187E-06   0.966759E-06  -0.264187E-06   0.351204E-08
  1301   0.731839E+03   0.379371E+00   0.978203E-06   0.379371E+00   0.273914E+02  -0.265655E-06   0.978203E-06  -0.265655E-06   0.350740E-08
  1302   0.728569E+03  -0.209208E+00   0.989618E-06  -0.209208E+00   0.275412E+02  -0.267088E-06   0.989618E-06  -0.267088E-06   0.350278E-08
  1303   0.725353E+03  -0.809137E+00   0.100100E-05  -0.809137E+00   0.276883E+02  -0.268489E-06   0.100100E-05  -0.268489E-06   0.349816E-08
  1304   0.722190E+03  -0.141984E+01   0.101236E-05  -0.141984E+01   0.278326E+02  -0.269855E-06   0.101236E-05  -0.269855E-06   0.349355E-08
  1305   0.719084E+03  -0.204104E+01   0.102368E-05  -0.204104E+01   0.279741E+02  -0.271188E-06   0.102368E-05  -0.271188E-06   0.348896E-08
  1306   0.716031E+03  -0.267224E+01   0.103496E-05  -0.267224E+01   0.281127E+02  -0.272487E-06   0.103496E-05  -0.272487E-06   0.348437E-08
  1307   0.713035E+03  -0.331308E+01   0.104621E-05  -0.331308E+01   0.282485E+02  -0.273754E-06   0.104621E-05  -0.273754E-06   0.347979E-08
  1308   0.710096E+03  -0.396321E+01   0.105743E-05  -0.396321E+01   0.283812E+02  -0.274986E-06   0.105743E-05  -0.274986E-06   0.347522E-08
  1309   0.707214E+03  -0.462221E+01   0.106861E-05  -0.462221E+01   0.285108E+02  -0.276186E-06   0.106861E-05  -0.276186E-06   0.347066E-08
  1310   0.704388E+03  -0.528957E+01   0.107974E-05  -0.528957E+01   0.286374E+02  -0.277352E-06   0.107974E-05  -0.277352E-06   0.346611E-08
  1311   0.701622E+03  -0.596509E+01   0.109084E-05  -0.596509E+01   0.287608E+02  -0.278485E-06   0.109084E-05  -0.278485E-06   0.346156E-08
  1312   0.698913E+03  -0.664828E+01   0.110189E-05  -0.664828E+01   0.288809E+02  -0.279584E-06   0.110189E-05  -0.279584E-06   0.345703E-08
  1313   0.696263E+03  -0.733870E+01   0.111291E-05  -0.733870E+01   0.289977E+02  -0.280651E-06   0.111291E-05  -0.280651E-06   0.345251E-08
  1314   0.693672E+03  -0.803615E+01   0.112388E-05  -0.803615E+01   0.291111E+02  -0.281684E-06   0.112388E-05  -0.281684E-06   0.344799E-08
  1315   0.691141E+03  -0.874006E+01   0.113480E-05  -0.874006E+01   0.292213E+02  -0.282685E-06   0.113480E-05  -0.282685E-06   0.344349E-08
  1316   0.688670E+03  -0.945022E+01   0.114567E-05  -0.945022E+01   0.293280E+02  -0.283652E-06   0.114567E-05  -0.283652E-06   0.343899E-08
  1317   0.686259E+03  -0.101663E+02   0.115650E-05  -0.101663E+02   0.294313E+02  -0.284587E-06   0.115650E-05  -0.284587E-06   0.343450E-08
  1318   0.683909E+03  -0.108878E+02   0.116728E-05  -0.108878E+02   0.295311E+02  -0.285489E-06   0.116728E-05  -0.285489E-06   0.343002E-08
  1319   0.681620E+03  -0.116145E+02   0.117801E-05  -0.116145E+02   0.296275E+02  -0.286358E-06   0.117801E-05  -0.286358E-06   0.342555E-08
  1320   0.679392E+03  -0.123460E+02   0.118869E-05  -0.123460E+02   0.297203E+02  -0.287194E-06   0.118869E-05  -0.287194E-06   0.342109E-08
  1321   0.677226E+03  -0.130819E+02   0.119931E-05  -0.130819E+02   0.298096E+02  -0.287997E-06   0.119931E-05  -0.287997E-06   0.341664E-08
  1322   0.675122E+03  -0.138220E+02   0.120988E-05  -0.138220E+02   0.298954E+02  -0.288768E-06   0.120988E-05  -0.288768E-06   0.341220E-08
  1323   0.673079E+03  -0.145658E+02   0.122039E-05  -0.145658E+02   0.299775E+02  -0.289506E-06   0.122039E-05  -0.289506E-06   0.340777E-08
  1324   0.671099E+03  -0.153131E+02   0.123085E-05  -0.153131E+02   0.300560E+02  -0.290211E-06   0.123085E-05  -0.290211E-06   0.340334E-08
  1325   0.669181E+03  -0.160635E+02   0.124125E-05  -0.160635E+02   0.301307E+02  -0.290884E-06   0.124125E-05  -0.290884E-06   0.339893E-08
  1326   0.667326E+03  -0.168166E+02   0.125159E-05  -0.168166E+02   0.302017E+02  -0.291525E-06   0.125159E-05  -0.291525E-06   0.339452E-08
  1327   0.665534E+03  -0.175723E+02   0.126187E-05  -0.175723E+02   0.302690E+02  -0.292133E-06   0.126187E-05  -0.292133E-06   0.339012E-08
  1328   0.663804E+03  -0.183301E+02   0.127209E-05  -0.183301E+02   0.303324E+02  -0.292709E-06   0.127209E-05  -0.292709E-06   0.338573E-08
  1329   0.662136E+03  -0.190898E+02   0.128224E-05  -0.190898E+02   0.303920E+02  -0.293252E-06   0.128224E-05  -0.293252E-06   0.338135E-08
  1330   0.660532E+03  -0.198510E+02   0.129233E-05  -0.198510E+02   0.304477E+02  -0.293763E-06   0.129233E-05  -0.293763E-06   0.337698E-08
  1331   0.658991E+03  -0.206135E+02   0.130236E-05  -0.206135E+02   0.304997E+02  -0.294242E-06   0.130236E-05  -0.294242E-06   0.337262E-08
  1332   0.657512E+03  -0.213771E+02   0.131232E-05  -0.213771E+02   0.305477E+02  -0.294689E-06   0.131232E-05  -0.294689E-06   0.336826E-08
  1333   0.656097E+03  -0.221413E+02   0.132221E-05  -0.221413E+02   0.305917E+02  -0.295103E-06   0.132221E-05  -0.295103E-06   0.336392E-08
  1334   0.654744E+03  -0.229059E+02   0.133203E-05  -0.229059E+02   0.306319E+02  -0.295486E-06   0.133203E-05  -0.295486E-06   0.335958E-08
  1335   0.653455E+03  -0.236705E+02   0.134178E-05  -0.236705E+02   0.306682E+02  -0.295836E-06   0.134178E-05  -0.295836E-06   0.335525E-08
  1336   0.652228E+03  -0.244352E+02   0.135146E-05  -0.244352E+02   0.307005E+02  -0.296155E-06   0.135146E-05  -0.296155E-06   0.335093E-08
  1337   0.651065E+03  -0.251994E+02   0.136106E-05  -0.251994E+02   0.307288E+02  -0.296441E-06   0.136106E-05  -0.296441E-06   0.334662E-08
  1338   0.649965E+03  -0.259630E+02   0.137059E-05  -0.259630E+02   0.307531E+02  -0.296696E-06   0.137059E-05  -0.296696E-06   0.334232E-08
  1339   0.648928E+03  -0.267257E+02   0.138005E-05  -0.267257E+02   0.307734E+02  -0.296919E-06   0.138005E-05  -0.296919E-06   0.333802E-08
  1340   0.647953E+03  -0.274873E+02   0.138943E-05  -0.274873E+02   0.307898E+02  -0.297110E-06   0.138943E-05  -0.297110E-06   0.333374E-08
  1341   0.647041E+03  -0.282475E+02   0.139873E-05  -0.282475E+02   0.308020E+02  -0.297269E-06   0.139873E-05  -0.297269E-06   0.332946E-08
  1342   0.646192E+03  -0.290060E+02   0.140795E-05  -0.290060E+02   0.308103E+02  -0.297397E-06   0.140795E-05  -0.297397E-06   0.332519E-08
  1343   0.645406E+03  -0.297628E+02   0.141709E-05  -0.297628E+02   0.308144E+02  -0.297493E-06   0.141709E-05  -0.297493E-06   0.332093E-08
  1344   0.644681E+03  -0.305174E+02   0.142615E-05  -0.305174E+02   0.308146E+02  -0.297558E-06   0.142615E-05  -0.297558E-06   0.331668E-08
  1345   0.644020E+03  -0.312697E+02   0.143513E-05  -0.312697E+02   0.308106E+02  -0.297591E-06   0.143513E-05  -0.297591E-06   0.331244E-08
  1346   0.643420E+03  -0.320195E+02   0.144402E-05  -0.320195E+02   0.308025E+02  -0.297592E-06   0.144402E-05  -0.297592E-06   0.330820E-08
  1347   0.642882E+03  -0.327666E+02   0.145282E-05  -0.327666E+02   0.307902E+02  -0.297562E-06   0.145282E-05  -0.297562E-06   0.330397E-08
  1348   0.642405E+03  -0.335106E+02   0.146154E-05  -0.335106E+02   0.307738E+02  -0.297501E-06   0.146154E-05  -0.297501E-06   0.329976E-08
  1349   0.641991E+03  -0.342515E+02   0.147017E-05  -0.342515E+02   0.307534E+02  -0.297408E-06   0.147017E-05  -0.297408E-06   0.329555E-08
  1350   0.641638E+03  -0.349891E+02   0.147871E-05  -0.349891E+02   0.307288E+02  -0.297284E-06   0.147871E-05  -0.297284E-06   0.329134E-08
  1351   0.641346E+03  -0.357233E+02   0.148717E-05  -0.357233E+02   0.307001E+02  -0.297129E-06   0.148717E-05  -0.297129E-06   0.328715E-08
  1352   0.641115E+03  -0.364537E+02   0.149553E-05  -0.364537E+02   0.306674E+02  -0.296943E-06   0.149553E-05  -0.296943E-06   0.328296E-08
  1353   0.640945E+03  -0.371801E+02   0.150380E-05  -0.371801E+02   0.306306E+02  -0.296726E-06   0.150380E-05  -0.296726E-06   0.327879E-08
  1354   0.640828E+03  -0.379020E+02   0.151198E-05  -0.379020E+02   0.305900E+02  -0.296478E-06   0.151198E-05  -0.296478E-06   0.327462E-08
  1355   0.640775E+03  -0.386191E+02   0.152007E-05  -0.386191E+02   0.305453E+02  -0.296200E-06   0.152007E-05  -0.296200E-06   0.327046E-08
  1356   0.640778E+03  -0.393312E+02   0.152807E-05  -0.393312E+02   0.304969E+02  -0.295892E-06   0.152807E-05  -0.295892E-06   0.326630E-08
  1357   0.640838E+03  -0.400378E+02   0.153598E-05  -0.400378E+02   0.304446E+02  -0.295554E-06   0.153598E-05  -0.295554E-06   0.326216E-08
  1358   0.640956E+03  -0.407386E+02   0.154380E-05  -0.407386E+02   0.303885E+02  -0.295186E-06   0.154380E-05  -0.295186E-06   0.325802E-08
  1359   0.641123E+03  -0.414334E+02   0.155153E-05  -0.414334E+02   0.303286E+02  -0.294789E-06   0.155153E-05  -0.294789E-06   0.325389E-08
  1360   0.641341E+03  -0.421217E+02   0.155917E-05  -0.421217E+02   0.302651E+02  -0.294362E-06   0.155917E-05  -0.294362E-06   0.324977E-08
  1361   0.641610E+03  -0.428032E+02   0.156672E-05  -0.428032E+02   0.301979E+02  -0.293907E-06   0.156672E-05  -0.293907E-06   0.324566E-08
  1362   0.641937E+03  -0.434778E+02   0.157418E-05  -0.434778E+02   0.301270E+02  -0.293422E-06   0.157418E-05  -0.293422E-06   0.324155E-08
  1363   0.642308E+03  -0.441448E+02   0.158156E-05  -0.441448E+02   0.300525E+02  -0.292909E-06   0.158156E-05  -0.292909E-06   0.323745E-08
  1364   0.642731E+03  -0.448043E+02   0.158884E-05  -0.448043E+02   0.299744E+02  -0.292367E-06   0.158884E-05  -0.292367E-06   0.323336E-08
  1365   0.643205E+03  -0.454559E+02   0.159604E-05  -0.454559E+02   0.298928E+02  -0.291797E-06   0.159604E-05  -0.291797E-06   0.322928E-08
  1366   0.643718E+03  -0.460992E+02   0.160315E-05  -0.460992E+02   0.298078E+02  -0.291199E-06   0.160315E-05  -0.291199E-06   0.322521E-08
  1367   0.644283E+03  -0.467341E+02   0.161017E-05  -0.467341E+02   0.297194E+02  -0.290573E-06   0.161017E-05  -0.290573E-06   0.322114E-08
  1368   0.644893E+03  -0.473602E+02   0.161710E-05  -0.473602E+02   0.296275E+02  -0.289920E-06   0.161710E-05  -0.289920E-06   0.321708E-08
  1369   0.645543E+03  -0.479773E+02   0.162395E-05  -0.479773E+02   0.295323E+02  -0.289239E-06   0.162395E-05  -0.289239E-06   0.321303E-08
  1370   0.646245E+03  -0.485852E+02   0.163071E-05  -0.485852E+02   0.294339E+02  -0.288531E-06   0.163071E-05  -0.288531E-06   0.320899E-08
  1371   0.646980E+03  -0.491837E+02   0.163737E-05  -0.491837E+02   0.293322E+02  -0.287797E-06   0.163737E-05  -0.287797E-06   0.320496E-08
  1372   0.647761E+03  -0.497724E+02   0.164396E-05  -0.497724E+02   0.292273E+02  -0.287035E-06   0.164396E-05  -0.287035E-06   0.320093E-08
  1373   0.648583E+03  -0.503512E+02   0.165045E-05  -0.503512E+02   0.291193E+02  -0.286247E-06   0.165045E-05  -0.286247E-06   0.319691E-08
  1374   0.649444E+03  -0.509200E+02   0.165686E-05  -0.509200E+02   0.290082E+02  -0.285432E-06   0.165686E-05  -0.285432E-06   0.319290E-08
  1375   0.650338E+03  -0.514783E+02   0.166318E-05  -0.514783E+02   0.288940E+02  -0.284592E-06   0.166318E-05  -0.284592E-06   0.318890E-08
  1376   0.651273E+03  -0.520261E+02   0.166941E-05  -0.520261E+02   0.287769E+02  -0.283725E-06   0.166941E-05  -0.283725E-06   0.318490E-08
  1377   0.652250E+03  -0.525631E+02   0.167556E-05  -0.525631E+02   0.286567E+02  -0.282833E-06   0.167556E-05  -0.282833E-06   0.318091E-08
  1378   0.653260E+03  -0.530891E+02   0.168162E-05  -0.530891E+02   0.285337E+02  -0.281916E-06   0.168162E-05  -0.281916E-06   0.317693E-08
  1379   0.654304E+03  -0.536040E+02   0.168759E-05  -0.536040E+02   0.284078E+02  -0.280973E-06   0.168759E-05  -0.280973E-06   0.317296E-08
  1380   0.655376E+03  -0.541073E+02   0.169348E-05  -0.541073E+02   0.282790E+02  -0.280005E-06   0.169348E-05  -0.280005E-06   0.316899E-08
  1381   0.656490E+03  -0.545990E+02   0.169928E-05  -0.545990E+02   0.281474E+02  -0.279012E-06   0.169928E-05  -0.279012E-06   0.316503E-08
  1382   0.657632E+03  -0.550789E+02   0.170499E-05  -0.550789E+02   0.280131E+02  -0.277995E-06   0.170499E-05  -0.277995E-06   0.316108E-08
  1383   0.658803E+03  -0.555466E+02   0.171062E-05  -0.555466E+02   0.278760E+02  -0.276954E-06   0.171062E-05  -0.276954E-06   0.315714E-08
  1384   0.660001E+03  -0.560022E+02   0.171616E-05  -0.560022E+02   0.277361E+02  -0.275888E-06   0.171616E-05  -0.275888E-06   0.315320E-08
  1385   0.661236E+03  -0.564455E+02   0.172162E-05  -0.564455E+02   0.275937E+02  -0.274798E-06   0.172162E-05  -0.274798E-06   0.314927E-08
  1386   0.662500E+03  -0.568764E+02   0.172699E-05  -0.568764E+02   0.274487E+02  -0.273684E-06   0.172699E-05  -0.273684E-06   0.314535E-08
  1387   0.663787E+03  -0.572946E+02   0.173228E-05  -0.572946E+02   0.273011E+02  -0.272547E-06   0.173228E-05  -0.272547E-06   0.314144E-08
  1388   0.665103E+03  -0.577003E+02   0.173748E-05  -0.577003E+02   0.271511E+02  -0.271387E-06   0.173748E-05  -0.271387E-06   0.313753E-08
  1389   0.666442E+03  -0.580933E+02   0.174260E-05  -0.580933E+02   0.269986E+02  -0.270203E-06   0.174260E-05  -0.270203E-06   0.313363E-08
  1390   0.667811E+03  -0.584733E+02   0.174763E-05  -0.584733E+02   0.268437E+02  -0.268997E-06   0.174763E-05  -0.268997E-06   0.312974E-08
  1391   0.669203E+03  -0.588405E+02   0.175258E-05  -0.588405E+02   0.266864E+02  -0.267768E-06   0.175258E-05  -0.267768E-06   0.312586E-08
  1392   0.670620E+03  -0.591944E+02   0.175744E-05  -0.591944E+02   0.265269E+02  -0.266516E-06   0.175744E-05  -0.266516E-06   0.312198E-08
  1393   0.672068E+03  -0.595351E+02   0.176222E-05  -0.595351E+02   0.263650E+02  -0.265243E-06   0.176222E-05  -0.265243E-06   0.311811E-08
  1394   0.673532E+03  -0.598625E+02   0.176691E-05  -0.598625E+02   0.262009E+02  -0.263947E-06   0.176691E-05  -0.263947E-06   0.311425E-08
  1395   0.675014E+03  -0.601763E+02   0.177152E-05  -0.601763E+02   0.260346E+02  -0.262629E-06   0.177152E-05  -0.262629E-06   0.311039E-08
  1396   0.676521E+03  -0.604765E+02   0.177605E-05  -0.604765E+02   0.258660E+02  -0.261290E-06   0.177605E-05  -0.261290E-06   0.310654E-08
  1397   0.678054E+03  -0.607630E+02   0.178049E-05  -0.607630E+02   0.256953E+02  -0.259929E-06   0.178049E-05  -0.259929E-06   0.310270E-08
