#    L    TT             EE             BB             TE             PP             TP             EP          
  1214   0.992599E+03   0.196381E+02   0.000000E+00   0.126446E+02   0.458124E-08   0.673477E-06  -0.191267E-06
  1215   0.987525E+03   0.198561E+02   0.000000E+00   0.127530E+02   0.457478E-08   0.686983E-06  -0.194803E-06
  1216   0.982444E+03   0.200752E+02   0.000000E+00   0.128417E+02   0.456834E-08   0.700545E-06  -0.198305E-06
  1217   0.977371E+03   0.202950E+02   0.000000E+00   0.129106E+02   0.456191E-08   0.714159E-06  -0.201771E-06
  1218   0.972304E+03   0.205156E+02   0.000000E+00   0.129599E+02   0.455550E-08   0.727825E-06  -0.205201E-06
  1219   0.967245E+03   0.207368E+02   0.000000E+00   0.129895E+02   0.454910E-08   0.741539E-06  -0.208597E-06
  1220   0.962186E+03   0.209585E+02   0.000000E+00   0.129995E+02   0.454272E-08   0.755300E-06  -0.211956E-06
  1221   0.957150E+03   0.211806E+02   0.000000E+00   0.129897E+02   0.453634E-08   0.769105E-06  -0.215279E-06
  1222   0.952113E+03   0.214031E+02   0.000000E+00   0.129604E+02   0.452999E-08   0.782952E-06  -0.218566E-06
  1223   0.947098E+03   0.216257E+02   0.000000E+00   0.129117E+02   0.452365E-08   0.796839E-06  -0.221816E-06
  1224   0.942091E+03   0.218484E+02   0.000000E+00   0.128435E+02   0.451732E-08   0.810764E-06  -0.225030E-06
  1225   0.937106E+03   0.220712E+02   0.000000E+00   0.127561E+02   0.451100E-08   0.824724E-06  -0.228207E-06
  1226   0.932136E+03   0.222939E+02   0.000000E+00   0.126495E+02   0.450470E-08   0.838718E-06  -0.231346E-06
  1227   0.927189E+03   0.225164E+02   0.000000E+00   0.125239E+02   0.449841E-08   0.852742E-06  -0.234449E-06
  1228   0.922263E+03   0.227386E+02   0.000000E+00   0.123795E+02   0.449214E-08   0.866796E-06  -0.237513E-06
  1229   0.917367E+03   0.229605E+02   0.000000E+00   0.122162E+02   0.448588E-08   0.880876E-06  -0.240540E-06
  1230   0.912494E+03   0.231819E+02   0.000000E+00   0.120344E+02   0.447963E-08   0.894981E-06  -0.243529E-06
  1231   0.907642E+03   0.234028E+02   0.000000E+00   0.118339E+02   0.447340E-08   0.909107E-06  -0.246479E-06
  1232   0.902821E+03   0.236231E+02   0.000000E+00   0.116152E+02   0.446718E-08   0.923254E-06  -0.249391E-06
  1233   0.898036E+03   0.238424E+02   0.000000E+00   0.113781E+02   0.446097E-08   0.937419E-06  -0.252264E-06
  1234   0.893274E+03   0.240610E+02   0.000000E+00   0.111230E+02   0.445478E-08   0.951600E-06  -0.255098E-06
  1235   0.888549E+03   0.242786E+02   0.000000E+00   0.108499E+02   0.444860E-08   0.965793E-06  -0.257893E-06
  1236   0.883853E+03   0.244951E+02   0.000000E+00   0.105588E+02   0.444243E-08   0.979999E-06  -0.260649E-06
  1237   0.879195E+03   0.247104E+02   0.000000E+00   0.102502E+02   0.443628E-08   0.994213E-06  -0.263365E-06
  1238   0.874574E+03   0.249245E+02   0.000000E+00   0.992402E+01   0.443014E-08   0.100843E-05  -0.266041E-06
  1239   0.869990E+03   0.251372E+02   0.000000E+00   0.958057E+01   0.442401E-08   0.102266E-05  -0.268678E-06
  1240   0.865443E+03   0.253484E+02   0.000000E+00   0.922003E+01   0.441790E-08   0.103689E-05  -0.271274E-06
  1241   0.860940E+03   0.255581E+02   0.000000E+00   0.884262E+01   0.441180E-08   0.105112E-05  -0.273829E-06
  1242   0.856483E+03   0.257662E+02   0.000000E+00   0.844857E+01   0.440572E-08   0.106534E-05  -0.276344E-06
  1243   0.852062E+03   0.259725E+02   0.000000E+00   0.803803E+01   0.439964E-08   0.107956E-05  -0.278818E-06
  1244   0.847686E+03   0.261771E+02   0.000000E+00   0.761114E+01   0.439358E-08   0.109378E-05  -0.281250E-06
  1245   0.843354E+03   0.263796E+02   0.000000E+00   0.716827E+01   0.438754E-08   0.110799E-05  -0.283642E-06
  1246   0.839075E+03   0.265802E+02   0.000000E+00   0.670957E+01   0.438150E-08   0.112218E-05  -0.285991E-06
  1247   0.834840E+03   0.267787E+02   0.000000E+00   0.623529E+01   0.437548E-08   0.113636E-05  -0.288299E-06
  1248   0.830656E+03   0.269750E+02   0.000000E+00   0.574564E+01   0.436947E-08   0.115053E-05  -0.290565E-06
  1249   0.826518E+03   0.271689E+02   0.000000E+00   0.524085E+01   0.436347E-08   0.116468E-05  -0.292789E-06
  1250   0.822439E+03   0.273605E+02   0.000000E+00   0.472116E+01   0.435749E-08   0.117881E-05  -0.294970E-06
  1251   0.818404E+03   0.275496E+02   0.000000E+00   0.418687E+01   0.435152E-08   0.119292E-05  -0.297108E-06
  1252   0.814422E+03   0.277362E+02   0.000000E+00   0.363828E+01   0.434556E-08   0.120701E-05  -0.299204E-06
  1253   0.810499E+03   0.279202E+02   0.000000E+00   0.307571E+01   0.433962E-08   0.122107E-05  -0.301257E-06
  1254   0.806628E+03   0.281016E+02   0.000000E+00   0.249945E+01   0.433369E-08   0.123510E-05  -0.303268E-06
  1255   0.802816E+03   0.282802E+02   0.000000E+00   0.190983E+01   0.432777E-08   0.124911E-05  -0.305236E-06
  1256   0.799064E+03   0.284561E+02   0.000000E+00   0.130715E+01   0.432186E-08   0.126308E-05  -0.307162E-06
  1257   0.795371E+03   0.286290E+02   0.000000E+00   0.691707E+00   0.431597E-08   0.127703E-05  -0.309045E-06
  1258   0.791738E+03   0.287991E+02   0.000000E+00   0.638207E-01   0.431008E-08   0.129094E-05  -0.310885E-06
  1259   0.788156E+03   0.289661E+02   0.000000E+00  -0.576203E+00   0.430421E-08   0.130481E-05  -0.312684E-06
  1260   0.784649E+03   0.291301E+02   0.000000E+00  -0.122805E+01   0.429836E-08   0.131865E-05  -0.314440E-06
  1261   0.781194E+03   0.292909E+02   0.000000E+00  -0.189143E+01   0.429251E-08   0.133245E-05  -0.316154E-06
  1262   0.777806E+03   0.294485E+02   0.000000E+00  -0.256602E+01   0.428668E-08   0.134622E-05  -0.317825E-06
  1263   0.774484E+03   0.296028E+02   0.000000E+00  -0.325152E+01   0.428086E-08   0.135994E-05  -0.319455E-06
  1264   0.771222E+03   0.297538E+02   0.000000E+00  -0.394760E+01   0.427505E-08   0.137361E-05  -0.321042E-06
  1265   0.768027E+03   0.299013E+02   0.000000E+00  -0.465394E+01   0.426925E-08   0.138725E-05  -0.322587E-06
  1266   0.764891E+03   0.300454E+02   0.000000E+00  -0.537017E+01   0.426347E-08   0.140083E-05  -0.324090E-06
  1267   0.761830E+03   0.301859E+02   0.000000E+00  -0.609596E+01   0.425770E-08   0.141437E-05  -0.325551E-06
  1268   0.758835E+03   0.303229E+02   0.000000E+00  -0.683095E+01   0.425194E-08   0.142786E-05  -0.326970E-06
  1269   0.755908E+03   0.304563E+02   0.000000E+00  -0.757479E+01   0.424619E-08   0.144130E-05  -0.328348E-06
  1270   0.753047E+03   0.305860E+02   0.000000E+00  -0.832716E+01   0.424046E-08   0.145468E-05  -0.329683E-06
  1271   0.750253E+03   0.307119E+02   0.000000E+00  -0.908763E+01   0.423474E-08   0.146802E-05  -0.330976E-06
  1272   0.747533E+03   0.308341E+02   0.000000E+00  -0.985598E+01   0.422902E-08   0.148129E-05  -0.332228E-06
  1273   0.744880E+03   0.309524E+02   0.000000E+00  -0.106317E+02   0.422333E-08   0.149451E-05  -0.333438E-06
  1274   0.742293E+03   0.310668E+02   0.000000E+00  -0.114145E+02   0.421764E-08   0.150767E-05  -0.334606E-06
  1275   0.739780E+03   0.311773E+02   0.000000E+00  -0.122041E+02   0.421196E-08   0.152076E-05  -0.335733E-06
  1276   0.737338E+03   0.312839E+02   0.000000E+00  -0.130000E+02   0.420630E-08   0.153380E-05  -0.336818E-06
  1277   0.734967E+03   0.313865E+02   0.000000E+00  -0.138020E+02   0.420065E-08   0.154677E-05  -0.337861E-06
  1278   0.732668E+03   0.314850E+02   0.000000E+00  -0.146095E+02   0.419501E-08   0.155968E-05  -0.338863E-06
  1279   0.730440E+03   0.315794E+02   0.000000E+00  -0.154224E+02   0.418938E-08   0.157251E-05  -0.339823E-06
  1280   0.728284E+03   0.316697E+02   0.000000E+00  -0.162402E+02   0.418376E-08   0.158528E-05  -0.340742E-06
  1281   0.726199E+03   0.317558E+02   0.000000E+00  -0.170626E+02   0.417816E-08   0.159798E-05  -0.341619E-06
  1282   0.724188E+03   0.318376E+02   0.000000E+00  -0.178892E+02   0.417256E-08   0.161061E-05  -0.342455E-06
  1283   0.722248E+03   0.319153E+02   0.000000E+00  -0.187196E+02   0.416698E-08   0.162316E-05  -0.343250E-06
  1284   0.720380E+03   0.319886E+02   0.000000E+00  -0.195535E+02   0.416141E-08   0.163564E-05  -0.344004E-06
  1285   0.718585E+03   0.320575E+02   0.000000E+00  -0.203905E+02   0.415585E-08   0.164804E-05  -0.344716E-06
  1286   0.716862E+03   0.321221E+02   0.000000E+00  -0.212302E+02   0.415030E-08   0.166036E-05  -0.345387E-06
  1287   0.715211E+03   0.321823E+02   0.000000E+00  -0.220724E+02   0.414477E-08   0.167260E-05  -0.346017E-06
  1288   0.713633E+03   0.322382E+02   0.000000E+00  -0.229164E+02   0.413924E-08   0.168476E-05  -0.346605E-06
  1289   0.712127E+03   0.322896E+02   0.000000E+00  -0.237621E+02   0.413373E-08   0.169684E-05  -0.347153E-06
  1290   0.710694E+03   0.323366E+02   0.000000E+00  -0.246090E+02   0.412823E-08   0.170883E-05  -0.347660E-06
  1291   0.709334E+03   0.323792E+02   0.000000E+00  -0.254567E+02   0.412274E-08   0.172074E-05  -0.348126E-06
  1292   0.708045E+03   0.324174E+02   0.000000E+00  -0.263050E+02   0.411726E-08   0.173255E-05  -0.348550E-06
  1293   0.706829E+03   0.324512E+02   0.000000E+00  -0.271532E+02   0.411179E-08   0.174428E-05  -0.348934E-06
  1294   0.705685E+03   0.324805E+02   0.000000E+00  -0.280013E+02   0.410633E-08   0.175591E-05  -0.349277E-06
  1295   0.704612E+03   0.325053E+02   0.000000E+00  -0.288488E+02   0.410089E-08   0.176745E-05  -0.349580E-06
  1296   0.703611E+03   0.325257E+02   0.000000E+00  -0.296953E+02   0.409545E-08   0.177890E-05  -0.349841E-06
  1297   0.702680E+03   0.325415E+02   0.000000E+00  -0.305405E+02   0.409003E-08   0.179025E-05  -0.350062E-06
  1298   0.701821E+03   0.325529E+02   0.000000E+00  -0.313839E+02   0.408461E-08   0.180150E-05  -0.350242E-06
  1299   0.701031E+03   0.325597E+02   0.000000E+00  -0.322254E+02   0.407921E-08   0.181265E-05  -0.350381E-06
  1300   0.700312E+03   0.325620E+02   0.000000E+00  -0.330644E+02   0.407382E-08   0.182370E-05  -0.350480E-06
  1301   0.699662E+03   0.325597E+02   0.000000E+00  -0.339008E+02   0.406844E-08   0.183465E-05  -0.350538E-06
  1302   0.699081E+03   0.325530E+02   0.000000E+00  -0.347340E+02   0.406307E-08   0.184550E-05  -0.350556E-06
  1303   0.698569E+03   0.325418E+02   0.000000E+00  -0.355638E+02   0.405771E-08   0.185624E-05  -0.350534E-06
  1304   0.698124E+03   0.325260E+02   0.000000E+00  -0.363898E+02   0.405237E-08   0.186687E-05  -0.350473E-06
  1305   0.697748E+03   0.325059E+02   0.000000E+00  -0.372117E+02   0.404703E-08   0.187740E-05  -0.350371E-06
  1306   0.697438E+03   0.324813E+02   0.000000E+00  -0.380291E+02   0.404170E-08   0.188783E-05  -0.350231E-06
  1307   0.697196E+03   0.324523E+02   0.000000E+00  -0.388416E+02   0.403639E-08   0.189815E-05  -0.350051E-06
  1308   0.697019E+03   0.324188E+02   0.000000E+00  -0.396491E+02   0.403108E-08   0.190836E-05  -0.349832E-06
  1309   0.696908E+03   0.323809E+02   0.000000E+00  -0.404510E+02   0.402579E-08   0.191847E-05  -0.349575E-06
  1310   0.696860E+03   0.323387E+02   0.000000E+00  -0.412470E+02   0.402051E-08   0.192847E-05  -0.349280E-06
  1311   0.696877E+03   0.322920E+02   0.000000E+00  -0.420370E+02   0.401523E-08   0.193837E-05  -0.348947E-06
  1312   0.696958E+03   0.322410E+02   0.000000E+00  -0.428203E+02   0.400997E-08   0.194815E-05  -0.348576E-06
  1313   0.697100E+03   0.321855E+02   0.000000E+00  -0.435968E+02   0.400472E-08   0.195783E-05  -0.348167E-06
  1314   0.697305E+03   0.321258E+02   0.000000E+00  -0.443663E+02   0.399948E-08   0.196740E-05  -0.347721E-06
  1315   0.697570E+03   0.320618E+02   0.000000E+00  -0.451282E+02   0.399425E-08   0.197686E-05  -0.347238E-06
  1316   0.697895E+03   0.319935E+02   0.000000E+00  -0.458823E+02   0.398903E-08   0.198620E-05  -0.346719E-06
  1317   0.698280E+03   0.319212E+02   0.000000E+00  -0.466285E+02   0.398382E-08   0.199544E-05  -0.346163E-06
  1318   0.698724E+03   0.318446E+02   0.000000E+00  -0.473662E+02   0.397862E-08   0.200457E-05  -0.345570E-06
  1319   0.699225E+03   0.317640E+02   0.000000E+00  -0.480953E+02   0.397343E-08   0.201359E-05  -0.344942E-06
  1320   0.699783E+03   0.316793E+02   0.000000E+00  -0.488154E+02   0.396825E-08   0.202250E-05  -0.344278E-06
  1321   0.700398E+03   0.315905E+02   0.000000E+00  -0.495263E+02   0.396308E-08   0.203129E-05  -0.343578E-06
  1322   0.701068E+03   0.314979E+02   0.000000E+00  -0.502277E+02   0.395792E-08   0.203997E-05  -0.342843E-06
  1323   0.701791E+03   0.314013E+02   0.000000E+00  -0.509193E+02   0.395278E-08   0.204854E-05  -0.342073E-06
  1324   0.702568E+03   0.313008E+02   0.000000E+00  -0.516008E+02   0.394764E-08   0.205699E-05  -0.341268E-06
  1325   0.703398E+03   0.311964E+02   0.000000E+00  -0.522718E+02   0.394251E-08   0.206534E-05  -0.340429E-06
  1326   0.704278E+03   0.310883E+02   0.000000E+00  -0.529323E+02   0.393739E-08   0.207356E-05  -0.339555E-06
  1327   0.705209E+03   0.309763E+02   0.000000E+00  -0.535819E+02   0.393229E-08   0.208168E-05  -0.338648E-06
  1328   0.706189E+03   0.308605E+02   0.000000E+00  -0.542204E+02   0.392719E-08   0.208967E-05  -0.337707E-06
  1329   0.707216E+03   0.307411E+02   0.000000E+00  -0.548474E+02   0.392210E-08   0.209756E-05  -0.336732E-06
  1330   0.708291E+03   0.306181E+02   0.000000E+00  -0.554628E+02   0.391703E-08   0.210532E-05  -0.335724E-06
  1331   0.709413E+03   0.304915E+02   0.000000E+00  -0.560663E+02   0.391196E-08   0.211297E-05  -0.334683E-06
  1332   0.710578E+03   0.303613E+02   0.000000E+00  -0.566577E+02   0.390690E-08   0.212051E-05  -0.333610E-06
  1333   0.711787E+03   0.302276E+02   0.000000E+00  -0.572368E+02   0.390186E-08   0.212792E-05  -0.332503E-06
  1334   0.713039E+03   0.300906E+02   0.000000E+00  -0.578033E+02   0.389682E-08   0.213522E-05  -0.331365E-06
  1335   0.714332E+03   0.299502E+02   0.000000E+00  -0.583569E+02   0.389179E-08   0.214240E-05  -0.330195E-06
  1336   0.715666E+03   0.298065E+02   0.000000E+00  -0.588976E+02   0.388678E-08   0.214946E-05  -0.328993E-06
  1337   0.717038E+03   0.296595E+02   0.000000E+00  -0.594251E+02   0.388177E-08   0.215640E-05  -0.327759E-06
  1338   0.718449E+03   0.295094E+02   0.000000E+00  -0.599392E+02   0.387677E-08   0.216322E-05  -0.326494E-06
  1339   0.719896E+03   0.293562E+02   0.000000E+00  -0.604397E+02   0.387179E-08   0.216992E-05  -0.325198E-06
  1340   0.721379E+03   0.291999E+02   0.000000E+00  -0.609264E+02   0.386681E-08   0.217651E-05  -0.323872E-06
  1341   0.722896E+03   0.290405E+02   0.000000E+00  -0.613992E+02   0.386184E-08   0.218297E-05  -0.322515E-06
  1342   0.724446E+03   0.288783E+02   0.000000E+00  -0.618577E+02   0.385688E-08   0.218931E-05  -0.321128E-06
  1343   0.726028E+03   0.287132E+02   0.000000E+00  -0.623019E+02   0.385193E-08   0.219552E-05  -0.319711E-06
  1344   0.727640E+03   0.285452E+02   0.000000E+00  -0.627316E+02   0.384699E-08   0.220162E-05  -0.318264E-06
  1345   0.729281E+03   0.283745E+02   0.000000E+00  -0.631466E+02   0.384206E-08   0.220759E-05  -0.316787E-06
  1346   0.730950E+03   0.282011E+02   0.000000E+00  -0.635467E+02   0.383714E-08   0.221344E-05  -0.315282E-06
  1347   0.732646E+03   0.280250E+02   0.000000E+00  -0.639319E+02   0.383224E-08   0.221917E-05  -0.313747E-06
  1348   0.734367E+03   0.278463E+02   0.000000E+00  -0.643018E+02   0.382733E-08   0.222477E-05  -0.312184E-06
  1349   0.736111E+03   0.276652E+02   0.000000E+00  -0.646563E+02   0.382244E-08   0.223025E-05  -0.310593E-06
  1350   0.737879E+03   0.274817E+02   0.000000E+00  -0.649956E+02   0.381756E-08   0.223560E-05  -0.308973E-06
  1351   0.739667E+03   0.272958E+02   0.000000E+00  -0.653194E+02   0.381269E-08   0.224083E-05  -0.307325E-06
  1352   0.741476E+03   0.271076E+02   0.000000E+00  -0.656276E+02   0.380783E-08   0.224593E-05  -0.305650E-06
  1353   0.743306E+03   0.269173E+02   0.000000E+00  -0.659202E+02   0.380297E-08   0.225090E-05  -0.303947E-06
  1354   0.745148E+03   0.267250E+02   0.000000E+00  -0.661971E+02   0.379813E-08   0.225574E-05  -0.302217E-06
  1355   0.747011E+03   0.265306E+02   0.000000E+00  -0.664582E+02   0.379330E-08   0.226046E-05  -0.300461E-06
  1356   0.748890E+03   0.263344E+02   0.000000E+00  -0.667035E+02   0.378847E-08   0.226504E-05  -0.298679E-06
  1357   0.750784E+03   0.261364E+02   0.000000E+00  -0.669329E+02   0.378366E-08   0.226950E-05  -0.296870E-06
  1358   0.752693E+03   0.259366E+02   0.000000E+00  -0.671463E+02   0.377885E-08   0.227382E-05  -0.295036E-06
  1359   0.754609E+03   0.257351E+02   0.000000E+00  -0.673437E+02   0.377405E-08   0.227800E-05  -0.293177E-06
  1360   0.756532E+03   0.255320E+02   0.000000E+00  -0.675249E+02   0.376926E-08   0.228206E-05  -0.291293E-06
  1361   0.758463E+03   0.253274E+02   0.000000E+00  -0.676899E+02   0.376449E-08   0.228597E-05  -0.289385E-06
  1362   0.760409E+03   0.251213E+02   0.000000E+00  -0.678387E+02   0.375971E-08   0.228975E-05  -0.287452E-06
  1363   0.762355E+03   0.249138E+02   0.000000E+00  -0.679712E+02   0.375495E-08   0.229340E-05  -0.285495E-06
  1364   0.764309E+03   0.247051E+02   0.000000E+00  -0.680874E+02   0.375020E-08   0.229690E-05  -0.283515E-06
  1365   0.766269E+03   0.244951E+02   0.000000E+00  -0.681874E+02   0.374546E-08   0.230026E-05  -0.281512E-06
  1366   0.768223E+03   0.242840E+02   0.000000E+00  -0.682710E+02   0.374073E-08   0.230349E-05  -0.279486E-06
  1367   0.770184E+03   0.240719E+02   0.000000E+00  -0.683382E+02   0.373600E-08   0.230657E-05  -0.277437E-06
  1368   0.772145E+03   0.238587E+02   0.000000E+00  -0.683892E+02   0.373129E-08   0.230951E-05  -0.275366E-06
  1369   0.774098E+03   0.236447E+02   0.000000E+00  -0.684238E+02   0.372658E-08   0.231230E-05  -0.273273E-06
  1370   0.776059E+03   0.234300E+02   0.000000E+00  -0.684421E+02   0.372188E-08   0.231495E-05  -0.271159E-06
  1371   0.778006E+03   0.232145E+02   0.000000E+00  -0.684441E+02   0.371720E-08   0.231746E-05  -0.269024E-06
  1372   0.779952E+03   0.229984E+02   0.000000E+00  -0.684299E+02   0.371252E-08   0.231981E-05  -0.266868E-06
  1373   0.781891E+03   0.227818E+02   0.000000E+00  -0.683995E+02   0.370785E-08   0.232202E-05  -0.264691E-06
  1374   0.783822E+03   0.225646E+02   0.000000E+00  -0.683530E+02   0.370318E-08   0.232408E-05  -0.262494E-06
  1375   0.785739E+03   0.223472E+02   0.000000E+00  -0.682903E+02   0.369853E-08   0.232599E-05  -0.260278E-06
  1376   0.787648E+03   0.221295E+02   0.000000E+00  -0.682116E+02   0.369389E-08   0.232775E-05  -0.258042E-06
  1377   0.789550E+03   0.219115E+02   0.000000E+00  -0.681168E+02   0.368925E-08   0.232936E-05  -0.255787E-06
  1378   0.791437E+03   0.216934E+02   0.000000E+00  -0.680061E+02   0.368463E-08   0.233082E-05  -0.253513E-06
  1379   0.793309E+03   0.214752E+02   0.000000E+00  -0.678795E+02   0.368001E-08   0.233212E-05  -0.251221E-06
  1380   0.795159E+03   0.212572E+02   0.000000E+00  -0.677370E+02   0.367540E-08   0.233326E-05  -0.248910E-06
  1381   0.797001E+03   0.210391E+02   0.000000E+00  -0.675786E+02   0.367080E-08   0.233425E-05  -0.246582E-06
  1382   0.798821E+03   0.208212E+02   0.000000E+00  -0.674045E+02   0.366621E-08   0.233508E-05  -0.244237E-06
  1383   0.800619E+03   0.206036E+02   0.000000E+00  -0.672146E+02   0.366162E-08   0.233576E-05  -0.241874E-06
  1384   0.802395E+03   0.203862E+02   0.000000E+00  -0.670091E+02   0.365705E-08   0.233627E-05  -0.239495E-06
  1385   0.804156E+03   0.201693E+02   0.000000E+00  -0.667882E+02   0.365248E-08   0.233663E-05  -0.237099E-06
  1386   0.805894E+03   0.199530E+02   0.000000E+00  -0.665520E+02   0.364793E-08   0.233682E-05  -0.234688E-06
  1387   0.807603E+03   0.197372E+02   0.000000E+00  -0.663006E+02   0.364338E-08   0.233686E-05  -0.232260E-06
  1388   0.809290E+03   0.195221E+02   0.000000E+00  -0.660343E+02   0.363884E-08   0.233672E-05  -0.229817E-06
  1389   0.810947E+03   0.193077E+02   0.000000E+00  -0.657531E+02   0.363431E-08   0.233643E-05  -0.227360E-06
  1390   0.812582E+03   0.190942E+02   0.000000E+00  -0.654572E+02   0.362978E-08   0.233597E-05  -0.224887E-06
  1391   0.814187E+03   0.188816E+02   0.000000E+00  -0.651468E+02   0.362527E-08   0.233534E-05  -0.222400E-06
  1392   0.815762E+03   0.186700E+02   0.000000E+00  -0.648219E+02   0.362076E-08   0.233455E-05  -0.219899E-06
  1393   0.817315E+03   0.184595E+02   0.000000E+00  -0.644828E+02   0.361626E-08   0.233358E-05  -0.217385E-06
  1394   0.818831E+03   0.182501E+02   0.000000E+00  -0.641294E+02   0.361177E-08   0.233245E-05  -0.214857E-06
  1395   0.820310E+03   0.180419E+02   0.000000E+00  -0.637621E+02   0.360729E-08   0.233115E-05  -0.212316E-06
  1396   0.821759E+03   0.178350E+02   0.000000E+00  -0.633809E+02   0.360282E-08   0.232968E-05  -0.209763E-06
  1397   0.823178E+03   0.176294E+02   0.000000E+00  -0.629859E+02   0.359835E-08   0.232803E-05  -0.207197E-06
  1398   0.824553E+03   0.174253E+02   0.000000E+00  -0.625773E+02   0.359389E-08   0.232621E-05  -0.204619E-06
  1399   0.825899E+03   0.172226E+02   0.000000E+00  -0.621554E+02   0.358945E-08   0.232422E-05  -0.202030E-06
  1400   0.827199E+03   0.170215E+02   0.000000E+00  -0.617203E+02   0.358501E-08   0.232205E-05  -0.199429E-06
  1401   0.828470E+03   0.168220E+02   0.000000E+00  -0.612724E+02   0.358057E-08   0.231970E-05  -0.196818E-06
  1402   0.829697E+03   0.166243E+02   0.000000E+00  -0.608115E+02   0.357615E-08   0.231718E-05  -0.194196E-06
  1403   0.830886E+03   0.164282E+02   0.000000E+00  -0.603382E+02   0.357173E-08   0.231450E-05  -0.191563E-06
  1404   0.832038E+03   0.162340E+02   0.000000E+00  -0.598525E+02   0.356733E-08   0.231166E-05  -0.188921E-06
  1405   0.833146E+03   0.160417E+02   0.000000E+00  -0.593547E+02   0.356293E-08   0.230867E-05  -0.186269E-06
  1406   0.834209E+03   0.158515E+02   0.000000E+00  -0.588449E+02   0.355853E-08   0.230552E-05  -0.183608E-06
  1407   0.835227E+03   0.156631E+02   0.000000E+00  -0.583234E+02   0.355415E-08   0.230223E-05  -0.180937E-06
  1408   0.836209E+03   0.154769E+02   0.000000E+00  -0.577903E+02   0.354977E-08   0.229880E-05  -0.178259E-06
  1409   0.837138E+03   0.152928E+02   0.000000E+00  -0.572459E+02   0.354541E-08   0.229524E-05  -0.175571E-06
  1410   0.838030E+03   0.151109E+02   0.000000E+00  -0.566905E+02   0.354105E-08   0.229156E-05  -0.172876E-06
  1411   0.838871E+03   0.149313E+02   0.000000E+00  -0.561241E+02   0.353669E-08   0.228775E-05  -0.170174E-06
  1412   0.839666E+03   0.147540E+02   0.000000E+00  -0.555472E+02   0.353235E-08   0.228382E-05  -0.167464E-06
  1413   0.840410E+03   0.145791E+02   0.000000E+00  -0.549598E+02   0.352802E-08   0.227979E-05  -0.164747E-06
  1414   0.841109E+03   0.144066E+02   0.000000E+00  -0.543625E+02   0.352369E-08   0.227565E-05  -0.162024E-06
  1415   0.841756E+03   0.142366E+02   0.000000E+00  -0.537552E+02   0.351937E-08   0.227141E-05  -0.159294E-06
  1416   0.842359E+03   0.140692E+02   0.000000E+00  -0.531385E+02   0.351505E-08   0.226707E-05  -0.156559E-06
  1417   0.842910E+03   0.139044E+02   0.000000E+00  -0.525125E+02   0.351075E-08   0.226265E-05  -0.153817E-06
  1418   0.843416E+03   0.137422E+02   0.000000E+00  -0.518775E+02   0.350645E-08   0.225814E-05  -0.151071E-06
  1419   0.843870E+03   0.135829E+02   0.000000E+00  -0.512337E+02   0.350216E-08   0.225355E-05  -0.148320E-06
  1420   0.844272E+03   0.134262E+02   0.000000E+00  -0.505815E+02   0.349788E-08   0.224890E-05  -0.145564E-06
  1421   0.844622E+03   0.132724E+02   0.000000E+00  -0.499211E+02   0.349361E-08   0.224417E-05  -0.142803E-06
  1422   0.844921E+03   0.131215E+02   0.000000E+00  -0.492527E+02   0.348934E-08   0.223939E-05  -0.140039E-06
  1423   0.845174E+03   0.129733E+02   0.000000E+00  -0.485766E+02   0.348509E-08   0.223454E-05  -0.137271E-06
  1424   0.845368E+03   0.128283E+02   0.000000E+00  -0.478931E+02   0.348084E-08   0.222965E-05  -0.134500E-06
  1425   0.845511E+03   0.126862E+02   0.000000E+00  -0.472024E+02   0.347659E-08   0.222471E-05  -0.131727E-06
  1426   0.845601E+03   0.125471E+02   0.000000E+00  -0.465048E+02   0.347236E-08   0.221974E-05  -0.128950E-06
  1427   0.845632E+03   0.124111E+02   0.000000E+00  -0.458006E+02   0.346813E-08   0.221472E-05  -0.126171E-06
  1428   0.845610E+03   0.122783E+02   0.000000E+00  -0.450899E+02   0.346391E-08   0.220968E-05  -0.123391E-06
  1429   0.845537E+03   0.121485E+02   0.000000E+00  -0.443734E+02   0.345970E-08   0.220462E-05  -0.120608E-06
  1430   0.845412E+03   0.120219E+02   0.000000E+00  -0.436509E+02   0.345549E-08   0.219954E-05  -0.117825E-06
  1431   0.845228E+03   0.118986E+02   0.000000E+00  -0.429230E+02   0.345130E-08   0.219445E-05  -0.115040E-06
  1432   0.844991E+03   0.117786E+02   0.000000E+00  -0.421899E+02   0.344711E-08   0.218935E-05  -0.112255E-06
  1433   0.844695E+03   0.116618E+02   0.000000E+00  -0.414518E+02   0.344293E-08   0.218425E-05  -0.109470E-06
  1434   0.844347E+03   0.115483E+02   0.000000E+00  -0.407090E+02   0.343875E-08   0.217915E-05  -0.106685E-06
  1435   0.843940E+03   0.114382E+02   0.000000E+00  -0.399620E+02   0.343458E-08   0.217406E-05  -0.103900E-06
  1436   0.843480E+03   0.113315E+02   0.000000E+00  -0.392108E+02   0.343043E-08   0.216899E-05  -0.101116E-06
  1437   0.842962E+03   0.112281E+02   0.000000E+00  -0.384559E+02   0.342627E-08   0.216394E-05  -0.983335E-07
  1438   0.842383E+03   0.111281E+02   0.000000E+00  -0.376974E+02   0.342213E-08   0.215891E-05  -0.955521E-07
  1439   0.841753E+03   0.110317E+02   0.000000E+00  -0.369359E+02   0.341799E-08   0.215392E-05  -0.927724E-07
