#    L    TT             EE             TE             PP             TP          
  1397   0.823179E+03   0.176294E+02  -0.629859E+02   0.140452E+06   0.396056E+02
  1398   0.824553E+03   0.174253E+02  -0.625773E+02   0.140256E+06   0.395758E+02
  1399   0.825899E+03   0.172226E+02  -0.621554E+02   0.140061E+06   0.395431E+02
  1400   0.827199E+03   0.170215E+02  -0.617203E+02   0.139867E+06   0.395075E+02
  1401   0.828470E+03   0.168220E+02  -0.612723E+02   0.139673E+06   0.394691E+02
  1402   0.829697E+03   0.166243E+02  -0.608115E+02   0.139479E+06   0.394278E+02
  1403   0.830886E+03   0.164282E+02  -0.603382E+02   0.139286E+06   0.393839E+02
  1404   0.832038E+03   0.162340E+02  -0.598525E+02   0.139093E+06   0.393373E+02
  1405   0.833146E+03   0.160417E+02  -0.593547E+02   0.138900E+06   0.392882E+02
  1406   0.834209E+03   0.158514E+02  -0.588448E+02   0.138708E+06   0.392365E+02
  1407   0.835227E+03   0.156631E+02  -0.583234E+02   0.138516E+06   0.391825E+02
  1408   0.836209E+03   0.154769E+02  -0.577903E+02   0.138324E+06   0.391262E+02
  1409   0.837138E+03   0.152928E+02  -0.572459E+02   0.138133E+06   0.390676E+02
  1410   0.838030E+03   0.151109E+02  -0.566905E+02   0.137942E+06   0.390069E+02
  1411   0.838871E+03   0.149313E+02  -0.561241E+02   0.137752E+06   0.389441E+02
  1412   0.839666E+03   0.147540E+02  -0.555472E+02   0.137562E+06   0.388793E+02
  1413   0.840410E+03   0.145791E+02  -0.549598E+02   0.137372E+06   0.388126E+02
  1414   0.841109E+03   0.144066E+02  -0.543625E+02   0.137183E+06   0.387441E+02
  1415   0.841757E+03   0.142366E+02  -0.537552E+02   0.136994E+06   0.386738E+02
  1416   0.842359E+03   0.140692E+02  -0.531385E+02   0.136805E+06   0.386019E+02
  1417   0.842910E+03   0.139044E+02  -0.525124E+02   0.136617E+06   0.385284E+02
  1418   0.843416E+03   0.137422E+02  -0.518775E+02   0.136429E+06   0.384534E+02
  1419   0.843870E+03   0.135828E+02  -0.512337E+02   0.136242E+06   0.383769E+02
  1420   0.844272E+03   0.134262E+02  -0.505815E+02   0.136054E+06   0.382991E+02
  1421   0.844623E+03   0.132724E+02  -0.499211E+02   0.135868E+06   0.382201E+02
  1422   0.844921E+03   0.131214E+02  -0.492527E+02   0.135681E+06   0.381399E+02
  1423   0.845174E+03   0.129733E+02  -0.485766E+02   0.135495E+06   0.380586E+02
  1424   0.845369E+03   0.128283E+02  -0.478930E+02   0.135309E+06   0.379762E+02
  1425   0.845511E+03   0.126862E+02  -0.472023E+02   0.135124E+06   0.378929E+02
  1426   0.845601E+03   0.125471E+02  -0.465048E+02   0.134939E+06   0.378088E+02
  1427   0.845632E+03   0.124111E+02  -0.458005E+02   0.134754E+06   0.377239E+02
  1428   0.845611E+03   0.122782E+02  -0.450899E+02   0.134570E+06   0.376383E+02
  1429   0.845538E+03   0.121485E+02  -0.443733E+02   0.134386E+06   0.375521E+02
  1430   0.845412E+03   0.120219E+02  -0.436509E+02   0.134202E+06   0.374654E+02
  1431   0.845228E+03   0.118986E+02  -0.429230E+02   0.134019E+06   0.373782E+02
  1432   0.844991E+03   0.117785E+02  -0.421898E+02   0.133836E+06   0.372906E+02
  1433   0.844695E+03   0.116618E+02  -0.414517E+02   0.133653E+06   0.372028E+02
  1434   0.844347E+03   0.115483E+02  -0.407090E+02   0.133471E+06   0.371147E+02
  1435   0.843940E+03   0.114382E+02  -0.399619E+02   0.133289E+06   0.370266E+02
  1436   0.843481E+03   0.113314E+02  -0.392107E+02   0.133108E+06   0.369384E+02
  1437   0.842962E+03   0.112280E+02  -0.384559E+02   0.132926E+06   0.368502E+02
  1438   0.842384E+03   0.111281E+02  -0.376974E+02   0.132746E+06   0.367621E+02
  1439   0.841753E+03   0.110317E+02  -0.369358E+02   0.132565E+06   0.366743E+02
  1440   0.841071E+03   0.109387E+02  -0.361713E+02   0.132385E+06   0.365867E+02
  1441   0.840330E+03   0.108492E+02  -0.354041E+02   0.132205E+06   0.364995E+02
  1442   0.839528E+03   0.107632E+02  -0.346345E+02   0.132025E+06   0.364127E+02
  1443   0.838668E+03   0.106806E+02  -0.338629E+02   0.131846E+06   0.363264E+02
  1444   0.837756E+03   0.106016E+02  -0.330895E+02   0.131667E+06   0.362408E+02
  1445   0.836784E+03   0.105262E+02  -0.323146E+02   0.131489E+06   0.361558E+02
  1446   0.835752E+03   0.104544E+02  -0.315384E+02   0.131311E+06   0.360717E+02
  1447   0.834669E+03   0.103861E+02  -0.307614E+02   0.131133E+06   0.359883E+02
  1448   0.833526E+03   0.103214E+02  -0.299836E+02   0.130955E+06   0.359059E+02
  1449   0.832324E+03   0.102604E+02  -0.292056E+02   0.130778E+06   0.358245E+02
  1450   0.831070E+03   0.102029E+02  -0.284275E+02   0.130601E+06   0.357442E+02
  1451   0.829764E+03   0.101490E+02  -0.276498E+02   0.130425E+06   0.356650E+02
  1452   0.828398E+03   0.100987E+02  -0.268725E+02   0.130249E+06   0.355870E+02
  1453   0.826973E+03   0.100520E+02  -0.260962E+02   0.130073E+06   0.355099E+02
  1454   0.825496E+03   0.100090E+02  -0.253211E+02   0.129897E+06   0.354337E+02
  1455   0.823967E+03   0.996956E+01  -0.245474E+02   0.129722E+06   0.353583E+02
  1456   0.822386E+03   0.993375E+01  -0.237752E+02   0.129547E+06   0.352837E+02
  1457   0.820753E+03   0.990157E+01  -0.230051E+02   0.129373E+06   0.352097E+02
  1458   0.819061E+03   0.987289E+01  -0.222372E+02   0.129199E+06   0.351363E+02
  1459   0.817316E+03   0.984785E+01  -0.214718E+02   0.129025E+06   0.350633E+02
  1460   0.815520E+03   0.982645E+01  -0.207092E+02   0.128851E+06   0.349908E+02
  1461   0.813672E+03   0.980853E+01  -0.199495E+02   0.128678E+06   0.349185E+02
  1462   0.811771E+03   0.979419E+01  -0.191932E+02   0.128505E+06   0.348464E+02
  1463   0.809819E+03   0.978341E+01  -0.184404E+02   0.128332E+06   0.347744E+02
  1464   0.807814E+03   0.977612E+01  -0.176914E+02   0.128160E+06   0.347024E+02
  1465   0.805758E+03   0.977240E+01  -0.169465E+02   0.127988E+06   0.346304E+02
  1466   0.803657E+03   0.977217E+01  -0.162059E+02   0.127816E+06   0.345582E+02
  1467   0.801504E+03   0.977535E+01  -0.154699E+02   0.127645E+06   0.344858E+02
  1468   0.799306E+03   0.978211E+01  -0.147388E+02   0.127474E+06   0.344130E+02
  1469   0.797057E+03   0.979220E+01  -0.140128E+02   0.127303E+06   0.343399E+02
  1470   0.794755E+03   0.980579E+01  -0.132921E+02   0.127133E+06   0.342662E+02
  1471   0.792416E+03   0.982272E+01  -0.125770E+02   0.126963E+06   0.341919E+02
  1472   0.790025E+03   0.984307E+01  -0.118677E+02   0.126793E+06   0.341169E+02
  1473   0.787583E+03   0.986669E+01  -0.111645E+02   0.126624E+06   0.340412E+02
  1474   0.785103E+03   0.989372E+01  -0.104676E+02   0.126455E+06   0.339646E+02
  1475   0.782571E+03   0.992395E+01  -0.977734E+01   0.126286E+06   0.338871E+02
  1476   0.780002E+03   0.995752E+01  -0.909373E+01   0.126117E+06   0.338085E+02
  1477   0.777388E+03   0.999429E+01  -0.841717E+01   0.125949E+06   0.337288E+02
  1478   0.774730E+03   0.100342E+02  -0.774781E+01   0.125781E+06   0.336479E+02
  1479   0.772034E+03   0.100773E+02  -0.708586E+01   0.125614E+06   0.335656E+02
  1480   0.769294E+03   0.101235E+02  -0.643158E+01   0.125446E+06   0.334820E+02
  1481   0.766517E+03   0.101729E+02  -0.578516E+01   0.125279E+06   0.333969E+02
  1482   0.763695E+03   0.102253E+02  -0.514683E+01   0.125113E+06   0.333102E+02
  1483   0.760836E+03   0.102807E+02  -0.451675E+01   0.124946E+06   0.332219E+02
  1484   0.757948E+03   0.103391E+02  -0.389513E+01   0.124780E+06   0.331318E+02
  1485   0.755015E+03   0.104005E+02  -0.328218E+01   0.124615E+06   0.330399E+02
  1486   0.752052E+03   0.104647E+02  -0.267805E+01   0.124449E+06   0.329461E+02
  1487   0.749044E+03   0.105317E+02  -0.208298E+01   0.124284E+06   0.328503E+02
  1488   0.746007E+03   0.106016E+02  -0.149713E+01   0.124119E+06   0.327523E+02
  1489   0.742940E+03   0.106743E+02  -0.920688E+00   0.123955E+06   0.326522E+02
  1490   0.739832E+03   0.107497E+02  -0.353819E+00   0.123790E+06   0.325498E+02
  1491   0.736694E+03   0.108277E+02   0.203309E+00   0.123626E+06   0.324450E+02
  1492   0.733526E+03   0.109084E+02   0.750528E+00   0.123463E+06   0.323378E+02
  1493   0.730326E+03   0.109917E+02   0.128766E+01   0.123299E+06   0.322280E+02
  1494   0.727097E+03   0.110774E+02   0.181454E+01   0.123136E+06   0.321156E+02
  1495   0.723838E+03   0.111657E+02   0.233102E+01   0.122974E+06   0.320005E+02
  1496   0.720551E+03   0.112564E+02   0.283693E+01   0.122811E+06   0.318826E+02
  1497   0.717237E+03   0.113494E+02   0.333217E+01   0.122649E+06   0.317618E+02
  1498   0.713896E+03   0.114448E+02   0.381660E+01   0.122487E+06   0.316380E+02
  1499   0.710531E+03   0.115424E+02   0.429009E+01   0.122326E+06   0.315111E+02
  1500   0.707140E+03   0.116423E+02   0.475251E+01   0.122164E+06   0.313811E+02
  1501   0.703726E+03   0.117443E+02   0.520372E+01   0.122003E+06   0.312478E+02
  1502   0.700290E+03   0.118484E+02   0.564361E+01   0.121843E+06   0.311114E+02
  1503   0.696832E+03   0.119546E+02   0.607206E+01   0.121682E+06   0.309718E+02
  1504   0.693353E+03   0.120627E+02   0.648899E+01   0.121522E+06   0.308292E+02
  1505   0.689855E+03   0.121728E+02   0.689427E+01   0.121362E+06   0.306836E+02
  1506   0.686338E+03   0.122847E+02   0.728781E+01   0.121203E+06   0.305351E+02
  1507   0.682801E+03   0.123984E+02   0.766951E+01   0.121044E+06   0.303838E+02
  1508   0.679248E+03   0.125140E+02   0.803924E+01   0.120885E+06   0.302297E+02
  1509   0.675679E+03   0.126312E+02   0.839702E+01   0.120726E+06   0.300729E+02
  1510   0.672093E+03   0.127500E+02   0.874261E+01   0.120568E+06   0.299134E+02
  1511   0.668493E+03   0.128703E+02   0.907610E+01   0.120410E+06   0.297514E+02
  1512   0.664881E+03   0.129923E+02   0.939741E+01   0.120252E+06   0.295868E+02
  1513   0.661257E+03   0.131156E+02   0.970654E+01   0.120094E+06   0.294199E+02
  1514   0.657621E+03   0.132403E+02   0.100033E+02   0.119937E+06   0.292505E+02
  1515   0.653977E+03   0.133664E+02   0.102879E+02   0.119780E+06   0.290789E+02
  1516   0.650324E+03   0.134938E+02   0.105600E+02   0.119624E+06   0.289050E+02
  1517   0.646664E+03   0.136223E+02   0.108198E+02   0.119467E+06   0.287289E+02
  1518   0.642998E+03   0.137520E+02   0.110671E+02   0.119311E+06   0.285508E+02
  1519   0.639325E+03   0.138828E+02   0.113020E+02   0.119155E+06   0.283706E+02
  1520   0.635648E+03   0.140145E+02   0.115244E+02   0.119000E+06   0.281884E+02
  1521   0.631968E+03   0.141472E+02   0.117343E+02   0.118844E+06   0.280044E+02
  1522   0.628284E+03   0.142809E+02   0.119317E+02   0.118689E+06   0.278185E+02
  1523   0.624599E+03   0.144154E+02   0.121165E+02   0.118535E+06   0.276308E+02
  1524   0.620912E+03   0.145505E+02   0.122887E+02   0.118380E+06   0.274415E+02
  1525   0.617225E+03   0.146864E+02   0.124484E+02   0.118226E+06   0.272505E+02
  1526   0.613540E+03   0.148229E+02   0.125955E+02   0.118072E+06   0.270580E+02
  1527   0.609857E+03   0.149600E+02   0.127302E+02   0.117919E+06   0.268640E+02
  1528   0.606176E+03   0.150975E+02   0.128523E+02   0.117765E+06   0.266686E+02
  1529   0.602500E+03   0.152355E+02   0.129620E+02   0.117612E+06   0.264718E+02
  1530   0.598828E+03   0.153739E+02   0.130591E+02   0.117460E+06   0.262737E+02
  1531   0.595162E+03   0.155126E+02   0.131438E+02   0.117307E+06   0.260744E+02
  1532   0.591502E+03   0.156516E+02   0.132160E+02   0.117155E+06   0.258739E+02
  1533   0.587850E+03   0.157906E+02   0.132759E+02   0.117003E+06   0.256724E+02
  1534   0.584206E+03   0.159298E+02   0.133234E+02   0.116851E+06   0.254698E+02
  1535   0.580572E+03   0.160691E+02   0.133586E+02   0.116700E+06   0.252663E+02
  1536   0.576947E+03   0.162083E+02   0.133814E+02   0.116549E+06   0.250619E+02
  1537   0.573332E+03   0.163473E+02   0.133920E+02   0.116398E+06   0.248567E+02
  1538   0.569730E+03   0.164863E+02   0.133904E+02   0.116247E+06   0.246508E+02
  1539   0.566141E+03   0.166250E+02   0.133767E+02   0.116097E+06   0.244441E+02
  1540   0.562564E+03   0.167634E+02   0.133511E+02   0.115947E+06   0.242369E+02
  1541   0.559002E+03   0.169015E+02   0.133134E+02   0.115797E+06   0.240291E+02
  1542   0.555457E+03   0.170393E+02   0.132639E+02   0.115648E+06   0.238208E+02
  1543   0.551926E+03   0.171765E+02   0.132026E+02   0.115498E+06   0.236122E+02
  1544   0.548414E+03   0.173132E+02   0.131296E+02   0.115349E+06   0.234031E+02
  1545   0.544919E+03   0.174493E+02   0.130450E+02   0.115201E+06   0.231938E+02
  1546   0.541443E+03   0.175847E+02   0.129489E+02   0.115052E+06   0.229843E+02
  1547   0.537987E+03   0.177195E+02   0.128414E+02   0.114904E+06   0.227747E+02
  1548   0.534550E+03   0.178535E+02   0.127226E+02   0.114756E+06   0.225650E+02
  1549   0.531135E+03   0.179866E+02   0.125926E+02   0.114608E+06   0.223553E+02
  1550   0.527741E+03   0.181189E+02   0.124514E+02   0.114461E+06   0.221456E+02
  1551   0.524370E+03   0.182501E+02   0.122992E+02   0.114314E+06   0.219361E+02
  1552   0.521021E+03   0.183803E+02   0.121361E+02   0.114167E+06   0.217267E+02
  1553   0.517698E+03   0.185095E+02   0.119623E+02   0.114020E+06   0.215176E+02
  1554   0.514397E+03   0.186376E+02   0.117778E+02   0.113874E+06   0.213086E+02
  1555   0.511123E+03   0.187644E+02   0.115829E+02   0.113728E+06   0.210999E+02
  1556   0.507874E+03   0.188901E+02   0.113775E+02   0.113582E+06   0.208915E+02
  1557   0.504652E+03   0.190144E+02   0.111620E+02   0.113436E+06   0.206833E+02
  1558   0.501457E+03   0.191374E+02   0.109363E+02   0.113291E+06   0.204755E+02
  1559   0.498290E+03   0.192590E+02   0.107008E+02   0.113146E+06   0.202681E+02
  1560   0.495152E+03   0.193791E+02   0.104553E+02   0.113001E+06   0.200611E+02
  1561   0.492043E+03   0.194978E+02   0.102004E+02   0.112857E+06   0.198544E+02
  1562   0.488964E+03   0.196149E+02   0.993597E+01   0.112712E+06   0.196483E+02
  1563   0.485915E+03   0.197304E+02   0.966225E+01   0.112568E+06   0.194426E+02
  1564   0.482898E+03   0.198443E+02   0.937938E+01   0.112425E+06   0.192374E+02
  1565   0.479912E+03   0.199565E+02   0.908759E+01   0.112281E+06   0.190328E+02
  1566   0.476958E+03   0.200669E+02   0.878697E+01   0.112138E+06   0.188287E+02
  1567   0.474037E+03   0.201756E+02   0.847772E+01   0.111995E+06   0.186252E+02
  1568   0.471149E+03   0.202825E+02   0.815993E+01   0.111852E+06   0.184223E+02
  1569   0.468295E+03   0.203874E+02   0.783389E+01   0.111709E+06   0.182201E+02
  1570   0.465474E+03   0.204905E+02   0.749975E+01   0.111567E+06   0.180186E+02
  1571   0.462690E+03   0.205915E+02   0.715761E+01   0.111425E+06   0.178178E+02
  1572   0.459939E+03   0.206905E+02   0.680768E+01   0.111283E+06   0.176177E+02
  1573   0.457224E+03   0.207875E+02   0.645015E+01   0.111142E+06   0.174184E+02
  1574   0.454545E+03   0.208823E+02   0.608524E+01   0.111001E+06   0.172199E+02
  1575   0.451903E+03   0.209751E+02   0.571315E+01   0.110860E+06   0.170222E+02
  1576   0.449297E+03   0.210657E+02   0.533409E+01   0.110719E+06   0.168254E+02
  1577   0.446729E+03   0.211540E+02   0.494826E+01   0.110578E+06   0.166294E+02
  1578   0.444199E+03   0.212402E+02   0.455587E+01   0.110438E+06   0.164344E+02
  1579   0.441708E+03   0.213241E+02   0.415713E+01   0.110298E+06   0.162403E+02
  1580   0.439254E+03   0.214057E+02   0.375222E+01   0.110158E+06   0.160472E+02
  1581   0.436840E+03   0.214851E+02   0.334134E+01   0.110019E+06   0.158550E+02
  1582   0.434465E+03   0.215621E+02   0.292469E+01   0.109879E+06   0.156640E+02
  1583   0.432130E+03   0.216366E+02   0.250244E+01   0.109740E+06   0.154739E+02
  1584   0.429834E+03   0.217088E+02   0.207481E+01   0.109601E+06   0.152850E+02
  1585   0.427577E+03   0.217785E+02   0.164198E+01   0.109463E+06   0.150971E+02
  1586   0.425361E+03   0.218457E+02   0.120413E+01   0.109325E+06   0.149104E+02
  1587   0.423185E+03   0.219103E+02   0.761492E+00   0.109187E+06   0.147249E+02
  1588   0.421050E+03   0.219724E+02   0.314257E+00   0.109049E+06   0.145406E+02
  1589   0.418955E+03   0.220320E+02  -0.137368E+00   0.108911E+06   0.143575E+02
  1590   0.416901E+03   0.220889E+02  -0.593170E+00   0.108774E+06   0.141757E+02
  1591   0.414888E+03   0.221433E+02  -0.105295E+01   0.108637E+06   0.139952E+02
  1592   0.412916E+03   0.221950E+02  -0.151648E+01   0.108500E+06   0.138160E+02
  1593   0.410985E+03   0.222440E+02  -0.198357E+01   0.108363E+06   0.136381E+02
  1594   0.409096E+03   0.222904E+02  -0.245401E+01   0.108227E+06   0.134616E+02
  1595   0.407249E+03   0.223339E+02  -0.292758E+01   0.108091E+06   0.132865E+02
  1596   0.405442E+03   0.223749E+02  -0.340406E+01   0.107955E+06   0.131129E+02
  1597   0.403678E+03   0.224130E+02  -0.388326E+01   0.107819E+06   0.129407E+02
  1598   0.401955E+03   0.224485E+02  -0.436494E+01   0.107684E+06   0.127700E+02
  1599   0.400273E+03   0.224812E+02  -0.484891E+01   0.107548E+06   0.126008E+02
  1600   0.398634E+03   0.225110E+02  -0.533495E+01   0.107413E+06   0.124332E+02
  1601   0.397036E+03   0.225381E+02  -0.582285E+01   0.107279E+06   0.122672E+02
  1602   0.395480E+03   0.225624E+02  -0.631243E+01   0.107144E+06   0.121027E+02
  1603   0.393965E+03   0.225838E+02  -0.680346E+01   0.107010E+06   0.119399E+02
  1604   0.392492E+03   0.226025E+02  -0.729576E+01   0.106876E+06   0.117786E+02
  1605   0.391061E+03   0.226182E+02  -0.778915E+01   0.106742E+06   0.116190E+02
  1606   0.389670E+03   0.226312E+02  -0.828338E+01   0.106609E+06   0.114611E+02
  1607   0.388321E+03   0.226412E+02  -0.877821E+01   0.106475E+06   0.113048E+02
  1608   0.387013E+03   0.226483E+02  -0.927356E+01   0.106342E+06   0.111502E+02
  1609   0.385745E+03   0.226526E+02  -0.976907E+01   0.106209E+06   0.109973E+02
  1610   0.384519E+03   0.226540E+02  -0.102647E+02   0.106077E+06   0.108461E+02
  1611   0.383333E+03   0.226527E+02  -0.107600E+02   0.105944E+06   0.106966E+02
  1612   0.382188E+03   0.226484E+02  -0.112549E+02   0.105812E+06   0.105488E+02
  1613   0.381084E+03   0.226414E+02  -0.117492E+02   0.105680E+06   0.104028E+02
  1614   0.380019E+03   0.226316E+02  -0.122425E+02   0.105548E+06   0.102586E+02
  1615   0.378995E+03   0.226191E+02  -0.127349E+02   0.105417E+06   0.101161E+02
  1616   0.378010E+03   0.226037E+02  -0.132260E+02   0.105286E+06   0.997537E+01
  1617   0.377065E+03   0.225855E+02  -0.137157E+02   0.105155E+06   0.983648E+01
  1618   0.376160E+03   0.225646E+02  -0.142038E+02   0.105024E+06   0.969940E+01
  1619   0.375293E+03   0.225408E+02  -0.146900E+02   0.104893E+06   0.956414E+01
  1620   0.374464E+03   0.225144E+02  -0.151742E+02   0.104763E+06   0.943074E+01
  1621   0.373675E+03   0.224851E+02  -0.156563E+02   0.104633E+06   0.929918E+01
  1622   0.372923E+03   0.224531E+02  -0.161360E+02   0.104503E+06   0.916950E+01
  1623   0.372209E+03   0.224183E+02  -0.166132E+02   0.104373E+06   0.904171E+01
  1624   0.371532E+03   0.223808E+02  -0.170875E+02   0.104244E+06   0.891581E+01
  1625   0.370892E+03   0.223406E+02  -0.175589E+02   0.104115E+06   0.879183E+01
  1626   0.370290E+03   0.222979E+02  -0.180273E+02   0.103986E+06   0.866977E+01
  1627   0.369723E+03   0.222523E+02  -0.184923E+02   0.103857E+06   0.854965E+01
  1628   0.369193E+03   0.222042E+02  -0.189537E+02   0.103728E+06   0.843149E+01
  1629   0.368698E+03   0.221535E+02  -0.194115E+02   0.103600E+06   0.831529E+01
  1630   0.368238E+03   0.221001E+02  -0.198655E+02   0.103472E+06   0.820108E+01
  1631   0.367813E+03   0.220441E+02  -0.203155E+02   0.103344E+06   0.808886E+01
  1632   0.367422E+03   0.219856E+02  -0.207612E+02   0.103216E+06   0.797865E+01
  1633   0.367065E+03   0.219246E+02  -0.212027E+02   0.103089E+06   0.787047E+01
  1634   0.366742E+03   0.218610E+02  -0.216396E+02   0.102962E+06   0.776432E+01
  1635   0.366451E+03   0.217948E+02  -0.220720E+02   0.102835E+06   0.766023E+01
  1636   0.366193E+03   0.217262E+02  -0.224994E+02   0.102708E+06   0.755820E+01
  1637   0.365967E+03   0.216552E+02  -0.229219E+02   0.102581E+06   0.745825E+01
  1638   0.365772E+03   0.215816E+02  -0.233393E+02   0.102455E+06   0.736039E+01
  1639   0.365609E+03   0.215057E+02  -0.237513E+02   0.102329E+06   0.726464E+01
  1640   0.365476E+03   0.214275E+02  -0.241580E+02   0.102203E+06   0.717102E+01
  1641   0.365373E+03   0.213470E+02  -0.245591E+02   0.102077E+06   0.707952E+01
  1642   0.365299E+03   0.212641E+02  -0.249545E+02   0.101952E+06   0.699018E+01
  1643   0.365255E+03   0.211791E+02  -0.253441E+02   0.101826E+06   0.690300E+01
  1644   0.365239E+03   0.210918E+02  -0.257276E+02   0.101701E+06   0.681799E+01
  1645   0.365251E+03   0.210024E+02  -0.261050E+02   0.101577E+06   0.673518E+01
  1646   0.365291E+03   0.209107E+02  -0.264762E+02   0.101452E+06   0.665457E+01
  1647   0.365357E+03   0.208170E+02  -0.268411E+02   0.101328E+06   0.657618E+01
  1648   0.365449E+03   0.207212E+02  -0.271994E+02   0.101203E+06   0.650002E+01
  1649   0.365567E+03   0.206233E+02  -0.275511E+02   0.101079E+06   0.642611E+01
  1650   0.365710E+03   0.205233E+02  -0.278961E+02   0.100956E+06   0.635446E+01
  1651   0.365877E+03   0.204213E+02  -0.282342E+02   0.100832E+06   0.628508E+01
  1652   0.366069E+03   0.203175E+02  -0.285654E+02   0.100709E+06   0.621799E+01
  1653   0.366283E+03   0.202117E+02  -0.288895E+02   0.100586E+06   0.615318E+01
  1654   0.366521E+03   0.201039E+02  -0.292065E+02   0.100463E+06   0.609067E+01
  1655   0.366780E+03   0.199944E+02  -0.295163E+02   0.100340E+06   0.603048E+01
  1656   0.367060E+03   0.198831E+02  -0.298187E+02   0.100218E+06   0.597259E+01
  1657   0.367362E+03   0.197701E+02  -0.301137E+02   0.100095E+06   0.591704E+01
  1658   0.367684E+03   0.196553E+02  -0.304012E+02   0.999732E+05   0.586381E+01
  1659   0.368026E+03   0.195388E+02  -0.306811E+02   0.998513E+05   0.581293E+01
  1660   0.368386E+03   0.194208E+02  -0.309533E+02   0.997297E+05   0.576439E+01
  1661   0.368765E+03   0.193012E+02  -0.312179E+02   0.996082E+05   0.571822E+01
  1662   0.369161E+03   0.191800E+02  -0.314745E+02   0.994870E+05   0.567441E+01
  1663   0.369575E+03   0.190574E+02  -0.317234E+02   0.993660E+05   0.563297E+01
  1664   0.370006E+03   0.189334E+02  -0.319643E+02   0.992452E+05   0.559392E+01
  1665   0.370452E+03   0.188080E+02  -0.321971E+02   0.991246E+05   0.555726E+01
  1666   0.370913E+03   0.186811E+02  -0.324219E+02   0.990042E+05   0.552300E+01
  1667   0.371388E+03   0.185531E+02  -0.326386E+02   0.988840E+05   0.549115E+01
  1668   0.371878E+03   0.184237E+02  -0.328471E+02   0.987640E+05   0.546171E+01
  1669   0.372381E+03   0.182930E+02  -0.330473E+02   0.986442E+05   0.543470E+01
  1670   0.372896E+03   0.181613E+02  -0.332392E+02   0.985246E+05   0.541012E+01
  1671   0.373423E+03   0.180283E+02  -0.334227E+02   0.984052E+05   0.538799E+01
  1672   0.373961E+03   0.178943E+02  -0.335979E+02   0.982861E+05   0.536830E+01
  1673   0.374509E+03   0.177593E+02  -0.337648E+02   0.981671E+05   0.535107E+01
  1674   0.375068E+03   0.176233E+02  -0.339232E+02   0.980483E+05   0.533631E+01
  1675   0.375636E+03   0.174864E+02  -0.340732E+02   0.979298E+05   0.532403E+01
  1676   0.376213E+03   0.173487E+02  -0.342148E+02   0.978114E+05   0.531423E+01
  1677   0.376798E+03   0.172102E+02  -0.343480E+02   0.976932E+05   0.530692E+01
  1678   0.377391E+03   0.170710E+02  -0.344727E+02   0.975753E+05   0.530211E+01
  1679   0.377990E+03   0.169310E+02  -0.345889E+02   0.974575E+05   0.529981E+01
  1680   0.378596E+03   0.167905E+02  -0.346966E+02   0.973400E+05   0.530003E+01
  1681   0.379207E+03   0.166493E+02  -0.347958E+02   0.972226E+05   0.530277E+01
  1682   0.379823E+03   0.165075E+02  -0.348865E+02   0.971055E+05   0.530805E+01
  1683   0.380443E+03   0.163653E+02  -0.349686E+02   0.969885E+05   0.531587E+01
  1684   0.381067E+03   0.162225E+02  -0.350423E+02   0.968718E+05   0.532624E+01
  1685   0.381694E+03   0.160794E+02  -0.351074E+02   0.967552E+05   0.533917E+01
  1686   0.382322E+03   0.159359E+02  -0.351640E+02   0.966388E+05   0.535466E+01
  1687   0.382953E+03   0.157920E+02  -0.352121E+02   0.965227E+05   0.537273E+01
  1688   0.383585E+03   0.156479E+02  -0.352519E+02   0.964067E+05   0.539339E+01
  1689   0.384218E+03   0.155034E+02  -0.352831E+02   0.962910E+05   0.541664E+01
  1690   0.384850E+03   0.153590E+02  -0.353059E+02   0.961754E+05   0.544249E+01
  1691   0.385481E+03   0.152143E+02  -0.353204E+02   0.960600E+05   0.547095E+01
  1692   0.386112E+03   0.150696E+02  -0.353265E+02   0.959448E+05   0.550203E+01
  1693   0.386739E+03   0.149248E+02  -0.353243E+02   0.958299E+05   0.553573E+01
  1694   0.387365E+03   0.147801E+02  -0.353137E+02   0.957151E+05   0.557207E+01
  1695   0.387987E+03   0.146355E+02  -0.352949E+02   0.956005E+05   0.561105E+01
  1696   0.388606E+03   0.144908E+02  -0.352678E+02   0.954861E+05   0.565269E+01
  1697   0.389220E+03   0.143464E+02  -0.352326E+02   0.953719E+05   0.569698E+01
  1698   0.389829E+03   0.142022E+02  -0.351891E+02   0.952579E+05   0.574394E+01
  1699   0.390432E+03   0.140581E+02  -0.351376E+02   0.951441E+05   0.579358E+01
  1700   0.391029E+03   0.139144E+02  -0.350780E+02   0.950304E+05   0.584590E+01
  1701   0.391620E+03   0.137710E+02  -0.350104E+02   0.949170E+05   0.590090E+01
  1702   0.392203E+03   0.136280E+02  -0.349349E+02   0.948038E+05   0.595848E+01
  1703   0.392779E+03   0.134855E+02  -0.348517E+02   0.946907E+05   0.601856E+01
  1704   0.393346E+03   0.133434E+02  -0.347608E+02   0.945778E+05   0.608101E+01
  1705   0.393906E+03   0.132019E+02  -0.346622E+02   0.944652E+05   0.614575E+01
  1706   0.394456E+03   0.130610E+02  -0.345561E+02   0.943527E+05   0.621266E+01
  1707   0.394996E+03   0.129207E+02  -0.344424E+02   0.942404E+05   0.628164E+01
  1708   0.395526E+03   0.127811E+02  -0.343213E+02   0.941283E+05   0.635259E+01
