#    L    TT             EE             BB             TE             PP             TP             EP          
  1365   0.766269E+03   0.244951E+02   0.000000E+00  -0.681874E+02   0.398917E-08   0.231805E-05  -0.281524E-06
  1366   0.768223E+03   0.242840E+02   0.000000E+00  -0.682710E+02   0.398426E-08   0.232127E-05  -0.279497E-06
  1367   0.770184E+03   0.240719E+02   0.000000E+00  -0.683382E+02   0.397937E-08   0.232435E-05  -0.277449E-06
  1368   0.772145E+03   0.238587E+02   0.000000E+00  -0.683892E+02   0.397449E-08   0.232728E-05  -0.275378E-06
  1369   0.774098E+03   0.236447E+02   0.000000E+00  -0.684238E+02   0.396961E-08   0.233007E-05  -0.273285E-06
  1370   0.776059E+03   0.234300E+02   0.000000E+00  -0.684421E+02   0.396475E-08   0.233272E-05  -0.271171E-06
  1371   0.778006E+03   0.232145E+02   0.000000E+00  -0.684441E+02   0.395989E-08   0.233522E-05  -0.269035E-06
  1372   0.779952E+03   0.229984E+02   0.000000E+00  -0.684299E+02   0.395505E-08   0.233757E-05  -0.266879E-06
  1373   0.781891E+03   0.227818E+02   0.000000E+00  -0.683995E+02   0.395021E-08   0.233977E-05  -0.264702E-06
  1374   0.783822E+03   0.225646E+02   0.000000E+00  -0.683530E+02   0.394538E-08   0.234182E-05  -0.262506E-06
  1375   0.785739E+03   0.223472E+02   0.000000E+00  -0.682903E+02   0.394056E-08   0.234371E-05  -0.260289E-06
  1376   0.787648E+03   0.221295E+02   0.000000E+00  -0.682116E+02   0.393575E-08   0.234546E-05  -0.258053E-06
  1377   0.789550E+03   0.219115E+02   0.000000E+00  -0.681168E+02   0.393095E-08   0.234705E-05  -0.255798E-06
  1378   0.791437E+03   0.216934E+02   0.000000E+00  -0.680061E+02   0.392615E-08   0.234849E-05  -0.253524E-06
  1379   0.793309E+03   0.214752E+02   0.000000E+00  -0.678795E+02   0.392137E-08   0.234977E-05  -0.251231E-06
  1380   0.795159E+03   0.212572E+02   0.000000E+00  -0.677370E+02   0.391659E-08   0.235090E-05  -0.248921E-06
  1381   0.797001E+03   0.210391E+02   0.000000E+00  -0.675786E+02   0.391183E-08   0.235187E-05  -0.246592E-06
  1382   0.798821E+03   0.208212E+02   0.000000E+00  -0.674045E+02   0.390707E-08   0.235267E-05  -0.244247E-06
  1383   0.800619E+03   0.206036E+02   0.000000E+00  -0.672146E+02   0.390232E-08   0.235332E-05  -0.241884E-06
  1384   0.802395E+03   0.203862E+02   0.000000E+00  -0.670091E+02   0.389758E-08   0.235381E-05  -0.239504E-06
  1385   0.804156E+03   0.201693E+02   0.000000E+00  -0.667882E+02   0.389285E-08   0.235413E-05  -0.237109E-06
  1386   0.805894E+03   0.199530E+02   0.000000E+00  -0.665520E+02   0.388812E-08   0.235429E-05  -0.234697E-06
  1387   0.807603E+03   0.197372E+02   0.000000E+00  -0.663006E+02   0.388341E-08   0.235428E-05  -0.232269E-06
  1388   0.809290E+03   0.195221E+02   0.000000E+00  -0.660343E+02   0.387870E-08   0.235411E-05  -0.229826E-06
  1389   0.810947E+03   0.193077E+02   0.000000E+00  -0.657531E+02   0.387400E-08   0.235377E-05  -0.227368E-06
  1390   0.812582E+03   0.190942E+02   0.000000E+00  -0.654572E+02   0.386932E-08   0.235327E-05  -0.224895E-06
  1391   0.814187E+03   0.188816E+02   0.000000E+00  -0.651468E+02   0.386464E-08   0.235259E-05  -0.222408E-06
  1392   0.815762E+03   0.186700E+02   0.000000E+00  -0.648219E+02   0.385996E-08   0.235174E-05  -0.219906E-06
  1393   0.817315E+03   0.184595E+02   0.000000E+00  -0.644828E+02   0.385530E-08   0.235072E-05  -0.217392E-06
  1394   0.818831E+03   0.182501E+02   0.000000E+00  -0.641294E+02   0.385065E-08   0.234953E-05  -0.214863E-06
  1395   0.820310E+03   0.180419E+02   0.000000E+00  -0.637621E+02   0.384600E-08   0.234817E-05  -0.212322E-06
  1396   0.821759E+03   0.178350E+02   0.000000E+00  -0.633809E+02   0.384136E-08   0.234663E-05  -0.209768E-06
  1397   0.823178E+03   0.176294E+02   0.000000E+00  -0.629859E+02   0.383673E-08   0.234491E-05  -0.207202E-06
  1398   0.824553E+03   0.174253E+02   0.000000E+00  -0.625773E+02   0.383211E-08   0.234302E-05  -0.204624E-06
  1399   0.825899E+03   0.172226E+02   0.000000E+00  -0.621554E+02   0.382750E-08   0.234094E-05  -0.202034E-06
  1400   0.827199E+03   0.170215E+02   0.000000E+00  -0.617203E+02   0.382289E-08   0.233869E-05  -0.199433E-06
  1401   0.828470E+03   0.168220E+02   0.000000E+00  -0.612724E+02   0.381830E-08   0.233626E-05  -0.196820E-06
  1402   0.829697E+03   0.166243E+02   0.000000E+00  -0.608115E+02   0.381371E-08   0.233365E-05  -0.194198E-06
  1403   0.830886E+03   0.164282E+02   0.000000E+00  -0.603382E+02   0.380913E-08   0.233088E-05  -0.191565E-06
  1404   0.832038E+03   0.162340E+02   0.000000E+00  -0.598525E+02   0.380456E-08   0.232794E-05  -0.188922E-06
  1405   0.833146E+03   0.160417E+02   0.000000E+00  -0.593547E+02   0.379999E-08   0.232485E-05  -0.186269E-06
  1406   0.834209E+03   0.158515E+02   0.000000E+00  -0.588449E+02   0.379544E-08   0.232160E-05  -0.183607E-06
  1407   0.835227E+03   0.156631E+02   0.000000E+00  -0.583234E+02   0.379089E-08   0.231821E-05  -0.180936E-06
  1408   0.836209E+03   0.154769E+02   0.000000E+00  -0.577903E+02   0.378635E-08   0.231468E-05  -0.178257E-06
  1409   0.837138E+03   0.152928E+02   0.000000E+00  -0.572459E+02   0.378182E-08   0.231101E-05  -0.175569E-06
  1410   0.838030E+03   0.151109E+02   0.000000E+00  -0.566905E+02   0.377730E-08   0.230722E-05  -0.172873E-06
  1411   0.838871E+03   0.149313E+02   0.000000E+00  -0.561241E+02   0.377278E-08   0.230330E-05  -0.170170E-06
  1412   0.839666E+03   0.147540E+02   0.000000E+00  -0.555472E+02   0.376828E-08   0.229927E-05  -0.167459E-06
  1413   0.840410E+03   0.145791E+02   0.000000E+00  -0.549598E+02   0.376378E-08   0.229513E-05  -0.164742E-06
  1414   0.841109E+03   0.144066E+02   0.000000E+00  -0.543625E+02   0.375929E-08   0.229088E-05  -0.162018E-06
  1415   0.841756E+03   0.142366E+02   0.000000E+00  -0.537552E+02   0.375481E-08   0.228654E-05  -0.159287E-06
  1416   0.842359E+03   0.140692E+02   0.000000E+00  -0.531385E+02   0.375033E-08   0.228210E-05  -0.156551E-06
  1417   0.842910E+03   0.139044E+02   0.000000E+00  -0.525125E+02   0.374586E-08   0.227758E-05  -0.153809E-06
  1418   0.843416E+03   0.137422E+02   0.000000E+00  -0.518775E+02   0.374141E-08   0.227298E-05  -0.151062E-06
  1419   0.843870E+03   0.135829E+02   0.000000E+00  -0.512337E+02   0.373696E-08   0.226830E-05  -0.148310E-06
  1420   0.844272E+03   0.134262E+02   0.000000E+00  -0.505815E+02   0.373251E-08   0.226355E-05  -0.145554E-06
  1421   0.844622E+03   0.132724E+02   0.000000E+00  -0.499211E+02   0.372808E-08   0.225874E-05  -0.142793E-06
  1422   0.844921E+03   0.131215E+02   0.000000E+00  -0.492527E+02   0.372365E-08   0.225388E-05  -0.140028E-06
  1423   0.845174E+03   0.129733E+02   0.000000E+00  -0.485766E+02   0.371923E-08   0.224896E-05  -0.137260E-06
  1424   0.845368E+03   0.128283E+02   0.000000E+00  -0.478931E+02   0.371482E-08   0.224399E-05  -0.134489E-06
  1425   0.845511E+03   0.126862E+02   0.000000E+00  -0.472024E+02   0.371042E-08   0.223899E-05  -0.131714E-06
  1426   0.845601E+03   0.125471E+02   0.000000E+00  -0.465048E+02   0.370602E-08   0.223395E-05  -0.128937E-06
  1427   0.845632E+03   0.124111E+02   0.000000E+00  -0.458006E+02   0.370163E-08   0.222889E-05  -0.126158E-06
  1428   0.845610E+03   0.122783E+02   0.000000E+00  -0.450899E+02   0.369725E-08   0.222380E-05  -0.123377E-06
  1429   0.845537E+03   0.121485E+02   0.000000E+00  -0.443734E+02   0.369288E-08   0.221870E-05  -0.120595E-06
  1430   0.845412E+03   0.120219E+02   0.000000E+00  -0.436509E+02   0.368852E-08   0.221358E-05  -0.117811E-06
  1431   0.845228E+03   0.118986E+02   0.000000E+00  -0.429230E+02   0.368416E-08   0.220847E-05  -0.115027E-06
  1432   0.844991E+03   0.117786E+02   0.000000E+00  -0.421899E+02   0.367981E-08   0.220335E-05  -0.112242E-06
  1433   0.844695E+03   0.116618E+02   0.000000E+00  -0.414518E+02   0.367547E-08   0.219824E-05  -0.109457E-06
  1434   0.844347E+03   0.115483E+02   0.000000E+00  -0.407090E+02   0.367113E-08   0.219315E-05  -0.106671E-06
  1435   0.843940E+03   0.114382E+02   0.000000E+00  -0.399620E+02   0.366681E-08   0.218807E-05  -0.103887E-06
  1436   0.843480E+03   0.113315E+02   0.000000E+00  -0.392108E+02   0.366249E-08   0.218302E-05  -0.101103E-06
  1437   0.842962E+03   0.112281E+02   0.000000E+00  -0.384559E+02   0.365818E-08   0.217800E-05  -0.983205E-07
  1438   0.842383E+03   0.111281E+02   0.000000E+00  -0.376974E+02   0.365387E-08   0.217302E-05  -0.955394E-07
  1439   0.841753E+03   0.110317E+02   0.000000E+00  -0.369359E+02   0.364958E-08   0.216808E-05  -0.927601E-07
  1440   0.841071E+03   0.109387E+02   0.000000E+00  -0.361713E+02   0.364529E-08   0.216319E-05  -0.899830E-07
  1441   0.840329E+03   0.108492E+02   0.000000E+00  -0.354041E+02   0.364100E-08   0.215836E-05  -0.872084E-07
  1442   0.839528E+03   0.107632E+02   0.000000E+00  -0.346346E+02   0.363673E-08   0.215358E-05  -0.844366E-07
  1443   0.838668E+03   0.106806E+02   0.000000E+00  -0.338629E+02   0.363246E-08   0.214887E-05  -0.816681E-07
  1444   0.837755E+03   0.106017E+02   0.000000E+00  -0.330896E+02   0.362821E-08   0.214423E-05  -0.789030E-07
  1445   0.836783E+03   0.105263E+02   0.000000E+00  -0.323147E+02   0.362395E-08   0.213967E-05  -0.761418E-07
  1446   0.835752E+03   0.104544E+02   0.000000E+00  -0.315385E+02   0.361971E-08   0.213520E-05  -0.733848E-07
  1447   0.834669E+03   0.103861E+02   0.000000E+00  -0.307614E+02   0.361547E-08   0.213081E-05  -0.706324E-07
  1448   0.833526E+03   0.103214E+02   0.000000E+00  -0.299837E+02   0.361124E-08   0.212653E-05  -0.678848E-07
  1449   0.832324E+03   0.102604E+02   0.000000E+00  -0.292057E+02   0.360702E-08   0.212234E-05  -0.651424E-07
  1450   0.831070E+03   0.102029E+02   0.000000E+00  -0.284276E+02   0.360281E-08   0.211826E-05  -0.624055E-07
  1451   0.829764E+03   0.101490E+02   0.000000E+00  -0.276498E+02   0.359860E-08   0.211429E-05  -0.596745E-07
  1452   0.828398E+03   0.100987E+02   0.000000E+00  -0.268726E+02   0.359440E-08   0.211043E-05  -0.569497E-07
  1453   0.826973E+03   0.100520E+02   0.000000E+00  -0.260963E+02   0.359021E-08   0.210666E-05  -0.542311E-07
  1454   0.825496E+03   0.100090E+02   0.000000E+00  -0.253211E+02   0.358602E-08   0.210299E-05  -0.515191E-07
  1455   0.823967E+03   0.996957E+01   0.000000E+00  -0.245474E+02   0.358184E-08   0.209941E-05  -0.488140E-07
  1456   0.822386E+03   0.993376E+01   0.000000E+00  -0.237753E+02   0.357767E-08   0.209590E-05  -0.461158E-07
  1457   0.820753E+03   0.990158E+01   0.000000E+00  -0.230052E+02   0.357351E-08   0.209247E-05  -0.434250E-07
  1458   0.819061E+03   0.987290E+01   0.000000E+00  -0.222373E+02   0.356935E-08   0.208909E-05  -0.407416E-07
  1459   0.817316E+03   0.984786E+01   0.000000E+00  -0.214719E+02   0.356520E-08   0.208578E-05  -0.380659E-07
  1460   0.815520E+03   0.982646E+01   0.000000E+00  -0.207092E+02   0.356106E-08   0.208252E-05  -0.353982E-07
  1461   0.813671E+03   0.980854E+01   0.000000E+00  -0.199496E+02   0.355692E-08   0.207930E-05  -0.327387E-07
  1462   0.811771E+03   0.979420E+01   0.000000E+00  -0.191932E+02   0.355280E-08   0.207611E-05  -0.300876E-07
  1463   0.809818E+03   0.978342E+01   0.000000E+00  -0.184405E+02   0.354867E-08   0.207296E-05  -0.274452E-07
  1464   0.807814E+03   0.977613E+01   0.000000E+00  -0.176915E+02   0.354456E-08   0.206982E-05  -0.248116E-07
  1465   0.805758E+03   0.977241E+01   0.000000E+00  -0.169465E+02   0.354045E-08   0.206671E-05  -0.221871E-07
  1466   0.803657E+03   0.977218E+01   0.000000E+00  -0.162060E+02   0.353635E-08   0.206360E-05  -0.195720E-07
  1467   0.801504E+03   0.977536E+01   0.000000E+00  -0.154700E+02   0.353226E-08   0.206049E-05  -0.169665E-07
  1468   0.799306E+03   0.978212E+01   0.000000E+00  -0.147389E+02   0.352817E-08   0.205737E-05  -0.143707E-07
  1469   0.797056E+03   0.979221E+01   0.000000E+00  -0.140129E+02   0.352410E-08   0.205424E-05  -0.117850E-07
  1470   0.794755E+03   0.980580E+01   0.000000E+00  -0.132922E+02   0.352002E-08   0.205110E-05  -0.920956E-08
  1471   0.792416E+03   0.982273E+01   0.000000E+00  -0.125771E+02   0.351596E-08   0.204792E-05  -0.664461E-08
  1472   0.790025E+03   0.984308E+01   0.000000E+00  -0.118678E+02   0.351190E-08   0.204471E-05  -0.409038E-08
  1473   0.787582E+03   0.986669E+01   0.000000E+00  -0.111646E+02   0.350785E-08   0.204147E-05  -0.154711E-08
  1474   0.785102E+03   0.989373E+01   0.000000E+00  -0.104677E+02   0.350381E-08   0.203817E-05   0.984971E-09
  1475   0.782571E+03   0.992395E+01   0.000000E+00  -0.977740E+01   0.349977E-08   0.203482E-05   0.350564E-08
  1476   0.780001E+03   0.995753E+01   0.000000E+00  -0.909379E+01   0.349574E-08   0.203140E-05   0.601465E-08
  1477   0.777388E+03   0.999429E+01   0.000000E+00  -0.841723E+01   0.349172E-08   0.202792E-05   0.851179E-08
  1478   0.774730E+03   0.100342E+02   0.000000E+00  -0.774787E+01   0.348770E-08   0.202436E-05   0.109968E-07
  1479   0.772034E+03   0.100773E+02   0.000000E+00  -0.708592E+01   0.348369E-08   0.202071E-05   0.134695E-07
  1480   0.769294E+03   0.101235E+02   0.000000E+00  -0.643164E+01   0.347969E-08   0.201698E-05   0.159296E-07
  1481   0.766517E+03   0.101729E+02   0.000000E+00  -0.578523E+01   0.347569E-08   0.201315E-05   0.183769E-07
  1482   0.763695E+03   0.102253E+02   0.000000E+00  -0.514689E+01   0.347170E-08   0.200922E-05   0.208112E-07
  1483   0.760836E+03   0.102807E+02   0.000000E+00  -0.451682E+01   0.346772E-08   0.200517E-05   0.232322E-07
  1484   0.757948E+03   0.103391E+02   0.000000E+00  -0.389520E+01   0.346375E-08   0.200101E-05   0.256397E-07
  1485   0.755014E+03   0.104005E+02   0.000000E+00  -0.328224E+01   0.345978E-08   0.199672E-05   0.280335E-07
  1486   0.752052E+03   0.104647E+02   0.000000E+00  -0.267812E+01   0.345581E-08   0.199230E-05   0.304133E-07
  1487   0.749044E+03   0.105317E+02   0.000000E+00  -0.208305E+01   0.345186E-08   0.198774E-05   0.327790E-07
  1488   0.746007E+03   0.106016E+02   0.000000E+00  -0.149720E+01   0.344791E-08   0.198303E-05   0.351302E-07
  1489   0.742940E+03   0.106743E+02   0.000000E+00  -0.920754E+00   0.344397E-08   0.197817E-05   0.374667E-07
  1490   0.739832E+03   0.107497E+02   0.000000E+00  -0.353885E+00   0.344003E-08   0.197315E-05   0.397884E-07
  1491   0.736694E+03   0.108277E+02   0.000000E+00   0.203244E+00   0.343611E-08   0.196796E-05   0.420950E-07
  1492   0.733525E+03   0.109084E+02   0.000000E+00   0.750463E+00   0.343218E-08   0.196260E-05   0.443862E-07
  1493   0.730326E+03   0.109917E+02   0.000000E+00   0.128759E+01   0.342827E-08   0.195706E-05   0.466619E-07
  1494   0.727096E+03   0.110774E+02   0.000000E+00   0.181448E+01   0.342436E-08   0.195132E-05   0.489218E-07
  1495   0.723838E+03   0.111657E+02   0.000000E+00   0.233095E+01   0.342046E-08   0.194540E-05   0.511656E-07
  1496   0.720551E+03   0.112564E+02   0.000000E+00   0.283687E+01   0.341656E-08   0.193927E-05   0.533932E-07
  1497   0.717237E+03   0.113494E+02   0.000000E+00   0.333211E+01   0.341267E-08   0.193293E-05   0.556042E-07
  1498   0.713896E+03   0.114448E+02   0.000000E+00   0.381654E+01   0.340879E-08   0.192637E-05   0.577985E-07
  1499   0.710530E+03   0.115424E+02   0.000000E+00   0.429003E+01   0.340492E-08   0.191959E-05   0.599759E-07
  1500   0.707140E+03   0.116423E+02   0.000000E+00   0.475245E+01   0.340105E-08   0.191258E-05   0.621361E-07
  1501   0.703726E+03   0.117443E+02   0.000000E+00   0.520366E+01   0.339718E-08   0.190534E-05   0.642789E-07
  1502   0.700290E+03   0.118484E+02   0.000000E+00   0.564355E+01   0.339333E-08   0.189786E-05   0.664042E-07
  1503   0.696832E+03   0.119546E+02   0.000000E+00   0.607200E+01   0.338948E-08   0.189015E-05   0.685120E-07
  1504   0.693353E+03   0.120627E+02   0.000000E+00   0.648892E+01   0.338564E-08   0.188222E-05   0.706022E-07
  1505   0.689855E+03   0.121728E+02   0.000000E+00   0.689421E+01   0.338180E-08   0.187408E-05   0.726747E-07
  1506   0.686338E+03   0.122847E+02   0.000000E+00   0.728775E+01   0.337797E-08   0.186572E-05   0.747296E-07
  1507   0.682801E+03   0.123984E+02   0.000000E+00   0.766945E+01   0.337414E-08   0.185715E-05   0.767666E-07
  1508   0.679248E+03   0.125140E+02   0.000000E+00   0.803918E+01   0.337033E-08   0.184838E-05   0.787859E-07
  1509   0.675679E+03   0.126311E+02   0.000000E+00   0.839696E+01   0.336652E-08   0.183941E-05   0.807873E-07
  1510   0.672093E+03   0.127500E+02   0.000000E+00   0.874255E+01   0.336271E-08   0.183024E-05   0.827707E-07
  1511   0.668493E+03   0.128703E+02   0.000000E+00   0.907604E+01   0.335891E-08   0.182089E-05   0.847361E-07
  1512   0.664881E+03   0.129923E+02   0.000000E+00   0.939735E+01   0.335512E-08   0.181135E-05   0.866835E-07
  1513   0.661257E+03   0.131156E+02   0.000000E+00   0.970648E+01   0.335134E-08   0.180164E-05   0.886128E-07
  1514   0.657621E+03   0.132403E+02   0.000000E+00   0.100033E+02   0.334756E-08   0.179174E-05   0.905239E-07
  1515   0.653977E+03   0.133664E+02   0.000000E+00   0.102878E+02   0.334379E-08   0.178168E-05   0.924168E-07
  1516   0.650324E+03   0.134938E+02   0.000000E+00   0.105600E+02   0.334002E-08   0.177146E-05   0.942913E-07
  1517   0.646664E+03   0.136223E+02   0.000000E+00   0.108197E+02   0.333626E-08   0.176108E-05   0.961476E-07
  1518   0.642998E+03   0.137520E+02   0.000000E+00   0.110670E+02   0.333250E-08   0.175054E-05   0.979854E-07
  1519   0.639325E+03   0.138828E+02   0.000000E+00   0.113019E+02   0.332876E-08   0.173985E-05   0.998048E-07
  1520   0.635649E+03   0.140145E+02   0.000000E+00   0.115243E+02   0.332502E-08   0.172901E-05   0.101606E-06
  1521   0.631968E+03   0.141472E+02   0.000000E+00   0.117342E+02   0.332128E-08   0.171804E-05   0.103388E-06
  1522   0.628284E+03   0.142809E+02   0.000000E+00   0.119316E+02   0.331755E-08   0.170693E-05   0.105152E-06
  1523   0.624599E+03   0.144153E+02   0.000000E+00   0.121164E+02   0.331383E-08   0.169569E-05   0.106897E-06
  1524   0.620912E+03   0.145505E+02   0.000000E+00   0.122887E+02   0.331011E-08   0.168432E-05   0.108623E-06
  1525   0.617225E+03   0.146864E+02   0.000000E+00   0.124483E+02   0.330640E-08   0.167283E-05   0.110330E-06
  1526   0.613540E+03   0.148229E+02   0.000000E+00   0.125955E+02   0.330270E-08   0.166123E-05   0.112019E-06
  1527   0.609857E+03   0.149600E+02   0.000000E+00   0.127301E+02   0.329900E-08   0.164952E-05   0.113689E-06
  1528   0.606176E+03   0.150975E+02   0.000000E+00   0.128522E+02   0.329531E-08   0.163770E-05   0.115339E-06
  1529   0.602500E+03   0.152355E+02   0.000000E+00   0.129619E+02   0.329162E-08   0.162578E-05   0.116971E-06
  1530   0.598828E+03   0.153739E+02   0.000000E+00   0.130591E+02   0.328794E-08   0.161376E-05   0.118584E-06
  1531   0.595162E+03   0.155126E+02   0.000000E+00   0.131437E+02   0.328427E-08   0.160165E-05   0.120177E-06
  1532   0.591502E+03   0.156515E+02   0.000000E+00   0.132160E+02   0.328060E-08   0.158945E-05   0.121751E-06
  1533   0.587850E+03   0.157906E+02   0.000000E+00   0.132758E+02   0.327694E-08   0.157717E-05   0.123306E-06
  1534   0.584206E+03   0.159298E+02   0.000000E+00   0.133233E+02   0.327329E-08   0.156482E-05   0.124842E-06
  1535   0.580572E+03   0.160691E+02   0.000000E+00   0.133585E+02   0.326964E-08   0.155239E-05   0.126358E-06
  1536   0.576947E+03   0.162083E+02   0.000000E+00   0.133814E+02   0.326600E-08   0.153990E-05   0.127855E-06
  1537   0.573332E+03   0.163473E+02   0.000000E+00   0.133920E+02   0.326236E-08   0.152734E-05   0.129333E-06
  1538   0.569730E+03   0.164863E+02   0.000000E+00   0.133904E+02   0.325873E-08   0.151473E-05   0.130790E-06
  1539   0.566141E+03   0.166250E+02   0.000000E+00   0.133767E+02   0.325510E-08   0.150206E-05   0.132229E-06
  1540   0.562565E+03   0.167634E+02   0.000000E+00   0.133510E+02   0.325148E-08   0.148934E-05   0.133647E-06
  1541   0.559002E+03   0.169015E+02   0.000000E+00   0.133133E+02   0.324787E-08   0.147658E-05   0.135046E-06
  1542   0.555457E+03   0.170392E+02   0.000000E+00   0.132638E+02   0.324427E-08   0.146379E-05   0.136425E-06
  1543   0.551926E+03   0.171764E+02   0.000000E+00   0.132025E+02   0.324066E-08   0.145096E-05   0.137784E-06
  1544   0.548414E+03   0.173132E+02   0.000000E+00   0.131296E+02   0.323707E-08   0.143810E-05   0.139123E-06
  1545   0.544919E+03   0.174493E+02   0.000000E+00   0.130450E+02   0.323348E-08   0.142522E-05   0.140443E-06
  1546   0.541443E+03   0.175847E+02   0.000000E+00   0.129489E+02   0.322990E-08   0.141232E-05   0.141742E-06
  1547   0.537987E+03   0.177195E+02   0.000000E+00   0.128414E+02   0.322632E-08   0.139940E-05   0.143021E-06
  1548   0.534550E+03   0.178535E+02   0.000000E+00   0.127226E+02   0.322275E-08   0.138648E-05   0.144281E-06
  1549   0.531135E+03   0.179866E+02   0.000000E+00   0.125925E+02   0.321918E-08   0.137355E-05   0.145520E-06
  1550   0.527741E+03   0.181188E+02   0.000000E+00   0.124514E+02   0.321562E-08   0.136063E-05   0.146738E-06
  1551   0.524370E+03   0.182501E+02   0.000000E+00   0.122992E+02   0.321207E-08   0.134771E-05   0.147937E-06
  1552   0.521022E+03   0.183803E+02   0.000000E+00   0.121361E+02   0.320852E-08   0.133479E-05   0.149115E-06
  1553   0.517698E+03   0.185095E+02   0.000000E+00   0.119623E+02   0.320498E-08   0.132189E-05   0.150273E-06
  1554   0.514398E+03   0.186376E+02   0.000000E+00   0.117778E+02   0.320144E-08   0.130900E-05   0.151410E-06
  1555   0.511123E+03   0.187644E+02   0.000000E+00   0.115828E+02   0.319791E-08   0.129612E-05   0.152527E-06
  1556   0.507874E+03   0.188900E+02   0.000000E+00   0.113775E+02   0.319439E-08   0.128325E-05   0.153624E-06
  1557   0.504652E+03   0.190144E+02   0.000000E+00   0.111619E+02   0.319087E-08   0.127041E-05   0.154700E-06
  1558   0.501457E+03   0.191374E+02   0.000000E+00   0.109363E+02   0.318736E-08   0.125758E-05   0.155756E-06
  1559   0.498291E+03   0.192590E+02   0.000000E+00   0.107007E+02   0.318385E-08   0.124477E-05   0.156792E-06
  1560   0.495152E+03   0.193791E+02   0.000000E+00   0.104553E+02   0.318035E-08   0.123199E-05   0.157807E-06
  1561   0.492043E+03   0.194978E+02   0.000000E+00   0.102004E+02   0.317685E-08   0.121923E-05   0.158802E-06
  1562   0.488964E+03   0.196149E+02   0.000000E+00   0.993595E+01   0.317336E-08   0.120650E-05   0.159776E-06
  1563   0.485915E+03   0.197304E+02   0.000000E+00   0.966222E+01   0.316988E-08   0.119379E-05   0.160730E-06
  1564   0.482898E+03   0.198443E+02   0.000000E+00   0.937936E+01   0.316640E-08   0.118112E-05   0.161663E-06
  1565   0.479912E+03   0.199565E+02   0.000000E+00   0.908758E+01   0.316293E-08   0.116848E-05   0.162576E-06
  1566   0.476958E+03   0.200669E+02   0.000000E+00   0.878695E+01   0.315946E-08   0.115587E-05   0.163468E-06
  1567   0.474037E+03   0.201756E+02   0.000000E+00   0.847771E+01   0.315600E-08   0.114330E-05   0.164340E-06
  1568   0.471149E+03   0.202825E+02   0.000000E+00   0.815992E+01   0.315254E-08   0.113077E-05   0.165191E-06
  1569   0.468295E+03   0.203874E+02   0.000000E+00   0.783388E+01   0.314909E-08   0.111827E-05   0.166022E-06
  1570   0.465475E+03   0.204905E+02   0.000000E+00   0.749974E+01   0.314565E-08   0.110582E-05   0.166832E-06
  1571   0.462690E+03   0.205914E+02   0.000000E+00   0.715760E+01   0.314221E-08   0.109342E-05   0.167621E-06
  1572   0.459939E+03   0.206905E+02   0.000000E+00   0.680767E+01   0.313877E-08   0.108106E-05   0.168390E-06
  1573   0.457224E+03   0.207875E+02   0.000000E+00   0.645015E+01   0.313535E-08   0.106874E-05   0.169139E-06
  1574   0.454546E+03   0.208823E+02   0.000000E+00   0.608524E+01   0.313192E-08   0.105648E-05   0.169866E-06
  1575   0.451903E+03   0.209750E+02   0.000000E+00   0.571315E+01   0.312851E-08   0.104427E-05   0.170573E-06
  1576   0.449298E+03   0.210656E+02   0.000000E+00   0.533409E+01   0.312510E-08   0.103211E-05   0.171260E-06
  1577   0.446730E+03   0.211540E+02   0.000000E+00   0.494826E+01   0.312169E-08   0.102000E-05   0.171926E-06
  1578   0.444200E+03   0.212402E+02   0.000000E+00   0.455588E+01   0.311829E-08   0.100796E-05   0.172571E-06
  1579   0.441708E+03   0.213241E+02   0.000000E+00   0.415713E+01   0.311490E-08   0.995971E-06   0.173195E-06
  1580   0.439255E+03   0.214057E+02   0.000000E+00   0.375222E+01   0.311151E-08   0.984045E-06   0.173799E-06
  1581   0.436840E+03   0.214850E+02   0.000000E+00   0.334135E+01   0.310812E-08   0.972182E-06   0.174382E-06
  1582   0.434465E+03   0.215620E+02   0.000000E+00   0.292470E+01   0.310475E-08   0.960384E-06   0.174944E-06
  1583   0.432130E+03   0.216366E+02   0.000000E+00   0.250245E+01   0.310137E-08   0.948652E-06   0.175485E-06
  1584   0.429834E+03   0.217088E+02   0.000000E+00   0.207482E+01   0.309801E-08   0.936989E-06   0.176006E-06
  1585   0.427577E+03   0.217784E+02   0.000000E+00   0.164200E+01   0.309464E-08   0.925397E-06   0.176506E-06
  1586   0.425361E+03   0.218456E+02   0.000000E+00   0.120415E+01   0.309129E-08   0.913877E-06   0.176985E-06
  1587   0.423185E+03   0.219103E+02   0.000000E+00   0.761507E+00   0.308794E-08   0.902431E-06   0.177443E-06
  1588   0.421050E+03   0.219724E+02   0.000000E+00   0.314274E+00   0.308459E-08   0.891062E-06   0.177881E-06
  1589   0.418955E+03   0.220320E+02   0.000000E+00  -0.137349E+00   0.308125E-08   0.879771E-06   0.178297E-06
  1590   0.416901E+03   0.220889E+02   0.000000E+00  -0.593151E+00   0.307792E-08   0.868561E-06   0.178693E-06
  1591   0.414888E+03   0.221433E+02   0.000000E+00  -0.105293E+01   0.307459E-08   0.857432E-06   0.179068E-06
  1592   0.412916E+03   0.221950E+02   0.000000E+00  -0.151646E+01   0.307126E-08   0.846387E-06   0.179422E-06
