#    L    TT             EE             TE             PP             TP          
  2026   0.234352E+03   0.711543E+01  -0.202014E+02   0.865663E+05   0.100316E+02
  2027   0.234467E+03   0.704542E+01  -0.200845E+02   0.864884E+05   0.988655E+01
  2028   0.234573E+03   0.697586E+01  -0.199643E+02   0.864106E+05   0.973975E+01
  2029   0.234671E+03   0.690675E+01  -0.198408E+02   0.863329E+05   0.959158E+01
  2030   0.234759E+03   0.683813E+01  -0.197141E+02   0.862553E+05   0.944242E+01
  2031   0.234840E+03   0.677003E+01  -0.195842E+02   0.861777E+05   0.929267E+01
  2032   0.234911E+03   0.670244E+01  -0.194512E+02   0.861003E+05   0.914270E+01
  2033   0.234972E+03   0.663541E+01  -0.193152E+02   0.860230E+05   0.899291E+01
  2034   0.235024E+03   0.656895E+01  -0.191763E+02   0.859458E+05   0.884368E+01
  2035   0.235067E+03   0.650309E+01  -0.190343E+02   0.858687E+05   0.869541E+01
  2036   0.235100E+03   0.643782E+01  -0.188896E+02   0.857917E+05   0.854847E+01
  2037   0.235122E+03   0.637317E+01  -0.187419E+02   0.857148E+05   0.840325E+01
  2038   0.235135E+03   0.630917E+01  -0.185916E+02   0.856380E+05   0.826015E+01
  2039   0.235138E+03   0.624582E+01  -0.184385E+02   0.855613E+05   0.811955E+01
  2040   0.235130E+03   0.618315E+01  -0.182828E+02   0.854847E+05   0.798184E+01
  2041   0.235111E+03   0.612116E+01  -0.181245E+02   0.854082E+05   0.784740E+01
  2042   0.235081E+03   0.605987E+01  -0.179637E+02   0.853318E+05   0.771663E+01
  2043   0.235041E+03   0.599932E+01  -0.178004E+02   0.852555E+05   0.758990E+01
  2044   0.234990E+03   0.593950E+01  -0.176348E+02   0.851793E+05   0.746761E+01
  2045   0.234929E+03   0.588044E+01  -0.174668E+02   0.851032E+05   0.735014E+01
  2046   0.234856E+03   0.582216E+01  -0.172965E+02   0.850272E+05   0.723789E+01
  2047   0.234772E+03   0.576466E+01  -0.171242E+02   0.849513E+05   0.713123E+01
  2048   0.234677E+03   0.570798E+01  -0.169498E+02   0.848755E+05   0.703056E+01
  2049   0.234571E+03   0.565211E+01  -0.167733E+02   0.847998E+05   0.693626E+01
  2050   0.234454E+03   0.559708E+01  -0.165949E+02   0.847242E+05   0.684873E+01
  2051   0.234325E+03   0.554290E+01  -0.164146E+02   0.846486E+05   0.676825E+01
  2052   0.234185E+03   0.548956E+01  -0.162325E+02   0.845732E+05   0.669481E+01
  2053   0.234033E+03   0.543711E+01  -0.160485E+02   0.844979E+05   0.662829E+01
  2054   0.233869E+03   0.538552E+01  -0.158629E+02   0.844227E+05   0.656856E+01
  2055   0.233693E+03   0.533483E+01  -0.156757E+02   0.843476E+05   0.651553E+01
  2056   0.233506E+03   0.528504E+01  -0.154869E+02   0.842725E+05   0.646906E+01
  2057   0.233307E+03   0.523617E+01  -0.152965E+02   0.841976E+05   0.642906E+01
  2058   0.233096E+03   0.518822E+01  -0.151049E+02   0.841228E+05   0.639539E+01
  2059   0.232873E+03   0.514120E+01  -0.149118E+02   0.840480E+05   0.636795E+01
  2060   0.232638E+03   0.509513E+01  -0.147175E+02   0.839734E+05   0.634662E+01
  2061   0.232391E+03   0.505001E+01  -0.145220E+02   0.838989E+05   0.633129E+01
  2062   0.232133E+03   0.500586E+01  -0.143254E+02   0.838244E+05   0.632183E+01
  2063   0.231862E+03   0.496267E+01  -0.141277E+02   0.837501E+05   0.631814E+01
  2064   0.231579E+03   0.492046E+01  -0.139291E+02   0.836758E+05   0.632011E+01
  2065   0.231285E+03   0.487924E+01  -0.137296E+02   0.836016E+05   0.632760E+01
  2066   0.230979E+03   0.483902E+01  -0.135293E+02   0.835276E+05   0.634052E+01
  2067   0.230660E+03   0.479979E+01  -0.133281E+02   0.834536E+05   0.635874E+01
  2068   0.230331E+03   0.476157E+01  -0.131264E+02   0.833797E+05   0.638214E+01
  2069   0.229988E+03   0.472436E+01  -0.129240E+02   0.833059E+05   0.641063E+01
  2070   0.229635E+03   0.468818E+01  -0.127211E+02   0.832322E+05   0.644407E+01
  2071   0.229270E+03   0.465301E+01  -0.125177E+02   0.831586E+05   0.648235E+01
  2072   0.228892E+03   0.461887E+01  -0.123140E+02   0.830851E+05   0.652537E+01
  2073   0.228503E+03   0.458575E+01  -0.121100E+02   0.830117E+05   0.657299E+01
  2074   0.228102E+03   0.455367E+01  -0.119056E+02   0.829384E+05   0.662512E+01
  2075   0.227690E+03   0.452263E+01  -0.117011E+02   0.828652E+05   0.668162E+01
  2076   0.227266E+03   0.449263E+01  -0.114965E+02   0.827921E+05   0.674239E+01
  2077   0.226830E+03   0.446367E+01  -0.112919E+02   0.827190E+05   0.680732E+01
  2078   0.226382E+03   0.443575E+01  -0.110873E+02   0.826461E+05   0.687628E+01
  2079   0.225923E+03   0.440889E+01  -0.108828E+02   0.825732E+05   0.694917E+01
  2080   0.225454E+03   0.438306E+01  -0.106785E+02   0.825005E+05   0.702586E+01
  2081   0.224972E+03   0.435829E+01  -0.104745E+02   0.824278E+05   0.710624E+01
  2082   0.224480E+03   0.433458E+01  -0.102708E+02   0.823552E+05   0.719020E+01
  2083   0.223977E+03   0.431191E+01  -0.100675E+02   0.822827E+05   0.727762E+01
  2084   0.223462E+03   0.429031E+01  -0.986475E+01   0.822103E+05   0.736838E+01
  2085   0.222938E+03   0.426975E+01  -0.966254E+01   0.821380E+05   0.746238E+01
  2086   0.222402E+03   0.425024E+01  -0.946093E+01   0.820658E+05   0.755949E+01
  2087   0.221856E+03   0.423177E+01  -0.925998E+01   0.819937E+05   0.765960E+01
  2088   0.221300E+03   0.421435E+01  -0.905978E+01   0.819216E+05   0.776260E+01
  2089   0.220733E+03   0.419798E+01  -0.886039E+01   0.818497E+05   0.786836E+01
  2090   0.220155E+03   0.418264E+01  -0.866189E+01   0.817778E+05   0.797678E+01
  2091   0.219567E+03   0.416835E+01  -0.846427E+01   0.817061E+05   0.808774E+01
  2092   0.218969E+03   0.415509E+01  -0.826770E+01   0.816344E+05   0.820113E+01
  2093   0.218360E+03   0.414285E+01  -0.807224E+01   0.815628E+05   0.831682E+01
  2094   0.217743E+03   0.413164E+01  -0.787782E+01   0.814913E+05   0.843470E+01
  2095   0.217115E+03   0.412145E+01  -0.768465E+01   0.814199E+05   0.855467E+01
  2096   0.216478E+03   0.411228E+01  -0.749275E+01   0.813485E+05   0.867659E+01
  2097   0.215831E+03   0.410411E+01  -0.730214E+01   0.812773E+05   0.880037E+01
  2098   0.215175E+03   0.409696E+01  -0.711292E+01   0.812062E+05   0.892588E+01
  2099   0.214509E+03   0.409079E+01  -0.692514E+01   0.811351E+05   0.905300E+01
  2100   0.213835E+03   0.408562E+01  -0.673886E+01   0.810641E+05   0.918163E+01
  2101   0.213151E+03   0.408143E+01  -0.655412E+01   0.809932E+05   0.931163E+01
  2102   0.212458E+03   0.407822E+01  -0.637099E+01   0.809224E+05   0.944284E+01
  2103   0.211756E+03   0.407597E+01  -0.618953E+01   0.808517E+05   0.957506E+01
  2104   0.211046E+03   0.407469E+01  -0.600979E+01   0.807811E+05   0.970812E+01
  2105   0.210327E+03   0.407437E+01  -0.583183E+01   0.807106E+05   0.984183E+01
  2106   0.209600E+03   0.407498E+01  -0.565568E+01   0.806401E+05   0.997599E+01
  2107   0.208865E+03   0.407653E+01  -0.548142E+01   0.805698E+05   0.101104E+02
  2108   0.208121E+03   0.407900E+01  -0.530909E+01   0.804995E+05   0.102450E+02
  2109   0.207370E+03   0.408239E+01  -0.513875E+01   0.804293E+05   0.103794E+02
  2110   0.206611E+03   0.408669E+01  -0.497044E+01   0.803592E+05   0.105136E+02
  2111   0.205846E+03   0.409188E+01  -0.480421E+01   0.802892E+05   0.106473E+02
  2112   0.205073E+03   0.409796E+01  -0.464012E+01   0.802192E+05   0.107804E+02
  2113   0.204293E+03   0.410491E+01  -0.447819E+01   0.801494E+05   0.109126E+02
  2114   0.203506E+03   0.411273E+01  -0.431848E+01   0.800796E+05   0.110438E+02
  2115   0.202713E+03   0.412139E+01  -0.416102E+01   0.800099E+05   0.111739E+02
  2116   0.201914E+03   0.413090E+01  -0.400587E+01   0.799404E+05   0.113025E+02
  2117   0.201108E+03   0.414123E+01  -0.385305E+01   0.798709E+05   0.114296E+02
  2118   0.200296E+03   0.415238E+01  -0.370263E+01   0.798014E+05   0.115549E+02
  2119   0.199478E+03   0.416433E+01  -0.355462E+01   0.797321E+05   0.116783E+02
  2120   0.198654E+03   0.417706E+01  -0.340907E+01   0.796628E+05   0.117995E+02
  2121   0.197826E+03   0.419058E+01  -0.326601E+01   0.795937E+05   0.119185E+02
  2122   0.196991E+03   0.420485E+01  -0.312547E+01   0.795246E+05   0.120349E+02
  2123   0.196151E+03   0.421989E+01  -0.298750E+01   0.794556E+05   0.121487E+02
  2124   0.195308E+03   0.423565E+01  -0.285212E+01   0.793867E+05   0.122596E+02
  2125   0.194458E+03   0.425213E+01  -0.271938E+01   0.793179E+05   0.123675E+02
  2126   0.193605E+03   0.426932E+01  -0.258929E+01   0.792491E+05   0.124721E+02
  2127   0.192747E+03   0.428721E+01  -0.246189E+01   0.791805E+05   0.125733E+02
  2128   0.191886E+03   0.430577E+01  -0.233722E+01   0.791119E+05   0.126709E+02
  2129   0.191021E+03   0.432500E+01  -0.221528E+01   0.790434E+05   0.127648E+02
  2130   0.190152E+03   0.434487E+01  -0.209613E+01   0.789750E+05   0.128546E+02
  2131   0.189279E+03   0.436537E+01  -0.197978E+01   0.789067E+05   0.129403E+02
  2132   0.188403E+03   0.438650E+01  -0.186628E+01   0.788384E+05   0.130217E+02
  2133   0.187524E+03   0.440822E+01  -0.175561E+01   0.787703E+05   0.130985E+02
  2134   0.186641E+03   0.443054E+01  -0.164782E+01   0.787022E+05   0.131707E+02
  2135   0.185757E+03   0.445342E+01  -0.154293E+01   0.786342E+05   0.132379E+02
  2136   0.184870E+03   0.447685E+01  -0.144094E+01   0.785663E+05   0.133000E+02
  2137   0.183981E+03   0.450083E+01  -0.134188E+01   0.784985E+05   0.133569E+02
  2138   0.183089E+03   0.452533E+01  -0.124576E+01   0.784308E+05   0.134084E+02
  2139   0.182197E+03   0.455033E+01  -0.115260E+01   0.783631E+05   0.134542E+02
  2140   0.181303E+03   0.457583E+01  -0.106242E+01   0.782955E+05   0.134942E+02
  2141   0.180407E+03   0.460180E+01  -0.975222E+00   0.782280E+05   0.135281E+02
  2142   0.179511E+03   0.462822E+01  -0.891020E+00   0.781606E+05   0.135559E+02
  2143   0.178613E+03   0.465508E+01  -0.809833E+00   0.780933E+05   0.135774E+02
  2144   0.177715E+03   0.468237E+01  -0.731664E+00   0.780261E+05   0.135922E+02
  2145   0.176816E+03   0.471007E+01  -0.656532E+00   0.779589E+05   0.136003E+02
  2146   0.175917E+03   0.473814E+01  -0.584444E+00   0.778918E+05   0.136015E+02
  2147   0.175017E+03   0.476659E+01  -0.515406E+00   0.778248E+05   0.135956E+02
  2148   0.174118E+03   0.479539E+01  -0.449422E+00   0.777579E+05   0.135824E+02
  2149   0.173219E+03   0.482453E+01  -0.386496E+00   0.776911E+05   0.135617E+02
  2150   0.172320E+03   0.485398E+01  -0.326631E+00   0.776243E+05   0.135333E+02
  2151   0.171422E+03   0.488374E+01  -0.269832E+00   0.775576E+05   0.134972E+02
  2152   0.170525E+03   0.491377E+01  -0.216101E+00   0.774911E+05   0.134535E+02
  2153   0.169629E+03   0.494407E+01  -0.165441E+00   0.774245E+05   0.134026E+02
  2154   0.168734E+03   0.497461E+01  -0.117848E+00   0.773581E+05   0.133447E+02
  2155   0.167841E+03   0.500540E+01  -0.733157E-01   0.772918E+05   0.132801E+02
  2156   0.166949E+03   0.503638E+01  -0.318375E-01   0.772255E+05   0.132092E+02
  2157   0.166059E+03   0.506756E+01   0.659264E-02   0.771593E+05   0.131322E+02
  2158   0.165172E+03   0.509892E+01   0.419808E-01   0.770932E+05   0.130495E+02
  2159   0.164285E+03   0.513045E+01   0.743331E-01   0.770272E+05   0.129613E+02
  2160   0.163402E+03   0.516211E+01   0.103657E+00   0.769612E+05   0.128679E+02
  2161   0.162521E+03   0.519390E+01   0.129963E+00   0.768954E+05   0.127696E+02
  2162   0.161643E+03   0.522580E+01   0.153265E+00   0.768296E+05   0.126668E+02
  2163   0.160768E+03   0.525779E+01   0.173573E+00   0.767639E+05   0.125597E+02
  2164   0.159896E+03   0.528984E+01   0.190900E+00   0.766983E+05   0.124486E+02
  2165   0.159027E+03   0.532195E+01   0.205259E+00   0.766327E+05   0.123339E+02
  2166   0.158161E+03   0.535410E+01   0.216661E+00   0.765673E+05   0.122158E+02
  2167   0.157299E+03   0.538626E+01   0.225121E+00   0.765019E+05   0.120946E+02
  2168   0.156441E+03   0.541843E+01   0.230663E+00   0.764366E+05   0.119706E+02
  2169   0.155587E+03   0.545058E+01   0.233313E+00   0.763714E+05   0.118441E+02
  2170   0.154737E+03   0.548270E+01   0.233096E+00   0.763062E+05   0.117154E+02
  2171   0.153891E+03   0.551478E+01   0.230037E+00   0.762411E+05   0.115849E+02
  2172   0.153050E+03   0.554680E+01   0.224163E+00   0.761762E+05   0.114527E+02
  2173   0.152213E+03   0.557874E+01   0.215499E+00   0.761112E+05   0.113193E+02
  2174   0.151382E+03   0.561060E+01   0.204072E+00   0.760464E+05   0.111848E+02
  2175   0.150555E+03   0.564234E+01   0.189907E+00   0.759817E+05   0.110497E+02
  2176   0.149734E+03   0.567396E+01   0.173029E+00   0.759170E+05   0.109142E+02
  2177   0.148918E+03   0.570544E+01   0.153465E+00   0.758524E+05   0.107785E+02
  2178   0.148108E+03   0.573676E+01   0.131240E+00   0.757879E+05   0.106431E+02
  2179   0.147303E+03   0.576791E+01   0.106379E+00   0.757235E+05   0.105082E+02
  2180   0.146504E+03   0.579887E+01   0.789102E-01   0.756591E+05   0.103740E+02
  2181   0.145711E+03   0.582962E+01   0.488588E-01   0.755948E+05   0.102410E+02
  2182   0.144924E+03   0.586015E+01   0.162589E-01   0.755306E+05   0.101093E+02
  2183   0.144143E+03   0.589044E+01  -0.188544E-01   0.754665E+05   0.997933E+01
  2184   0.143369E+03   0.592049E+01  -0.564460E-01   0.754025E+05   0.985134E+01
  2185   0.142600E+03   0.595027E+01  -0.964812E-01   0.753385E+05   0.972563E+01
  2186   0.141839E+03   0.597977E+01  -0.138924E+00   0.752746E+05   0.960251E+01
  2187   0.141084E+03   0.600898E+01  -0.183740E+00   0.752108E+05   0.948226E+01
  2188   0.140336E+03   0.603788E+01  -0.230895E+00   0.751471E+05   0.936519E+01
  2189   0.139595E+03   0.606646E+01  -0.280351E+00   0.750834E+05   0.925161E+01
  2190   0.138862E+03   0.609471E+01  -0.332072E+00   0.750198E+05   0.914179E+01
  2191   0.138135E+03   0.612260E+01  -0.386024E+00   0.749563E+05   0.903605E+01
  2192   0.137416E+03   0.615013E+01  -0.442169E+00   0.748929E+05   0.893467E+01
  2193   0.136704E+03   0.617728E+01  -0.500471E+00   0.748296E+05   0.883797E+01
  2194   0.135999E+03   0.620403E+01  -0.560895E+00   0.747663E+05   0.874624E+01
  2195   0.135302E+03   0.623037E+01  -0.623402E+00   0.747031E+05   0.865976E+01
  2196   0.134613E+03   0.625629E+01  -0.687949E+00   0.746400E+05   0.857885E+01
  2197   0.133931E+03   0.628178E+01  -0.754492E+00   0.745770E+05   0.850381E+01
  2198   0.133257E+03   0.630683E+01  -0.822980E+00   0.745140E+05   0.843492E+01
  2199   0.132591E+03   0.633142E+01  -0.893378E+00   0.744511E+05   0.837249E+01
  2200   0.131934E+03   0.635555E+01  -0.965634E+00   0.743883E+05   0.831681E+01
  2201   0.131284E+03   0.637920E+01  -0.103971E+01   0.743256E+05   0.826809E+01
  2202   0.130643E+03   0.640236E+01  -0.111555E+01   0.742629E+05   0.822615E+01
  2203   0.130010E+03   0.642502E+01  -0.119312E+01   0.742003E+05   0.819069E+01
  2204   0.129385E+03   0.644717E+01  -0.127237E+01   0.741378E+05   0.816145E+01
  2205   0.128769E+03   0.646880E+01  -0.135326E+01   0.740754E+05   0.813813E+01
  2206   0.128161E+03   0.648991E+01  -0.143575E+01   0.740131E+05   0.812046E+01
  2207   0.127562E+03   0.651046E+01  -0.151980E+01   0.739508E+05   0.810816E+01
  2208   0.126972E+03   0.653046E+01  -0.160535E+01   0.738886E+05   0.810095E+01
  2209   0.126390E+03   0.654990E+01  -0.169237E+01   0.738265E+05   0.809854E+01
  2210   0.125817E+03   0.656876E+01  -0.178081E+01   0.737644E+05   0.810065E+01
  2211   0.125252E+03   0.658704E+01  -0.187062E+01   0.737024E+05   0.810701E+01
  2212   0.124696E+03   0.660474E+01  -0.196176E+01   0.736405E+05   0.811733E+01
  2213   0.124149E+03   0.662183E+01  -0.205415E+01   0.735787E+05   0.813133E+01
  2214   0.123611E+03   0.663832E+01  -0.214778E+01   0.735169E+05   0.814872E+01
  2215   0.123081E+03   0.665420E+01  -0.224257E+01   0.734553E+05   0.816924E+01
  2216   0.122561E+03   0.666945E+01  -0.233849E+01   0.733937E+05   0.819259E+01
  2217   0.122049E+03   0.668408E+01  -0.243548E+01   0.733321E+05   0.821850E+01
  2218   0.121547E+03   0.669808E+01  -0.253349E+01   0.732707E+05   0.824669E+01
  2219   0.121053E+03   0.671144E+01  -0.263248E+01   0.732093E+05   0.827687E+01
  2220   0.120568E+03   0.672417E+01  -0.273240E+01   0.731480E+05   0.830876E+01
  2221   0.120092E+03   0.673624E+01  -0.283319E+01   0.730868E+05   0.834209E+01
  2222   0.119626E+03   0.674765E+01  -0.293481E+01   0.730256E+05   0.837656E+01
  2223   0.119169E+03   0.675841E+01  -0.303720E+01   0.729645E+05   0.841191E+01
  2224   0.118720E+03   0.676851E+01  -0.314032E+01   0.729035E+05   0.844784E+01
  2225   0.118280E+03   0.677793E+01  -0.324412E+01   0.728426E+05   0.848408E+01
  2226   0.117849E+03   0.678668E+01  -0.334855E+01   0.727817E+05   0.852035E+01
  2227   0.117428E+03   0.679474E+01  -0.345355E+01   0.727209E+05   0.855636E+01
  2228   0.117015E+03   0.680211E+01  -0.355910E+01   0.726602E+05   0.859184E+01
  2229   0.116611E+03   0.680880E+01  -0.366512E+01   0.725995E+05   0.862650E+01
  2230   0.116216E+03   0.681478E+01  -0.377157E+01   0.725389E+05   0.866006E+01
  2231   0.115830E+03   0.682007E+01  -0.387841E+01   0.724784E+05   0.869225E+01
  2232   0.115454E+03   0.682467E+01  -0.398558E+01   0.724180E+05   0.872277E+01
  2233   0.115085E+03   0.682855E+01  -0.409303E+01   0.723577E+05   0.875135E+01
  2234   0.114726E+03   0.683175E+01  -0.420072E+01   0.722974E+05   0.877772E+01
  2235   0.114375E+03   0.683424E+01  -0.430859E+01   0.722372E+05   0.880157E+01
  2236   0.114034E+03   0.683604E+01  -0.441658E+01   0.721770E+05   0.882265E+01
  2237   0.113701E+03   0.683713E+01  -0.452466E+01   0.721169E+05   0.884066E+01
  2238   0.113377E+03   0.683753E+01  -0.463278E+01   0.720569E+05   0.885532E+01
  2239   0.113061E+03   0.683722E+01  -0.474088E+01   0.719970E+05   0.886635E+01
  2240   0.112754E+03   0.683622E+01  -0.484894E+01   0.719371E+05   0.887348E+01
  2241   0.112456E+03   0.683451E+01  -0.495688E+01   0.718774E+05   0.887641E+01
  2242   0.112166E+03   0.683209E+01  -0.506468E+01   0.718176E+05   0.887488E+01
  2243   0.111885E+03   0.682897E+01  -0.517227E+01   0.717580E+05   0.886859E+01
  2244   0.111612E+03   0.682514E+01  -0.527962E+01   0.716984E+05   0.885728E+01
  2245   0.111347E+03   0.682060E+01  -0.538668E+01   0.716389E+05   0.884064E+01
  2246   0.111090E+03   0.681536E+01  -0.549341E+01   0.715795E+05   0.881842E+01
  2247   0.110842E+03   0.680942E+01  -0.559976E+01   0.715201E+05   0.879031E+01
  2248   0.110602E+03   0.680277E+01  -0.570568E+01   0.714608E+05   0.875605E+01
  2249   0.110370E+03   0.679543E+01  -0.581114E+01   0.714016E+05   0.871535E+01
  2250   0.110146E+03   0.678739E+01  -0.591608E+01   0.713424E+05   0.866793E+01
  2251   0.109930E+03   0.677866E+01  -0.602047E+01   0.712834E+05   0.861361E+01
  2252   0.109722E+03   0.676923E+01  -0.612426E+01   0.712243E+05   0.855256E+01
  2253   0.109521E+03   0.675911E+01  -0.622740E+01   0.711654E+05   0.848509E+01
  2254   0.109329E+03   0.674830E+01  -0.632987E+01   0.711065E+05   0.841146E+01
  2255   0.109143E+03   0.673680E+01  -0.643161E+01   0.710477E+05   0.833196E+01
  2256   0.108965E+03   0.672461E+01  -0.653260E+01   0.709890E+05   0.824687E+01
  2257   0.108795E+03   0.671174E+01  -0.663278E+01   0.709303E+05   0.815648E+01
  2258   0.108632E+03   0.669819E+01  -0.673212E+01   0.708717E+05   0.806107E+01
  2259   0.108476E+03   0.668396E+01  -0.683058E+01   0.708132E+05   0.796092E+01
  2260   0.108327E+03   0.666906E+01  -0.692811E+01   0.707547E+05   0.785632E+01
  2261   0.108186E+03   0.665350E+01  -0.702470E+01   0.706963E+05   0.774754E+01
  2262   0.108051E+03   0.663729E+01  -0.712029E+01   0.706380E+05   0.763487E+01
  2263   0.107922E+03   0.662044E+01  -0.721486E+01   0.705797E+05   0.751860E+01
  2264   0.107801E+03   0.660294E+01  -0.730835E+01   0.705216E+05   0.739900E+01
  2265   0.107686E+03   0.658482E+01  -0.740074E+01   0.704634E+05   0.727636E+01
  2266   0.107578E+03   0.656606E+01  -0.749203E+01   0.704054E+05   0.715096E+01
  2267   0.107476E+03   0.654670E+01  -0.758210E+01   0.703474E+05   0.702308E+01
  2268   0.107380E+03   0.652672E+01  -0.767098E+01   0.702895E+05   0.689301E+01
  2269   0.107291E+03   0.650614E+01  -0.775860E+01   0.702316E+05   0.676102E+01
  2270   0.107208E+03   0.648496E+01  -0.784503E+01   0.701739E+05   0.662741E+01
  2271   0.107130E+03   0.646319E+01  -0.793013E+01   0.701161E+05   0.649246E+01
  2272   0.107059E+03   0.644082E+01  -0.801389E+01   0.700585E+05   0.635644E+01
  2273   0.106993E+03   0.641789E+01  -0.809631E+01   0.700009E+05   0.621964E+01
  2274   0.106933E+03   0.639437E+01  -0.817732E+01   0.699434E+05   0.608235E+01
  2275   0.106878E+03   0.637030E+01  -0.825693E+01   0.698859E+05   0.594484E+01
  2276   0.106828E+03   0.634569E+01  -0.833512E+01   0.698286E+05   0.580740E+01
  2277   0.106784E+03   0.632052E+01  -0.841183E+01   0.697713E+05   0.567031E+01
  2278   0.106744E+03   0.629483E+01  -0.848705E+01   0.697140E+05   0.553385E+01
  2279   0.106710E+03   0.626862E+01  -0.856079E+01   0.696568E+05   0.539831E+01
  2280   0.106681E+03   0.624189E+01  -0.863297E+01   0.695997E+05   0.526397E+01
  2281   0.106656E+03   0.621465E+01  -0.870351E+01   0.695427E+05   0.513111E+01
  2282   0.106636E+03   0.618692E+01  -0.877250E+01   0.694857E+05   0.500002E+01
  2283   0.106619E+03   0.615870E+01  -0.883993E+01   0.694288E+05   0.487097E+01
  2284   0.106608E+03   0.612999E+01  -0.890565E+01   0.693719E+05   0.474425E+01
  2285   0.106600E+03   0.610081E+01  -0.896973E+01   0.693151E+05   0.462015E+01
  2286   0.106597E+03   0.607117E+01  -0.903211E+01   0.692584E+05   0.449894E+01
  2287   0.106598E+03   0.604109E+01  -0.909285E+01   0.692017E+05   0.438092E+01
  2288   0.106602E+03   0.601054E+01  -0.915182E+01   0.691451E+05   0.426635E+01
  2289   0.106610E+03   0.597959E+01  -0.920907E+01   0.690886E+05   0.415553E+01
  2290   0.106622E+03   0.594821E+01  -0.926454E+01   0.690322E+05   0.404873E+01
  2291   0.106637E+03   0.591642E+01  -0.931831E+01   0.689758E+05   0.394624E+01
  2292   0.106655E+03   0.588424E+01  -0.937029E+01   0.689194E+05   0.384835E+01
  2293   0.106677E+03   0.585170E+01  -0.942041E+01   0.688632E+05   0.375533E+01
  2294   0.106701E+03   0.581877E+01  -0.946883E+01   0.688070E+05   0.366747E+01
  2295   0.106729E+03   0.578549E+01  -0.951531E+01   0.687508E+05   0.358505E+01
  2296   0.106758E+03   0.575186E+01  -0.956002E+01   0.686947E+05   0.350835E+01
  2297   0.106791E+03   0.571789E+01  -0.960286E+01   0.686387E+05   0.343766E+01
  2298   0.106826E+03   0.568359E+01  -0.964393E+01   0.685828E+05   0.337325E+01
  2299   0.106864E+03   0.564897E+01  -0.968306E+01   0.685269E+05   0.331542E+01
  2300   0.106903E+03   0.561405E+01  -0.972026E+01   0.684711E+05   0.326445E+01
  2301   0.106945E+03   0.557882E+01  -0.975568E+01   0.684153E+05   0.322053E+01
  2302   0.106988E+03   0.554332E+01  -0.978909E+01   0.683596E+05   0.318362E+01
  2303   0.107033E+03   0.550753E+01  -0.982072E+01   0.683040E+05   0.315354E+01
  2304   0.107080E+03   0.547149E+01  -0.985035E+01   0.682484E+05   0.313017E+01
  2305   0.107129E+03   0.543519E+01  -0.987811E+01   0.681929E+05   0.311336E+01
  2306   0.107178E+03   0.539865E+01  -0.990395E+01   0.681375E+05   0.310295E+01
  2307   0.107230E+03   0.536189E+01  -0.992786E+01   0.680821E+05   0.309882E+01
  2308   0.107282E+03   0.532491E+01  -0.994983E+01   0.680268E+05   0.310080E+01
  2309   0.107335E+03   0.528773E+01  -0.996987E+01   0.679715E+05   0.310876E+01
  2310   0.107389E+03   0.525036E+01  -0.998806E+01   0.679163E+05   0.312255E+01
  2311   0.107444E+03   0.521280E+01  -0.100043E+02   0.678612E+05   0.314203E+01
  2312   0.107499E+03   0.517507E+01  -0.100186E+02   0.678062E+05   0.316705E+01
  2313   0.107555E+03   0.513719E+01  -0.100310E+02   0.677512E+05   0.319746E+01
  2314   0.107611E+03   0.509916E+01  -0.100415E+02   0.676962E+05   0.323312E+01
  2315   0.107668E+03   0.506100E+01  -0.100500E+02   0.676413E+05   0.327389E+01
  2316   0.107724E+03   0.502272E+01  -0.100567E+02   0.675865E+05   0.331962E+01
  2317   0.107781E+03   0.498433E+01  -0.100614E+02   0.675318E+05   0.337016E+01
  2318   0.107837E+03   0.494584E+01  -0.100642E+02   0.674771E+05   0.342537E+01
  2319   0.107893E+03   0.490726E+01  -0.100652E+02   0.674225E+05   0.348511E+01
  2320   0.107949E+03   0.486860E+01  -0.100643E+02   0.673679E+05   0.354923E+01
  2321   0.108004E+03   0.482988E+01  -0.100614E+02   0.673134E+05   0.361758E+01
  2322   0.108058E+03   0.479111E+01  -0.100567E+02   0.672589E+05   0.369002E+01
  2323   0.108112E+03   0.475230E+01  -0.100502E+02   0.672046E+05   0.376640E+01
  2324   0.108165E+03   0.471346E+01  -0.100418E+02   0.671503E+05   0.384658E+01
  2325   0.108217E+03   0.467461E+01  -0.100316E+02   0.670960E+05   0.393042E+01
  2326   0.108268E+03   0.463577E+01  -0.100195E+02   0.670418E+05   0.401777E+01
  2327   0.108318E+03   0.459693E+01  -0.100056E+02   0.669877E+05   0.410848E+01
  2328   0.108366E+03   0.455813E+01  -0.999001E+01   0.669336E+05   0.420240E+01
  2329   0.108414E+03   0.451936E+01  -0.997261E+01   0.668796E+05   0.429940E+01
  2330   0.108459E+03   0.448065E+01  -0.995342E+01   0.668256E+05   0.439933E+01
  2331   0.108503E+03   0.444199E+01  -0.993253E+01   0.667718E+05   0.450204E+01
  2332   0.108545E+03   0.440340E+01  -0.990986E+01   0.667179E+05   0.460739E+01
  2333   0.108586E+03   0.436489E+01  -0.988547E+01   0.666642E+05   0.471524E+01
  2334   0.108625E+03   0.432647E+01  -0.985938E+01   0.666105E+05   0.482542E+01
  2335   0.108662E+03   0.428816E+01  -0.983158E+01   0.665568E+05   0.493782E+01
  2336   0.108696E+03   0.424995E+01  -0.980214E+01   0.665032E+05   0.505227E+01
