#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1405   0.690922E+03  -0.625522E+02   0.179876E-05  -0.625522E+02   0.242573E+02  -0.248293E-06   0.179876E-05  -0.248293E-06   0.278348E-08
  1406   0.692593E+03  -0.627126E+02   0.180236E-05  -0.627126E+02   0.240696E+02  -0.246748E-06   0.180236E-05  -0.246748E-06   0.277990E-08
  1407   0.694271E+03  -0.628589E+02   0.180587E-05  -0.628589E+02   0.238805E+02  -0.245182E-06   0.180587E-05  -0.245182E-06   0.277632E-08
  1408   0.695964E+03  -0.629911E+02   0.180928E-05  -0.629911E+02   0.236900E+02  -0.243598E-06   0.180928E-05  -0.243598E-06   0.277275E-08
  1409   0.697655E+03  -0.631092E+02   0.181258E-05  -0.631092E+02   0.234982E+02  -0.241994E-06   0.181258E-05  -0.241994E-06   0.276919E-08
  1410   0.699360E+03  -0.632132E+02   0.181578E-05  -0.632132E+02   0.233052E+02  -0.240372E-06   0.181578E-05  -0.240372E-06   0.276563E-08
  1411   0.701062E+03  -0.633030E+02   0.181887E-05  -0.633030E+02   0.231111E+02  -0.238731E-06   0.181887E-05  -0.238731E-06   0.276208E-08
  1412   0.702769E+03  -0.633788E+02   0.182186E-05  -0.633788E+02   0.229161E+02  -0.237072E-06   0.182186E-05  -0.237072E-06   0.275854E-08
  1413   0.704472E+03  -0.634405E+02   0.182473E-05  -0.634405E+02   0.227201E+02  -0.235394E-06   0.182473E-05  -0.235394E-06   0.275501E-08
  1414   0.706177E+03  -0.634883E+02   0.182749E-05  -0.634883E+02   0.225233E+02  -0.233699E-06   0.182749E-05  -0.233699E-06   0.275148E-08
  1415   0.707878E+03  -0.635221E+02   0.183013E-05  -0.635221E+02   0.223257E+02  -0.231986E-06   0.183013E-05  -0.231986E-06   0.274795E-08
  1416   0.709580E+03  -0.635421E+02   0.183265E-05  -0.635421E+02   0.221276E+02  -0.230255E-06   0.183265E-05  -0.230255E-06   0.274444E-08
  1417   0.711275E+03  -0.635482E+02   0.183506E-05  -0.635482E+02   0.219288E+02  -0.228507E-06   0.183506E-05  -0.228507E-06   0.274093E-08
  1418   0.712971E+03  -0.635406E+02   0.183734E-05  -0.635406E+02   0.217295E+02  -0.226741E-06   0.183734E-05  -0.226741E-06   0.273743E-08
  1419   0.714659E+03  -0.635192E+02   0.183951E-05  -0.635192E+02   0.215299E+02  -0.224959E-06   0.183951E-05  -0.224959E-06   0.273393E-08
  1420   0.716339E+03  -0.634842E+02   0.184154E-05  -0.634842E+02   0.213300E+02  -0.223160E-06   0.184154E-05  -0.223160E-06   0.273044E-08
  1421   0.718009E+03  -0.634356E+02   0.184345E-05  -0.634356E+02   0.211298E+02  -0.221345E-06   0.184345E-05  -0.221345E-06   0.272696E-08
  1422   0.719669E+03  -0.633733E+02   0.184523E-05  -0.633733E+02   0.209295E+02  -0.219513E-06   0.184523E-05  -0.219513E-06   0.272348E-08
  1423   0.721326E+03  -0.632974E+02   0.184687E-05  -0.632974E+02   0.207290E+02  -0.217665E-06   0.184687E-05  -0.217665E-06   0.272001E-08
  1424   0.722964E+03  -0.632080E+02   0.184839E-05  -0.632080E+02   0.205286E+02  -0.215801E-06   0.184839E-05  -0.215801E-06   0.271655E-08
  1425   0.724591E+03  -0.631052E+02   0.184976E-05  -0.631052E+02   0.203282E+02  -0.213921E-06   0.184976E-05  -0.213921E-06   0.271309E-08
  1426   0.726205E+03  -0.629890E+02   0.185100E-05  -0.629890E+02   0.201279E+02  -0.212026E-06   0.185100E-05  -0.212026E-06   0.270964E-08
  1427   0.727798E+03  -0.628594E+02   0.185210E-05  -0.628594E+02   0.199278E+02  -0.210115E-06   0.185210E-05  -0.210115E-06   0.270620E-08
  1428   0.729377E+03  -0.627164E+02   0.185306E-05  -0.627164E+02   0.197280E+02  -0.208190E-06   0.185306E-05  -0.208190E-06   0.270276E-08
  1429   0.730941E+03  -0.625603E+02   0.185388E-05  -0.625603E+02   0.195285E+02  -0.206249E-06   0.185388E-05  -0.206249E-06   0.269933E-08
  1430   0.732490E+03  -0.623909E+02   0.185454E-05  -0.623909E+02   0.193294E+02  -0.204294E-06   0.185454E-05  -0.204294E-06   0.269591E-08
  1431   0.734016E+03  -0.622085E+02   0.185506E-05  -0.622085E+02   0.191308E+02  -0.202324E-06   0.185506E-05  -0.202324E-06   0.269249E-08
  1432   0.735525E+03  -0.620130E+02   0.185543E-05  -0.620130E+02   0.189327E+02  -0.200340E-06   0.185543E-05  -0.200340E-06   0.268908E-08
  1433   0.737009E+03  -0.618045E+02   0.185565E-05  -0.618045E+02   0.187352E+02  -0.198342E-06   0.185565E-05  -0.198342E-06   0.268567E-08
  1434   0.738475E+03  -0.615831E+02   0.185572E-05  -0.615831E+02   0.185384E+02  -0.196331E-06   0.185572E-05  -0.196331E-06   0.268227E-08
  1435   0.739915E+03  -0.613488E+02   0.185562E-05  -0.613488E+02   0.183422E+02  -0.194305E-06   0.185562E-05  -0.194305E-06   0.267888E-08
  1436   0.741335E+03  -0.611018E+02   0.185537E-05  -0.611018E+02   0.181469E+02  -0.192266E-06   0.185537E-05  -0.192266E-06   0.267549E-08
  1437   0.742728E+03  -0.608421E+02   0.185496E-05  -0.608421E+02   0.179522E+02  -0.190214E-06   0.185496E-05  -0.190214E-06   0.267211E-08
  1438   0.744093E+03  -0.605698E+02   0.185439E-05  -0.605698E+02   0.177586E+02  -0.188148E-06   0.185439E-05  -0.188148E-06   0.266874E-08
  1439   0.745436E+03  -0.602849E+02   0.185365E-05  -0.602849E+02   0.175659E+02  -0.186070E-06   0.185365E-05  -0.186070E-06   0.266537E-08
  1440   0.746758E+03  -0.599875E+02   0.185275E-05  -0.599875E+02   0.173741E+02  -0.183979E-06   0.185275E-05  -0.183979E-06   0.266201E-08
  1441   0.748048E+03  -0.596776E+02   0.185168E-05  -0.596776E+02   0.171833E+02  -0.181876E-06   0.185168E-05  -0.181876E-06   0.265865E-08
  1442   0.749308E+03  -0.593554E+02   0.185044E-05  -0.593554E+02   0.169936E+02  -0.179760E-06   0.185044E-05  -0.179760E-06   0.265530E-08
  1443   0.750537E+03  -0.590208E+02   0.184902E-05  -0.590208E+02   0.168050E+02  -0.177633E-06   0.184902E-05  -0.177633E-06   0.265196E-08
  1444   0.751740E+03  -0.586741E+02   0.184743E-05  -0.586741E+02   0.166176E+02  -0.175493E-06   0.184743E-05  -0.175493E-06   0.264862E-08
  1445   0.752911E+03  -0.583151E+02   0.184567E-05  -0.583151E+02   0.164315E+02  -0.173342E-06   0.184567E-05  -0.173342E-06   0.264529E-08
  1446   0.754048E+03  -0.579440E+02   0.184373E-05  -0.579440E+02   0.162466E+02  -0.171180E-06   0.184373E-05  -0.171180E-06   0.264197E-08
  1447   0.755158E+03  -0.575610E+02   0.184160E-05  -0.575610E+02   0.160629E+02  -0.169006E-06   0.184160E-05  -0.169006E-06   0.263865E-08
  1448   0.756233E+03  -0.571658E+02   0.183929E-05  -0.571658E+02   0.158806E+02  -0.166822E-06   0.183929E-05  -0.166822E-06   0.263534E-08
  1449   0.757273E+03  -0.567589E+02   0.183680E-05  -0.567589E+02   0.156997E+02  -0.164626E-06   0.183680E-05  -0.164626E-06   0.263203E-08
  1450   0.758283E+03  -0.563402E+02   0.183412E-05  -0.563402E+02   0.155202E+02  -0.162420E-06   0.183412E-05  -0.162420E-06   0.262873E-08
  1451   0.759264E+03  -0.559098E+02   0.183126E-05  -0.559098E+02   0.153422E+02  -0.160204E-06   0.183126E-05  -0.160204E-06   0.262544E-08
  1452   0.760207E+03  -0.554680E+02   0.182821E-05  -0.554680E+02   0.151656E+02  -0.157977E-06   0.182821E-05  -0.157977E-06   0.262215E-08
  1453   0.761111E+03  -0.550151E+02   0.182499E-05  -0.550151E+02   0.149907E+02  -0.155742E-06   0.182499E-05  -0.155742E-06   0.261886E-08
  1454   0.761982E+03  -0.545515E+02   0.182160E-05  -0.545515E+02   0.148174E+02  -0.153496E-06   0.182160E-05  -0.153496E-06   0.261559E-08
  1455   0.762820E+03  -0.540773E+02   0.181804E-05  -0.540773E+02   0.146458E+02  -0.151242E-06   0.181804E-05  -0.151242E-06   0.261232E-08
  1456   0.763623E+03  -0.535928E+02   0.181433E-05  -0.535928E+02   0.144760E+02  -0.148980E-06   0.181433E-05  -0.148980E-06   0.260905E-08
  1457   0.764391E+03  -0.530984E+02   0.181048E-05  -0.530984E+02   0.143080E+02  -0.146710E-06   0.181048E-05  -0.146710E-06   0.260579E-08
  1458   0.765116E+03  -0.525943E+02   0.180648E-05  -0.525943E+02   0.141419E+02  -0.144432E-06   0.180648E-05  -0.144432E-06   0.260254E-08
  1459   0.765802E+03  -0.520807E+02   0.180234E-05  -0.520807E+02   0.139777E+02  -0.142147E-06   0.180234E-05  -0.142147E-06   0.259929E-08
  1460   0.766451E+03  -0.515580E+02   0.179808E-05  -0.515580E+02   0.138157E+02  -0.139855E-06   0.179808E-05  -0.139855E-06   0.259605E-08
  1461   0.767060E+03  -0.510265E+02   0.179370E-05  -0.510265E+02   0.136556E+02  -0.137557E-06   0.179370E-05  -0.137557E-06   0.259282E-08
  1462   0.767629E+03  -0.504863E+02   0.178920E-05  -0.504863E+02   0.134976E+02  -0.135253E-06   0.178920E-05  -0.135253E-06   0.258959E-08
  1463   0.768157E+03  -0.499379E+02   0.178459E-05  -0.499379E+02   0.133418E+02  -0.132943E-06   0.178459E-05  -0.132943E-06   0.258636E-08
  1464   0.768642E+03  -0.493814E+02   0.177988E-05  -0.493814E+02   0.131882E+02  -0.130628E-06   0.177988E-05  -0.130628E-06   0.258315E-08
  1465   0.769085E+03  -0.488171E+02   0.177508E-05  -0.488171E+02   0.130370E+02  -0.128308E-06   0.177508E-05  -0.128308E-06   0.257993E-08
  1466   0.769490E+03  -0.482454E+02   0.177018E-05  -0.482454E+02   0.128880E+02  -0.125984E-06   0.177018E-05  -0.125984E-06   0.257673E-08
  1467   0.769851E+03  -0.476663E+02   0.176521E-05  -0.476663E+02   0.127413E+02  -0.123656E-06   0.176521E-05  -0.123656E-06   0.257353E-08
  1468   0.770173E+03  -0.470804E+02   0.176016E-05  -0.470804E+02   0.125972E+02  -0.121324E-06   0.176016E-05  -0.121324E-06   0.257033E-08
  1469   0.770448E+03  -0.464877E+02   0.175505E-05  -0.464877E+02   0.124554E+02  -0.118989E-06   0.175505E-05  -0.118989E-06   0.256714E-08
  1470   0.770674E+03  -0.458886E+02   0.174987E-05  -0.458886E+02   0.123162E+02  -0.116652E-06   0.174987E-05  -0.116652E-06   0.256396E-08
  1471   0.770867E+03  -0.452832E+02   0.174464E-05  -0.452832E+02   0.121794E+02  -0.114312E-06   0.174464E-05  -0.114312E-06   0.256078E-08
  1472   0.771010E+03  -0.446719E+02   0.173935E-05  -0.446719E+02   0.120453E+02  -0.111970E-06   0.173935E-05  -0.111970E-06   0.255761E-08
  1473   0.771102E+03  -0.440549E+02   0.173403E-05  -0.440549E+02   0.119138E+02  -0.109626E-06   0.173403E-05  -0.109626E-06   0.255445E-08
  1474   0.771156E+03  -0.434325E+02   0.172868E-05  -0.434325E+02   0.117850E+02  -0.107281E-06   0.172868E-05  -0.107281E-06   0.255129E-08
  1475   0.771158E+03  -0.428049E+02   0.172329E-05  -0.428049E+02   0.116588E+02  -0.104936E-06   0.172329E-05  -0.104936E-06   0.254813E-08
  1476   0.771121E+03  -0.421722E+02   0.171789E-05  -0.421722E+02   0.115354E+02  -0.102590E-06   0.171789E-05  -0.102590E-06   0.254498E-08
  1477   0.771037E+03  -0.415349E+02   0.171247E-05  -0.415349E+02   0.114147E+02  -0.100244E-06   0.171247E-05  -0.100244E-06   0.254184E-08
  1478   0.770904E+03  -0.408931E+02   0.170704E-05  -0.408931E+02   0.112968E+02  -0.978986E-07   0.170704E-05  -0.978986E-07   0.253870E-08
  1479   0.770729E+03  -0.402469E+02   0.170161E-05  -0.402469E+02   0.111818E+02  -0.955539E-07   0.170161E-05  -0.955539E-07   0.253557E-08
  1480   0.770504E+03  -0.395967E+02   0.169619E-05  -0.395967E+02   0.110696E+02  -0.932105E-07   0.169619E-05  -0.932105E-07   0.253244E-08
  1481   0.770235E+03  -0.389427E+02   0.169078E-05  -0.389427E+02   0.109603E+02  -0.908687E-07   0.169078E-05  -0.908687E-07   0.252932E-08
  1482   0.769914E+03  -0.382851E+02   0.168539E-05  -0.382851E+02   0.108539E+02  -0.885289E-07   0.168539E-05  -0.885289E-07   0.252621E-08
  1483   0.769547E+03  -0.376240E+02   0.168002E-05  -0.376240E+02   0.107505E+02  -0.861916E-07   0.168002E-05  -0.861916E-07   0.252310E-08
  1484   0.769141E+03  -0.369598E+02   0.167469E-05  -0.369598E+02   0.106501E+02  -0.838570E-07   0.167469E-05  -0.838570E-07   0.251999E-08
  1485   0.768680E+03  -0.362925E+02   0.166940E-05  -0.362925E+02   0.105527E+02  -0.815257E-07   0.166940E-05  -0.815257E-07   0.251689E-08
  1486   0.768177E+03  -0.356225E+02   0.166415E-05  -0.356225E+02   0.104582E+02  -0.791981E-07   0.166415E-05  -0.791981E-07   0.251380E-08
  1487   0.767618E+03  -0.349498E+02   0.165895E-05  -0.349498E+02   0.103668E+02  -0.768744E-07   0.165895E-05  -0.768744E-07   0.251071E-08
  1488   0.767015E+03  -0.342748E+02   0.165382E-05  -0.342748E+02   0.102785E+02  -0.745552E-07   0.165382E-05  -0.745552E-07   0.250763E-08
  1489   0.766368E+03  -0.335976E+02   0.164875E-05  -0.335976E+02   0.101932E+02  -0.722408E-07   0.164875E-05  -0.722408E-07   0.250455E-08
  1490   0.765665E+03  -0.329183E+02   0.164375E-05  -0.329183E+02   0.101111E+02  -0.699316E-07   0.164375E-05  -0.699316E-07   0.250148E-08
  1491   0.764916E+03  -0.322372E+02   0.163883E-05  -0.322372E+02   0.100321E+02  -0.676281E-07   0.163883E-05  -0.676281E-07   0.249842E-08
  1492   0.764118E+03  -0.315543E+02   0.163400E-05  -0.315543E+02   0.995621E+01  -0.653306E-07   0.163400E-05  -0.653306E-07   0.249536E-08
  1493   0.763271E+03  -0.308700E+02   0.162926E-05  -0.308700E+02   0.988353E+01  -0.630395E-07   0.162926E-05  -0.630395E-07   0.249230E-08
  1494   0.762375E+03  -0.301844E+02   0.162462E-05  -0.301844E+02   0.981394E+01  -0.607553E-07   0.162462E-05  -0.607553E-07   0.248925E-08
  1495   0.761429E+03  -0.294976E+02   0.162009E-05  -0.294976E+02   0.974759E+01  -0.584782E-07   0.162009E-05  -0.584782E-07   0.248621E-08
  1496   0.760434E+03  -0.288099E+02   0.161567E-05  -0.288099E+02   0.968447E+01  -0.562088E-07   0.161567E-05  -0.562088E-07   0.248317E-08
  1497   0.759390E+03  -0.281213E+02   0.161137E-05  -0.281213E+02   0.962449E+01  -0.539475E-07   0.161137E-05  -0.539475E-07   0.248014E-08
  1498   0.758296E+03  -0.274319E+02   0.160720E-05  -0.274319E+02   0.956780E+01  -0.516945E-07   0.160720E-05  -0.516945E-07   0.247711E-08
  1499   0.757153E+03  -0.267420E+02   0.160316E-05  -0.267420E+02   0.951431E+01  -0.494504E-07   0.160316E-05  -0.494504E-07   0.247409E-08
  1500   0.755960E+03  -0.260516E+02   0.159926E-05  -0.260516E+02   0.946409E+01  -0.472156E-07   0.159926E-05  -0.472156E-07   0.247107E-08
  1501   0.754717E+03  -0.253610E+02   0.159550E-05  -0.253610E+02   0.941712E+01  -0.449903E-07   0.159550E-05  -0.449903E-07   0.246806E-08
  1502   0.753427E+03  -0.246704E+02   0.159188E-05  -0.246704E+02   0.937337E+01  -0.427746E-07   0.159188E-05  -0.427746E-07   0.246505E-08
  1503   0.752087E+03  -0.239802E+02   0.158840E-05  -0.239802E+02   0.933289E+01  -0.405687E-07   0.158840E-05  -0.405687E-07   0.246205E-08
  1504   0.750699E+03  -0.232905E+02   0.158504E-05  -0.232905E+02   0.929557E+01  -0.383725E-07   0.158504E-05  -0.383725E-07   0.245906E-08
  1505   0.749264E+03  -0.226019E+02   0.158181E-05  -0.226019E+02   0.926151E+01  -0.361861E-07   0.158181E-05  -0.361861E-07   0.245607E-08
  1506   0.747782E+03  -0.219144E+02   0.157869E-05  -0.219144E+02   0.923054E+01  -0.340095E-07   0.157869E-05  -0.340095E-07   0.245308E-08
  1507   0.746252E+03  -0.212286E+02   0.157568E-05  -0.212286E+02   0.920277E+01  -0.318427E-07   0.157568E-05  -0.318427E-07   0.245010E-08
  1508   0.744677E+03  -0.205446E+02   0.157276E-05  -0.205446E+02   0.917817E+01  -0.296858E-07   0.157276E-05  -0.296858E-07   0.244713E-08
  1509   0.743056E+03  -0.198627E+02   0.156995E-05  -0.198627E+02   0.915662E+01  -0.275389E-07   0.156995E-05  -0.275389E-07   0.244416E-08
  1510   0.741390E+03  -0.191833E+02   0.156722E-05  -0.191833E+02   0.913818E+01  -0.254019E-07   0.156722E-05  -0.254019E-07   0.244119E-08
  1511   0.739679E+03  -0.185065E+02   0.156457E-05  -0.185065E+02   0.912280E+01  -0.232748E-07   0.156457E-05  -0.232748E-07   0.243823E-08
  1512   0.737926E+03  -0.178326E+02   0.156200E-05  -0.178326E+02   0.911052E+01  -0.211578E-07   0.156200E-05  -0.211578E-07   0.243528E-08
  1513   0.736129E+03  -0.171618E+02   0.155950E-05  -0.171618E+02   0.910124E+01  -0.190509E-07   0.155950E-05  -0.190509E-07   0.243233E-08
  1514   0.734290E+03  -0.164945E+02   0.155706E-05  -0.164945E+02   0.909492E+01  -0.169540E-07   0.155706E-05  -0.169540E-07   0.242939E-08
  1515   0.732411E+03  -0.158308E+02   0.155468E-05  -0.158308E+02   0.909168E+01  -0.148673E-07   0.155468E-05  -0.148673E-07   0.242645E-08
  1516   0.730491E+03  -0.151709E+02   0.155234E-05  -0.151709E+02   0.909140E+01  -0.127907E-07   0.155234E-05  -0.127907E-07   0.242352E-08
  1517   0.728531E+03  -0.145153E+02   0.155005E-05  -0.145153E+02   0.909406E+01  -0.107244E-07   0.155005E-05  -0.107244E-07   0.242059E-08
  1518   0.726532E+03  -0.138640E+02   0.154780E-05  -0.138640E+02   0.909962E+01  -0.866828E-08   0.154780E-05  -0.866828E-08   0.241767E-08
  1519   0.724495E+03  -0.132172E+02   0.154558E-05  -0.132172E+02   0.910811E+01  -0.662243E-08   0.154558E-05  -0.662243E-08   0.241475E-08
  1520   0.722419E+03  -0.125753E+02   0.154338E-05  -0.125753E+02   0.911944E+01  -0.458690E-08   0.154338E-05  -0.458690E-08   0.241184E-08
  1521   0.720305E+03  -0.119384E+02   0.154120E-05  -0.119384E+02   0.913364E+01  -0.256170E-08   0.154120E-05  -0.256170E-08   0.240893E-08
  1522   0.718154E+03  -0.113068E+02   0.153903E-05  -0.113068E+02   0.915075E+01  -0.546889E-09   0.153903E-05  -0.546889E-09   0.240602E-08
  1523   0.715966E+03  -0.106807E+02   0.153687E-05  -0.106807E+02   0.917059E+01   0.145751E-08   0.153687E-05   0.145751E-08   0.240313E-08
  1524   0.713741E+03  -0.100603E+02   0.153470E-05  -0.100603E+02   0.919320E+01   0.345146E-08   0.153470E-05   0.345146E-08   0.240024E-08
  1525   0.711482E+03  -0.944582E+01   0.153252E-05  -0.944582E+01   0.921854E+01   0.543492E-08   0.153252E-05   0.543492E-08   0.239735E-08
  1526   0.709187E+03  -0.883745E+01   0.153033E-05  -0.883745E+01   0.924665E+01   0.740786E-08   0.153033E-05   0.740786E-08   0.239447E-08
  1527   0.706858E+03  -0.823532E+01   0.152812E-05  -0.823532E+01   0.927751E+01   0.937025E-08   0.152812E-05   0.937025E-08   0.239159E-08
  1528   0.704495E+03  -0.763969E+01   0.152588E-05  -0.763969E+01   0.931099E+01   0.113220E-07   0.152588E-05   0.113220E-07   0.238872E-08
  1529   0.702099E+03  -0.705063E+01   0.152361E-05  -0.705063E+01   0.934715E+01   0.132632E-07   0.152361E-05   0.132632E-07   0.238585E-08
  1530   0.699670E+03  -0.646848E+01   0.152130E-05  -0.646848E+01   0.938595E+01   0.151937E-07   0.152130E-05   0.151937E-07   0.238299E-08
  1531   0.697209E+03  -0.589337E+01   0.151894E-05  -0.589337E+01   0.942735E+01   0.171135E-07   0.151894E-05   0.171135E-07   0.238013E-08
  1532   0.694715E+03  -0.532543E+01   0.151652E-05  -0.532543E+01   0.947139E+01   0.190226E-07   0.151652E-05   0.190226E-07   0.237728E-08
  1533   0.692191E+03  -0.476487E+01   0.151405E-05  -0.476487E+01   0.951789E+01   0.209209E-07   0.151405E-05   0.209209E-07   0.237443E-08
  1534   0.689635E+03  -0.421180E+01   0.151151E-05  -0.421180E+01   0.956697E+01   0.228083E-07   0.151151E-05   0.228083E-07   0.237159E-08
  1535   0.687049E+03  -0.366643E+01   0.150890E-05  -0.366643E+01   0.961859E+01   0.246850E-07   0.150890E-05   0.246850E-07   0.236875E-08
  1536   0.684434E+03  -0.312897E+01   0.150621E-05  -0.312897E+01   0.967264E+01   0.265508E-07   0.150621E-05   0.265508E-07   0.236591E-08
  1537   0.681788E+03  -0.259954E+01   0.150343E-05  -0.259954E+01   0.972909E+01   0.284056E-07   0.150343E-05   0.284056E-07   0.236309E-08
  1538   0.679113E+03  -0.207827E+01   0.150056E-05  -0.207827E+01   0.978805E+01   0.302495E-07   0.150056E-05   0.302495E-07   0.236026E-08
  1539   0.676410E+03  -0.156529E+01   0.149760E-05  -0.156529E+01   0.984934E+01   0.320824E-07   0.149760E-05   0.320824E-07   0.235745E-08
  1540   0.673679E+03  -0.106065E+01   0.149452E-05  -0.106065E+01   0.991308E+01   0.339043E-07   0.149452E-05   0.339043E-07   0.235463E-08
  1541   0.670919E+03  -0.564628E+00   0.149134E-05  -0.564628E+00   0.997915E+01   0.357152E-07   0.149134E-05   0.357152E-07   0.235182E-08
  1542   0.668134E+03  -0.772022E-01   0.148804E-05  -0.772022E-01   0.100476E+02   0.375149E-07   0.148804E-05   0.375149E-07   0.234902E-08
  1543   0.665322E+03   0.401424E+00   0.148461E-05   0.401424E+00   0.101183E+02   0.393036E-07   0.148461E-05   0.393036E-07   0.234622E-08
  1544   0.662484E+03   0.871198E+00   0.148105E-05   0.871198E+00   0.101914E+02   0.410810E-07   0.148105E-05   0.410810E-07   0.234343E-08
  1545   0.659619E+03   0.133199E+01   0.147736E-05   0.133199E+01   0.102667E+02   0.428473E-07   0.147736E-05   0.428473E-07   0.234064E-08
  1546   0.656730E+03   0.178368E+01   0.147352E-05   0.178368E+01   0.103442E+02   0.446023E-07   0.147352E-05   0.446023E-07   0.233785E-08
  1547   0.653817E+03   0.222612E+01   0.146954E-05   0.222612E+01   0.104240E+02   0.463461E-07   0.146954E-05   0.463461E-07   0.233507E-08
  1548   0.650878E+03   0.265928E+01   0.146539E-05   0.265928E+01   0.105061E+02   0.480786E-07   0.146539E-05   0.480786E-07   0.233230E-08
  1549   0.647916E+03   0.308302E+01   0.146108E-05   0.308302E+01   0.105903E+02   0.497997E-07   0.146108E-05   0.497997E-07   0.232953E-08
  1550   0.644929E+03   0.349722E+01   0.145661E-05   0.349722E+01   0.106767E+02   0.515094E-07   0.145661E-05   0.515094E-07   0.232676E-08
  1551   0.641919E+03   0.390181E+01   0.145196E-05   0.390181E+01   0.107652E+02   0.532077E-07   0.145196E-05   0.532077E-07   0.232400E-08
  1552   0.638887E+03   0.429668E+01   0.144714E-05   0.429668E+01   0.108557E+02   0.548945E-07   0.144714E-05   0.548945E-07   0.232124E-08
  1553   0.635833E+03   0.468186E+01   0.144215E-05   0.468186E+01   0.109483E+02   0.565697E-07   0.144215E-05   0.565697E-07   0.231849E-08
  1554   0.632759E+03   0.505714E+01   0.143700E-05   0.505714E+01   0.110428E+02   0.582331E-07   0.143700E-05   0.582331E-07   0.231575E-08
  1555   0.629666E+03   0.542255E+01   0.143169E-05   0.542255E+01   0.111391E+02   0.598846E-07   0.143169E-05   0.598846E-07   0.231300E-08
  1556   0.626555E+03   0.577797E+01   0.142623E-05   0.577797E+01   0.112373E+02   0.615241E-07   0.142623E-05   0.615241E-07   0.231027E-08
  1557   0.623427E+03   0.612343E+01   0.142062E-05   0.612343E+01   0.113372E+02   0.631515E-07   0.142062E-05   0.631515E-07   0.230753E-08
  1558   0.620283E+03   0.645879E+01   0.141486E-05   0.645879E+01   0.114386E+02   0.647667E-07   0.141486E-05   0.647667E-07   0.230480E-08
  1559   0.617126E+03   0.678409E+01   0.140897E-05   0.678409E+01   0.115417E+02   0.663695E-07   0.140897E-05   0.663695E-07   0.230208E-08
  1560   0.613954E+03   0.709913E+01   0.140294E-05   0.709913E+01   0.116463E+02   0.679599E-07   0.140294E-05   0.679599E-07   0.229936E-08
  1561   0.610769E+03   0.740408E+01   0.139679E-05   0.740408E+01   0.117523E+02   0.695377E-07   0.139679E-05   0.695377E-07   0.229665E-08
  1562   0.607573E+03   0.769875E+01   0.139050E-05   0.769875E+01   0.118596E+02   0.711028E-07   0.139050E-05   0.711028E-07   0.229394E-08
  1563   0.604366E+03   0.798316E+01   0.138410E-05   0.798316E+01   0.119683E+02   0.726551E-07   0.138410E-05   0.726551E-07   0.229123E-08
  1564   0.601151E+03   0.825726E+01   0.137758E-05   0.825726E+01   0.120783E+02   0.741945E-07   0.137758E-05   0.741945E-07   0.228853E-08
  1565   0.597926E+03   0.852108E+01   0.137095E-05   0.852108E+01   0.121894E+02   0.757208E-07   0.137095E-05   0.757208E-07   0.228584E-08
  1566   0.594695E+03   0.877449E+01   0.136421E-05   0.877449E+01   0.123016E+02   0.772340E-07   0.136421E-05   0.772340E-07   0.228314E-08
  1567   0.591456E+03   0.901752E+01   0.135736E-05   0.901752E+01   0.124149E+02   0.787339E-07   0.135736E-05   0.787339E-07   0.228046E-08
  1568   0.588211E+03   0.925005E+01   0.135042E-05   0.925005E+01   0.125292E+02   0.802205E-07   0.135042E-05   0.802205E-07   0.227778E-08
  1569   0.584963E+03   0.947218E+01   0.134339E-05   0.947218E+01   0.126443E+02   0.816935E-07   0.134339E-05   0.816935E-07   0.227510E-08
  1570   0.581709E+03   0.968385E+01   0.133627E-05   0.968385E+01   0.127603E+02   0.831529E-07   0.133627E-05   0.831529E-07   0.227242E-08
  1571   0.578454E+03   0.988498E+01   0.132906E-05   0.988498E+01   0.128771E+02   0.845986E-07   0.132906E-05   0.845986E-07   0.226976E-08
  1572   0.575196E+03   0.100756E+02   0.132177E-05   0.100756E+02   0.129946E+02   0.860304E-07   0.132177E-05   0.860304E-07   0.226709E-08
  1573   0.571936E+03   0.102556E+02   0.131441E-05   0.102556E+02   0.131128E+02   0.874482E-07   0.131441E-05   0.874482E-07   0.226443E-08
  1574   0.568677E+03   0.104251E+02   0.130698E-05   0.104251E+02   0.132316E+02   0.888520E-07   0.130698E-05   0.888520E-07   0.226178E-08
  1575   0.565418E+03   0.105841E+02   0.129948E-05   0.105841E+02   0.133509E+02   0.902415E-07   0.129948E-05   0.902415E-07   0.225913E-08
  1576   0.562159E+03   0.107326E+02   0.129192E-05   0.107326E+02   0.134708E+02   0.916167E-07   0.129192E-05   0.916167E-07   0.225648E-08
  1577   0.558904E+03   0.108706E+02   0.128430E-05   0.108706E+02   0.135912E+02   0.929775E-07   0.128430E-05   0.929775E-07   0.225384E-08
  1578   0.555651E+03   0.109981E+02   0.127663E-05   0.109981E+02   0.137120E+02   0.943238E-07   0.127663E-05   0.943238E-07   0.225120E-08
  1579   0.552403E+03   0.111152E+02   0.126891E-05   0.111152E+02   0.138331E+02   0.956553E-07   0.126891E-05   0.956553E-07   0.224857E-08
  1580   0.549159E+03   0.112217E+02   0.126115E-05   0.112217E+02   0.139546E+02   0.969721E-07   0.126115E-05   0.969721E-07   0.224594E-08
