#    L    TT             EE             BB             TE          
   781   0.216259E+04   0.263887E+02   0.742361E-01  -0.130228E+03
   782   0.216987E+04   0.261229E+02   0.743342E-01  -0.129966E+03
   783   0.217711E+04   0.258567E+02   0.744328E-01  -0.129669E+03
   784   0.218430E+04   0.255903E+02   0.745319E-01  -0.129341E+03
   785   0.219143E+04   0.253237E+02   0.746313E-01  -0.128979E+03
   786   0.219849E+04   0.250569E+02   0.747312E-01  -0.128583E+03
   787   0.220550E+04   0.247902E+02   0.748314E-01  -0.128155E+03
   788   0.221243E+04   0.245235E+02   0.749320E-01  -0.127692E+03
   789   0.221928E+04   0.242571E+02   0.750330E-01  -0.127197E+03
   790   0.222606E+04   0.239909E+02   0.751342E-01  -0.126667E+03
   791   0.223276E+04   0.237253E+02   0.752358E-01  -0.126107E+03
   792   0.223938E+04   0.234603E+02   0.753376E-01  -0.125514E+03
   793   0.224592E+04   0.231960E+02   0.754397E-01  -0.124890E+03
   794   0.225237E+04   0.229325E+02   0.755420E-01  -0.124235E+03
   795   0.225874E+04   0.226700E+02   0.756445E-01  -0.123550E+03
   796   0.226501E+04   0.224086E+02   0.757472E-01  -0.122835E+03
   797   0.227121E+04   0.221481E+02   0.758500E-01  -0.122090E+03
   798   0.227731E+04   0.218888E+02   0.759530E-01  -0.121314E+03
   799   0.228333E+04   0.216306E+02   0.760561E-01  -0.120509E+03
   800   0.228925E+04   0.213736E+02   0.761593E-01  -0.119673E+03
   801   0.229508E+04   0.211178E+02   0.762626E-01  -0.118807E+03
   802   0.230083E+04   0.208633E+02   0.763659E-01  -0.117912E+03
   803   0.230648E+04   0.206103E+02   0.764692E-01  -0.116987E+03
   804   0.231202E+04   0.203589E+02   0.765725E-01  -0.116034E+03
   805   0.231745E+04   0.201093E+02   0.766758E-01  -0.115052E+03
   806   0.232276E+04   0.198618E+02   0.767791E-01  -0.114043E+03
   807   0.232795E+04   0.196163E+02   0.768823E-01  -0.113004E+03
   808   0.233301E+04   0.193732E+02   0.769854E-01  -0.111940E+03
   809   0.233793E+04   0.191326E+02   0.770883E-01  -0.110849E+03
   810   0.234272E+04   0.188946E+02   0.771912E-01  -0.109731E+03
   811   0.234736E+04   0.186592E+02   0.772939E-01  -0.108589E+03
   812   0.235188E+04   0.184266E+02   0.773963E-01  -0.107421E+03
   813   0.235627E+04   0.181968E+02   0.774986E-01  -0.106230E+03
   814   0.236052E+04   0.179699E+02   0.776007E-01  -0.105016E+03
   815   0.236465E+04   0.177460E+02   0.777025E-01  -0.103780E+03
   816   0.236866E+04   0.175253E+02   0.778040E-01  -0.102521E+03
   817   0.237253E+04   0.173078E+02   0.779052E-01  -0.101241E+03
   818   0.237626E+04   0.170937E+02   0.780061E-01  -0.999400E+02
   819   0.237985E+04   0.168829E+02   0.781067E-01  -0.986174E+02
   820   0.238328E+04   0.166758E+02   0.782069E-01  -0.972739E+02
   821   0.238655E+04   0.164724E+02   0.783067E-01  -0.959096E+02
   822   0.238965E+04   0.162727E+02   0.784061E-01  -0.945245E+02
   823   0.239257E+04   0.160770E+02   0.785050E-01  -0.931190E+02
   824   0.239533E+04   0.158852E+02   0.786036E-01  -0.916938E+02
   825   0.239792E+04   0.156975E+02   0.787016E-01  -0.902500E+02
   826   0.240035E+04   0.155140E+02   0.787991E-01  -0.887886E+02
   827   0.240261E+04   0.153346E+02   0.788962E-01  -0.873104E+02
   828   0.240471E+04   0.151594E+02   0.789927E-01  -0.858164E+02
   829   0.240667E+04   0.149886E+02   0.790886E-01  -0.843075E+02
   830   0.240847E+04   0.148223E+02   0.791840E-01  -0.827845E+02
   831   0.241012E+04   0.146603E+02   0.792787E-01  -0.812478E+02
   832   0.241161E+04   0.145029E+02   0.793728E-01  -0.796974E+02
   833   0.241293E+04   0.143502E+02   0.794663E-01  -0.781335E+02
   834   0.241408E+04   0.142021E+02   0.795592E-01  -0.765561E+02
   835   0.241505E+04   0.140589E+02   0.796513E-01  -0.749655E+02
   836   0.241582E+04   0.139205E+02   0.797427E-01  -0.733617E+02
   837   0.241641E+04   0.137870E+02   0.798335E-01  -0.717451E+02
   838   0.241682E+04   0.136585E+02   0.799234E-01  -0.701162E+02
   839   0.241704E+04   0.135350E+02   0.800126E-01  -0.684758E+02
   840   0.241708E+04   0.134165E+02   0.801011E-01  -0.668246E+02
   841   0.241694E+04   0.133029E+02   0.801887E-01  -0.651636E+02
   842   0.241664E+04   0.131944E+02   0.802755E-01  -0.634933E+02
   843   0.241615E+04   0.130909E+02   0.803615E-01  -0.618146E+02
   844   0.241552E+04   0.129924E+02   0.804465E-01  -0.601283E+02
   845   0.241470E+04   0.128989E+02   0.805308E-01  -0.584346E+02
   846   0.241372E+04   0.128107E+02   0.806141E-01  -0.567339E+02
   847   0.241255E+04   0.127277E+02   0.806965E-01  -0.550266E+02
   848   0.241121E+04   0.126500E+02   0.807779E-01  -0.533130E+02
   849   0.240968E+04   0.125776E+02   0.808584E-01  -0.515935E+02
   850   0.240796E+04   0.125107E+02   0.809380E-01  -0.498684E+02
   851   0.240606E+04   0.124493E+02   0.810165E-01  -0.481380E+02
   852   0.240396E+04   0.123933E+02   0.810940E-01  -0.464030E+02
   853   0.240168E+04   0.123428E+02   0.811705E-01  -0.446640E+02
   854   0.239921E+04   0.122977E+02   0.812460E-01  -0.429217E+02
   855   0.239657E+04   0.122580E+02   0.813204E-01  -0.411768E+02
   856   0.239375E+04   0.122237E+02   0.813937E-01  -0.394299E+02
   857   0.239076E+04   0.121945E+02   0.814659E-01  -0.376816E+02
   858   0.238762E+04   0.121708E+02   0.815371E-01  -0.359326E+02
   859   0.238430E+04   0.121523E+02   0.816070E-01  -0.341841E+02
   860   0.238082E+04   0.121393E+02   0.816759E-01  -0.324368E+02
   861   0.237718E+04   0.121317E+02   0.817436E-01  -0.306919E+02
   862   0.237336E+04   0.121295E+02   0.818101E-01  -0.289504E+02
   863   0.236939E+04   0.121329E+02   0.818755E-01  -0.272132E+02
   864   0.236525E+04   0.121419E+02   0.819396E-01  -0.254815E+02
   865   0.236094E+04   0.121566E+02   0.820026E-01  -0.237560E+02
   866   0.235647E+04   0.121769E+02   0.820643E-01  -0.220374E+02
   867   0.235184E+04   0.122028E+02   0.821248E-01  -0.203256E+02
   868   0.234703E+04   0.122342E+02   0.821840E-01  -0.186213E+02
   869   0.234207E+04   0.122712E+02   0.822420E-01  -0.169246E+02
   870   0.233693E+04   0.123138E+02   0.822987E-01  -0.152359E+02
   871   0.233163E+04   0.123618E+02   0.823541E-01  -0.135555E+02
   872   0.232617E+04   0.124154E+02   0.824083E-01  -0.118837E+02
   873   0.232055E+04   0.124743E+02   0.824611E-01  -0.102212E+02
   874   0.231477E+04   0.125386E+02   0.825127E-01  -0.856869E+01
   875   0.230883E+04   0.126083E+02   0.825629E-01  -0.692691E+01
   876   0.230274E+04   0.126834E+02   0.826118E-01  -0.529646E+01
   877   0.229650E+04   0.127636E+02   0.826594E-01  -0.367824E+01
   878   0.229012E+04   0.128491E+02   0.827057E-01  -0.207276E+01
   879   0.228360E+04   0.129398E+02   0.827506E-01  -0.480827E+00
   880   0.227694E+04   0.130356E+02   0.827942E-01   0.109697E+01
   881   0.227014E+04   0.131366E+02   0.828364E-01   0.265996E+01
   882   0.226321E+04   0.132428E+02   0.828773E-01   0.420756E+01
   883   0.225613E+04   0.133540E+02   0.829168E-01   0.573903E+01
   884   0.224891E+04   0.134705E+02   0.829549E-01   0.725387E+01
   885   0.224156E+04   0.135921E+02   0.829917E-01   0.875132E+01
   886   0.223406E+04   0.137187E+02   0.830271E-01   0.102309E+02
   887   0.222643E+04   0.138505E+02   0.830612E-01   0.116922E+02
   888   0.221866E+04   0.139874E+02   0.830939E-01   0.131352E+02
   889   0.221075E+04   0.141292E+02   0.831252E-01   0.145597E+02
   890   0.220272E+04   0.142759E+02   0.831552E-01   0.159653E+02
   891   0.219455E+04   0.144276E+02   0.831838E-01   0.173521E+02
   892   0.218626E+04   0.145841E+02   0.832110E-01   0.187196E+02
   893   0.217784E+04   0.147455E+02   0.832368E-01   0.200678E+02
   894   0.216930E+04   0.149115E+02   0.832613E-01   0.213963E+02
   895   0.216062E+04   0.150822E+02   0.832845E-01   0.227048E+02
   896   0.215184E+04   0.152575E+02   0.833063E-01   0.239931E+02
   897   0.214293E+04   0.154373E+02   0.833267E-01   0.252610E+02
   898   0.213390E+04   0.156216E+02   0.833458E-01   0.265080E+02
   899   0.212476E+04   0.158103E+02   0.833635E-01   0.277339E+02
   900   0.211551E+04   0.160033E+02   0.833799E-01   0.289384E+02
   901   0.210615E+04   0.162005E+02   0.833949E-01   0.301213E+02
   902   0.209668E+04   0.164020E+02   0.834087E-01   0.312821E+02
   903   0.208712E+04   0.166075E+02   0.834210E-01   0.324202E+02
   904   0.207745E+04   0.168169E+02   0.834321E-01   0.335353E+02
   905   0.206769E+04   0.170302E+02   0.834419E-01   0.346269E+02
   906   0.205784E+04   0.172473E+02   0.834503E-01   0.356945E+02
   907   0.204791E+04   0.174680E+02   0.834575E-01   0.367377E+02
   908   0.203789E+04   0.176922E+02   0.834634E-01   0.377561E+02
   909   0.202780E+04   0.179200E+02   0.834679E-01   0.387494E+02
   910   0.201762E+04   0.181511E+02   0.834713E-01   0.397173E+02
   911   0.200738E+04   0.183854E+02   0.834733E-01   0.406596E+02
   912   0.199706E+04   0.186228E+02   0.834741E-01   0.415759E+02
   913   0.198669E+04   0.188634E+02   0.834736E-01   0.424660E+02
   914   0.197625E+04   0.191069E+02   0.834719E-01   0.433294E+02
   915   0.196574E+04   0.193533E+02   0.834689E-01   0.441661E+02
   916   0.195518E+04   0.196025E+02   0.834648E-01   0.449757E+02
   917   0.194457E+04   0.198542E+02   0.834594E-01   0.457579E+02
   918   0.193390E+04   0.201084E+02   0.834529E-01   0.465126E+02
   919   0.192318E+04   0.203651E+02   0.834451E-01   0.472395E+02
   920   0.191242E+04   0.206240E+02   0.834362E-01   0.479383E+02
   921   0.190161E+04   0.208851E+02   0.834261E-01   0.486089E+02
   922   0.189076E+04   0.211482E+02   0.834148E-01   0.492512E+02
   923   0.187988E+04   0.214134E+02   0.834024E-01   0.498651E+02
   924   0.186896E+04   0.216804E+02   0.833889E-01   0.504506E+02
   925   0.185802E+04   0.219491E+02   0.833743E-01   0.510076E+02
   926   0.184705E+04   0.222196E+02   0.833585E-01   0.515361E+02
   927   0.183605E+04   0.224915E+02   0.833417E-01   0.520361E+02
   928   0.182504E+04   0.227651E+02   0.833238E-01   0.525076E+02
   929   0.181401E+04   0.230399E+02   0.833048E-01   0.529504E+02
   930   0.180297E+04   0.233160E+02   0.832848E-01   0.533644E+02
   931   0.179191E+04   0.235933E+02   0.832638E-01   0.537495E+02
   932   0.178085E+04   0.238716E+02   0.832418E-01   0.541056E+02
   933   0.176978E+04   0.241510E+02   0.832187E-01   0.544327E+02
   934   0.175871E+04   0.244310E+02   0.831947E-01   0.547305E+02
   935   0.174764E+04   0.247119E+02   0.831697E-01   0.549990E+02
   936   0.173656E+04   0.249933E+02   0.831437E-01   0.552382E+02
   937   0.172549E+04   0.252753E+02   0.831168E-01   0.554481E+02
   938   0.171443E+04   0.255577E+02   0.830891E-01   0.556286E+02
   939   0.170338E+04   0.258406E+02   0.830604E-01   0.557799E+02
   940   0.169233E+04   0.261235E+02   0.830308E-01   0.559017E+02
   941   0.168130E+04   0.264068E+02   0.830003E-01   0.559942E+02
   942   0.167028E+04   0.266900E+02   0.829690E-01   0.560573E+02
   943   0.165928E+04   0.269733E+02   0.829369E-01   0.560912E+02
   944   0.164830E+04   0.272564E+02   0.829040E-01   0.560958E+02
   945   0.163735E+04   0.275395E+02   0.828703E-01   0.560713E+02
   946   0.162641E+04   0.278223E+02   0.828358E-01   0.560178E+02
   947   0.161551E+04   0.281047E+02   0.828006E-01   0.559353E+02
   948   0.160463E+04   0.283868E+02   0.827647E-01   0.558240E+02
   949   0.159378E+04   0.286685E+02   0.827280E-01   0.556838E+02
   950   0.158296E+04   0.289497E+02   0.826907E-01   0.555150E+02
   951   0.157218E+04   0.292302E+02   0.826527E-01   0.553175E+02
   952   0.156143E+04   0.295099E+02   0.826140E-01   0.550916E+02
   953   0.155073E+04   0.297888E+02   0.825748E-01   0.548376E+02
   954   0.154006E+04   0.300666E+02   0.825349E-01   0.545557E+02
   955   0.152944E+04   0.303432E+02   0.824944E-01   0.542463E+02
   956   0.151887E+04   0.306185E+02   0.824534E-01   0.539095E+02
   957   0.150835E+04   0.308923E+02   0.824119E-01   0.535457E+02
   958   0.149789E+04   0.311645E+02   0.823698E-01   0.531553E+02
   959   0.148748E+04   0.314351E+02   0.823273E-01   0.527389E+02
   960   0.147713E+04   0.317039E+02   0.822843E-01   0.522967E+02
   961   0.146685E+04   0.319708E+02   0.822408E-01   0.518291E+02
   962   0.145664E+04   0.322358E+02   0.821969E-01   0.513367E+02
   963   0.144650E+04   0.324987E+02   0.821526E-01   0.508199E+02
   964   0.143643E+04   0.327593E+02   0.821079E-01   0.502788E+02
   965   0.142643E+04   0.330177E+02   0.820629E-01   0.497138E+02
   966   0.141651E+04   0.332736E+02   0.820176E-01   0.491253E+02
   967   0.140667E+04   0.335270E+02   0.819719E-01   0.485137E+02
   968   0.139691E+04   0.337777E+02   0.819259E-01   0.478792E+02
   969   0.138724E+04   0.340256E+02   0.818797E-01   0.472221E+02
   970   0.137765E+04   0.342705E+02   0.818332E-01   0.465428E+02
   971   0.136815E+04   0.345125E+02   0.817865E-01   0.458416E+02
   972   0.135874E+04   0.347514E+02   0.817396E-01   0.451190E+02
   973   0.134942E+04   0.349870E+02   0.816925E-01   0.443753E+02
   974   0.134020E+04   0.352195E+02   0.816453E-01   0.436108E+02
   975   0.133107E+04   0.354485E+02   0.815979E-01   0.428262E+02
   976   0.132204E+04   0.356741E+02   0.815505E-01   0.420215E+02
   977   0.131311E+04   0.358961E+02   0.815029E-01   0.411973E+02
   978   0.130428E+04   0.361146E+02   0.814552E-01   0.403538E+02
   979   0.129555E+04   0.363295E+02   0.814075E-01   0.394916E+02
   980   0.128693E+04   0.365405E+02   0.813598E-01   0.386108E+02
   981   0.127841E+04   0.367478E+02   0.813121E-01   0.377118E+02
   982   0.127000E+04   0.369512E+02   0.812644E-01   0.367951E+02
   983   0.126170E+04   0.371507E+02   0.812167E-01   0.358608E+02
   984   0.125351E+04   0.373462E+02   0.811691E-01   0.349094E+02
   985   0.124543E+04   0.375376E+02   0.811215E-01   0.339411E+02
   986   0.123746E+04   0.377249E+02   0.810740E-01   0.329563E+02
   987   0.122961E+04   0.379079E+02   0.810267E-01   0.319551E+02
   988   0.122188E+04   0.380866E+02   0.809795E-01   0.309380E+02
   989   0.121426E+04   0.382610E+02   0.809324E-01   0.299050E+02
   990   0.120675E+04   0.384308E+02   0.808855E-01   0.288566E+02
   991   0.119937E+04   0.385961E+02   0.808388E-01   0.277930E+02
   992   0.119211E+04   0.387569E+02   0.807923E-01   0.267146E+02
   993   0.118496E+04   0.389129E+02   0.807460E-01   0.256217E+02
   994   0.117795E+04   0.390644E+02   0.807000E-01   0.245149E+02
   995   0.117105E+04   0.392112E+02   0.806543E-01   0.233944E+02
   996   0.116428E+04   0.393532E+02   0.806088E-01   0.222606E+02
   997   0.115763E+04   0.394905E+02   0.805636E-01   0.211140E+02
   998   0.115112E+04   0.396229E+02   0.805187E-01   0.199548E+02
   999   0.114472E+04   0.397505E+02   0.804742E-01   0.187837E+02
  1000   0.113846E+04   0.398732E+02   0.804300E-01   0.176009E+02
  1001   0.113231E+04   0.399909E+02   0.803861E-01   0.164071E+02
  1002   0.112631E+04   0.401036E+02   0.803427E-01   0.152029E+02
  1003   0.112042E+04   0.402112E+02   0.802996E-01   0.139893E+02
  1004   0.111466E+04   0.403136E+02   0.802570E-01   0.127670E+02
  1005   0.110902E+04   0.404108E+02   0.802148E-01   0.115368E+02
  1006   0.110351E+04   0.405027E+02   0.801730E-01   0.102992E+02
  1007   0.109812E+04   0.405895E+02   0.801317E-01   0.905460E+01
  1008   0.109286E+04   0.406713E+02   0.800909E-01   0.780335E+01
  1009   0.108773E+04   0.407481E+02   0.800506E-01   0.654598E+01
  1010   0.108272E+04   0.408202E+02   0.800107E-01   0.528289E+01
  1011   0.107784E+04   0.408873E+02   0.799714E-01   0.401455E+01
  1012   0.107309E+04   0.409496E+02   0.799326E-01   0.274128E+01
  1013   0.106845E+04   0.410071E+02   0.798944E-01   0.146362E+01
  1014   0.106395E+04   0.410596E+02   0.798567E-01   0.182253E+00
  1015   0.105957E+04   0.411069E+02   0.798196E-01  -0.110234E+01
  1016   0.105533E+04   0.411490E+02   0.797830E-01  -0.238963E+01
  1017   0.105122E+04   0.411856E+02   0.797471E-01  -0.367906E+01
  1018   0.104723E+04   0.412166E+02   0.797118E-01  -0.497003E+01
  1019   0.104337E+04   0.412421E+02   0.796771E-01  -0.626199E+01
  1020   0.103965E+04   0.412618E+02   0.796430E-01  -0.755411E+01
  1021   0.103605E+04   0.412761E+02   0.796096E-01  -0.884562E+01
  1022   0.103258E+04   0.412849E+02   0.795768E-01  -0.101358E+02
  1023   0.102923E+04   0.412883E+02   0.795447E-01  -0.114236E+02
  1024   0.102601E+04   0.412864E+02   0.795133E-01  -0.127085E+02
  1025   0.102290E+04   0.412794E+02   0.794826E-01  -0.139895E+02
  1026   0.101992E+04   0.412672E+02   0.794525E-01  -0.152659E+02
  1027   0.101705E+04   0.412499E+02   0.794232E-01  -0.165378E+02
  1028   0.101430E+04   0.412274E+02   0.793946E-01  -0.178049E+02
  1029   0.101168E+04   0.411997E+02   0.793667E-01  -0.190672E+02
  1030   0.100917E+04   0.411668E+02   0.793395E-01  -0.203247E+02
  1031   0.100680E+04   0.411287E+02   0.793131E-01  -0.215775E+02
  1032   0.100453E+04   0.410854E+02   0.792874E-01  -0.228253E+02
  1033   0.100240E+04   0.410368E+02   0.792625E-01  -0.240683E+02
  1034   0.100039E+04   0.409830E+02   0.792384E-01  -0.253056E+02
  1035   0.998503E+03   0.409240E+02   0.792150E-01  -0.265365E+02
  1036   0.996732E+03   0.408599E+02   0.791924E-01  -0.277604E+02
  1037   0.995069E+03   0.407907E+02   0.791706E-01  -0.289764E+02
  1038   0.993532E+03   0.407165E+02   0.791495E-01  -0.301839E+02
  1039   0.992107E+03   0.406374E+02   0.791293E-01  -0.313822E+02
  1040   0.990788E+03   0.405533E+02   0.791098E-01  -0.325706E+02
  1041   0.989584E+03   0.404644E+02   0.790911E-01  -0.337488E+02
  1042   0.988490E+03   0.403703E+02   0.790733E-01  -0.349166E+02
  1043   0.987500E+03   0.402712E+02   0.790562E-01  -0.360738E+02
  1044   0.986630E+03   0.401670E+02   0.790399E-01  -0.372208E+02
  1045   0.985868E+03   0.400576E+02   0.790245E-01  -0.383567E+02
  1046   0.985214E+03   0.399430E+02   0.790098E-01  -0.394823E+02
  1047   0.984671E+03   0.398230E+02   0.789960E-01  -0.405966E+02
  1048   0.984240E+03   0.396979E+02   0.789830E-01  -0.416995E+02
  1049   0.983917E+03   0.395677E+02   0.789707E-01  -0.427903E+02
  1050   0.983701E+03   0.394326E+02   0.789593E-01  -0.438703E+02
  1051   0.983588E+03   0.392927E+02   0.789487E-01  -0.449387E+02
  1052   0.983578E+03   0.391480E+02   0.789389E-01  -0.459943E+02
  1053   0.983671E+03   0.389990E+02   0.789299E-01  -0.470370E+02
  1054   0.983868E+03   0.388456E+02   0.789217E-01  -0.480663E+02
  1055   0.984154E+03   0.386880E+02   0.789143E-01  -0.490827E+02
  1056   0.984537E+03   0.385262E+02   0.789078E-01  -0.500852E+02
  1057   0.985009E+03   0.383603E+02   0.789020E-01  -0.510727E+02
  1058   0.985572E+03   0.381904E+02   0.788969E-01  -0.520463E+02
  1059   0.986217E+03   0.380165E+02   0.788927E-01  -0.530043E+02
  1060   0.986953E+03   0.378386E+02   0.788893E-01  -0.539463E+02
  1061   0.987773E+03   0.376570E+02   0.788866E-01  -0.548734E+02
  1062   0.988676E+03   0.374716E+02   0.788847E-01  -0.557833E+02
  1063   0.989657E+03   0.372825E+02   0.788835E-01  -0.566776E+02
  1064   0.990714E+03   0.370898E+02   0.788831E-01  -0.575547E+02
  1065   0.991842E+03   0.368937E+02   0.788835E-01  -0.584143E+02
  1066   0.993048E+03   0.366940E+02   0.788846E-01  -0.592573E+02
  1067   0.994317E+03   0.364910E+02   0.788865E-01  -0.600822E+02
  1068   0.995664E+03   0.362847E+02   0.788890E-01  -0.608893E+02
  1069   0.997069E+03   0.360753E+02   0.788923E-01  -0.616782E+02
  1070   0.998545E+03   0.358627E+02   0.788963E-01  -0.624486E+02
  1071   0.100008E+04   0.356472E+02   0.789011E-01  -0.632003E+02
  1072   0.100168E+04   0.354287E+02   0.789065E-01  -0.639335E+02
  1073   0.100333E+04   0.352075E+02   0.789126E-01  -0.646473E+02
  1074   0.100504E+04   0.349836E+02   0.789193E-01  -0.653421E+02
  1075   0.100680E+04   0.347571E+02   0.789268E-01  -0.660175E+02
  1076   0.100862E+04   0.345280E+02   0.789349E-01  -0.666725E+02
  1077   0.101048E+04   0.342965E+02   0.789436E-01  -0.673082E+02
  1078   0.101240E+04   0.340626E+02   0.789530E-01  -0.679243E+02
  1079   0.101435E+04   0.338265E+02   0.789630E-01  -0.685196E+02
  1080   0.101636E+04   0.335882E+02   0.789736E-01  -0.690955E+02
  1081   0.101841E+04   0.333478E+02   0.789848E-01  -0.696499E+02
  1082   0.102049E+04   0.331053E+02   0.789967E-01  -0.701842E+02
  1083   0.102262E+04   0.328609E+02   0.790091E-01  -0.706979E+02
  1084   0.102479E+04   0.326146E+02   0.790220E-01  -0.711907E+02
  1085   0.102699E+04   0.323665E+02   0.790356E-01  -0.716630E+02
  1086   0.102922E+04   0.321167E+02   0.790496E-01  -0.721130E+02
  1087   0.103149E+04   0.318651E+02   0.790642E-01  -0.725426E+02
  1088   0.103379E+04   0.316120E+02   0.790794E-01  -0.729507E+02
  1089   0.103611E+04   0.313573E+02   0.790950E-01  -0.733370E+02
  1090   0.103846E+04   0.311012E+02   0.791111E-01  -0.737018E+02
  1091   0.104084E+04   0.308437E+02   0.791278E-01  -0.740455E+02
  1092   0.104323E+04   0.305848E+02   0.791448E-01  -0.743671E+02
  1093   0.104566E+04   0.303248E+02   0.791624E-01  -0.746678E+02
  1094   0.104810E+04   0.300636E+02   0.791804E-01  -0.749463E+02
  1095   0.105056E+04   0.298013E+02   0.791988E-01  -0.752039E+02
  1096   0.105304E+04   0.295381E+02   0.792176E-01  -0.754394E+02
  1097   0.105555E+04   0.292739E+02   0.792368E-01  -0.756533E+02
  1098   0.105807E+04   0.290088E+02   0.792564E-01  -0.758460E+02
  1099   0.106060E+04   0.287430E+02   0.792764E-01  -0.760170E+02
  1100   0.106315E+04   0.284763E+02   0.792967E-01  -0.761668E+02
  1101   0.106571E+04   0.282089E+02   0.793174E-01  -0.762944E+02
  1102   0.106828E+04   0.279409E+02   0.793384E-01  -0.764008E+02
  1103   0.107085E+04   0.276724E+02   0.793597E-01  -0.764853E+02
  1104   0.107344E+04   0.274036E+02   0.793813E-01  -0.765488E+02
  1105   0.107603E+04   0.271346E+02   0.794032E-01  -0.765914E+02
  1106   0.107861E+04   0.268654E+02   0.794253E-01  -0.766130E+02
  1107   0.108120E+04   0.265963E+02   0.794477E-01  -0.766138E+02
  1108   0.108377E+04   0.263272E+02   0.794703E-01  -0.765942E+02
  1109   0.108635E+04   0.260586E+02   0.794932E-01  -0.765542E+02
  1110   0.108892E+04   0.257902E+02   0.795162E-01  -0.764941E+02
  1111   0.109147E+04   0.255225E+02   0.795394E-01  -0.764140E+02
  1112   0.109401E+04   0.252552E+02   0.795628E-01  -0.763140E+02
  1113   0.109654E+04   0.249888E+02   0.795863E-01  -0.761945E+02
  1114   0.109906E+04   0.247232E+02   0.796100E-01  -0.760556E+02
  1115   0.110155E+04   0.244585E+02   0.796338E-01  -0.758975E+02
  1116   0.110403E+04   0.241950E+02   0.796577E-01  -0.757204E+02
  1117   0.110648E+04   0.239325E+02   0.796816E-01  -0.755245E+02
  1118   0.110891E+04   0.236714E+02   0.797056E-01  -0.753100E+02
  1119   0.111131E+04   0.234116E+02   0.797297E-01  -0.750771E+02
  1120   0.111368E+04   0.231533E+02   0.797538E-01  -0.748259E+02
  1121   0.111603E+04   0.228965E+02   0.797779E-01  -0.745567E+02
  1122   0.111834E+04   0.226414E+02   0.798020E-01  -0.742697E+02
  1123   0.112061E+04   0.223879E+02   0.798260E-01  -0.739649E+02
  1124   0.112286E+04   0.221364E+02   0.798500E-01  -0.736428E+02
  1125   0.112507E+04   0.218868E+02   0.798740E-01  -0.733033E+02
  1126   0.112723E+04   0.216392E+02   0.798979E-01  -0.729469E+02
  1127   0.112936E+04   0.213936E+02   0.799217E-01  -0.725738E+02
  1128   0.113145E+04   0.211503E+02   0.799453E-01  -0.721843E+02
  1129   0.113349E+04   0.209093E+02   0.799689E-01  -0.717785E+02
  1130   0.113550E+04   0.206705E+02   0.799923E-01  -0.713568E+02
  1131   0.113745E+04   0.204342E+02   0.800155E-01  -0.709194E+02
  1132   0.113937E+04   0.202004E+02   0.800385E-01  -0.704664E+02
  1133   0.114124E+04   0.199692E+02   0.800614E-01  -0.699982E+02
  1134   0.114305E+04   0.197406E+02   0.800840E-01  -0.695148E+02
  1135   0.114482E+04   0.195147E+02   0.801064E-01  -0.690166E+02
  1136   0.114654E+04   0.192916E+02   0.801285E-01  -0.685035E+02
  1137   0.114821E+04   0.190713E+02   0.801503E-01  -0.679759E+02
  1138   0.114982E+04   0.188538E+02   0.801719E-01  -0.674340E+02
  1139   0.115139E+04   0.186393E+02   0.801932E-01  -0.668779E+02
  1140   0.115289E+04   0.184277E+02   0.802141E-01  -0.663079E+02
  1141   0.115434E+04   0.182192E+02   0.802347E-01  -0.657242E+02
  1142   0.115573E+04   0.180138E+02   0.802550E-01  -0.651270E+02
  1143   0.115707E+04   0.178115E+02   0.802749E-01  -0.645164E+02
  1144   0.115834E+04   0.176124E+02   0.802944E-01  -0.638929E+02
  1145   0.115955E+04   0.174166E+02   0.803135E-01  -0.632564E+02
  1146   0.116071E+04   0.172240E+02   0.803321E-01  -0.626074E+02
  1147   0.116181E+04   0.170348E+02   0.803504E-01  -0.619458E+02
  1148   0.116284E+04   0.168489E+02   0.803682E-01  -0.612718E+02
  1149   0.116380E+04   0.166664E+02   0.803855E-01  -0.605858E+02
  1150   0.116471E+04   0.164872E+02   0.804024E-01  -0.598878E+02
  1151   0.116555E+04   0.163116E+02   0.804188E-01  -0.591780E+02
  1152   0.116633E+04   0.161394E+02   0.804346E-01  -0.584569E+02
  1153   0.116704E+04   0.159708E+02   0.804500E-01  -0.577251E+02
  1154   0.116769E+04   0.158059E+02   0.804648E-01  -0.569829E+02
  1155   0.116827E+04   0.156445E+02   0.804790E-01  -0.562310E+02
  1156   0.116878E+04   0.154869E+02   0.804928E-01  -0.554698E+02
  1157   0.116923E+04   0.153330E+02   0.805059E-01  -0.546997E+02
  1158   0.116961E+04   0.151829E+02   0.805184E-01  -0.539214E+02
  1159   0.116993E+04   0.150367E+02   0.805304E-01  -0.531353E+02
  1160   0.117018E+04   0.148943E+02   0.805417E-01  -0.523418E+02
  1161   0.117036E+04   0.147559E+02   0.805524E-01  -0.515415E+02
  1162   0.117048E+04   0.146214E+02   0.805625E-01  -0.507346E+02
  1163   0.117053E+04   0.144909E+02   0.805720E-01  -0.499217E+02
  1164   0.117051E+04   0.143644E+02   0.805807E-01  -0.491033E+02
  1165   0.117042E+04   0.142420E+02   0.805888E-01  -0.482797E+02
  1166   0.117026E+04   0.141237E+02   0.805963E-01  -0.474514E+02
  1167   0.117004E+04   0.140095E+02   0.806030E-01  -0.466188E+02
