#    L    TT             EE             BB             TE             PP             TP             EP          
   427   0.171456E+04   0.221413E+02   0.000000E+00  -0.301100E+02   0.204260E-07   0.136742E-04   0.152503E-05
   428   0.171595E+04   0.220612E+02   0.000000E+00  -0.317876E+02   0.203604E-07   0.134206E-04   0.153662E-05
   429   0.171766E+04   0.219775E+02   0.000000E+00  -0.334445E+02   0.202951E-07   0.131687E-04   0.154797E-05
   430   0.171969E+04   0.218903E+02   0.000000E+00  -0.350800E+02   0.202300E-07   0.129185E-04   0.155905E-05
   431   0.172204E+04   0.217996E+02   0.000000E+00  -0.366938E+02   0.201652E-07   0.126703E-04   0.156983E-05
   432   0.172470E+04   0.217055E+02   0.000000E+00  -0.382853E+02   0.201008E-07   0.124239E-04   0.158029E-05
   433   0.172767E+04   0.216080E+02   0.000000E+00  -0.398538E+02   0.200366E-07   0.121796E-04   0.159041E-05
   434   0.173094E+04   0.215071E+02   0.000000E+00  -0.413989E+02   0.199727E-07   0.119374E-04   0.160015E-05
   435   0.173451E+04   0.214028E+02   0.000000E+00  -0.429199E+02   0.199091E-07   0.116974E-04   0.160949E-05
   436   0.173838E+04   0.212953E+02   0.000000E+00  -0.444164E+02   0.198457E-07   0.114596E-04   0.161840E-05
   437   0.174255E+04   0.211844E+02   0.000000E+00  -0.458879E+02   0.197827E-07   0.112241E-04   0.162685E-05
   438   0.174701E+04   0.210703E+02   0.000000E+00  -0.473338E+02   0.197199E-07   0.109910E-04   0.163483E-05
   439   0.175175E+04   0.209530E+02   0.000000E+00  -0.487535E+02   0.196574E-07   0.107605E-04   0.164229E-05
   440   0.175677E+04   0.208326E+02   0.000000E+00  -0.501468E+02   0.195952E-07   0.105324E-04   0.164922E-05
   441   0.176206E+04   0.207090E+02   0.000000E+00  -0.515132E+02   0.195333E-07   0.103071E-04   0.165559E-05
   442   0.176761E+04   0.205824E+02   0.000000E+00  -0.528523E+02   0.194716E-07   0.100844E-04   0.166137E-05
   443   0.177341E+04   0.204529E+02   0.000000E+00  -0.541636E+02   0.194102E-07   0.986461E-05   0.166654E-05
   444   0.177947E+04   0.203204E+02   0.000000E+00  -0.554468E+02   0.193491E-07   0.964765E-05   0.167106E-05
   445   0.178576E+04   0.201850E+02   0.000000E+00  -0.567014E+02   0.192882E-07   0.943366E-05   0.167492E-05
   446   0.179229E+04   0.200468E+02   0.000000E+00  -0.579271E+02   0.192277E-07   0.922271E-05   0.167808E-05
   447   0.179904E+04   0.199059E+02   0.000000E+00  -0.591238E+02   0.191673E-07   0.901487E-05   0.168052E-05
   448   0.180604E+04   0.197623E+02   0.000000E+00  -0.602912E+02   0.191073E-07   0.881024E-05   0.168221E-05
   449   0.181326E+04   0.196161E+02   0.000000E+00  -0.614290E+02   0.190475E-07   0.860888E-05   0.168313E-05
   450   0.182069E+04   0.194673E+02   0.000000E+00  -0.625372E+02   0.189880E-07   0.841087E-05   0.168325E-05
   451   0.182835E+04   0.193160E+02   0.000000E+00  -0.636153E+02   0.189287E-07   0.821628E-05   0.168254E-05
   452   0.183623E+04   0.191623E+02   0.000000E+00  -0.646630E+02   0.188697E-07   0.802510E-05   0.168103E-05
   453   0.184431E+04   0.190063E+02   0.000000E+00  -0.656799E+02   0.188109E-07   0.783728E-05   0.167873E-05
   454   0.185258E+04   0.188481E+02   0.000000E+00  -0.666655E+02   0.187524E-07   0.765281E-05   0.167565E-05
   455   0.186104E+04   0.186876E+02   0.000000E+00  -0.676193E+02   0.186942E-07   0.747164E-05   0.167183E-05
   456   0.186967E+04   0.185251E+02   0.000000E+00  -0.685411E+02   0.186362E-07   0.729374E-05   0.166728E-05
   457   0.187847E+04   0.183605E+02   0.000000E+00  -0.694302E+02   0.185785E-07   0.711909E-05   0.166201E-05
   458   0.188743E+04   0.181940E+02   0.000000E+00  -0.702863E+02   0.185210E-07   0.694765E-05   0.165606E-05
   459   0.189652E+04   0.180257E+02   0.000000E+00  -0.711090E+02   0.184638E-07   0.677939E-05   0.164943E-05
   460   0.190576E+04   0.178556E+02   0.000000E+00  -0.718983E+02   0.184068E-07   0.661428E-05   0.164215E-05
   461   0.191513E+04   0.176837E+02   0.000000E+00  -0.726531E+02   0.183500E-07   0.645228E-05   0.163423E-05
   462   0.192464E+04   0.175104E+02   0.000000E+00  -0.733755E+02   0.182935E-07   0.629337E-05   0.162571E-05
   463   0.193427E+04   0.173356E+02   0.000000E+00  -0.740637E+02   0.182373E-07   0.613751E-05   0.161658E-05
   464   0.194404E+04   0.171595E+02   0.000000E+00  -0.747181E+02   0.181813E-07   0.598467E-05   0.160688E-05
   465   0.195391E+04   0.169821E+02   0.000000E+00  -0.753386E+02   0.181255E-07   0.583481E-05   0.159663E-05
   466   0.196391E+04   0.168035E+02   0.000000E+00  -0.759257E+02   0.180700E-07   0.568792E-05   0.158584E-05
   467   0.197401E+04   0.166239E+02   0.000000E+00  -0.764782E+02   0.180147E-07   0.554395E-05   0.157453E-05
   468   0.198421E+04   0.164434E+02   0.000000E+00  -0.769968E+02   0.179597E-07   0.540287E-05   0.156273E-05
   469   0.199450E+04   0.162619E+02   0.000000E+00  -0.774812E+02   0.179049E-07   0.526465E-05   0.155045E-05
   470   0.200486E+04   0.160796E+02   0.000000E+00  -0.779311E+02   0.178503E-07   0.512926E-05   0.153771E-05
   471   0.201529E+04   0.158966E+02   0.000000E+00  -0.783456E+02   0.177960E-07   0.499667E-05   0.152453E-05
   472   0.202578E+04   0.157130E+02   0.000000E+00  -0.787258E+02   0.177419E-07   0.486684E-05   0.151093E-05
   473   0.203632E+04   0.155289E+02   0.000000E+00  -0.790701E+02   0.176880E-07   0.473975E-05   0.149693E-05
   474   0.204690E+04   0.153443E+02   0.000000E+00  -0.793804E+02   0.176344E-07   0.461536E-05   0.148255E-05
   475   0.205753E+04   0.151593E+02   0.000000E+00  -0.796551E+02   0.175810E-07   0.449364E-05   0.146781E-05
   476   0.206819E+04   0.149741E+02   0.000000E+00  -0.798945E+02   0.175278E-07   0.437456E-05   0.145273E-05
   477   0.207888E+04   0.147887E+02   0.000000E+00  -0.800991E+02   0.174749E-07   0.425808E-05   0.143733E-05
   478   0.208960E+04   0.146033E+02   0.000000E+00  -0.802688E+02   0.174222E-07   0.414418E-05   0.142162E-05
   479   0.210036E+04   0.144179E+02   0.000000E+00  -0.804044E+02   0.173697E-07   0.403282E-05   0.140563E-05
   480   0.211112E+04   0.142327E+02   0.000000E+00  -0.805049E+02   0.173174E-07   0.392397E-05   0.138938E-05
   481   0.212190E+04   0.140475E+02   0.000000E+00  -0.805709E+02   0.172654E-07   0.381760E-05   0.137288E-05
   482   0.213269E+04   0.138628E+02   0.000000E+00  -0.806024E+02   0.172135E-07   0.371368E-05   0.135616E-05
   483   0.214347E+04   0.136784E+02   0.000000E+00  -0.805995E+02   0.171619E-07   0.361217E-05   0.133923E-05
   484   0.215424E+04   0.134945E+02   0.000000E+00  -0.805624E+02   0.171105E-07   0.351305E-05   0.132212E-05
   485   0.216498E+04   0.133112E+02   0.000000E+00  -0.804912E+02   0.170594E-07   0.341627E-05   0.130484E-05
   486   0.217570E+04   0.131286E+02   0.000000E+00  -0.803859E+02   0.170084E-07   0.332182E-05   0.128741E-05
   487   0.218639E+04   0.129466E+02   0.000000E+00  -0.802467E+02   0.169577E-07   0.322966E-05   0.126986E-05
   488   0.219703E+04   0.127656E+02   0.000000E+00  -0.800738E+02   0.169072E-07   0.313975E-05   0.125219E-05
   489   0.220763E+04   0.125853E+02   0.000000E+00  -0.798676E+02   0.168568E-07   0.305206E-05   0.123444E-05
   490   0.221819E+04   0.124062E+02   0.000000E+00  -0.796281E+02   0.168067E-07   0.296657E-05   0.121662E-05
   491   0.222869E+04   0.122281E+02   0.000000E+00  -0.793558E+02   0.167569E-07   0.288324E-05   0.119875E-05
   492   0.223914E+04   0.120511E+02   0.000000E+00  -0.790507E+02   0.167072E-07   0.280204E-05   0.118085E-05
   493   0.224954E+04   0.118754E+02   0.000000E+00  -0.787133E+02   0.166577E-07   0.272293E-05   0.116293E-05
   494   0.225988E+04   0.117010E+02   0.000000E+00  -0.783437E+02   0.166084E-07   0.264589E-05   0.114503E-05
   495   0.227016E+04   0.115281E+02   0.000000E+00  -0.779423E+02   0.165594E-07   0.257089E-05   0.112715E-05
   496   0.228037E+04   0.113566E+02   0.000000E+00  -0.775092E+02   0.165105E-07   0.249788E-05   0.110933E-05
   497   0.229050E+04   0.111867E+02   0.000000E+00  -0.770449E+02   0.164618E-07   0.242685E-05   0.109156E-05
   498   0.230054E+04   0.110184E+02   0.000000E+00  -0.765495E+02   0.164134E-07   0.235775E-05   0.107389E-05
   499   0.231050E+04   0.108518E+02   0.000000E+00  -0.760235E+02   0.163651E-07   0.229056E-05   0.105632E-05
   500   0.232036E+04   0.106870E+02   0.000000E+00  -0.754670E+02   0.163171E-07   0.222524E-05   0.103887E-05
   501   0.233011E+04   0.105241E+02   0.000000E+00  -0.748805E+02   0.162692E-07   0.216177E-05   0.102157E-05
   502   0.233976E+04   0.103632E+02   0.000000E+00  -0.742644E+02   0.162216E-07   0.210013E-05   0.100441E-05
   503   0.234930E+04   0.102043E+02   0.000000E+00  -0.736191E+02   0.161741E-07   0.204029E-05   0.987381E-06
   504   0.235872E+04   0.100477E+02   0.000000E+00  -0.729455E+02   0.161268E-07   0.198224E-05   0.970492E-06
   505   0.236802E+04   0.989335E+01   0.000000E+00  -0.722439E+02   0.160798E-07   0.192597E-05   0.953734E-06
   506   0.237720E+04   0.974140E+01   0.000000E+00  -0.715150E+02   0.160329E-07   0.187146E-05   0.937105E-06
   507   0.238625E+04   0.959199E+01   0.000000E+00  -0.707591E+02   0.159862E-07   0.181868E-05   0.920602E-06
   508   0.239517E+04   0.944522E+01   0.000000E+00  -0.699770E+02   0.159397E-07   0.176763E-05   0.904221E-06
   509   0.240395E+04   0.930118E+01   0.000000E+00  -0.691692E+02   0.158934E-07   0.171829E-05   0.887959E-06
   510   0.241261E+04   0.915996E+01   0.000000E+00  -0.683362E+02   0.158473E-07   0.167063E-05   0.871813E-06
   511   0.242111E+04   0.902165E+01   0.000000E+00  -0.674786E+02   0.158013E-07   0.162465E-05   0.855781E-06
   512   0.242947E+04   0.888635E+01   0.000000E+00  -0.665970E+02   0.157556E-07   0.158032E-05   0.839857E-06
   513   0.243767E+04   0.875414E+01   0.000000E+00  -0.656919E+02   0.157101E-07   0.153762E-05   0.824040E-06
   514   0.244572E+04   0.862513E+01   0.000000E+00  -0.647638E+02   0.156647E-07   0.149655E-05   0.808327E-06
   515   0.245360E+04   0.849940E+01   0.000000E+00  -0.638133E+02   0.156195E-07   0.145708E-05   0.792713E-06
   516   0.246133E+04   0.837704E+01   0.000000E+00  -0.628411E+02   0.155745E-07   0.141920E-05   0.777197E-06
   517   0.246888E+04   0.825811E+01   0.000000E+00  -0.618478E+02   0.155297E-07   0.138289E-05   0.761774E-06
   518   0.247626E+04   0.814273E+01   0.000000E+00  -0.608338E+02   0.154851E-07   0.134812E-05   0.746442E-06
   519   0.248346E+04   0.803097E+01   0.000000E+00  -0.597999E+02   0.154407E-07   0.131490E-05   0.731198E-06
   520   0.249046E+04   0.792289E+01   0.000000E+00  -0.587466E+02   0.153964E-07   0.128319E-05   0.716037E-06
   521   0.249728E+04   0.781860E+01   0.000000E+00  -0.576746E+02   0.153524E-07   0.125298E-05   0.700958E-06
   522   0.250391E+04   0.771817E+01   0.000000E+00  -0.565844E+02   0.153085E-07   0.122426E-05   0.685957E-06
   523   0.251033E+04   0.762167E+01   0.000000E+00  -0.554766E+02   0.152648E-07   0.119700E-05   0.671030E-06
   524   0.251656E+04   0.752916E+01   0.000000E+00  -0.543519E+02   0.152213E-07   0.117120E-05   0.656175E-06
   525   0.252258E+04   0.744070E+01   0.000000E+00  -0.532108E+02   0.151779E-07   0.114682E-05   0.641389E-06
   526   0.252841E+04   0.735636E+01   0.000000E+00  -0.520540E+02   0.151347E-07   0.112386E-05   0.626667E-06
   527   0.253403E+04   0.727620E+01   0.000000E+00  -0.508820E+02   0.150917E-07   0.110230E-05   0.612008E-06
   528   0.253945E+04   0.720029E+01   0.000000E+00  -0.496955E+02   0.150489E-07   0.108212E-05   0.597408E-06
   529   0.254466E+04   0.712867E+01   0.000000E+00  -0.484950E+02   0.150063E-07   0.106331E-05   0.582863E-06
   530   0.254966E+04   0.706141E+01   0.000000E+00  -0.472814E+02   0.149638E-07   0.104584E-05   0.568371E-06
   531   0.255445E+04   0.699856E+01   0.000000E+00  -0.460551E+02   0.149215E-07   0.102971E-05   0.553928E-06
   532   0.255903E+04   0.694016E+01   0.000000E+00  -0.448169E+02   0.148794E-07   0.101488E-05   0.539532E-06
   533   0.256339E+04   0.688628E+01   0.000000E+00  -0.435675E+02   0.148375E-07   0.100135E-05   0.525178E-06
   534   0.256753E+04   0.683694E+01   0.000000E+00  -0.423075E+02   0.147957E-07   0.989106E-06   0.510865E-06
   535   0.257146E+04   0.679222E+01   0.000000E+00  -0.410375E+02   0.147541E-07   0.978119E-06   0.496588E-06
   536   0.257516E+04   0.675215E+01   0.000000E+00  -0.397583E+02   0.147127E-07   0.968377E-06   0.482344E-06
   537   0.257864E+04   0.671677E+01   0.000000E+00  -0.384705E+02   0.146714E-07   0.959862E-06   0.468131E-06
   538   0.258190E+04   0.668613E+01   0.000000E+00  -0.371746E+02   0.146303E-07   0.952559E-06   0.453946E-06
   539   0.258494E+04   0.666023E+01   0.000000E+00  -0.358714E+02   0.145894E-07   0.946449E-06   0.439784E-06
   540   0.258775E+04   0.663913E+01   0.000000E+00  -0.345613E+02   0.145486E-07   0.941515E-06   0.425643E-06
   541   0.259033E+04   0.662286E+01   0.000000E+00  -0.332451E+02   0.145080E-07   0.937742E-06   0.411519E-06
   542   0.259270E+04   0.661145E+01   0.000000E+00  -0.319234E+02   0.144676E-07   0.935110E-06   0.397410E-06
   543   0.259483E+04   0.660492E+01   0.000000E+00  -0.305967E+02   0.144274E-07   0.933604E-06   0.383313E-06
   544   0.259674E+04   0.660331E+01   0.000000E+00  -0.292657E+02   0.143873E-07   0.933206E-06   0.369223E-06
   545   0.259842E+04   0.660661E+01   0.000000E+00  -0.279308E+02   0.143473E-07   0.933900E-06   0.355139E-06
   546   0.259987E+04   0.661486E+01   0.000000E+00  -0.265927E+02   0.143076E-07   0.935667E-06   0.341056E-06
   547   0.260110E+04   0.662806E+01   0.000000E+00  -0.252519E+02   0.142680E-07   0.938492E-06   0.326972E-06
   548   0.260210E+04   0.664616E+01   0.000000E+00  -0.239090E+02   0.142285E-07   0.942356E-06   0.312884E-06
   549   0.260286E+04   0.666935E+01   0.000000E+00  -0.225645E+02   0.141892E-07   0.947244E-06   0.298788E-06
   550   0.260340E+04   0.669743E+01   0.000000E+00  -0.212190E+02   0.141501E-07   0.953138E-06   0.284681E-06
   551   0.260371E+04   0.673057E+01   0.000000E+00  -0.198732E+02   0.141111E-07   0.960021E-06   0.270560E-06
   552   0.260379E+04   0.676868E+01   0.000000E+00  -0.185277E+02   0.140723E-07   0.967883E-06   0.256428E-06
   553   0.260365E+04   0.681180E+01   0.000000E+00  -0.171837E+02   0.140337E-07   0.976712E-06   0.242285E-06
   554   0.260329E+04   0.685997E+01   0.000000E+00  -0.158418E+02   0.139952E-07   0.986499E-06   0.228135E-06
   555   0.260271E+04   0.691316E+01   0.000000E+00  -0.145031E+02   0.139568E-07   0.997231E-06   0.213978E-06
   556   0.260190E+04   0.697142E+01   0.000000E+00  -0.131683E+02   0.139187E-07   0.100890E-05   0.199817E-06
   557   0.260088E+04   0.703472E+01   0.000000E+00  -0.118383E+02   0.138806E-07   0.102149E-05   0.185653E-06
   558   0.259963E+04   0.710310E+01   0.000000E+00  -0.105140E+02   0.138428E-07   0.103500E-05   0.171490E-06
   559   0.259818E+04   0.717654E+01   0.000000E+00  -0.919614E+01   0.138050E-07   0.104941E-05   0.157328E-06
   560   0.259650E+04   0.725507E+01   0.000000E+00  -0.788549E+01   0.137675E-07   0.106472E-05   0.143169E-06
   561   0.259461E+04   0.733860E+01   0.000000E+00  -0.658289E+01   0.137301E-07   0.108090E-05   0.129016E-06
   562   0.259251E+04   0.742725E+01   0.000000E+00  -0.528896E+01   0.136928E-07   0.109796E-05   0.114871E-06
   563   0.259019E+04   0.752091E+01   0.000000E+00  -0.400467E+01   0.136557E-07   0.111588E-05   0.100735E-06
   564   0.258767E+04   0.761962E+01   0.000000E+00  -0.273071E+01   0.136187E-07   0.113465E-05   0.866101E-07
   565   0.258493E+04   0.772336E+01   0.000000E+00  -0.146776E+01   0.135819E-07   0.115426E-05   0.724989E-07
   566   0.258199E+04   0.783217E+01   0.000000E+00  -0.216511E+00   0.135452E-07   0.117470E-05   0.584030E-07
   567   0.257884E+04   0.794587E+01   0.000000E+00   0.102221E+01   0.135087E-07   0.119596E-05   0.443245E-07
   568   0.257549E+04   0.806459E+01   0.000000E+00   0.224780E+01   0.134724E-07   0.121803E-05   0.302651E-07
   569   0.257193E+04   0.818829E+01   0.000000E+00   0.345956E+01   0.134361E-07   0.124090E-05   0.162270E-07
   570   0.256817E+04   0.831687E+01   0.000000E+00   0.465682E+01   0.134001E-07   0.126455E-05   0.221210E-08
   571   0.256420E+04   0.845037E+01   0.000000E+00   0.583882E+01   0.133641E-07   0.128897E-05  -0.117777E-07
   572   0.256004E+04   0.858869E+01   0.000000E+00   0.700509E+01   0.133283E-07   0.131417E-05  -0.257404E-07
   573   0.255569E+04   0.873188E+01   0.000000E+00   0.815489E+01   0.132927E-07   0.134011E-05  -0.396741E-07
   574   0.255114E+04   0.887991E+01   0.000000E+00   0.928774E+01   0.132572E-07   0.136681E-05  -0.535768E-07
   575   0.254641E+04   0.903267E+01   0.000000E+00   0.104031E+02   0.132219E-07   0.139423E-05  -0.674465E-07
   576   0.254149E+04   0.919021E+01   0.000000E+00   0.115004E+02   0.131866E-07   0.142238E-05  -0.812813E-07
   577   0.253640E+04   0.935242E+01   0.000000E+00   0.125790E+02   0.131516E-07   0.145124E-05  -0.950792E-07
   578   0.253113E+04   0.951927E+01   0.000000E+00   0.136383E+02   0.131167E-07   0.148081E-05  -0.108838E-06
   579   0.252568E+04   0.969082E+01   0.000000E+00   0.146779E+02   0.130819E-07   0.151106E-05  -0.122557E-06
   580   0.252006E+04   0.986687E+01   0.000000E+00   0.156972E+02   0.130472E-07   0.154200E-05  -0.136232E-06
   581   0.251428E+04   0.100475E+02   0.000000E+00   0.166956E+02   0.130127E-07   0.157360E-05  -0.149863E-06
   582   0.250833E+04   0.102325E+02   0.000000E+00   0.176726E+02   0.129783E-07   0.160586E-05  -0.163447E-06
   583   0.250221E+04   0.104220E+02   0.000000E+00   0.186276E+02   0.129441E-07   0.163878E-05  -0.176983E-06
   584   0.249594E+04   0.106160E+02   0.000000E+00   0.195602E+02   0.129100E-07   0.167233E-05  -0.190468E-06
   585   0.248952E+04   0.108142E+02   0.000000E+00   0.204697E+02   0.128761E-07   0.170651E-05  -0.203900E-06
   586   0.248293E+04   0.110167E+02   0.000000E+00   0.213558E+02   0.128422E-07   0.174130E-05  -0.217278E-06
   587   0.247620E+04   0.112234E+02   0.000000E+00   0.222180E+02   0.128085E-07   0.177670E-05  -0.230600E-06
   588   0.246933E+04   0.114343E+02   0.000000E+00   0.230560E+02   0.127750E-07   0.181270E-05  -0.243863E-06
   589   0.246230E+04   0.116492E+02   0.000000E+00   0.238693E+02   0.127416E-07   0.184928E-05  -0.257065E-06
   590   0.245514E+04   0.118683E+02   0.000000E+00   0.246575E+02   0.127083E-07   0.188643E-05  -0.270206E-06
   591   0.244785E+04   0.120913E+02   0.000000E+00   0.254202E+02   0.126751E-07   0.192415E-05  -0.283282E-06
   592   0.244041E+04   0.123182E+02   0.000000E+00   0.261569E+02   0.126421E-07   0.196243E-05  -0.296291E-06
   593   0.243285E+04   0.125490E+02   0.000000E+00   0.268675E+02   0.126092E-07   0.200124E-05  -0.309233E-06
   594   0.242515E+04   0.127835E+02   0.000000E+00   0.275515E+02   0.125765E-07   0.204059E-05  -0.322105E-06
   595   0.241733E+04   0.130218E+02   0.000000E+00   0.282087E+02   0.125438E-07   0.208045E-05  -0.334904E-06
   596   0.240940E+04   0.132637E+02   0.000000E+00   0.288387E+02   0.125113E-07   0.212083E-05  -0.347629E-06
   597   0.240133E+04   0.135093E+02   0.000000E+00   0.294412E+02   0.124790E-07   0.216171E-05  -0.360278E-06
   598   0.239316E+04   0.137582E+02   0.000000E+00   0.300160E+02   0.124467E-07   0.220308E-05  -0.372850E-06
   599   0.238486E+04   0.140107E+02   0.000000E+00   0.305627E+02   0.124146E-07   0.224492E-05  -0.385341E-06
   600   0.237646E+04   0.142665E+02   0.000000E+00   0.310812E+02   0.123826E-07   0.228724E-05  -0.397750E-06
   601   0.236796E+04   0.145256E+02   0.000000E+00   0.315712E+02   0.123508E-07   0.233001E-05  -0.410076E-06
   602   0.235934E+04   0.147879E+02   0.000000E+00   0.320326E+02   0.123190E-07   0.237323E-05  -0.422317E-06
   603   0.235064E+04   0.150532E+02   0.000000E+00   0.324648E+02   0.122874E-07   0.241689E-05  -0.434473E-06
   604   0.234184E+04   0.153215E+02   0.000000E+00   0.328676E+02   0.122559E-07   0.246099E-05  -0.446542E-06
   605   0.233295E+04   0.155927E+02   0.000000E+00   0.332408E+02   0.122245E-07   0.250551E-05  -0.458525E-06
   606   0.232398E+04   0.158666E+02   0.000000E+00   0.335839E+02   0.121933E-07   0.255046E-05  -0.470420E-06
   607   0.231493E+04   0.161432E+02   0.000000E+00   0.338967E+02   0.121622E-07   0.259581E-05  -0.482226E-06
   608   0.230581E+04   0.164222E+02   0.000000E+00   0.341789E+02   0.121312E-07   0.264157E-05  -0.493943E-06
   609   0.229663E+04   0.167037E+02   0.000000E+00   0.344304E+02   0.121003E-07   0.268772E-05  -0.505569E-06
   610   0.228738E+04   0.169875E+02   0.000000E+00   0.346508E+02   0.120696E-07   0.273426E-05  -0.517105E-06
   611   0.227809E+04   0.172733E+02   0.000000E+00   0.348399E+02   0.120389E-07   0.278118E-05  -0.528550E-06
   612   0.226873E+04   0.175612E+02   0.000000E+00   0.349975E+02   0.120084E-07   0.282847E-05  -0.539902E-06
   613   0.225932E+04   0.178511E+02   0.000000E+00   0.351233E+02   0.119780E-07   0.287613E-05  -0.551160E-06
   614   0.224989E+04   0.181427E+02   0.000000E+00   0.352172E+02   0.119478E-07   0.292415E-05  -0.562325E-06
   615   0.224040E+04   0.184360E+02   0.000000E+00   0.352792E+02   0.119176E-07   0.297251E-05  -0.573394E-06
   616   0.223089E+04   0.187309E+02   0.000000E+00   0.353094E+02   0.118876E-07   0.302122E-05  -0.584369E-06
   617   0.222136E+04   0.190274E+02   0.000000E+00   0.353074E+02   0.118577E-07   0.307025E-05  -0.595247E-06
   618   0.221180E+04   0.193253E+02   0.000000E+00   0.352734E+02   0.118279E-07   0.311962E-05  -0.606027E-06
   619   0.220223E+04   0.196244E+02   0.000000E+00   0.352072E+02   0.117982E-07   0.316930E-05  -0.616710E-06
   620   0.219264E+04   0.199247E+02   0.000000E+00   0.351088E+02   0.117686E-07   0.321930E-05  -0.627295E-06
   621   0.218306E+04   0.202262E+02   0.000000E+00   0.349782E+02   0.117391E-07   0.326959E-05  -0.637779E-06
   622   0.217347E+04   0.205285E+02   0.000000E+00   0.348154E+02   0.117098E-07   0.332019E-05  -0.648164E-06
   623   0.216388E+04   0.208318E+02   0.000000E+00   0.346203E+02   0.116806E-07   0.337107E-05  -0.658447E-06
   624   0.215431E+04   0.211358E+02   0.000000E+00   0.343928E+02   0.116515E-07   0.342223E-05  -0.668629E-06
   625   0.214474E+04   0.214404E+02   0.000000E+00   0.341329E+02   0.116225E-07   0.347366E-05  -0.678708E-06
   626   0.213519E+04   0.217455E+02   0.000000E+00   0.338406E+02   0.115936E-07   0.352535E-05  -0.688684E-06
   627   0.212566E+04   0.220509E+02   0.000000E+00   0.335159E+02   0.115648E-07   0.357731E-05  -0.698556E-06
   628   0.211616E+04   0.223566E+02   0.000000E+00   0.331588E+02   0.115362E-07   0.362951E-05  -0.708323E-06
   629   0.210669E+04   0.226624E+02   0.000000E+00   0.327695E+02   0.115076E-07   0.368195E-05  -0.717984E-06
   630   0.209725E+04   0.229684E+02   0.000000E+00   0.323479E+02   0.114792E-07   0.373463E-05  -0.727538E-06
   631   0.208784E+04   0.232741E+02   0.000000E+00   0.318943E+02   0.114508E-07   0.378753E-05  -0.736986E-06
   632   0.207847E+04   0.235798E+02   0.000000E+00   0.314087E+02   0.114226E-07   0.384065E-05  -0.746325E-06
   633   0.206916E+04   0.238852E+02   0.000000E+00   0.308911E+02   0.113945E-07   0.389398E-05  -0.755555E-06
   634   0.205989E+04   0.241901E+02   0.000000E+00   0.303418E+02   0.113665E-07   0.394751E-05  -0.764676E-06
   635   0.205067E+04   0.244946E+02   0.000000E+00   0.297608E+02   0.113386E-07   0.400124E-05  -0.773687E-06
   636   0.204151E+04   0.247984E+02   0.000000E+00   0.291484E+02   0.113108E-07   0.405515E-05  -0.782586E-06
   637   0.203241E+04   0.251016E+02   0.000000E+00   0.285047E+02   0.112832E-07   0.410925E-05  -0.791374E-06
   638   0.202338E+04   0.254040E+02   0.000000E+00   0.278299E+02   0.112556E-07   0.416351E-05  -0.800048E-06
   639   0.201441E+04   0.257055E+02   0.000000E+00   0.271241E+02   0.112281E-07   0.421794E-05  -0.808610E-06
   640   0.200551E+04   0.260060E+02   0.000000E+00   0.263876E+02   0.112008E-07   0.427253E-05  -0.817057E-06
   641   0.199669E+04   0.263054E+02   0.000000E+00   0.256205E+02   0.111735E-07   0.432726E-05  -0.825389E-06
   642   0.198794E+04   0.266036E+02   0.000000E+00   0.248231E+02   0.111464E-07   0.438214E-05  -0.833605E-06
   643   0.197928E+04   0.269005E+02   0.000000E+00   0.239957E+02   0.111193E-07   0.443715E-05  -0.841704E-06
   644   0.197069E+04   0.271960E+02   0.000000E+00   0.231385E+02   0.110924E-07   0.449228E-05  -0.849686E-06
   645   0.196220E+04   0.274900E+02   0.000000E+00   0.222517E+02   0.110655E-07   0.454753E-05  -0.857550E-06
   646   0.195379E+04   0.277823E+02   0.000000E+00   0.213357E+02   0.110388E-07   0.460289E-05  -0.865295E-06
   647   0.194548E+04   0.280730E+02   0.000000E+00   0.203908E+02   0.110122E-07   0.465835E-05  -0.872920E-06
   648   0.193726E+04   0.283618E+02   0.000000E+00   0.194171E+02   0.109856E-07   0.471391E-05  -0.880425E-06
   649   0.192913E+04   0.286487E+02   0.000000E+00   0.184152E+02   0.109592E-07   0.476956E-05  -0.887809E-06
   650   0.192111E+04   0.289336E+02   0.000000E+00   0.173851E+02   0.109329E-07   0.482528E-05  -0.895070E-06
   651   0.191319E+04   0.292166E+02   0.000000E+00   0.163274E+02   0.109066E-07   0.488107E-05  -0.902209E-06
   652   0.190537E+04   0.294974E+02   0.000000E+00   0.152425E+02   0.108805E-07   0.493693E-05  -0.909224E-06
   653   0.189766E+04   0.297761E+02   0.000000E+00   0.141309E+02   0.108545E-07   0.499283E-05  -0.916117E-06
   654   0.189008E+04   0.300524E+02   0.000000E+00   0.129930E+02   0.108285E-07   0.504876E-05  -0.922886E-06
   655   0.188261E+04   0.303262E+02   0.000000E+00   0.118295E+02   0.108027E-07   0.510471E-05  -0.929531E-06
   656   0.187526E+04   0.305974E+02   0.000000E+00   0.106409E+02   0.107770E-07   0.516067E-05  -0.936052E-06
   657   0.186804E+04   0.308660E+02   0.000000E+00   0.942762E+01   0.107513E-07   0.521663E-05  -0.942449E-06
   658   0.186095E+04   0.311318E+02   0.000000E+00   0.819042E+01   0.107258E-07   0.527257E-05  -0.948722E-06
