#    L    TT             EE             BB             TE             PP             TP             EP          
  1292   0.763566E+03   0.259317E+02   0.000000E+00   0.512812E+01   0.323777E-08   0.858151E-06  -0.251247E-06
  1293   0.759843E+03   0.261033E+02   0.000000E+00   0.465112E+01   0.323327E-08   0.869797E-06  -0.252981E-06
  1294   0.756169E+03   0.262726E+02   0.000000E+00   0.416107E+01   0.322878E-08   0.881425E-06  -0.254682E-06
  1295   0.752542E+03   0.264397E+02   0.000000E+00   0.365824E+01   0.322430E-08   0.893034E-06  -0.256350E-06
  1296   0.748965E+03   0.266044E+02   0.000000E+00   0.314272E+01   0.321983E-08   0.904621E-06  -0.257985E-06
  1297   0.745438E+03   0.267668E+02   0.000000E+00   0.261465E+01   0.321536E-08   0.916186E-06  -0.259587E-06
  1298   0.741961E+03   0.269268E+02   0.000000E+00   0.207417E+01   0.321091E-08   0.927728E-06  -0.261155E-06
  1299   0.738536E+03   0.270842E+02   0.000000E+00   0.152134E+01   0.320647E-08   0.939244E-06  -0.262689E-06
  1300   0.735161E+03   0.272392E+02   0.000000E+00   0.956398E+00   0.320203E-08   0.950733E-06  -0.264190E-06
  1301   0.731839E+03   0.273914E+02   0.000000E+00   0.379371E+00   0.319761E-08   0.962195E-06  -0.265657E-06
  1302   0.728569E+03   0.275412E+02   0.000000E+00  -0.209208E+00   0.319319E-08   0.973627E-06  -0.267091E-06
  1303   0.725353E+03   0.276883E+02   0.000000E+00  -0.809137E+00   0.318879E-08   0.985029E-06  -0.268491E-06
  1304   0.722190E+03   0.278326E+02   0.000000E+00  -0.141984E+01   0.318439E-08   0.996400E-06  -0.269857E-06
  1305   0.719084E+03   0.279741E+02   0.000000E+00  -0.204104E+01   0.318000E-08   0.100774E-05  -0.271190E-06
  1306   0.716031E+03   0.281127E+02   0.000000E+00  -0.267224E+01   0.317562E-08   0.101904E-05  -0.272490E-06
  1307   0.713035E+03   0.282485E+02   0.000000E+00  -0.331308E+01   0.317125E-08   0.103031E-05  -0.273756E-06
  1308   0.710096E+03   0.283812E+02   0.000000E+00  -0.396321E+01   0.316689E-08   0.104154E-05  -0.274988E-06
  1309   0.707214E+03   0.285108E+02   0.000000E+00  -0.462221E+01   0.316254E-08   0.105273E-05  -0.276188E-06
  1310   0.704388E+03   0.286374E+02   0.000000E+00  -0.528957E+01   0.315820E-08   0.106389E-05  -0.277354E-06
  1311   0.701622E+03   0.287608E+02   0.000000E+00  -0.596509E+01   0.315387E-08   0.107500E-05  -0.278486E-06
  1312   0.698913E+03   0.288809E+02   0.000000E+00  -0.664828E+01   0.314954E-08   0.108607E-05  -0.279586E-06
  1313   0.696263E+03   0.289977E+02   0.000000E+00  -0.733870E+01   0.314523E-08   0.109710E-05  -0.280652E-06
  1314   0.693672E+03   0.291111E+02   0.000000E+00  -0.803615E+01   0.314092E-08   0.110809E-05  -0.281686E-06
  1315   0.691141E+03   0.292213E+02   0.000000E+00  -0.874006E+01   0.313662E-08   0.111903E-05  -0.282686E-06
  1316   0.688670E+03   0.293280E+02   0.000000E+00  -0.945022E+01   0.313233E-08   0.112992E-05  -0.283654E-06
  1317   0.686259E+03   0.294313E+02   0.000000E+00  -0.101663E+02   0.312805E-08   0.114077E-05  -0.284588E-06
  1318   0.683909E+03   0.295311E+02   0.000000E+00  -0.108878E+02   0.312378E-08   0.115157E-05  -0.285490E-06
  1319   0.681620E+03   0.296275E+02   0.000000E+00  -0.116145E+02   0.311952E-08   0.116231E-05  -0.286359E-06
  1320   0.679392E+03   0.297203E+02   0.000000E+00  -0.123460E+02   0.311527E-08   0.117301E-05  -0.287195E-06
  1321   0.677226E+03   0.298096E+02   0.000000E+00  -0.130819E+02   0.311103E-08   0.118365E-05  -0.287998E-06
  1322   0.675122E+03   0.298954E+02   0.000000E+00  -0.138220E+02   0.310679E-08   0.119424E-05  -0.288769E-06
  1323   0.673079E+03   0.299775E+02   0.000000E+00  -0.145658E+02   0.310256E-08   0.120477E-05  -0.289507E-06
  1324   0.671099E+03   0.300560E+02   0.000000E+00  -0.153131E+02   0.309835E-08   0.121525E-05  -0.290212E-06
  1325   0.669181E+03   0.301307E+02   0.000000E+00  -0.160635E+02   0.309414E-08   0.122567E-05  -0.290885E-06
  1326   0.667326E+03   0.302017E+02   0.000000E+00  -0.168166E+02   0.308994E-08   0.123603E-05  -0.291526E-06
  1327   0.665533E+03   0.302690E+02   0.000000E+00  -0.175723E+02   0.308574E-08   0.124633E-05  -0.292134E-06
  1328   0.663804E+03   0.303324E+02   0.000000E+00  -0.183301E+02   0.308156E-08   0.125657E-05  -0.292709E-06
  1329   0.662136E+03   0.303920E+02   0.000000E+00  -0.190898E+02   0.307739E-08   0.126675E-05  -0.293253E-06
  1330   0.660532E+03   0.304477E+02   0.000000E+00  -0.198510E+02   0.307322E-08   0.127686E-05  -0.293764E-06
  1331   0.658991E+03   0.304997E+02   0.000000E+00  -0.206135E+02   0.306906E-08   0.128691E-05  -0.294243E-06
  1332   0.657512E+03   0.305477E+02   0.000000E+00  -0.213771E+02   0.306492E-08   0.129689E-05  -0.294690E-06
  1333   0.656097E+03   0.305917E+02   0.000000E+00  -0.221413E+02   0.306078E-08   0.130680E-05  -0.295104E-06
  1334   0.654744E+03   0.306319E+02   0.000000E+00  -0.229059E+02   0.305664E-08   0.131664E-05  -0.295487E-06
  1335   0.653455E+03   0.306682E+02   0.000000E+00  -0.236705E+02   0.305252E-08   0.132642E-05  -0.295837E-06
  1336   0.652228E+03   0.307005E+02   0.000000E+00  -0.244352E+02   0.304841E-08   0.133612E-05  -0.296156E-06
  1337   0.651065E+03   0.307288E+02   0.000000E+00  -0.251994E+02   0.304430E-08   0.134575E-05  -0.296443E-06
  1338   0.649965E+03   0.307531E+02   0.000000E+00  -0.259630E+02   0.304020E-08   0.135531E-05  -0.296698E-06
  1339   0.648928E+03   0.307734E+02   0.000000E+00  -0.267257E+02   0.303611E-08   0.136479E-05  -0.296921E-06
  1340   0.647953E+03   0.307898E+02   0.000000E+00  -0.274873E+02   0.303203E-08   0.137420E-05  -0.297112E-06
  1341   0.647041E+03   0.308020E+02   0.000000E+00  -0.282475E+02   0.302796E-08   0.138353E-05  -0.297271E-06
  1342   0.646192E+03   0.308103E+02   0.000000E+00  -0.290060E+02   0.302389E-08   0.139278E-05  -0.297399E-06
  1343   0.645406E+03   0.308144E+02   0.000000E+00  -0.297628E+02   0.301983E-08   0.140195E-05  -0.297496E-06
  1344   0.644681E+03   0.308146E+02   0.000000E+00  -0.305174E+02   0.301579E-08   0.141104E-05  -0.297560E-06
  1345   0.644020E+03   0.308106E+02   0.000000E+00  -0.312697E+02   0.301175E-08   0.142004E-05  -0.297594E-06
  1346   0.643420E+03   0.308025E+02   0.000000E+00  -0.320195E+02   0.300771E-08   0.142896E-05  -0.297595E-06
  1347   0.642882E+03   0.307902E+02   0.000000E+00  -0.327666E+02   0.300369E-08   0.143780E-05  -0.297566E-06
  1348   0.642405E+03   0.307738E+02   0.000000E+00  -0.335106E+02   0.299967E-08   0.144655E-05  -0.297505E-06
  1349   0.641991E+03   0.307534E+02   0.000000E+00  -0.342515E+02   0.299567E-08   0.145522E-05  -0.297412E-06
  1350   0.641638E+03   0.307288E+02   0.000000E+00  -0.349891E+02   0.299167E-08   0.146379E-05  -0.297289E-06
  1351   0.641346E+03   0.307001E+02   0.000000E+00  -0.357233E+02   0.298768E-08   0.147228E-05  -0.297134E-06
  1352   0.641115E+03   0.306674E+02   0.000000E+00  -0.364537E+02   0.298369E-08   0.148067E-05  -0.296948E-06
  1353   0.640945E+03   0.306306E+02   0.000000E+00  -0.371801E+02   0.297972E-08   0.148898E-05  -0.296732E-06
  1354   0.640828E+03   0.305900E+02   0.000000E+00  -0.379020E+02   0.297575E-08   0.149720E-05  -0.296485E-06
  1355   0.640775E+03   0.305453E+02   0.000000E+00  -0.386191E+02   0.297179E-08   0.150532E-05  -0.296207E-06
  1356   0.640778E+03   0.304969E+02   0.000000E+00  -0.393312E+02   0.296784E-08   0.151336E-05  -0.295900E-06
  1357   0.640838E+03   0.304446E+02   0.000000E+00  -0.400378E+02   0.296390E-08   0.152131E-05  -0.295562E-06
  1358   0.640956E+03   0.303885E+02   0.000000E+00  -0.407386E+02   0.295996E-08   0.152917E-05  -0.295195E-06
  1359   0.641123E+03   0.303286E+02   0.000000E+00  -0.414334E+02   0.295603E-08   0.153694E-05  -0.294798E-06
  1360   0.641341E+03   0.302651E+02   0.000000E+00  -0.421217E+02   0.295211E-08   0.154462E-05  -0.294372E-06
  1361   0.641610E+03   0.301979E+02   0.000000E+00  -0.428032E+02   0.294820E-08   0.155221E-05  -0.293917E-06
  1362   0.641937E+03   0.301270E+02   0.000000E+00  -0.434778E+02   0.294430E-08   0.155971E-05  -0.293433E-06
  1363   0.642308E+03   0.300525E+02   0.000000E+00  -0.441448E+02   0.294040E-08   0.156712E-05  -0.292920E-06
  1364   0.642731E+03   0.299744E+02   0.000000E+00  -0.448043E+02   0.293651E-08   0.157445E-05  -0.292379E-06
  1365   0.643205E+03   0.298928E+02   0.000000E+00  -0.454559E+02   0.293263E-08   0.158168E-05  -0.291810E-06
  1366   0.643718E+03   0.298078E+02   0.000000E+00  -0.460992E+02   0.292876E-08   0.158883E-05  -0.291212E-06
  1367   0.644283E+03   0.297194E+02   0.000000E+00  -0.467341E+02   0.292489E-08   0.159588E-05  -0.290587E-06
  1368   0.644893E+03   0.296275E+02   0.000000E+00  -0.473602E+02   0.292103E-08   0.160285E-05  -0.289934E-06
  1369   0.645543E+03   0.295323E+02   0.000000E+00  -0.479773E+02   0.291718E-08   0.160973E-05  -0.289254E-06
  1370   0.646245E+03   0.294339E+02   0.000000E+00  -0.485852E+02   0.291334E-08   0.161652E-05  -0.288546E-06
  1371   0.646980E+03   0.293322E+02   0.000000E+00  -0.491837E+02   0.290951E-08   0.162322E-05  -0.287812E-06
  1372   0.647761E+03   0.292273E+02   0.000000E+00  -0.497724E+02   0.290568E-08   0.162984E-05  -0.287050E-06
  1373   0.648583E+03   0.291193E+02   0.000000E+00  -0.503512E+02   0.290186E-08   0.163636E-05  -0.286263E-06
  1374   0.649444E+03   0.290082E+02   0.000000E+00  -0.509200E+02   0.289805E-08   0.164280E-05  -0.285448E-06
  1375   0.650338E+03   0.288940E+02   0.000000E+00  -0.514783E+02   0.289424E-08   0.164915E-05  -0.284608E-06
  1376   0.651273E+03   0.287769E+02   0.000000E+00  -0.520261E+02   0.289044E-08   0.165541E-05  -0.283742E-06
  1377   0.652250E+03   0.286567E+02   0.000000E+00  -0.525631E+02   0.288665E-08   0.166158E-05  -0.282850E-06
  1378   0.653260E+03   0.285337E+02   0.000000E+00  -0.530891E+02   0.288287E-08   0.166766E-05  -0.281933E-06
  1379   0.654304E+03   0.284078E+02   0.000000E+00  -0.536040E+02   0.287910E-08   0.167366E-05  -0.280990E-06
  1380   0.655376E+03   0.282790E+02   0.000000E+00  -0.541073E+02   0.287533E-08   0.167956E-05  -0.280022E-06
  1381   0.656490E+03   0.281474E+02   0.000000E+00  -0.545990E+02   0.287157E-08   0.168538E-05  -0.279029E-06
  1382   0.657632E+03   0.280131E+02   0.000000E+00  -0.550789E+02   0.286782E-08   0.169111E-05  -0.278012E-06
  1383   0.658803E+03   0.278760E+02   0.000000E+00  -0.555466E+02   0.286407E-08   0.169676E-05  -0.276970E-06
  1384   0.660001E+03   0.277361E+02   0.000000E+00  -0.560022E+02   0.286033E-08   0.170231E-05  -0.275904E-06
  1385   0.661236E+03   0.275937E+02   0.000000E+00  -0.564455E+02   0.285660E-08   0.170778E-05  -0.274814E-06
  1386   0.662500E+03   0.274487E+02   0.000000E+00  -0.568764E+02   0.285288E-08   0.171316E-05  -0.273700E-06
  1387   0.663787E+03   0.273011E+02   0.000000E+00  -0.572946E+02   0.284916E-08   0.171845E-05  -0.272563E-06
  1388   0.665103E+03   0.271511E+02   0.000000E+00  -0.577003E+02   0.284545E-08   0.172366E-05  -0.271402E-06
  1389   0.666442E+03   0.269986E+02   0.000000E+00  -0.580933E+02   0.284175E-08   0.172877E-05  -0.270218E-06
  1390   0.667811E+03   0.268437E+02   0.000000E+00  -0.584733E+02   0.283806E-08   0.173380E-05  -0.269011E-06
  1391   0.669204E+03   0.266864E+02   0.000000E+00  -0.588405E+02   0.283437E-08   0.173875E-05  -0.267781E-06
  1392   0.670620E+03   0.265269E+02   0.000000E+00  -0.591944E+02   0.283069E-08   0.174360E-05  -0.266529E-06
  1393   0.672068E+03   0.263650E+02   0.000000E+00  -0.595351E+02   0.282701E-08   0.174837E-05  -0.265254E-06
  1394   0.673532E+03   0.262009E+02   0.000000E+00  -0.598625E+02   0.282335E-08   0.175305E-05  -0.263958E-06
  1395   0.675014E+03   0.260346E+02   0.000000E+00  -0.601763E+02   0.281969E-08   0.175764E-05  -0.262639E-06
  1396   0.676521E+03   0.258660E+02   0.000000E+00  -0.604765E+02   0.281604E-08   0.176215E-05  -0.261299E-06
  1397   0.678054E+03   0.256953E+02   0.000000E+00  -0.607630E+02   0.281239E-08   0.176657E-05  -0.259937E-06
  1398   0.679597E+03   0.255225E+02   0.000000E+00  -0.610355E+02   0.280875E-08   0.177090E-05  -0.258554E-06
  1399   0.681166E+03   0.253476E+02   0.000000E+00  -0.612942E+02   0.280512E-08   0.177515E-05  -0.257149E-06
  1400   0.682746E+03   0.251706E+02   0.000000E+00  -0.615389E+02   0.280150E-08   0.177931E-05  -0.255724E-06
  1401   0.684353E+03   0.249916E+02   0.000000E+00  -0.617697E+02   0.279788E-08   0.178338E-05  -0.254279E-06
  1402   0.685971E+03   0.248107E+02   0.000000E+00  -0.619864E+02   0.279427E-08   0.178736E-05  -0.252812E-06
  1403   0.687607E+03   0.246279E+02   0.000000E+00  -0.621890E+02   0.279067E-08   0.179125E-05  -0.251326E-06
  1404   0.689260E+03   0.244434E+02   0.000000E+00  -0.623777E+02   0.278707E-08   0.179505E-05  -0.249820E-06
  1405   0.690922E+03   0.242573E+02   0.000000E+00  -0.625522E+02   0.278348E-08   0.179876E-05  -0.248293E-06
  1406   0.692593E+03   0.240696E+02   0.000000E+00  -0.627126E+02   0.277990E-08   0.180236E-05  -0.246748E-06
  1407   0.694271E+03   0.238805E+02   0.000000E+00  -0.628589E+02   0.277632E-08   0.180587E-05  -0.245182E-06
  1408   0.695964E+03   0.236900E+02   0.000000E+00  -0.629911E+02   0.277275E-08   0.180928E-05  -0.243598E-06
  1409   0.697655E+03   0.234982E+02   0.000000E+00  -0.631092E+02   0.276919E-08   0.181258E-05  -0.241994E-06
  1410   0.699360E+03   0.233052E+02   0.000000E+00  -0.632132E+02   0.276563E-08   0.181578E-05  -0.240372E-06
  1411   0.701062E+03   0.231111E+02   0.000000E+00  -0.633030E+02   0.276208E-08   0.181887E-05  -0.238731E-06
  1412   0.702769E+03   0.229161E+02   0.000000E+00  -0.633788E+02   0.275854E-08   0.182186E-05  -0.237072E-06
  1413   0.704472E+03   0.227201E+02   0.000000E+00  -0.634405E+02   0.275501E-08   0.182473E-05  -0.235394E-06
  1414   0.706177E+03   0.225233E+02   0.000000E+00  -0.634883E+02   0.275148E-08   0.182749E-05  -0.233699E-06
  1415   0.707878E+03   0.223257E+02   0.000000E+00  -0.635221E+02   0.274795E-08   0.183013E-05  -0.231986E-06
  1416   0.709580E+03   0.221275E+02   0.000000E+00  -0.635421E+02   0.274444E-08   0.183265E-05  -0.230255E-06
  1417   0.711275E+03   0.219288E+02   0.000000E+00  -0.635482E+02   0.274093E-08   0.183506E-05  -0.228507E-06
  1418   0.712971E+03   0.217295E+02   0.000000E+00  -0.635406E+02   0.273743E-08   0.183735E-05  -0.226741E-06
  1419   0.714659E+03   0.215299E+02   0.000000E+00  -0.635192E+02   0.273393E-08   0.183951E-05  -0.224959E-06
  1420   0.716339E+03   0.213300E+02   0.000000E+00  -0.634842E+02   0.273044E-08   0.184154E-05  -0.223160E-06
  1421   0.718009E+03   0.211298E+02   0.000000E+00  -0.634356E+02   0.272696E-08   0.184345E-05  -0.221345E-06
  1422   0.719669E+03   0.209295E+02   0.000000E+00  -0.633733E+02   0.272348E-08   0.184523E-05  -0.219513E-06
  1423   0.721326E+03   0.207290E+02   0.000000E+00  -0.632974E+02   0.272001E-08   0.184687E-05  -0.217665E-06
  1424   0.722964E+03   0.205286E+02   0.000000E+00  -0.632080E+02   0.271655E-08   0.184839E-05  -0.215801E-06
  1425   0.724591E+03   0.203282E+02   0.000000E+00  -0.631052E+02   0.271309E-08   0.184977E-05  -0.213921E-06
  1426   0.726205E+03   0.201279E+02   0.000000E+00  -0.629890E+02   0.270964E-08   0.185100E-05  -0.212026E-06
  1427   0.727798E+03   0.199278E+02   0.000000E+00  -0.628594E+02   0.270620E-08   0.185210E-05  -0.210115E-06
  1428   0.729377E+03   0.197280E+02   0.000000E+00  -0.627164E+02   0.270276E-08   0.185306E-05  -0.208190E-06
  1429   0.730941E+03   0.195285E+02   0.000000E+00  -0.625603E+02   0.269933E-08   0.185388E-05  -0.206249E-06
  1430   0.732490E+03   0.193294E+02   0.000000E+00  -0.623909E+02   0.269591E-08   0.185454E-05  -0.204294E-06
  1431   0.734016E+03   0.191308E+02   0.000000E+00  -0.622085E+02   0.269249E-08   0.185506E-05  -0.202324E-06
  1432   0.735525E+03   0.189327E+02   0.000000E+00  -0.620130E+02   0.268908E-08   0.185544E-05  -0.200341E-06
  1433   0.737009E+03   0.187352E+02   0.000000E+00  -0.618045E+02   0.268567E-08   0.185565E-05  -0.198342E-06
  1434   0.738475E+03   0.185384E+02   0.000000E+00  -0.615831E+02   0.268227E-08   0.185572E-05  -0.196331E-06
  1435   0.739915E+03   0.183422E+02   0.000000E+00  -0.613488E+02   0.267888E-08   0.185563E-05  -0.194305E-06
  1436   0.741335E+03   0.181469E+02   0.000000E+00  -0.611018E+02   0.267549E-08   0.185538E-05  -0.192266E-06
  1437   0.742728E+03   0.179522E+02   0.000000E+00  -0.608421E+02   0.267211E-08   0.185496E-05  -0.190214E-06
  1438   0.744093E+03   0.177586E+02   0.000000E+00  -0.605698E+02   0.266874E-08   0.185439E-05  -0.188148E-06
  1439   0.745436E+03   0.175659E+02   0.000000E+00  -0.602849E+02   0.266537E-08   0.185365E-05  -0.186070E-06
  1440   0.746758E+03   0.173741E+02   0.000000E+00  -0.599875E+02   0.266201E-08   0.185275E-05  -0.183979E-06
  1441   0.748048E+03   0.171833E+02   0.000000E+00  -0.596776E+02   0.265865E-08   0.185168E-05  -0.181876E-06
  1442   0.749308E+03   0.169936E+02   0.000000E+00  -0.593554E+02   0.265530E-08   0.185044E-05  -0.179760E-06
  1443   0.750537E+03   0.168050E+02   0.000000E+00  -0.590208E+02   0.265196E-08   0.184902E-05  -0.177633E-06
  1444   0.751740E+03   0.166176E+02   0.000000E+00  -0.586741E+02   0.264862E-08   0.184744E-05  -0.175493E-06
  1445   0.752911E+03   0.164315E+02   0.000000E+00  -0.583151E+02   0.264529E-08   0.184567E-05  -0.173342E-06
  1446   0.754048E+03   0.162466E+02   0.000000E+00  -0.579440E+02   0.264197E-08   0.184373E-05  -0.171180E-06
  1447   0.755158E+03   0.160629E+02   0.000000E+00  -0.575610E+02   0.263865E-08   0.184160E-05  -0.169006E-06
  1448   0.756233E+03   0.158806E+02   0.000000E+00  -0.571658E+02   0.263534E-08   0.183929E-05  -0.166822E-06
  1449   0.757273E+03   0.156997E+02   0.000000E+00  -0.567589E+02   0.263203E-08   0.183680E-05  -0.164626E-06
  1450   0.758283E+03   0.155202E+02   0.000000E+00  -0.563402E+02   0.262873E-08   0.183412E-05  -0.162420E-06
  1451   0.759264E+03   0.153422E+02   0.000000E+00  -0.559098E+02   0.262544E-08   0.183126E-05  -0.160204E-06
  1452   0.760207E+03   0.151656E+02   0.000000E+00  -0.554680E+02   0.262215E-08   0.182821E-05  -0.157977E-06
  1453   0.761111E+03   0.149907E+02   0.000000E+00  -0.550151E+02   0.261886E-08   0.182499E-05  -0.155741E-06
  1454   0.761982E+03   0.148174E+02   0.000000E+00  -0.545515E+02   0.261559E-08   0.182160E-05  -0.153496E-06
  1455   0.762820E+03   0.146458E+02   0.000000E+00  -0.540773E+02   0.261232E-08   0.181804E-05  -0.151242E-06
  1456   0.763623E+03   0.144760E+02   0.000000E+00  -0.535928E+02   0.260905E-08   0.181433E-05  -0.148980E-06
  1457   0.764391E+03   0.143080E+02   0.000000E+00  -0.530984E+02   0.260579E-08   0.181048E-05  -0.146710E-06
  1458   0.765116E+03   0.141419E+02   0.000000E+00  -0.525943E+02   0.260254E-08   0.180648E-05  -0.144432E-06
  1459   0.765802E+03   0.139777E+02   0.000000E+00  -0.520807E+02   0.259929E-08   0.180234E-05  -0.142147E-06
  1460   0.766451E+03   0.138157E+02   0.000000E+00  -0.515580E+02   0.259605E-08   0.179808E-05  -0.139855E-06
  1461   0.767060E+03   0.136556E+02   0.000000E+00  -0.510265E+02   0.259282E-08   0.179370E-05  -0.137557E-06
  1462   0.767629E+03   0.134976E+02   0.000000E+00  -0.504863E+02   0.258959E-08   0.178920E-05  -0.135253E-06
  1463   0.768157E+03   0.133418E+02   0.000000E+00  -0.499379E+02   0.258636E-08   0.178459E-05  -0.132943E-06
  1464   0.768642E+03   0.131882E+02   0.000000E+00  -0.493814E+02   0.258315E-08   0.177988E-05  -0.130628E-06
  1465   0.769085E+03   0.130370E+02   0.000000E+00  -0.488171E+02   0.257993E-08   0.177508E-05  -0.128308E-06
  1466   0.769490E+03   0.128880E+02   0.000000E+00  -0.482454E+02   0.257673E-08   0.177018E-05  -0.125984E-06
  1467   0.769851E+03   0.127413E+02   0.000000E+00  -0.476663E+02   0.257353E-08   0.176521E-05  -0.123656E-06
  1468   0.770173E+03   0.125972E+02   0.000000E+00  -0.470804E+02   0.257033E-08   0.176016E-05  -0.121324E-06
  1469   0.770448E+03   0.124554E+02   0.000000E+00  -0.464877E+02   0.256714E-08   0.175504E-05  -0.118989E-06
  1470   0.770674E+03   0.123162E+02   0.000000E+00  -0.458886E+02   0.256396E-08   0.174987E-05  -0.116652E-06
  1471   0.770867E+03   0.121794E+02   0.000000E+00  -0.452832E+02   0.256078E-08   0.174463E-05  -0.114312E-06
  1472   0.771010E+03   0.120453E+02   0.000000E+00  -0.446719E+02   0.255761E-08   0.173935E-05  -0.111970E-06
  1473   0.771102E+03   0.119138E+02   0.000000E+00  -0.440549E+02   0.255445E-08   0.173403E-05  -0.109626E-06
  1474   0.771156E+03   0.117850E+02   0.000000E+00  -0.434325E+02   0.255129E-08   0.172868E-05  -0.107281E-06
  1475   0.771158E+03   0.116588E+02   0.000000E+00  -0.428049E+02   0.254813E-08   0.172329E-05  -0.104936E-06
  1476   0.771121E+03   0.115354E+02   0.000000E+00  -0.421722E+02   0.254498E-08   0.171789E-05  -0.102590E-06
  1477   0.771037E+03   0.114147E+02   0.000000E+00  -0.415349E+02   0.254184E-08   0.171247E-05  -0.100244E-06
  1478   0.770904E+03   0.112968E+02   0.000000E+00  -0.408931E+02   0.253870E-08   0.170704E-05  -0.978985E-07
  1479   0.770729E+03   0.111818E+02   0.000000E+00  -0.402469E+02   0.253557E-08   0.170161E-05  -0.955539E-07
  1480   0.770504E+03   0.110696E+02   0.000000E+00  -0.395967E+02   0.253244E-08   0.169619E-05  -0.932105E-07
  1481   0.770235E+03   0.109603E+02   0.000000E+00  -0.389427E+02   0.252932E-08   0.169078E-05  -0.908687E-07
  1482   0.769914E+03   0.108539E+02   0.000000E+00  -0.382851E+02   0.252621E-08   0.168539E-05  -0.885289E-07
  1483   0.769547E+03   0.107505E+02   0.000000E+00  -0.376240E+02   0.252310E-08   0.168002E-05  -0.861915E-07
  1484   0.769141E+03   0.106501E+02   0.000000E+00  -0.369598E+02   0.251999E-08   0.167469E-05  -0.838570E-07
  1485   0.768680E+03   0.105527E+02   0.000000E+00  -0.362925E+02   0.251689E-08   0.166940E-05  -0.815257E-07
  1486   0.768177E+03   0.104582E+02   0.000000E+00  -0.356225E+02   0.251380E-08   0.166415E-05  -0.791980E-07
  1487   0.767618E+03   0.103668E+02   0.000000E+00  -0.349498E+02   0.251071E-08   0.165895E-05  -0.768744E-07
  1488   0.767015E+03   0.102785E+02   0.000000E+00  -0.342748E+02   0.250763E-08   0.165382E-05  -0.745552E-07
  1489   0.766368E+03   0.101932E+02   0.000000E+00  -0.335976E+02   0.250455E-08   0.164875E-05  -0.722408E-07
  1490   0.765665E+03   0.101111E+02   0.000000E+00  -0.329183E+02   0.250148E-08   0.164375E-05  -0.699316E-07
  1491   0.764916E+03   0.100321E+02   0.000000E+00  -0.322372E+02   0.249842E-08   0.163883E-05  -0.676281E-07
  1492   0.764118E+03   0.995621E+01   0.000000E+00  -0.315543E+02   0.249536E-08   0.163400E-05  -0.653306E-07
  1493   0.763271E+03   0.988353E+01   0.000000E+00  -0.308700E+02   0.249230E-08   0.162926E-05  -0.630395E-07
  1494   0.762375E+03   0.981394E+01   0.000000E+00  -0.301844E+02   0.248925E-08   0.162462E-05  -0.607552E-07
  1495   0.761429E+03   0.974759E+01   0.000000E+00  -0.294976E+02   0.248621E-08   0.162009E-05  -0.584782E-07
  1496   0.760434E+03   0.968447E+01   0.000000E+00  -0.288099E+02   0.248317E-08   0.161567E-05  -0.562088E-07
  1497   0.759390E+03   0.962449E+01   0.000000E+00  -0.281213E+02   0.248014E-08   0.161137E-05  -0.539475E-07
  1498   0.758296E+03   0.956780E+01   0.000000E+00  -0.274319E+02   0.247711E-08   0.160720E-05  -0.516945E-07
  1499   0.757153E+03   0.951431E+01   0.000000E+00  -0.267420E+02   0.247409E-08   0.160316E-05  -0.494504E-07
  1500   0.755960E+03   0.946409E+01   0.000000E+00  -0.260516E+02   0.247107E-08   0.159926E-05  -0.472156E-07
  1501   0.754717E+03   0.941712E+01   0.000000E+00  -0.253610E+02   0.246806E-08   0.159550E-05  -0.449903E-07
  1502   0.753427E+03   0.937338E+01   0.000000E+00  -0.246704E+02   0.246505E-08   0.159188E-05  -0.427746E-07
  1503   0.752087E+03   0.933289E+01   0.000000E+00  -0.239802E+02   0.246205E-08   0.158840E-05  -0.405687E-07
  1504   0.750699E+03   0.929557E+01   0.000000E+00  -0.232905E+02   0.245906E-08   0.158504E-05  -0.383725E-07
  1505   0.749264E+03   0.926151E+01   0.000000E+00  -0.226019E+02   0.245607E-08   0.158181E-05  -0.361861E-07
  1506   0.747782E+03   0.923054E+01   0.000000E+00  -0.219144E+02   0.245308E-08   0.157869E-05  -0.340095E-07
  1507   0.746252E+03   0.920277E+01   0.000000E+00  -0.212286E+02   0.245010E-08   0.157568E-05  -0.318427E-07
  1508   0.744677E+03   0.917817E+01   0.000000E+00  -0.205446E+02   0.244713E-08   0.157276E-05  -0.296858E-07
  1509   0.743056E+03   0.915662E+01   0.000000E+00  -0.198627E+02   0.244416E-08   0.156995E-05  -0.275389E-07
  1510   0.741390E+03   0.913818E+01   0.000000E+00  -0.191833E+02   0.244119E-08   0.156722E-05  -0.254019E-07
  1511   0.739679E+03   0.912280E+01   0.000000E+00  -0.185065E+02   0.243823E-08   0.156457E-05  -0.232748E-07
  1512   0.737926E+03   0.911052E+01   0.000000E+00  -0.178326E+02   0.243528E-08   0.156200E-05  -0.211578E-07
  1513   0.736129E+03   0.910124E+01   0.000000E+00  -0.171618E+02   0.243233E-08   0.155950E-05  -0.190509E-07
  1514   0.734290E+03   0.909492E+01   0.000000E+00  -0.164945E+02   0.242939E-08   0.155706E-05  -0.169540E-07
  1515   0.732411E+03   0.909168E+01   0.000000E+00  -0.158308E+02   0.242645E-08   0.155468E-05  -0.148673E-07
  1516   0.730491E+03   0.909140E+01   0.000000E+00  -0.151709E+02   0.242352E-08   0.155235E-05  -0.127908E-07
