#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1310   0.696860E+03  -0.412470E+02   0.192847E-05  -0.412470E+02   0.323387E+02  -0.349280E-06   0.192847E-05  -0.349280E-06   0.402051E-08
  1311   0.696877E+03  -0.420370E+02   0.193837E-05  -0.420370E+02   0.322920E+02  -0.348947E-06   0.193837E-05  -0.348947E-06   0.401523E-08
  1312   0.696958E+03  -0.428204E+02   0.194815E-05  -0.428204E+02   0.322410E+02  -0.348576E-06   0.194815E-05  -0.348576E-06   0.400997E-08
  1313   0.697100E+03  -0.435968E+02   0.195783E-05  -0.435968E+02   0.321855E+02  -0.348167E-06   0.195783E-05  -0.348167E-06   0.400472E-08
  1314   0.697305E+03  -0.443663E+02   0.196740E-05  -0.443663E+02   0.321258E+02  -0.347721E-06   0.196740E-05  -0.347721E-06   0.399948E-08
  1315   0.697570E+03  -0.451282E+02   0.197686E-05  -0.451282E+02   0.320618E+02  -0.347239E-06   0.197686E-05  -0.347239E-06   0.399425E-08
  1316   0.697895E+03  -0.458823E+02   0.198620E-05  -0.458823E+02   0.319935E+02  -0.346719E-06   0.198620E-05  -0.346719E-06   0.398903E-08
  1317   0.698280E+03  -0.466285E+02   0.199544E-05  -0.466285E+02   0.319212E+02  -0.346163E-06   0.199544E-05  -0.346163E-06   0.398382E-08
  1318   0.698724E+03  -0.473662E+02   0.200457E-05  -0.473662E+02   0.318446E+02  -0.345570E-06   0.200457E-05  -0.345570E-06   0.397862E-08
  1319   0.699225E+03  -0.480953E+02   0.201359E-05  -0.480953E+02   0.317640E+02  -0.344942E-06   0.201359E-05  -0.344942E-06   0.397343E-08
  1320   0.699783E+03  -0.488154E+02   0.202250E-05  -0.488154E+02   0.316793E+02  -0.344278E-06   0.202250E-05  -0.344278E-06   0.396825E-08
  1321   0.700398E+03  -0.495263E+02   0.203129E-05  -0.495263E+02   0.315905E+02  -0.343578E-06   0.203129E-05  -0.343578E-06   0.396308E-08
  1322   0.701068E+03  -0.502277E+02   0.203997E-05  -0.502277E+02   0.314979E+02  -0.342843E-06   0.203997E-05  -0.342843E-06   0.395792E-08
  1323   0.701791E+03  -0.509193E+02   0.204854E-05  -0.509193E+02   0.314013E+02  -0.342073E-06   0.204854E-05  -0.342073E-06   0.395278E-08
  1324   0.702568E+03  -0.516008E+02   0.205699E-05  -0.516008E+02   0.313008E+02  -0.341268E-06   0.205699E-05  -0.341268E-06   0.394764E-08
  1325   0.703398E+03  -0.522718E+02   0.206534E-05  -0.522718E+02   0.311964E+02  -0.340429E-06   0.206534E-05  -0.340429E-06   0.394251E-08
  1326   0.704278E+03  -0.529323E+02   0.207356E-05  -0.529323E+02   0.310883E+02  -0.339556E-06   0.207356E-05  -0.339556E-06   0.393739E-08
  1327   0.705209E+03  -0.535819E+02   0.208168E-05  -0.535819E+02   0.309763E+02  -0.338648E-06   0.208168E-05  -0.338648E-06   0.393229E-08
  1328   0.706189E+03  -0.542204E+02   0.208967E-05  -0.542204E+02   0.308605E+02  -0.337707E-06   0.208967E-05  -0.337707E-06   0.392719E-08
  1329   0.707216E+03  -0.548474E+02   0.209756E-05  -0.548474E+02   0.307411E+02  -0.336732E-06   0.209756E-05  -0.336732E-06   0.392210E-08
  1330   0.708292E+03  -0.554628E+02   0.210532E-05  -0.554628E+02   0.306181E+02  -0.335724E-06   0.210532E-05  -0.335724E-06   0.391703E-08
  1331   0.709413E+03  -0.560663E+02   0.211297E-05  -0.560663E+02   0.304915E+02  -0.334683E-06   0.211297E-05  -0.334683E-06   0.391196E-08
  1332   0.710578E+03  -0.566577E+02   0.212051E-05  -0.566577E+02   0.303613E+02  -0.333610E-06   0.212051E-05  -0.333610E-06   0.390690E-08
  1333   0.711787E+03  -0.572368E+02   0.212792E-05  -0.572368E+02   0.302276E+02  -0.332503E-06   0.212792E-05  -0.332503E-06   0.390186E-08
  1334   0.713039E+03  -0.578033E+02   0.213522E-05  -0.578033E+02   0.300906E+02  -0.331365E-06   0.213522E-05  -0.331365E-06   0.389682E-08
  1335   0.714332E+03  -0.583569E+02   0.214240E-05  -0.583569E+02   0.299502E+02  -0.330195E-06   0.214240E-05  -0.330195E-06   0.389179E-08
  1336   0.715666E+03  -0.588976E+02   0.214946E-05  -0.588976E+02   0.298065E+02  -0.328993E-06   0.214946E-05  -0.328993E-06   0.388678E-08
  1337   0.717038E+03  -0.594251E+02   0.215640E-05  -0.594251E+02   0.296595E+02  -0.327759E-06   0.215640E-05  -0.327759E-06   0.388177E-08
  1338   0.718449E+03  -0.599392E+02   0.216322E-05  -0.599392E+02   0.295094E+02  -0.326494E-06   0.216322E-05  -0.326494E-06   0.387677E-08
  1339   0.719896E+03  -0.604397E+02   0.216992E-05  -0.604397E+02   0.293562E+02  -0.325198E-06   0.216992E-05  -0.325198E-06   0.387178E-08
  1340   0.721379E+03  -0.609264E+02   0.217651E-05  -0.609264E+02   0.291999E+02  -0.323872E-06   0.217651E-05  -0.323872E-06   0.386681E-08
  1341   0.722896E+03  -0.613992E+02   0.218297E-05  -0.613992E+02   0.290405E+02  -0.322515E-06   0.218297E-05  -0.322515E-06   0.386184E-08
  1342   0.724446E+03  -0.618577E+02   0.218931E-05  -0.618577E+02   0.288783E+02  -0.321128E-06   0.218931E-05  -0.321128E-06   0.385688E-08
  1343   0.726028E+03  -0.623019E+02   0.219552E-05  -0.623019E+02   0.287132E+02  -0.319711E-06   0.219552E-05  -0.319711E-06   0.385193E-08
  1344   0.727640E+03  -0.627316E+02   0.220162E-05  -0.627316E+02   0.285452E+02  -0.318264E-06   0.220162E-05  -0.318264E-06   0.384699E-08
  1345   0.729281E+03  -0.631466E+02   0.220759E-05  -0.631466E+02   0.283745E+02  -0.316787E-06   0.220759E-05  -0.316787E-06   0.384206E-08
  1346   0.730950E+03  -0.635467E+02   0.221344E-05  -0.635467E+02   0.282011E+02  -0.315282E-06   0.221344E-05  -0.315282E-06   0.383714E-08
  1347   0.732646E+03  -0.639319E+02   0.221917E-05  -0.639319E+02   0.280250E+02  -0.313747E-06   0.221917E-05  -0.313747E-06   0.383223E-08
  1348   0.734367E+03  -0.643018E+02   0.222477E-05  -0.643018E+02   0.278463E+02  -0.312184E-06   0.222477E-05  -0.312184E-06   0.382733E-08
  1349   0.736111E+03  -0.646563E+02   0.223025E-05  -0.646563E+02   0.276652E+02  -0.310593E-06   0.223025E-05  -0.310593E-06   0.382244E-08
  1350   0.737879E+03  -0.649956E+02   0.223560E-05  -0.649956E+02   0.274817E+02  -0.308973E-06   0.223560E-05  -0.308973E-06   0.381756E-08
  1351   0.739667E+03  -0.653194E+02   0.224083E-05  -0.653194E+02   0.272958E+02  -0.307325E-06   0.224083E-05  -0.307325E-06   0.381269E-08
  1352   0.741476E+03  -0.656276E+02   0.224593E-05  -0.656276E+02   0.271076E+02  -0.305650E-06   0.224593E-05  -0.305650E-06   0.380783E-08
  1353   0.743306E+03  -0.659202E+02   0.225090E-05  -0.659202E+02   0.269173E+02  -0.303947E-06   0.225090E-05  -0.303947E-06   0.380297E-08
  1354   0.745148E+03  -0.661971E+02   0.225574E-05  -0.661971E+02   0.267250E+02  -0.302217E-06   0.225574E-05  -0.302217E-06   0.379813E-08
  1355   0.747011E+03  -0.664582E+02   0.226046E-05  -0.664582E+02   0.265306E+02  -0.300461E-06   0.226046E-05  -0.300461E-06   0.379330E-08
  1356   0.748890E+03  -0.667035E+02   0.226504E-05  -0.667035E+02   0.263344E+02  -0.298679E-06   0.226504E-05  -0.298679E-06   0.378847E-08
  1357   0.750784E+03  -0.669329E+02   0.226950E-05  -0.669329E+02   0.261364E+02  -0.296870E-06   0.226950E-05  -0.296870E-06   0.378366E-08
  1358   0.752693E+03  -0.671463E+02   0.227382E-05  -0.671463E+02   0.259366E+02  -0.295037E-06   0.227382E-05  -0.295037E-06   0.377885E-08
  1359   0.754609E+03  -0.673437E+02   0.227800E-05  -0.673437E+02   0.257351E+02  -0.293177E-06   0.227800E-05  -0.293177E-06   0.377405E-08
  1360   0.756532E+03  -0.675249E+02   0.228206E-05  -0.675249E+02   0.255320E+02  -0.291293E-06   0.228206E-05  -0.291293E-06   0.376926E-08
  1361   0.758463E+03  -0.676899E+02   0.228597E-05  -0.676899E+02   0.253274E+02  -0.289385E-06   0.228597E-05  -0.289385E-06   0.376448E-08
  1362   0.760409E+03  -0.678387E+02   0.228975E-05  -0.678387E+02   0.251213E+02  -0.287452E-06   0.228975E-05  -0.287452E-06   0.375971E-08
  1363   0.762355E+03  -0.679712E+02   0.229339E-05  -0.679712E+02   0.249138E+02  -0.285495E-06   0.229339E-05  -0.285495E-06   0.375495E-08
  1364   0.764309E+03  -0.680874E+02   0.229690E-05  -0.680874E+02   0.247051E+02  -0.283515E-06   0.229690E-05  -0.283515E-06   0.375020E-08
  1365   0.766269E+03  -0.681874E+02   0.230026E-05  -0.681874E+02   0.244951E+02  -0.281512E-06   0.230026E-05  -0.281512E-06   0.374546E-08
  1366   0.768223E+03  -0.682710E+02   0.230349E-05  -0.682710E+02   0.242840E+02  -0.279486E-06   0.230349E-05  -0.279486E-06   0.374073E-08
  1367   0.770184E+03  -0.683382E+02   0.230657E-05  -0.683382E+02   0.240719E+02  -0.277437E-06   0.230657E-05  -0.277437E-06   0.373600E-08
  1368   0.772145E+03  -0.683892E+02   0.230951E-05  -0.683892E+02   0.238587E+02  -0.275366E-06   0.230951E-05  -0.275366E-06   0.373129E-08
  1369   0.774098E+03  -0.684238E+02   0.231230E-05  -0.684238E+02   0.236447E+02  -0.273273E-06   0.231230E-05  -0.273273E-06   0.372658E-08
  1370   0.776059E+03  -0.684421E+02   0.231495E-05  -0.684421E+02   0.234300E+02  -0.271159E-06   0.231495E-05  -0.271159E-06   0.372188E-08
  1371   0.778006E+03  -0.684441E+02   0.231745E-05  -0.684441E+02   0.232145E+02  -0.269024E-06   0.231745E-05  -0.269024E-06   0.371720E-08
  1372   0.779952E+03  -0.684299E+02   0.231981E-05  -0.684299E+02   0.229984E+02  -0.266868E-06   0.231981E-05  -0.266868E-06   0.371252E-08
  1373   0.781891E+03  -0.683995E+02   0.232202E-05  -0.683995E+02   0.227818E+02  -0.264691E-06   0.232202E-05  -0.264691E-06   0.370785E-08
  1374   0.783822E+03  -0.683530E+02   0.232408E-05  -0.683530E+02   0.225646E+02  -0.262494E-06   0.232408E-05  -0.262494E-06   0.370318E-08
  1375   0.785739E+03  -0.682903E+02   0.232599E-05  -0.682903E+02   0.223472E+02  -0.260278E-06   0.232599E-05  -0.260278E-06   0.369853E-08
  1376   0.787648E+03  -0.682116E+02   0.232775E-05  -0.682116E+02   0.221295E+02  -0.258042E-06   0.232775E-05  -0.258042E-06   0.369389E-08
  1377   0.789550E+03  -0.681168E+02   0.232936E-05  -0.681168E+02   0.219115E+02  -0.255787E-06   0.232936E-05  -0.255787E-06   0.368925E-08
  1378   0.791437E+03  -0.680061E+02   0.233082E-05  -0.680061E+02   0.216934E+02  -0.253513E-06   0.233082E-05  -0.253513E-06   0.368463E-08
  1379   0.793309E+03  -0.678795E+02   0.233212E-05  -0.678795E+02   0.214752E+02  -0.251221E-06   0.233212E-05  -0.251221E-06   0.368001E-08
  1380   0.795159E+03  -0.677370E+02   0.233326E-05  -0.677370E+02   0.212572E+02  -0.248910E-06   0.233326E-05  -0.248910E-06   0.367540E-08
  1381   0.797001E+03  -0.675787E+02   0.233425E-05  -0.675787E+02   0.210391E+02  -0.246582E-06   0.233425E-05  -0.246582E-06   0.367080E-08
  1382   0.798821E+03  -0.674045E+02   0.233508E-05  -0.674045E+02   0.208212E+02  -0.244237E-06   0.233508E-05  -0.244237E-06   0.366621E-08
  1383   0.800619E+03  -0.672146E+02   0.233576E-05  -0.672146E+02   0.206036E+02  -0.241874E-06   0.233576E-05  -0.241874E-06   0.366162E-08
  1384   0.802395E+03  -0.670091E+02   0.233627E-05  -0.670091E+02   0.203862E+02  -0.239495E-06   0.233627E-05  -0.239495E-06   0.365705E-08
  1385   0.804156E+03  -0.667882E+02   0.233663E-05  -0.667882E+02   0.201693E+02  -0.237099E-06   0.233663E-05  -0.237099E-06   0.365248E-08
  1386   0.805894E+03  -0.665520E+02   0.233682E-05  -0.665520E+02   0.199530E+02  -0.234688E-06   0.233682E-05  -0.234688E-06   0.364793E-08
  1387   0.807603E+03  -0.663006E+02   0.233686E-05  -0.663006E+02   0.197372E+02  -0.232260E-06   0.233686E-05  -0.232260E-06   0.364338E-08
  1388   0.809290E+03  -0.660343E+02   0.233672E-05  -0.660343E+02   0.195221E+02  -0.229817E-06   0.233672E-05  -0.229817E-06   0.363884E-08
  1389   0.810947E+03  -0.657531E+02   0.233643E-05  -0.657531E+02   0.193077E+02  -0.227360E-06   0.233643E-05  -0.227360E-06   0.363431E-08
  1390   0.812582E+03  -0.654572E+02   0.233597E-05  -0.654572E+02   0.190942E+02  -0.224887E-06   0.233597E-05  -0.224887E-06   0.362978E-08
  1391   0.814187E+03  -0.651468E+02   0.233534E-05  -0.651468E+02   0.188816E+02  -0.222400E-06   0.233534E-05  -0.222400E-06   0.362527E-08
  1392   0.815762E+03  -0.648219E+02   0.233455E-05  -0.648219E+02   0.186700E+02  -0.219899E-06   0.233455E-05  -0.219899E-06   0.362076E-08
  1393   0.817315E+03  -0.644828E+02   0.233358E-05  -0.644828E+02   0.184595E+02  -0.217385E-06   0.233358E-05  -0.217385E-06   0.361626E-08
  1394   0.818831E+03  -0.641294E+02   0.233245E-05  -0.641294E+02   0.182501E+02  -0.214857E-06   0.233245E-05  -0.214857E-06   0.361177E-08
  1395   0.820310E+03  -0.637621E+02   0.233115E-05  -0.637621E+02   0.180419E+02  -0.212316E-06   0.233115E-05  -0.212316E-06   0.360729E-08
  1396   0.821759E+03  -0.633809E+02   0.232968E-05  -0.633809E+02   0.178350E+02  -0.209763E-06   0.232968E-05  -0.209763E-06   0.360282E-08
  1397   0.823178E+03  -0.629859E+02   0.232803E-05  -0.629859E+02   0.176294E+02  -0.207197E-06   0.232803E-05  -0.207197E-06   0.359835E-08
  1398   0.824553E+03  -0.625773E+02   0.232621E-05  -0.625773E+02   0.174253E+02  -0.204619E-06   0.232621E-05  -0.204619E-06   0.359390E-08
  1399   0.825899E+03  -0.621554E+02   0.232422E-05  -0.621554E+02   0.172226E+02  -0.202030E-06   0.232422E-05  -0.202030E-06   0.358945E-08
  1400   0.827199E+03  -0.617203E+02   0.232205E-05  -0.617203E+02   0.170215E+02  -0.199429E-06   0.232205E-05  -0.199429E-06   0.358501E-08
  1401   0.828470E+03  -0.612724E+02   0.231970E-05  -0.612724E+02   0.168220E+02  -0.196818E-06   0.231970E-05  -0.196818E-06   0.358057E-08
  1402   0.829697E+03  -0.608115E+02   0.231719E-05  -0.608115E+02   0.166243E+02  -0.194196E-06   0.231719E-05  -0.194196E-06   0.357615E-08
  1403   0.830886E+03  -0.603382E+02   0.231450E-05  -0.603382E+02   0.164282E+02  -0.191563E-06   0.231450E-05  -0.191563E-06   0.357173E-08
  1404   0.832038E+03  -0.598525E+02   0.231166E-05  -0.598525E+02   0.162340E+02  -0.188921E-06   0.231166E-05  -0.188921E-06   0.356733E-08
  1405   0.833146E+03  -0.593547E+02   0.230867E-05  -0.593547E+02   0.160417E+02  -0.186269E-06   0.230867E-05  -0.186269E-06   0.356293E-08
  1406   0.834209E+03  -0.588449E+02   0.230552E-05  -0.588449E+02   0.158515E+02  -0.183608E-06   0.230552E-05  -0.183608E-06   0.355853E-08
  1407   0.835227E+03  -0.583234E+02   0.230223E-05  -0.583234E+02   0.156631E+02  -0.180937E-06   0.230223E-05  -0.180937E-06   0.355415E-08
  1408   0.836209E+03  -0.577903E+02   0.229880E-05  -0.577903E+02   0.154769E+02  -0.178259E-06   0.229880E-05  -0.178259E-06   0.354977E-08
  1409   0.837138E+03  -0.572459E+02   0.229525E-05  -0.572459E+02   0.152928E+02  -0.175571E-06   0.229525E-05  -0.175571E-06   0.354541E-08
  1410   0.838030E+03  -0.566905E+02   0.229156E-05  -0.566905E+02   0.151109E+02  -0.172876E-06   0.229156E-05  -0.172876E-06   0.354105E-08
  1411   0.838871E+03  -0.561241E+02   0.228775E-05  -0.561241E+02   0.149313E+02  -0.170174E-06   0.228775E-05  -0.170174E-06   0.353669E-08
  1412   0.839666E+03  -0.555472E+02   0.228382E-05  -0.555472E+02   0.147540E+02  -0.167464E-06   0.228382E-05  -0.167464E-06   0.353235E-08
  1413   0.840410E+03  -0.549598E+02   0.227979E-05  -0.549598E+02   0.145791E+02  -0.164747E-06   0.227979E-05  -0.164747E-06   0.352801E-08
  1414   0.841109E+03  -0.543625E+02   0.227565E-05  -0.543625E+02   0.144066E+02  -0.162024E-06   0.227565E-05  -0.162024E-06   0.352369E-08
  1415   0.841756E+03  -0.537552E+02   0.227141E-05  -0.537552E+02   0.142366E+02  -0.159294E-06   0.227141E-05  -0.159294E-06   0.351937E-08
  1416   0.842359E+03  -0.531385E+02   0.226707E-05  -0.531385E+02   0.140692E+02  -0.156559E-06   0.226707E-05  -0.156559E-06   0.351505E-08
  1417   0.842910E+03  -0.525125E+02   0.226265E-05  -0.525125E+02   0.139044E+02  -0.153817E-06   0.226265E-05  -0.153817E-06   0.351075E-08
  1418   0.843416E+03  -0.518775E+02   0.225814E-05  -0.518775E+02   0.137422E+02  -0.151071E-06   0.225814E-05  -0.151071E-06   0.350645E-08
  1419   0.843870E+03  -0.512337E+02   0.225356E-05  -0.512337E+02   0.135829E+02  -0.148320E-06   0.225356E-05  -0.148320E-06   0.350216E-08
  1420   0.844272E+03  -0.505815E+02   0.224890E-05  -0.505815E+02   0.134262E+02  -0.145564E-06   0.224890E-05  -0.145564E-06   0.349788E-08
  1421   0.844622E+03  -0.499211E+02   0.224417E-05  -0.499211E+02   0.132724E+02  -0.142803E-06   0.224417E-05  -0.142803E-06   0.349361E-08
  1422   0.844921E+03  -0.492527E+02   0.223939E-05  -0.492527E+02   0.131215E+02  -0.140039E-06   0.223939E-05  -0.140039E-06   0.348934E-08
  1423   0.845174E+03  -0.485766E+02   0.223454E-05  -0.485766E+02   0.129733E+02  -0.137271E-06   0.223454E-05  -0.137271E-06   0.348509E-08
  1424   0.845368E+03  -0.478931E+02   0.222965E-05  -0.478931E+02   0.128283E+02  -0.134500E-06   0.222965E-05  -0.134500E-06   0.348084E-08
  1425   0.845511E+03  -0.472024E+02   0.222471E-05  -0.472024E+02   0.126862E+02  -0.131727E-06   0.222471E-05  -0.131727E-06   0.347659E-08
  1426   0.845601E+03  -0.465048E+02   0.221974E-05  -0.465048E+02   0.125471E+02  -0.128950E-06   0.221974E-05  -0.128950E-06   0.347236E-08
  1427   0.845632E+03  -0.458006E+02   0.221473E-05  -0.458006E+02   0.124111E+02  -0.126171E-06   0.221473E-05  -0.126171E-06   0.346813E-08
  1428   0.845610E+03  -0.450899E+02   0.220968E-05  -0.450899E+02   0.122783E+02  -0.123391E-06   0.220968E-05  -0.123391E-06   0.346391E-08
  1429   0.845537E+03  -0.443734E+02   0.220462E-05  -0.443734E+02   0.121485E+02  -0.120608E-06   0.220462E-05  -0.120608E-06   0.345970E-08
  1430   0.845412E+03  -0.436509E+02   0.219954E-05  -0.436509E+02   0.120219E+02  -0.117825E-06   0.219954E-05  -0.117825E-06   0.345549E-08
  1431   0.845228E+03  -0.429230E+02   0.219445E-05  -0.429230E+02   0.118986E+02  -0.115040E-06   0.219445E-05  -0.115040E-06   0.345130E-08
  1432   0.844991E+03  -0.421899E+02   0.218935E-05  -0.421899E+02   0.117786E+02  -0.112255E-06   0.218935E-05  -0.112255E-06   0.344711E-08
  1433   0.844695E+03  -0.414518E+02   0.218425E-05  -0.414518E+02   0.116618E+02  -0.109470E-06   0.218425E-05  -0.109470E-06   0.344293E-08
  1434   0.844347E+03  -0.407090E+02   0.217915E-05  -0.407090E+02   0.115483E+02  -0.106685E-06   0.217915E-05  -0.106685E-06   0.343875E-08
  1435   0.843940E+03  -0.399620E+02   0.217406E-05  -0.399620E+02   0.114382E+02  -0.103900E-06   0.217406E-05  -0.103900E-06   0.343458E-08
  1436   0.843480E+03  -0.392108E+02   0.216899E-05  -0.392108E+02   0.113315E+02  -0.101116E-06   0.216899E-05  -0.101116E-06   0.343042E-08
  1437   0.842961E+03  -0.384559E+02   0.216394E-05  -0.384559E+02   0.112281E+02  -0.983335E-07   0.216394E-05  -0.983335E-07   0.342627E-08
  1438   0.842383E+03  -0.376974E+02   0.215891E-05  -0.376974E+02   0.111281E+02  -0.955521E-07   0.215891E-05  -0.955521E-07   0.342213E-08
  1439   0.841753E+03  -0.369359E+02   0.215392E-05  -0.369359E+02   0.110317E+02  -0.927724E-07   0.215392E-05  -0.927724E-07   0.341799E-08
  1440   0.841071E+03  -0.361713E+02   0.214896E-05  -0.361713E+02   0.109387E+02  -0.899948E-07   0.214896E-05  -0.899948E-07   0.341386E-08
  1441   0.840329E+03  -0.354041E+02   0.214405E-05  -0.354041E+02   0.108492E+02  -0.872196E-07   0.214405E-05  -0.872196E-07   0.340974E-08
  1442   0.839528E+03  -0.346346E+02   0.213918E-05  -0.346346E+02   0.107632E+02  -0.844472E-07   0.213918E-05  -0.844472E-07   0.340562E-08
  1443   0.838668E+03  -0.338629E+02   0.213437E-05  -0.338629E+02   0.106806E+02  -0.816779E-07   0.213437E-05  -0.816779E-07   0.340152E-08
  1444   0.837755E+03  -0.330896E+02   0.212962E-05  -0.330896E+02   0.106017E+02  -0.789120E-07   0.212962E-05  -0.789120E-07   0.339741E-08
  1445   0.836783E+03  -0.323147E+02   0.212493E-05  -0.323147E+02   0.105263E+02  -0.761499E-07   0.212493E-05  -0.761499E-07   0.339332E-08
  1446   0.835752E+03  -0.315385E+02   0.212031E-05  -0.315385E+02   0.104544E+02  -0.733919E-07   0.212031E-05  -0.733919E-07   0.338924E-08
  1447   0.834669E+03  -0.307614E+02   0.211577E-05  -0.307614E+02   0.103861E+02  -0.706383E-07   0.211577E-05  -0.706383E-07   0.338516E-08
  1448   0.833526E+03  -0.299837E+02   0.211130E-05  -0.299837E+02   0.103214E+02  -0.678894E-07   0.211130E-05  -0.678894E-07   0.338108E-08
  1449   0.832324E+03  -0.292057E+02   0.210693E-05  -0.292057E+02   0.102604E+02  -0.651457E-07   0.210693E-05  -0.651457E-07   0.337702E-08
  1450   0.831070E+03  -0.284276E+02   0.210264E-05  -0.284276E+02   0.102029E+02  -0.624075E-07   0.210264E-05  -0.624075E-07   0.337296E-08
  1451   0.829764E+03  -0.276498E+02   0.209845E-05  -0.276498E+02   0.101490E+02  -0.596749E-07   0.209845E-05  -0.596749E-07   0.336891E-08
  1452   0.828398E+03  -0.268726E+02   0.209435E-05  -0.268726E+02   0.100987E+02  -0.569484E-07   0.209435E-05  -0.569484E-07   0.336487E-08
  1453   0.826973E+03  -0.260963E+02   0.209034E-05  -0.260963E+02   0.100520E+02  -0.542281E-07   0.209034E-05  -0.542281E-07   0.336083E-08
  1454   0.825496E+03  -0.253211E+02   0.208640E-05  -0.253211E+02   0.100090E+02  -0.515143E-07   0.208640E-05  -0.515143E-07   0.335681E-08
  1455   0.823967E+03  -0.245474E+02   0.208254E-05  -0.245474E+02   0.996957E+01  -0.488072E-07   0.208254E-05  -0.488072E-07   0.335278E-08
  1456   0.822386E+03  -0.237753E+02   0.207874E-05  -0.237753E+02   0.993376E+01  -0.461070E-07   0.207874E-05  -0.461070E-07   0.334877E-08
  1457   0.820753E+03  -0.230052E+02   0.207500E-05  -0.230052E+02   0.990158E+01  -0.434140E-07   0.207500E-05  -0.434140E-07   0.334476E-08
  1458   0.819061E+03  -0.222373E+02   0.207132E-05  -0.222373E+02   0.987290E+01  -0.407284E-07   0.207132E-05  -0.407284E-07   0.334076E-08
  1459   0.817316E+03  -0.214719E+02   0.206768E-05  -0.214719E+02   0.984786E+01  -0.380504E-07   0.206768E-05  -0.380504E-07   0.333677E-08
  1460   0.815520E+03  -0.207092E+02   0.206407E-05  -0.207092E+02   0.982646E+01  -0.353802E-07   0.206407E-05  -0.353802E-07   0.333278E-08
  1461   0.813671E+03  -0.199496E+02   0.206051E-05  -0.199496E+02   0.980854E+01  -0.327182E-07   0.206051E-05  -0.327182E-07   0.332880E-08
  1462   0.811771E+03  -0.191932E+02   0.205697E-05  -0.191932E+02   0.979420E+01  -0.300645E-07   0.205697E-05  -0.300645E-07   0.332483E-08
  1463   0.809818E+03  -0.184405E+02   0.205345E-05  -0.184405E+02   0.978342E+01  -0.274194E-07   0.205345E-05  -0.274194E-07   0.332086E-08
  1464   0.807814E+03  -0.176915E+02   0.204994E-05  -0.176915E+02   0.977613E+01  -0.247831E-07   0.204994E-05  -0.247831E-07   0.331691E-08
  1465   0.805758E+03  -0.169465E+02   0.204645E-05  -0.169465E+02   0.977241E+01  -0.221558E-07   0.204645E-05  -0.221558E-07   0.331295E-08
  1466   0.803657E+03  -0.162060E+02   0.204295E-05  -0.162060E+02   0.977218E+01  -0.195377E-07   0.204295E-05  -0.195377E-07   0.330901E-08
  1467   0.801504E+03  -0.154700E+02   0.203945E-05  -0.154700E+02   0.977536E+01  -0.169292E-07   0.203945E-05  -0.169292E-07   0.330507E-08
  1468   0.799306E+03  -0.147389E+02   0.203594E-05  -0.147389E+02   0.978211E+01  -0.143304E-07   0.203594E-05  -0.143304E-07   0.330114E-08
  1469   0.797056E+03  -0.140129E+02   0.203241E-05  -0.140129E+02   0.979221E+01  -0.117415E-07   0.203241E-05  -0.117415E-07   0.329722E-08
  1470   0.794755E+03  -0.132922E+02   0.202886E-05  -0.132922E+02   0.980580E+01  -0.916285E-08   0.202886E-05  -0.916285E-08   0.329330E-08
  1471   0.792416E+03  -0.125771E+02   0.202528E-05  -0.125771E+02   0.982273E+01  -0.659461E-08   0.202528E-05  -0.659461E-08   0.328939E-08
  1472   0.790025E+03  -0.118678E+02   0.202166E-05  -0.118678E+02   0.984307E+01  -0.403703E-08   0.202166E-05  -0.403703E-08   0.328549E-08
  1473   0.787582E+03  -0.111646E+02   0.201800E-05  -0.111646E+02   0.986669E+01  -0.149034E-08   0.201800E-05  -0.149034E-08   0.328159E-08
  1474   0.785102E+03  -0.104677E+02   0.201428E-05  -0.104677E+02   0.989373E+01   0.104523E-08   0.201428E-05   0.104523E-08   0.327770E-08
  1475   0.782571E+03  -0.977740E+01   0.201052E-05  -0.977740E+01   0.992395E+01   0.356944E-08   0.201052E-05   0.356944E-08   0.327382E-08
  1476   0.780001E+03  -0.909379E+01   0.200669E-05  -0.909379E+01   0.995753E+01   0.608206E-08   0.200669E-05   0.608206E-08   0.326994E-08
  1477   0.777388E+03  -0.841723E+01   0.200279E-05  -0.841723E+01   0.999429E+01   0.858286E-08   0.200279E-05   0.858286E-08   0.326607E-08
  1478   0.774729E+03  -0.774787E+01   0.199881E-05  -0.774787E+01   0.100342E+02   0.110716E-07   0.199881E-05   0.110716E-07   0.326221E-08
  1479   0.772034E+03  -0.708592E+01   0.199476E-05  -0.708592E+01   0.100773E+02   0.135481E-07   0.199476E-05   0.135481E-07   0.325835E-08
  1480   0.769294E+03  -0.643164E+01   0.199062E-05  -0.643164E+01   0.101235E+02   0.160120E-07   0.199062E-05   0.160120E-07   0.325450E-08
  1481   0.766517E+03  -0.578523E+01   0.198638E-05  -0.578523E+01   0.101729E+02   0.184632E-07   0.198638E-05   0.184632E-07   0.325066E-08
  1482   0.763695E+03  -0.514689E+01   0.198204E-05  -0.514689E+01   0.102253E+02   0.209014E-07   0.198204E-05   0.209014E-07   0.324682E-08
  1483   0.760836E+03  -0.451682E+01   0.197760E-05  -0.451682E+01   0.102807E+02   0.233263E-07   0.197760E-05   0.233263E-07   0.324299E-08
