#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1121   0.126207E+04  -0.593671E+02  -0.366324E-07  -0.593671E+02   0.146358E+02   0.246466E-06  -0.366324E-07   0.246466E-06   0.553871E-08
  1122   0.126280E+04  -0.584174E+02  -0.371080E-07  -0.584174E+02   0.144635E+02   0.241182E-06  -0.371080E-07   0.241182E-06   0.553053E-08
  1123   0.126343E+04  -0.574582E+02  -0.373379E-07  -0.574582E+02   0.142960E+02   0.235896E-06  -0.373379E-07   0.235896E-06   0.552237E-08
  1124   0.126398E+04  -0.564901E+02  -0.373243E-07  -0.564901E+02   0.141336E+02   0.230609E-06  -0.373243E-07   0.230609E-06   0.551422E-08
  1125   0.126443E+04  -0.555134E+02  -0.370694E-07  -0.555134E+02   0.139762E+02   0.225322E-06  -0.370694E-07   0.225322E-06   0.550610E-08
  1126   0.126479E+04  -0.545288E+02  -0.365755E-07  -0.545288E+02   0.138238E+02   0.220034E-06  -0.365755E-07   0.220034E-06   0.549799E-08
  1127   0.126506E+04  -0.535366E+02  -0.358449E-07  -0.535366E+02   0.136765E+02   0.214746E-06  -0.358449E-07   0.214746E-06   0.548990E-08
  1128   0.126525E+04  -0.525376E+02  -0.348798E-07  -0.525376E+02   0.135345E+02   0.209459E-06  -0.348798E-07   0.209459E-06   0.548183E-08
  1129   0.126534E+04  -0.515319E+02  -0.336823E-07  -0.515319E+02   0.133976E+02   0.204174E-06  -0.336823E-07   0.204174E-06   0.547378E-08
  1130   0.126535E+04  -0.505204E+02  -0.322548E-07  -0.505204E+02   0.132659E+02   0.198890E-06  -0.322548E-07   0.198890E-06   0.546575E-08
  1131   0.126526E+04  -0.495034E+02  -0.305995E-07  -0.495034E+02   0.131396E+02   0.193609E-06  -0.305995E-07   0.193609E-06   0.545774E-08
  1132   0.126508E+04  -0.484814E+02  -0.287187E-07  -0.484814E+02   0.130185E+02   0.188331E-06  -0.287187E-07   0.188331E-06   0.544974E-08
  1133   0.126481E+04  -0.474548E+02  -0.266145E-07  -0.474548E+02   0.129028E+02   0.183056E-06  -0.266145E-07   0.183056E-06   0.544177E-08
  1134   0.126445E+04  -0.464241E+02  -0.242892E-07  -0.464241E+02   0.127925E+02   0.177785E-06  -0.242892E-07   0.177785E-06   0.543381E-08
  1135   0.126400E+04  -0.453898E+02  -0.217451E-07  -0.453898E+02   0.126875E+02   0.172519E-06  -0.217451E-07   0.172519E-06   0.542587E-08
  1136   0.126346E+04  -0.443522E+02  -0.189843E-07  -0.443522E+02   0.125879E+02   0.167257E-06  -0.189843E-07   0.167257E-06   0.541794E-08
  1137   0.126282E+04  -0.433119E+02  -0.160092E-07  -0.433119E+02   0.124938E+02   0.162001E-06  -0.160092E-07   0.162001E-06   0.541004E-08
  1138   0.126209E+04  -0.422694E+02  -0.128220E-07  -0.422694E+02   0.124050E+02   0.156752E-06  -0.128220E-07   0.156752E-06   0.540215E-08
  1139   0.126127E+04  -0.412249E+02  -0.942486E-08  -0.412249E+02   0.123217E+02   0.151508E-06  -0.942486E-08   0.151508E-06   0.539429E-08
  1140   0.126035E+04  -0.401791E+02  -0.582008E-08  -0.401791E+02   0.122439E+02   0.146272E-06  -0.582008E-08   0.146272E-06   0.538643E-08
  1141   0.125935E+04  -0.391325E+02  -0.200989E-08  -0.391325E+02   0.121715E+02   0.141044E-06  -0.200989E-08   0.141044E-06   0.537860E-08
  1142   0.125825E+04  -0.380856E+02   0.200348E-08  -0.380856E+02   0.121047E+02   0.135823E-06   0.200348E-08   0.135823E-06   0.537079E-08
  1143   0.125707E+04  -0.370386E+02   0.621778E-08  -0.370386E+02   0.120433E+02   0.130612E-06   0.621778E-08   0.130612E-06   0.536299E-08
  1144   0.125578E+04  -0.359923E+02   0.106308E-07  -0.359923E+02   0.119874E+02   0.125409E-06   0.106308E-07   0.125409E-06   0.535521E-08
  1145   0.125441E+04  -0.349470E+02   0.152402E-07  -0.349470E+02   0.119370E+02   0.120216E-06   0.152402E-07   0.120216E-06   0.534745E-08
  1146   0.125295E+04  -0.339033E+02   0.200439E-07  -0.339033E+02   0.118921E+02   0.115034E-06   0.200439E-07   0.115034E-06   0.533971E-08
  1147   0.125139E+04  -0.328615E+02   0.250395E-07  -0.328615E+02   0.118527E+02   0.109862E-06   0.250395E-07   0.109862E-06   0.533198E-08
  1148   0.124975E+04  -0.318220E+02   0.302249E-07  -0.318220E+02   0.118188E+02   0.104701E-06   0.302249E-07   0.104701E-06   0.532427E-08
  1149   0.124801E+04  -0.307855E+02   0.355977E-07  -0.307855E+02   0.117903E+02   0.995525E-07   0.355977E-07   0.995525E-07   0.531658E-08
  1150   0.124618E+04  -0.297522E+02   0.411559E-07  -0.297522E+02   0.117672E+02   0.944159E-07   0.411559E-07   0.944159E-07   0.530890E-08
  1151   0.124427E+04  -0.287226E+02   0.468970E-07  -0.287226E+02   0.117497E+02   0.892922E-07   0.468970E-07   0.892922E-07   0.530125E-08
  1152   0.124226E+04  -0.276973E+02   0.528194E-07  -0.276973E+02   0.117376E+02   0.841817E-07   0.528194E-07   0.841817E-07   0.529361E-08
  1153   0.124018E+04  -0.266766E+02   0.589209E-07  -0.266766E+02   0.117308E+02   0.790848E-07   0.589209E-07   0.790848E-07   0.528599E-08
  1154   0.123799E+04  -0.256609E+02   0.651998E-07  -0.256609E+02   0.117296E+02   0.740019E-07   0.651998E-07   0.740019E-07   0.527838E-08
  1155   0.123573E+04  -0.246507E+02   0.716541E-07  -0.246507E+02   0.117335E+02   0.689332E-07   0.716541E-07   0.689332E-07   0.527079E-08
  1156   0.123338E+04  -0.236465E+02   0.782820E-07  -0.236465E+02   0.117430E+02   0.638793E-07   0.782820E-07   0.638793E-07   0.526322E-08
  1157   0.123094E+04  -0.226486E+02   0.850815E-07  -0.226486E+02   0.117576E+02   0.588405E-07   0.850815E-07   0.588405E-07   0.525567E-08
  1158   0.122842E+04  -0.216576E+02   0.920508E-07  -0.216576E+02   0.117777E+02   0.538171E-07   0.920508E-07   0.538171E-07   0.524813E-08
  1159   0.122583E+04  -0.206739E+02   0.991880E-07  -0.206739E+02   0.118029E+02   0.488096E-07   0.991880E-07   0.488096E-07   0.524061E-08
  1160   0.122315E+04  -0.196979E+02   0.106491E-06  -0.196979E+02   0.118334E+02   0.438183E-07   0.106491E-06   0.438183E-07   0.523311E-08
  1161   0.122038E+04  -0.187299E+02   0.113958E-06  -0.187299E+02   0.118691E+02   0.388436E-07   0.113958E-06   0.388436E-07   0.522563E-08
  1162   0.121755E+04  -0.177703E+02   0.121588E-06  -0.177703E+02   0.119100E+02   0.338858E-07   0.121588E-06   0.338858E-07   0.521816E-08
  1163   0.121463E+04  -0.168196E+02   0.129378E-06  -0.168196E+02   0.119559E+02   0.289454E-07   0.129378E-06   0.289454E-07   0.521071E-08
  1164   0.121164E+04  -0.158781E+02   0.137326E-06  -0.158781E+02   0.120070E+02   0.240227E-07   0.137326E-06   0.240227E-07   0.520327E-08
  1165   0.120857E+04  -0.149462E+02   0.145430E-06  -0.149462E+02   0.120631E+02   0.191181E-07   0.145430E-06   0.191181E-07   0.519585E-08
  1166   0.120542E+04  -0.140244E+02   0.153690E-06  -0.140244E+02   0.121242E+02   0.142320E-07   0.153690E-06   0.142320E-07   0.518845E-08
  1167   0.120220E+04  -0.131128E+02   0.162102E-06  -0.131128E+02   0.121903E+02   0.936474E-08   0.162102E-06   0.936474E-08   0.518106E-08
  1168   0.119890E+04  -0.122121E+02   0.170665E-06  -0.122121E+02   0.122612E+02   0.451669E-08   0.170665E-06   0.451669E-08   0.517370E-08
  1169   0.119554E+04  -0.113224E+02   0.179376E-06  -0.113224E+02   0.123370E+02  -0.311760E-09   0.179376E-06  -0.311760E-09   0.516634E-08
  1170   0.119210E+04  -0.104441E+02   0.188235E-06  -0.104441E+02   0.124175E+02  -0.512023E-08   0.188235E-06  -0.512023E-08   0.515901E-08
  1171   0.118860E+04  -0.957770E+01   0.197239E-06  -0.957770E+01   0.125029E+02  -0.990835E-08   0.197239E-06  -0.990835E-08   0.515169E-08
  1172   0.118503E+04  -0.872342E+01   0.206387E-06  -0.872342E+01   0.125929E+02  -0.146757E-07   0.206387E-06  -0.146757E-07   0.514439E-08
  1173   0.118139E+04  -0.788168E+01   0.215675E-06  -0.788168E+01   0.126875E+02  -0.194220E-07   0.215675E-06  -0.194220E-07   0.513710E-08
  1174   0.117768E+04  -0.705282E+01   0.225103E-06  -0.705282E+01   0.127868E+02  -0.241468E-07   0.225103E-06  -0.241468E-07   0.512983E-08
  1175   0.117391E+04  -0.623711E+01   0.234669E-06  -0.623711E+01   0.128905E+02  -0.288498E-07   0.234669E-06  -0.288498E-07   0.512257E-08
  1176   0.117008E+04  -0.543488E+01   0.244371E-06  -0.543488E+01   0.129987E+02  -0.335305E-07   0.244371E-06  -0.335305E-07   0.511534E-08
  1177   0.116619E+04  -0.464642E+01   0.254206E-06  -0.464642E+01   0.131112E+02  -0.381886E-07   0.254206E-06  -0.381886E-07   0.510811E-08
  1178   0.116223E+04  -0.387205E+01   0.264173E-06  -0.387205E+01   0.132282E+02  -0.428237E-07   0.264173E-06  -0.428237E-07   0.510091E-08
  1179   0.115822E+04  -0.311207E+01   0.274270E-06  -0.311207E+01   0.133493E+02  -0.474354E-07   0.274270E-06  -0.474354E-07   0.509372E-08
  1180   0.115415E+04  -0.236679E+01   0.284495E-06  -0.236679E+01   0.134746E+02  -0.520235E-07   0.284495E-06  -0.520235E-07   0.508654E-08
  1181   0.115002E+04  -0.163651E+01   0.294847E-06  -0.163651E+01   0.136040E+02  -0.565874E-07   0.294847E-06  -0.565874E-07   0.507939E-08
  1182   0.114584E+04  -0.921462E+00   0.305323E-06  -0.921462E+00   0.137375E+02  -0.611268E-07   0.305323E-06  -0.611268E-07   0.507224E-08
  1183   0.114161E+04  -0.221956E+00   0.315921E-06  -0.221956E+00   0.138749E+02  -0.656413E-07   0.315921E-06  -0.656413E-07   0.506512E-08
  1184   0.113733E+04   0.461749E+00   0.326640E-06   0.461749E+00   0.140163E+02  -0.701306E-07   0.326640E-06  -0.701306E-07   0.505801E-08
  1185   0.113299E+04   0.112937E+01   0.337478E-06   0.112937E+01   0.141614E+02  -0.745943E-07   0.337478E-06  -0.745943E-07   0.505091E-08
  1186   0.112860E+04   0.178065E+01   0.348432E-06   0.178065E+01   0.143103E+02  -0.790320E-07   0.348432E-06  -0.790320E-07   0.504383E-08
  1187   0.112417E+04   0.241531E+01   0.359501E-06   0.241531E+01   0.144628E+02  -0.834433E-07   0.359501E-06  -0.834433E-07   0.503677E-08
  1188   0.111969E+04   0.303315E+01   0.370683E-06   0.303315E+01   0.146189E+02  -0.878278E-07   0.370683E-06  -0.878278E-07   0.502972E-08
  1189   0.111517E+04   0.363395E+01   0.381976E-06   0.363395E+01   0.147784E+02  -0.921853E-07   0.381976E-06  -0.921853E-07   0.502269E-08
  1190   0.111059E+04   0.421752E+01   0.393379E-06   0.421752E+01   0.149414E+02  -0.965152E-07   0.393379E-06  -0.965152E-07   0.501567E-08
  1191   0.110599E+04   0.478366E+01   0.404889E-06   0.478366E+01   0.151077E+02  -0.100817E-06   0.404889E-06  -0.100817E-06   0.500867E-08
  1192   0.110134E+04   0.533217E+01   0.416504E-06   0.533217E+01   0.152772E+02  -0.105091E-06   0.416504E-06  -0.105091E-06   0.500169E-08
  1193   0.109665E+04   0.586285E+01   0.428223E-06   0.586285E+01   0.154499E+02  -0.109336E-06   0.428223E-06  -0.109336E-06   0.499472E-08
  1194   0.109194E+04   0.637550E+01   0.440043E-06   0.637550E+01   0.156256E+02  -0.113552E-06   0.440043E-06  -0.113552E-06   0.498776E-08
  1195   0.108718E+04   0.686996E+01   0.451963E-06   0.686996E+01   0.158043E+02  -0.117739E-06   0.451963E-06  -0.117739E-06   0.498082E-08
  1196   0.108239E+04   0.734609E+01   0.463981E-06   0.734609E+01   0.159859E+02  -0.121896E-06   0.463981E-06  -0.121896E-06   0.497390E-08
  1197   0.107757E+04   0.780372E+01   0.476095E-06   0.780372E+01   0.161703E+02  -0.126023E-06   0.476095E-06  -0.126023E-06   0.496699E-08
  1198   0.107273E+04   0.824273E+01   0.488302E-06   0.824273E+01   0.163573E+02  -0.130120E-06   0.488302E-06  -0.130120E-06   0.496009E-08
  1199   0.106786E+04   0.866287E+01   0.500603E-06   0.866287E+01   0.165469E+02  -0.134185E-06   0.500603E-06  -0.134185E-06   0.495321E-08
  1200   0.106296E+04   0.906415E+01   0.512993E-06   0.906415E+01   0.167390E+02  -0.138219E-06   0.512993E-06  -0.138219E-06   0.494635E-08
  1201   0.105803E+04   0.944626E+01   0.525472E-06   0.944626E+01   0.169336E+02  -0.142222E-06   0.525472E-06  -0.142222E-06   0.493950E-08
  1202   0.105308E+04   0.980929E+01   0.538036E-06   0.980929E+01   0.171305E+02  -0.146193E-06   0.538036E-06  -0.146193E-06   0.493267E-08
  1203   0.104812E+04   0.101530E+02   0.550685E-06   0.101530E+02   0.173295E+02  -0.150131E-06   0.550685E-06  -0.150131E-06   0.492585E-08
  1204   0.104313E+04   0.104774E+02   0.563416E-06   0.104774E+02   0.175308E+02  -0.154038E-06   0.563416E-06  -0.154038E-06   0.491904E-08
  1205   0.103813E+04   0.107824E+02   0.576226E-06   0.107824E+02   0.177340E+02  -0.157912E-06   0.576226E-06  -0.157912E-06   0.491225E-08
  1206   0.103310E+04   0.110679E+02   0.589113E-06   0.110679E+02   0.179392E+02  -0.161753E-06   0.589113E-06  -0.161753E-06   0.490548E-08
  1207   0.102807E+04   0.113338E+02   0.602076E-06   0.113338E+02   0.181461E+02  -0.165561E-06   0.602076E-06  -0.165561E-06   0.489872E-08
  1208   0.102302E+04   0.115801E+02   0.615111E-06   0.115801E+02   0.183549E+02  -0.169336E-06   0.615111E-06  -0.169336E-06   0.489197E-08
  1209   0.101797E+04   0.118068E+02   0.628218E-06   0.118068E+02   0.185652E+02  -0.173077E-06   0.628218E-06  -0.173077E-06   0.488524E-08
  1210   0.101291E+04   0.120137E+02   0.641392E-06   0.120137E+02   0.187771E+02  -0.176785E-06   0.641392E-06  -0.176785E-06   0.487852E-08
  1211   0.100783E+04   0.122010E+02   0.654634E-06   0.122010E+02   0.189904E+02  -0.180459E-06   0.654634E-06  -0.180459E-06   0.487182E-08
  1212   0.100276E+04   0.123686E+02   0.667939E-06   0.123686E+02   0.192050E+02  -0.184099E-06   0.667939E-06  -0.184099E-06   0.486513E-08
  1213   0.997680E+03   0.125165E+02   0.681306E-06   0.125165E+02   0.194210E+02  -0.187705E-06   0.681306E-06  -0.187705E-06   0.485846E-08
  1214   0.992599E+03   0.126446E+02   0.694733E-06   0.126446E+02   0.196381E+02  -0.191276E-06   0.694733E-06  -0.191276E-06   0.485180E-08
  1215   0.987525E+03   0.127530E+02   0.708217E-06   0.127530E+02   0.198561E+02  -0.194813E-06   0.708217E-06  -0.194813E-06   0.484516E-08
  1216   0.982444E+03   0.128417E+02   0.721757E-06   0.128417E+02   0.200752E+02  -0.198314E-06   0.721757E-06  -0.198314E-06   0.483853E-08
  1217   0.977371E+03   0.129106E+02   0.735349E-06   0.129106E+02   0.202950E+02  -0.201781E-06   0.735349E-06  -0.201781E-06   0.483192E-08
  1218   0.972304E+03   0.129599E+02   0.748993E-06   0.129599E+02   0.205156E+02  -0.205212E-06   0.748993E-06  -0.205212E-06   0.482531E-08
  1219   0.967245E+03   0.129895E+02   0.762685E-06   0.129895E+02   0.207368E+02  -0.208607E-06   0.762685E-06  -0.208607E-06   0.481873E-08
  1220   0.962186E+03   0.129995E+02   0.776424E-06   0.129995E+02   0.209585E+02  -0.211966E-06   0.776424E-06  -0.211966E-06   0.481216E-08
  1221   0.957150E+03   0.129897E+02   0.790207E-06   0.129897E+02   0.211806E+02  -0.215290E-06   0.790207E-06  -0.215290E-06   0.480560E-08
  1222   0.952113E+03   0.129604E+02   0.804032E-06   0.129604E+02   0.214031E+02  -0.218577E-06   0.804032E-06  -0.218577E-06   0.479905E-08
  1223   0.947098E+03   0.129117E+02   0.817897E-06   0.129117E+02   0.216257E+02  -0.221827E-06   0.817897E-06  -0.221827E-06   0.479252E-08
  1224   0.942091E+03   0.128435E+02   0.831799E-06   0.128435E+02   0.218484E+02  -0.225041E-06   0.831799E-06  -0.225041E-06   0.478601E-08
  1225   0.937106E+03   0.127561E+02   0.845737E-06   0.127561E+02   0.220712E+02  -0.228218E-06   0.845737E-06  -0.228218E-06   0.477950E-08
  1226   0.932136E+03   0.126495E+02   0.859709E-06   0.126495E+02   0.222939E+02  -0.231358E-06   0.859709E-06  -0.231358E-06   0.477302E-08
  1227   0.927189E+03   0.125239E+02   0.873711E-06   0.125239E+02   0.225164E+02  -0.234460E-06   0.873711E-06  -0.234460E-06   0.476654E-08
  1228   0.922263E+03   0.123795E+02   0.887742E-06   0.123795E+02   0.227386E+02  -0.237525E-06   0.887742E-06  -0.237525E-06   0.476008E-08
  1229   0.917367E+03   0.122162E+02   0.901800E-06   0.122162E+02   0.229605E+02  -0.240552E-06   0.901800E-06  -0.240552E-06   0.475363E-08
  1230   0.912494E+03   0.120344E+02   0.915882E-06   0.120344E+02   0.231819E+02  -0.243541E-06   0.915882E-06  -0.243541E-06   0.474720E-08
  1231   0.907642E+03   0.118339E+02   0.929986E-06   0.118339E+02   0.234028E+02  -0.246491E-06   0.929986E-06  -0.246491E-06   0.474078E-08
  1232   0.902821E+03   0.116152E+02   0.944110E-06   0.116152E+02   0.236231E+02  -0.249403E-06   0.944110E-06  -0.249403E-06   0.473438E-08
  1233   0.898036E+03   0.113781E+02   0.958252E-06   0.113781E+02   0.238424E+02  -0.252277E-06   0.958252E-06  -0.252277E-06   0.472798E-08
  1234   0.893274E+03   0.111230E+02   0.972410E-06   0.111230E+02   0.240610E+02  -0.255111E-06   0.972410E-06  -0.255111E-06   0.472161E-08
  1235   0.888549E+03   0.108499E+02   0.986581E-06   0.108499E+02   0.242786E+02  -0.257906E-06   0.986581E-06  -0.257906E-06   0.471524E-08
  1236   0.883853E+03   0.105588E+02   0.100076E-05   0.105588E+02   0.244951E+02  -0.260662E-06   0.100076E-05  -0.260662E-06   0.470889E-08
  1237   0.879195E+03   0.102502E+02   0.101495E-05   0.102502E+02   0.247104E+02  -0.263378E-06   0.101495E-05  -0.263378E-06   0.470255E-08
  1238   0.874574E+03   0.992402E+01   0.102915E-05   0.992402E+01   0.249245E+02  -0.266055E-06   0.102915E-05  -0.266055E-06   0.469623E-08
  1239   0.869990E+03   0.958057E+01   0.104335E-05   0.958057E+01   0.251372E+02  -0.268691E-06   0.104335E-05  -0.268691E-06   0.468992E-08
  1240   0.865443E+03   0.922003E+01   0.105756E-05   0.922003E+01   0.253484E+02  -0.271287E-06   0.105756E-05  -0.271287E-06   0.468362E-08
  1241   0.860940E+03   0.884262E+01   0.107176E-05   0.884262E+01   0.255581E+02  -0.273843E-06   0.107176E-05  -0.273843E-06   0.467734E-08
  1242   0.856483E+03   0.844857E+01   0.108597E-05   0.844857E+01   0.257662E+02  -0.276358E-06   0.108597E-05  -0.276358E-06   0.467106E-08
  1243   0.852062E+03   0.803803E+01   0.110017E-05   0.803803E+01   0.259725E+02  -0.278832E-06   0.110017E-05  -0.278832E-06   0.466481E-08
  1244   0.847686E+03   0.761114E+01   0.111436E-05   0.761114E+01   0.261771E+02  -0.281264E-06   0.111436E-05  -0.281264E-06   0.465856E-08
  1245   0.843354E+03   0.716827E+01   0.112854E-05   0.716827E+01   0.263796E+02  -0.283656E-06   0.112854E-05  -0.283656E-06   0.465233E-08
  1246   0.839075E+03   0.670957E+01   0.114271E-05   0.670957E+01   0.265802E+02  -0.286006E-06   0.114271E-05  -0.286006E-06   0.464611E-08
  1247   0.834840E+03   0.623529E+01   0.115687E-05   0.623529E+01   0.267787E+02  -0.288314E-06   0.115687E-05  -0.288314E-06   0.463991E-08
  1248   0.830656E+03   0.574564E+01   0.117102E-05   0.574564E+01   0.269750E+02  -0.290580E-06   0.117102E-05  -0.290580E-06   0.463372E-08
  1249   0.826518E+03   0.524085E+01   0.118515E-05   0.524085E+01   0.271689E+02  -0.292803E-06   0.118515E-05  -0.292803E-06   0.462754E-08
  1250   0.822439E+03   0.472116E+01   0.119925E-05   0.472116E+01   0.273605E+02  -0.294984E-06   0.119925E-05  -0.294984E-06   0.462137E-08
  1251   0.818404E+03   0.418687E+01   0.121334E-05   0.418687E+01   0.275496E+02  -0.297123E-06   0.121334E-05  -0.297123E-06   0.461522E-08
  1252   0.814422E+03   0.363828E+01   0.122740E-05   0.363828E+01   0.277362E+02  -0.299219E-06   0.122740E-05  -0.299219E-06   0.460908E-08
  1253   0.810499E+03   0.307571E+01   0.124144E-05   0.307571E+01   0.279202E+02  -0.301272E-06   0.124144E-05  -0.301272E-06   0.460295E-08
  1254   0.806628E+03   0.249945E+01   0.125545E-05   0.249945E+01   0.281016E+02  -0.303283E-06   0.125545E-05  -0.303283E-06   0.459683E-08
  1255   0.802816E+03   0.190983E+01   0.126943E-05   0.190983E+01   0.282802E+02  -0.305251E-06   0.126943E-05  -0.305251E-06   0.459073E-08
  1256   0.799064E+03   0.130715E+01   0.128338E-05   0.130715E+01   0.284561E+02  -0.307177E-06   0.128338E-05  -0.307177E-06   0.458464E-08
  1257   0.795371E+03   0.691707E+00   0.129730E-05   0.691707E+00   0.286290E+02  -0.309060E-06   0.129730E-05  -0.309060E-06   0.457856E-08
  1258   0.791738E+03   0.638207E-01   0.131118E-05   0.638207E-01   0.287991E+02  -0.310901E-06   0.131118E-05  -0.310901E-06   0.457250E-08
  1259   0.788156E+03  -0.576203E+00   0.132504E-05  -0.576203E+00   0.289661E+02  -0.312699E-06   0.132504E-05  -0.312699E-06   0.456645E-08
  1260   0.784649E+03  -0.122805E+01   0.133885E-05  -0.122805E+01   0.291301E+02  -0.314455E-06   0.133885E-05  -0.314455E-06   0.456041E-08
  1261   0.781194E+03  -0.189143E+01   0.135263E-05  -0.189143E+01   0.292909E+02  -0.316169E-06   0.135263E-05  -0.316169E-06   0.455438E-08
  1262   0.777806E+03  -0.256602E+01   0.136636E-05  -0.256602E+01   0.294485E+02  -0.317841E-06   0.136636E-05  -0.317841E-06   0.454837E-08
  1263   0.774484E+03  -0.325152E+01   0.138006E-05  -0.325152E+01   0.296028E+02  -0.319470E-06   0.138006E-05  -0.319470E-06   0.454237E-08
  1264   0.771222E+03  -0.394760E+01   0.139371E-05  -0.394760E+01   0.297538E+02  -0.321058E-06   0.139371E-05  -0.321058E-06   0.453638E-08
  1265   0.768027E+03  -0.465394E+01   0.140732E-05  -0.465394E+01   0.299013E+02  -0.322603E-06   0.140732E-05  -0.322603E-06   0.453040E-08
  1266   0.764891E+03  -0.537017E+01   0.142088E-05  -0.537017E+01   0.300454E+02  -0.324106E-06   0.142088E-05  -0.324106E-06   0.452444E-08
  1267   0.761830E+03  -0.609596E+01   0.143440E-05  -0.609596E+01   0.301859E+02  -0.325567E-06   0.143440E-05  -0.325567E-06   0.451848E-08
  1268   0.758835E+03  -0.683095E+01   0.144786E-05  -0.683095E+01   0.303229E+02  -0.326986E-06   0.144786E-05  -0.326986E-06   0.451254E-08
  1269   0.755908E+03  -0.757479E+01   0.146127E-05  -0.757479E+01   0.304563E+02  -0.328363E-06   0.146127E-05  -0.328363E-06   0.450662E-08
  1270   0.753047E+03  -0.832716E+01   0.147463E-05  -0.832716E+01   0.305860E+02  -0.329699E-06   0.147463E-05  -0.329699E-06   0.450070E-08
  1271   0.750253E+03  -0.908763E+01   0.148794E-05  -0.908763E+01   0.307119E+02  -0.330992E-06   0.148794E-05  -0.330992E-06   0.449480E-08
  1272   0.747533E+03  -0.985598E+01   0.150119E-05  -0.985598E+01   0.308341E+02  -0.332244E-06   0.150119E-05  -0.332244E-06   0.448891E-08
  1273   0.744880E+03  -0.106317E+02   0.151438E-05  -0.106317E+02   0.309524E+02  -0.333454E-06   0.151438E-05  -0.333454E-06   0.448303E-08
  1274   0.742293E+03  -0.114145E+02   0.152751E-05  -0.114145E+02   0.310668E+02  -0.334622E-06   0.152751E-05  -0.334622E-06   0.447716E-08
  1275   0.739780E+03  -0.122041E+02   0.154058E-05  -0.122041E+02   0.311773E+02  -0.335749E-06   0.154058E-05  -0.335749E-06   0.447130E-08
  1276   0.737338E+03  -0.130000E+02   0.155359E-05  -0.130000E+02   0.312839E+02  -0.336833E-06   0.155359E-05  -0.336833E-06   0.446546E-08
  1277   0.734967E+03  -0.138020E+02   0.156654E-05  -0.138020E+02   0.313865E+02  -0.337877E-06   0.156654E-05  -0.337877E-06   0.445963E-08
  1278   0.732668E+03  -0.146095E+02   0.157942E-05  -0.146095E+02   0.314850E+02  -0.338879E-06   0.157942E-05  -0.338879E-06   0.445381E-08
  1279   0.730440E+03  -0.154224E+02   0.159223E-05  -0.154224E+02   0.315794E+02  -0.339839E-06   0.159223E-05  -0.339839E-06   0.444800E-08
  1280   0.728284E+03  -0.162402E+02   0.160497E-05  -0.162402E+02   0.316697E+02  -0.340758E-06   0.160497E-05  -0.340758E-06   0.444221E-08
  1281   0.726200E+03  -0.170626E+02   0.161764E-05  -0.170626E+02   0.317558E+02  -0.341635E-06   0.161764E-05  -0.341635E-06   0.443642E-08
  1282   0.724188E+03  -0.178892E+02   0.163024E-05  -0.178892E+02   0.318376E+02  -0.342471E-06   0.163024E-05  -0.342471E-06   0.443065E-08
  1283   0.722248E+03  -0.187196E+02   0.164277E-05  -0.187196E+02   0.319153E+02  -0.343266E-06   0.164277E-05  -0.343266E-06   0.442489E-08
  1284   0.720380E+03  -0.195535E+02   0.165522E-05  -0.195535E+02   0.319886E+02  -0.344019E-06   0.165522E-05  -0.344019E-06   0.441914E-08
  1285   0.718585E+03  -0.203905E+02   0.166759E-05  -0.203905E+02   0.320575E+02  -0.344732E-06   0.166759E-05  -0.344732E-06   0.441340E-08
  1286   0.716862E+03  -0.212302E+02   0.167988E-05  -0.212302E+02   0.321221E+02  -0.345403E-06   0.167988E-05  -0.345403E-06   0.440768E-08
  1287   0.715211E+03  -0.220724E+02   0.169210E-05  -0.220724E+02   0.321823E+02  -0.346032E-06   0.169210E-05  -0.346032E-06   0.440196E-08
  1288   0.713633E+03  -0.229164E+02   0.170423E-05  -0.229164E+02   0.322382E+02  -0.346621E-06   0.170423E-05  -0.346621E-06   0.439626E-08
  1289   0.712127E+03  -0.237621E+02   0.171628E-05  -0.237621E+02   0.322896E+02  -0.347169E-06   0.171628E-05  -0.347169E-06   0.439057E-08
  1290   0.710694E+03  -0.246090E+02   0.172824E-05  -0.246090E+02   0.323366E+02  -0.347676E-06   0.172824E-05  -0.347676E-06   0.438489E-08
  1291   0.709334E+03  -0.254567E+02   0.174011E-05  -0.254567E+02   0.323792E+02  -0.348141E-06   0.174011E-05  -0.348141E-06   0.437922E-08
  1292   0.708045E+03  -0.263050E+02   0.175190E-05  -0.263050E+02   0.324174E+02  -0.348566E-06   0.175190E-05  -0.348566E-06   0.437357E-08
  1293   0.706829E+03  -0.271532E+02   0.176360E-05  -0.271532E+02   0.324512E+02  -0.348950E-06   0.176360E-05  -0.348950E-06   0.436792E-08
  1294   0.705685E+03  -0.280013E+02   0.177520E-05  -0.280013E+02   0.324805E+02  -0.349293E-06   0.177520E-05  -0.349293E-06   0.436229E-08
  1295   0.704612E+03  -0.288488E+02   0.178671E-05  -0.288488E+02   0.325053E+02  -0.349595E-06   0.178671E-05  -0.349595E-06   0.435666E-08
  1296   0.703611E+03  -0.296953E+02   0.179813E-05  -0.296953E+02   0.325257E+02  -0.349856E-06   0.179813E-05  -0.349856E-06   0.435105E-08
  1297   0.702680E+03  -0.305405E+02   0.180945E-05  -0.305405E+02   0.325415E+02  -0.350077E-06   0.180945E-05  -0.350077E-06   0.434545E-08
