#    L    TT             EE             BB             TE          
   786   0.247433E+04   0.185366E+02   0.917969E-01  -0.109145E+03
   787   0.247909E+04   0.183047E+02   0.919280E-01  -0.107881E+03
   788   0.248368E+04   0.180758E+02   0.920588E-01  -0.106588E+03
   789   0.248811E+04   0.178502E+02   0.921893E-01  -0.105269E+03
   790   0.249238E+04   0.176278E+02   0.923193E-01  -0.103923E+03
   791   0.249648E+04   0.174089E+02   0.924490E-01  -0.102554E+03
   792   0.250041E+04   0.171937E+02   0.925782E-01  -0.101160E+03
   793   0.250418E+04   0.169823E+02   0.927069E-01  -0.997425E+02
   794   0.250777E+04   0.167747E+02   0.928351E-01  -0.983028E+02
   795   0.251119E+04   0.165712E+02   0.929628E-01  -0.968421E+02
   796   0.251444E+04   0.163717E+02   0.930899E-01  -0.953597E+02
   797   0.251752E+04   0.161763E+02   0.932163E-01  -0.938570E+02
   798   0.252043E+04   0.159851E+02   0.933422E-01  -0.923341E+02
   799   0.252316E+04   0.157981E+02   0.934674E-01  -0.907915E+02
   800   0.252572E+04   0.156155E+02   0.935919E-01  -0.892285E+02
   801   0.252810E+04   0.154372E+02   0.937157E-01  -0.876474E+02
   802   0.253032E+04   0.152631E+02   0.938387E-01  -0.860474E+02
   803   0.253235E+04   0.150936E+02   0.939610E-01  -0.844291E+02
   804   0.253421E+04   0.149287E+02   0.940825E-01  -0.827941E+02
   805   0.253588E+04   0.147685E+02   0.942031E-01  -0.811415E+02
   806   0.253735E+04   0.146131E+02   0.943228E-01  -0.794735E+02
   807   0.253863E+04   0.144626E+02   0.944417E-01  -0.777887E+02
   808   0.253970E+04   0.143171E+02   0.945596E-01  -0.760899E+02
   809   0.254058E+04   0.141768E+02   0.946766E-01  -0.743764E+02
   810   0.254125E+04   0.140417E+02   0.947926E-01  -0.726489E+02
   811   0.254172E+04   0.139119E+02   0.949076E-01  -0.709089E+02
   812   0.254200E+04   0.137872E+02   0.950216E-01  -0.691572E+02
   813   0.254208E+04   0.136678E+02   0.951346E-01  -0.673946E+02
   814   0.254198E+04   0.135537E+02   0.952464E-01  -0.656220E+02
   815   0.254169E+04   0.134450E+02   0.953572E-01  -0.638402E+02
   816   0.254123E+04   0.133417E+02   0.954668E-01  -0.620501E+02
   817   0.254058E+04   0.132438E+02   0.955753E-01  -0.602522E+02
   818   0.253974E+04   0.131514E+02   0.956826E-01  -0.584466E+02
   819   0.253870E+04   0.130645E+02   0.957888E-01  -0.566337E+02
   820   0.253747E+04   0.129834E+02   0.958937E-01  -0.548140E+02
   821   0.253602E+04   0.129078E+02   0.959974E-01  -0.529877E+02
   822   0.253437E+04   0.128381E+02   0.960998E-01  -0.511552E+02
   823   0.253250E+04   0.127741E+02   0.962009E-01  -0.493169E+02
   824   0.253042E+04   0.127159E+02   0.963008E-01  -0.474737E+02
   825   0.252813E+04   0.126635E+02   0.963993E-01  -0.456268E+02
   826   0.252565E+04   0.126171E+02   0.964965E-01  -0.437775E+02
   827   0.252297E+04   0.125765E+02   0.965923E-01  -0.419267E+02
   828   0.252010E+04   0.125417E+02   0.966867E-01  -0.400755E+02
   829   0.251705E+04   0.125129E+02   0.967798E-01  -0.382251E+02
   830   0.251382E+04   0.124900E+02   0.968714E-01  -0.363765E+02
   831   0.251042E+04   0.124729E+02   0.969616E-01  -0.345300E+02
   832   0.250682E+04   0.124618E+02   0.970504E-01  -0.326861E+02
   833   0.250304E+04   0.124567E+02   0.971377E-01  -0.308450E+02
   834   0.249906E+04   0.124576E+02   0.972236E-01  -0.290069E+02
   835   0.249489E+04   0.124645E+02   0.973079E-01  -0.271723E+02
   836   0.249051E+04   0.124775E+02   0.973907E-01  -0.253414E+02
   837   0.248592E+04   0.124965E+02   0.974721E-01  -0.235146E+02
   838   0.248115E+04   0.125216E+02   0.975518E-01  -0.216927E+02
   839   0.247616E+04   0.125527E+02   0.976301E-01  -0.198767E+02
   840   0.247100E+04   0.125898E+02   0.977068E-01  -0.180674E+02
   841   0.246565E+04   0.126328E+02   0.977819E-01  -0.162660E+02
   842   0.246012E+04   0.126817E+02   0.978554E-01  -0.144733E+02
   843   0.245442E+04   0.127364E+02   0.979273E-01  -0.126902E+02
   844   0.244856E+04   0.127968E+02   0.979976E-01  -0.109177E+02
   845   0.244252E+04   0.128631E+02   0.980663E-01  -0.915614E+01
   846   0.243631E+04   0.129351E+02   0.981334E-01  -0.740632E+01
   847   0.242993E+04   0.130131E+02   0.981988E-01  -0.566860E+01
   848   0.242337E+04   0.130969E+02   0.982626E-01  -0.394354E+01
   849   0.241664E+04   0.131866E+02   0.983248E-01  -0.223163E+01
   850   0.240972E+04   0.132821E+02   0.983853E-01  -0.533411E+00
   851   0.240263E+04   0.133836E+02   0.984441E-01   0.115063E+01
   852   0.239536E+04   0.134909E+02   0.985012E-01   0.282003E+01
   853   0.238792E+04   0.136039E+02   0.985567E-01   0.447433E+01
   854   0.238031E+04   0.137224E+02   0.986104E-01   0.611307E+01
   855   0.237255E+04   0.138465E+02   0.986625E-01   0.773579E+01
   856   0.236462E+04   0.139760E+02   0.987129E-01   0.934208E+01
   857   0.235655E+04   0.141108E+02   0.987615E-01   0.109315E+02
   858   0.234834E+04   0.142508E+02   0.988085E-01   0.125034E+02
   859   0.233999E+04   0.143959E+02   0.988538E-01   0.140571E+02
   860   0.233150E+04   0.145463E+02   0.988973E-01   0.155919E+02
   861   0.232287E+04   0.147018E+02   0.989391E-01   0.171068E+02
   862   0.231409E+04   0.148624E+02   0.989792E-01   0.186011E+02
   863   0.230519E+04   0.150283E+02   0.990176E-01   0.200740E+02
   864   0.229616E+04   0.151991E+02   0.990543E-01   0.215246E+02
   865   0.228698E+04   0.153751E+02   0.990893E-01   0.229522E+02
   866   0.227769E+04   0.155561E+02   0.991225E-01   0.243565E+02
   867   0.226826E+04   0.157420E+02   0.991541E-01   0.257377E+02
   868   0.225871E+04   0.159327E+02   0.991839E-01   0.270953E+02
   869   0.224903E+04   0.161281E+02   0.992120E-01   0.284294E+02
   870   0.223922E+04   0.163283E+02   0.992385E-01   0.297398E+02
   871   0.222929E+04   0.165329E+02   0.992632E-01   0.310265E+02
   872   0.221925E+04   0.167420E+02   0.992862E-01   0.322892E+02
   873   0.220908E+04   0.169553E+02   0.993076E-01   0.335275E+02
   874   0.219881E+04   0.171730E+02   0.993273E-01   0.347409E+02
   875   0.218843E+04   0.173948E+02   0.993453E-01   0.359288E+02
   876   0.217795E+04   0.176206E+02   0.993616E-01   0.370908E+02
   877   0.216737E+04   0.178502E+02   0.993763E-01   0.382262E+02
   878   0.215671E+04   0.180837E+02   0.993893E-01   0.393347E+02
   879   0.214596E+04   0.183208E+02   0.994007E-01   0.404156E+02
   880   0.213513E+04   0.185616E+02   0.994105E-01   0.414686E+02
   881   0.212421E+04   0.188059E+02   0.994187E-01   0.424932E+02
   882   0.211322E+04   0.190536E+02   0.994252E-01   0.434890E+02
   883   0.210215E+04   0.193047E+02   0.994302E-01   0.444554E+02
   884   0.209100E+04   0.195592E+02   0.994336E-01   0.453922E+02
   885   0.207978E+04   0.198168E+02   0.994355E-01   0.462986E+02
   886   0.206849E+04   0.200776E+02   0.994358E-01   0.471745E+02
   887   0.205712E+04   0.203415E+02   0.994345E-01   0.480196E+02
   888   0.204569E+04   0.206084E+02   0.994318E-01   0.488341E+02
   889   0.203419E+04   0.208780E+02   0.994275E-01   0.496179E+02
   890   0.202264E+04   0.211503E+02   0.994218E-01   0.503709E+02
   891   0.201103E+04   0.214253E+02   0.994146E-01   0.510931E+02
   892   0.199937E+04   0.217027E+02   0.994059E-01   0.517846E+02
   893   0.198765E+04   0.219826E+02   0.993959E-01   0.524453E+02
   894   0.197590E+04   0.222645E+02   0.993844E-01   0.530751E+02
   895   0.196410E+04   0.225487E+02   0.993715E-01   0.536738E+02
   896   0.195226E+04   0.228348E+02   0.993573E-01   0.542414E+02
   897   0.194039E+04   0.231227E+02   0.993417E-01   0.547778E+02
   898   0.192848E+04   0.234123E+02   0.993248E-01   0.552828E+02
   899   0.191655E+04   0.237035E+02   0.993065E-01   0.557564E+02
   900   0.190459E+04   0.239961E+02   0.992870E-01   0.561983E+02
   901   0.189261E+04   0.242899E+02   0.992663E-01   0.566086E+02
   902   0.188062E+04   0.245850E+02   0.992442E-01   0.569872E+02
   903   0.186862E+04   0.248811E+02   0.992210E-01   0.573338E+02
   904   0.185661E+04   0.251783E+02   0.991966E-01   0.576486E+02
   905   0.184459E+04   0.254762E+02   0.991710E-01   0.579313E+02
   906   0.183257E+04   0.257749E+02   0.991442E-01   0.581819E+02
   907   0.182056E+04   0.260742E+02   0.991163E-01   0.584002E+02
   908   0.180855E+04   0.263739E+02   0.990874E-01   0.585865E+02
   909   0.179656E+04   0.266741E+02   0.990573E-01   0.587406E+02
   910   0.178457E+04   0.269746E+02   0.990262E-01   0.588627E+02
   911   0.177260E+04   0.272752E+02   0.989941E-01   0.589529E+02
   912   0.176065E+04   0.275759E+02   0.989609E-01   0.590113E+02
   913   0.174873E+04   0.278765E+02   0.989268E-01   0.590379E+02
   914   0.173682E+04   0.281770E+02   0.988918E-01   0.590328E+02
   915   0.172495E+04   0.284772E+02   0.988558E-01   0.589960E+02
   916   0.171311E+04   0.287770E+02   0.988189E-01   0.589279E+02
   917   0.170130E+04   0.290763E+02   0.987812E-01   0.588283E+02
   918   0.168951E+04   0.293749E+02   0.987426E-01   0.586976E+02
   919   0.167778E+04   0.296727E+02   0.987032E-01   0.585358E+02
   920   0.166608E+04   0.299696E+02   0.986629E-01   0.583430E+02
   921   0.165443E+04   0.302655E+02   0.986220E-01   0.581194E+02
   922   0.164282E+04   0.305601E+02   0.985802E-01   0.578654E+02
   923   0.163127E+04   0.308536E+02   0.985378E-01   0.575812E+02
   924   0.161976E+04   0.311457E+02   0.984947E-01   0.572671E+02
   925   0.160832E+04   0.314362E+02   0.984509E-01   0.569234E+02
   926   0.159693E+04   0.317252E+02   0.984065E-01   0.565506E+02
   927   0.158561E+04   0.320124E+02   0.983614E-01   0.561489E+02
   928   0.157436E+04   0.322979E+02   0.983158E-01   0.557187E+02
   929   0.156318E+04   0.325814E+02   0.982697E-01   0.552602E+02
   930   0.155207E+04   0.328627E+02   0.982230E-01   0.547737E+02
   931   0.154103E+04   0.331420E+02   0.981758E-01   0.542595E+02
   932   0.153008E+04   0.334189E+02   0.981282E-01   0.537177E+02
   933   0.151920E+04   0.336935E+02   0.980801E-01   0.531487E+02
   934   0.150841E+04   0.339654E+02   0.980316E-01   0.525527E+02
   935   0.149770E+04   0.342347E+02   0.979827E-01   0.519300E+02
   936   0.148708E+04   0.345011E+02   0.979334E-01   0.512808E+02
   937   0.147654E+04   0.347647E+02   0.978838E-01   0.506057E+02
   938   0.146610E+04   0.350254E+02   0.978339E-01   0.499049E+02
   939   0.145576E+04   0.352829E+02   0.977837E-01   0.491788E+02
   940   0.144550E+04   0.355371E+02   0.977333E-01   0.484278E+02
   941   0.143535E+04   0.357881E+02   0.976826E-01   0.476521E+02
   942   0.142530E+04   0.360357E+02   0.976318E-01   0.468522E+02
   943   0.141535E+04   0.362797E+02   0.975808E-01   0.460284E+02
   944   0.140550E+04   0.365201E+02   0.975296E-01   0.451813E+02
   945   0.139577E+04   0.367568E+02   0.974784E-01   0.443113E+02
   946   0.138614E+04   0.369897E+02   0.974270E-01   0.434188E+02
   947   0.137663E+04   0.372187E+02   0.973756E-01   0.425042E+02
   948   0.136722E+04   0.374437E+02   0.973242E-01   0.415681E+02
   949   0.135793E+04   0.376648E+02   0.972728E-01   0.406108E+02
   950   0.134877E+04   0.378817E+02   0.972214E-01   0.396328E+02
   951   0.133972E+04   0.380942E+02   0.971700E-01   0.386345E+02
   952   0.133078E+04   0.383025E+02   0.971187E-01   0.376164E+02
   953   0.132197E+04   0.385064E+02   0.970675E-01   0.365789E+02
   954   0.131328E+04   0.387057E+02   0.970165E-01   0.355224E+02
   955   0.130472E+04   0.389005E+02   0.969656E-01   0.344475E+02
   956   0.129628E+04   0.390905E+02   0.969149E-01   0.333546E+02
   957   0.128798E+04   0.392758E+02   0.968645E-01   0.322441E+02
   958   0.127979E+04   0.394563E+02   0.968142E-01   0.311168E+02
   959   0.127174E+04   0.396320E+02   0.967643E-01   0.299733E+02
   960   0.126382E+04   0.398028E+02   0.967146E-01   0.288142E+02
   961   0.125604E+04   0.399687E+02   0.966652E-01   0.276399E+02
   962   0.124839E+04   0.401296E+02   0.966162E-01   0.264513E+02
   963   0.124088E+04   0.402856E+02   0.965675E-01   0.252489E+02
   964   0.123350E+04   0.404364E+02   0.965193E-01   0.240331E+02
   965   0.122626E+04   0.405821E+02   0.964714E-01   0.228044E+02
   966   0.121916E+04   0.407226E+02   0.964240E-01   0.215635E+02
   967   0.121220E+04   0.408579E+02   0.963771E-01   0.203108E+02
   968   0.120538E+04   0.409878E+02   0.963306E-01   0.190469E+02
   969   0.119870E+04   0.411123E+02   0.962847E-01   0.177722E+02
   970   0.119216E+04   0.412314E+02   0.962393E-01   0.164873E+02
   971   0.118576E+04   0.413450E+02   0.961944E-01   0.151927E+02
   972   0.117950E+04   0.414531E+02   0.961501E-01   0.138891E+02
   973   0.117338E+04   0.415556E+02   0.961065E-01   0.125769E+02
   974   0.116742E+04   0.416527E+02   0.960634E-01   0.112568E+02
   975   0.116158E+04   0.417440E+02   0.960210E-01   0.992944E+01
   976   0.115590E+04   0.418298E+02   0.959792E-01   0.859520E+01
   977   0.115036E+04   0.419098E+02   0.959381E-01   0.725485E+01
   978   0.114496E+04   0.419842E+02   0.958977E-01   0.590879E+01
   979   0.113970E+04   0.420529E+02   0.958581E-01   0.455764E+01
   980   0.113460E+04   0.421159E+02   0.958191E-01   0.320193E+01
   981   0.112963E+04   0.421732E+02   0.957809E-01   0.184219E+01
   982   0.112481E+04   0.422247E+02   0.957435E-01   0.478958E+00
   983   0.112013E+04   0.422706E+02   0.957069E-01  -0.887220E+00
   984   0.111560E+04   0.423107E+02   0.956711E-01  -0.225583E+01
   985   0.111120E+04   0.423450E+02   0.956361E-01  -0.362636E+01
   986   0.110696E+04   0.423735E+02   0.956019E-01  -0.499836E+01
   987   0.110285E+04   0.423963E+02   0.955685E-01  -0.637133E+01
   988   0.109889E+04   0.424131E+02   0.955361E-01  -0.774482E+01
   989   0.109508E+04   0.424241E+02   0.955044E-01  -0.911835E+01
   990   0.109140E+04   0.424292E+02   0.954737E-01  -0.104914E+02
   991   0.108786E+04   0.424284E+02   0.954439E-01  -0.118636E+02
   992   0.108448E+04   0.424217E+02   0.954150E-01  -0.132342E+02
   993   0.108122E+04   0.424091E+02   0.953870E-01  -0.146027E+02
   994   0.107812E+04   0.423906E+02   0.953599E-01  -0.159685E+02
   995   0.107515E+04   0.423663E+02   0.953338E-01  -0.173311E+02
   996   0.107232E+04   0.423362E+02   0.953086E-01  -0.186897E+02
   997   0.106963E+04   0.423002E+02   0.952843E-01  -0.200440E+02
   998   0.106708E+04   0.422584E+02   0.952611E-01  -0.213932E+02
   999   0.106466E+04   0.422109E+02   0.952388E-01  -0.227366E+02
  1000   0.106239E+04   0.421575E+02   0.952174E-01  -0.240736E+02
  1001   0.106025E+04   0.420984E+02   0.951971E-01  -0.254037E+02
  1002   0.105824E+04   0.420334E+02   0.951777E-01  -0.267261E+02
  1003   0.105636E+04   0.419626E+02   0.951594E-01  -0.280401E+02
  1004   0.105462E+04   0.418860E+02   0.951420E-01  -0.293452E+02
  1005   0.105299E+04   0.418037E+02   0.951257E-01  -0.306407E+02
  1006   0.105150E+04   0.417156E+02   0.951104E-01  -0.319262E+02
  1007   0.105013E+04   0.416220E+02   0.950960E-01  -0.332014E+02
  1008   0.104889E+04   0.415231E+02   0.950827E-01  -0.344664E+02
  1009   0.104777E+04   0.414190E+02   0.950704E-01  -0.357205E+02
  1010   0.104676E+04   0.413098E+02   0.950591E-01  -0.369637E+02
  1011   0.104589E+04   0.411957E+02   0.950489E-01  -0.381956E+02
  1012   0.104512E+04   0.410768E+02   0.950396E-01  -0.394160E+02
  1013   0.104447E+04   0.409530E+02   0.950314E-01  -0.406246E+02
  1014   0.104395E+04   0.408244E+02   0.950242E-01  -0.418207E+02
  1015   0.104353E+04   0.406908E+02   0.950181E-01  -0.430042E+02
  1016   0.104323E+04   0.405522E+02   0.950129E-01  -0.441745E+02
  1017   0.104305E+04   0.404085E+02   0.950088E-01  -0.453314E+02
  1018   0.104298E+04   0.402596E+02   0.950056E-01  -0.464744E+02
  1019   0.104302E+04   0.401056E+02   0.950035E-01  -0.476030E+02
  1020   0.104317E+04   0.399465E+02   0.950024E-01  -0.487166E+02
  1021   0.104343E+04   0.397825E+02   0.950023E-01  -0.498145E+02
  1022   0.104380E+04   0.396137E+02   0.950033E-01  -0.508962E+02
  1023   0.104426E+04   0.394403E+02   0.950052E-01  -0.519609E+02
  1024   0.104483E+04   0.392625E+02   0.950081E-01  -0.530080E+02
  1025   0.104548E+04   0.390804E+02   0.950120E-01  -0.540368E+02
  1026   0.104623E+04   0.388942E+02   0.950168E-01  -0.550467E+02
  1027   0.104707E+04   0.387038E+02   0.950227E-01  -0.560379E+02
  1028   0.104799E+04   0.385095E+02   0.950295E-01  -0.570104E+02
  1029   0.104901E+04   0.383111E+02   0.950373E-01  -0.579642E+02
  1030   0.105011E+04   0.381088E+02   0.950461E-01  -0.588994E+02
  1031   0.105130E+04   0.379027E+02   0.950558E-01  -0.598164E+02
  1032   0.105257E+04   0.376927E+02   0.950664E-01  -0.607150E+02
  1033   0.105394E+04   0.374790E+02   0.950780E-01  -0.615954E+02
  1034   0.105539E+04   0.372615E+02   0.950905E-01  -0.624570E+02
  1035   0.105692E+04   0.370406E+02   0.951039E-01  -0.632992E+02
  1036   0.105852E+04   0.368162E+02   0.951182E-01  -0.641214E+02
  1037   0.106019E+04   0.365886E+02   0.951334E-01  -0.649231E+02
  1038   0.106194E+04   0.363578E+02   0.951495E-01  -0.657036E+02
  1039   0.106375E+04   0.361240E+02   0.951664E-01  -0.664625E+02
  1040   0.106562E+04   0.358872E+02   0.951842E-01  -0.671990E+02
  1041   0.106756E+04   0.356476E+02   0.952029E-01  -0.679132E+02
  1042   0.106956E+04   0.354050E+02   0.952224E-01  -0.686049E+02
  1043   0.107160E+04   0.351596E+02   0.952427E-01  -0.692741E+02
  1044   0.107372E+04   0.349114E+02   0.952638E-01  -0.699212E+02
  1045   0.107588E+04   0.346603E+02   0.952857E-01  -0.705456E+02
  1046   0.107810E+04   0.344064E+02   0.953084E-01  -0.711480E+02
  1047   0.108037E+04   0.341497E+02   0.953319E-01  -0.717277E+02
  1048   0.108269E+04   0.338903E+02   0.953561E-01  -0.722848E+02
  1049   0.108506E+04   0.336286E+02   0.953810E-01  -0.728186E+02
  1050   0.108748E+04   0.333646E+02   0.954066E-01  -0.733305E+02
  1051   0.108993E+04   0.330986E+02   0.954330E-01  -0.738199E+02
  1052   0.109242E+04   0.328307E+02   0.954600E-01  -0.742860E+02
  1053   0.109495E+04   0.325612E+02   0.954877E-01  -0.747289E+02
  1054   0.109752E+04   0.322902E+02   0.955160E-01  -0.751485E+02
  1055   0.110012E+04   0.320178E+02   0.955450E-01  -0.755457E+02
  1056   0.110275E+04   0.317440E+02   0.955746E-01  -0.759197E+02
  1057   0.110540E+04   0.314691E+02   0.956047E-01  -0.762699E+02
  1058   0.110808E+04   0.311930E+02   0.956354E-01  -0.765976E+02
  1059   0.111078E+04   0.309159E+02   0.956667E-01  -0.769015E+02
  1060   0.111350E+04   0.306378E+02   0.956985E-01  -0.771815E+02
  1061   0.111624E+04   0.303588E+02   0.957309E-01  -0.774392E+02
  1062   0.111900E+04   0.300791E+02   0.957637E-01  -0.776723E+02
  1063   0.112178E+04   0.297987E+02   0.957970E-01  -0.778832E+02
  1064   0.112456E+04   0.295176E+02   0.958307E-01  -0.780702E+02
  1065   0.112736E+04   0.292361E+02   0.958648E-01  -0.782335E+02
  1066   0.113016E+04   0.289542E+02   0.958994E-01  -0.783744E+02
  1067   0.113296E+04   0.286720E+02   0.959343E-01  -0.784916E+02
  1068   0.113578E+04   0.283896E+02   0.959697E-01  -0.785859E+02
  1069   0.113859E+04   0.281072E+02   0.960053E-01  -0.786571E+02
  1070   0.114140E+04   0.278247E+02   0.960413E-01  -0.787053E+02
  1071   0.114421E+04   0.275424E+02   0.960775E-01  -0.787305E+02
  1072   0.114702E+04   0.272604E+02   0.961140E-01  -0.787334E+02
  1073   0.114981E+04   0.269787E+02   0.961508E-01  -0.787134E+02
  1074   0.115260E+04   0.266976E+02   0.961878E-01  -0.786711E+02
  1075   0.115537E+04   0.264171E+02   0.962250E-01  -0.786065E+02
  1076   0.115813E+04   0.261373E+02   0.962624E-01  -0.785190E+02
  1077   0.116088E+04   0.258582E+02   0.962999E-01  -0.784099E+02
  1078   0.116361E+04   0.255801E+02   0.963376E-01  -0.782793E+02
  1079   0.116631E+04   0.253031E+02   0.963754E-01  -0.781264E+02
  1080   0.116901E+04   0.250271E+02   0.964132E-01  -0.779528E+02
  1081   0.117167E+04   0.247524E+02   0.964512E-01  -0.777568E+02
  1082   0.117431E+04   0.244790E+02   0.964891E-01  -0.775400E+02
  1083   0.117692E+04   0.242070E+02   0.965271E-01  -0.773024E+02
  1084   0.117950E+04   0.239366E+02   0.965651E-01  -0.770439E+02
  1085   0.118205E+04   0.236678E+02   0.966030E-01  -0.767653E+02
  1086   0.118457E+04   0.234007E+02   0.966409E-01  -0.764651E+02
  1087   0.118705E+04   0.231352E+02   0.966787E-01  -0.761454E+02
  1088   0.118949E+04   0.228718E+02   0.967164E-01  -0.758056E+02
  1089   0.119190E+04   0.226103E+02   0.967540E-01  -0.754456E+02
  1090   0.119426E+04   0.223508E+02   0.967914E-01  -0.750662E+02
  1091   0.119659E+04   0.220935E+02   0.968287E-01  -0.746679E+02
  1092   0.119887E+04   0.218385E+02   0.968658E-01  -0.742502E+02
  1093   0.120110E+04   0.215858E+02   0.969026E-01  -0.738144E+02
  1094   0.120328E+04   0.213356E+02   0.969392E-01  -0.733598E+02
  1095   0.120542E+04   0.210880E+02   0.969756E-01  -0.728878E+02
  1096   0.120751E+04   0.208430E+02   0.970117E-01  -0.723977E+02
  1097   0.120955E+04   0.206008E+02   0.970475E-01  -0.718902E+02
  1098   0.121154E+04   0.203614E+02   0.970829E-01  -0.713659E+02
  1099   0.121347E+04   0.201249E+02   0.971180E-01  -0.708249E+02
  1100   0.121535E+04   0.198914E+02   0.971528E-01  -0.702678E+02
  1101   0.121717E+04   0.196609E+02   0.971871E-01  -0.696940E+02
  1102   0.121894E+04   0.194335E+02   0.972210E-01  -0.691048E+02
  1103   0.122064E+04   0.192094E+02   0.972545E-01  -0.684994E+02
  1104   0.122229E+04   0.189885E+02   0.972876E-01  -0.678792E+02
  1105   0.122387E+04   0.187709E+02   0.973202E-01  -0.672443E+02
  1106   0.122539E+04   0.185567E+02   0.973523E-01  -0.665949E+02
  1107   0.122684E+04   0.183460E+02   0.973838E-01  -0.659315E+02
  1108   0.122823E+04   0.181388E+02   0.974149E-01  -0.652543E+02
  1109   0.122956E+04   0.179353E+02   0.974454E-01  -0.645639E+02
  1110   0.123081E+04   0.177354E+02   0.974753E-01  -0.638605E+02
  1111   0.123201E+04   0.175393E+02   0.975046E-01  -0.631446E+02
  1112   0.123312E+04   0.173469E+02   0.975333E-01  -0.624164E+02
  1113   0.123418E+04   0.171585E+02   0.975614E-01  -0.616765E+02
  1114   0.123516E+04   0.169740E+02   0.975888E-01  -0.609252E+02
  1115   0.123607E+04   0.167934E+02   0.976156E-01  -0.601628E+02
  1116   0.123691E+04   0.166169E+02   0.976417E-01  -0.593900E+02
  1117   0.123768E+04   0.164445E+02   0.976670E-01  -0.586068E+02
  1118   0.123838E+04   0.162762E+02   0.976917E-01  -0.578137E+02
  1119   0.123900E+04   0.161121E+02   0.977156E-01  -0.570113E+02
  1120   0.123954E+04   0.159522E+02   0.977387E-01  -0.561997E+02
  1121   0.124001E+04   0.157966E+02   0.977611E-01  -0.553795E+02
  1122   0.124040E+04   0.156453E+02   0.977827E-01  -0.545509E+02
  1123   0.124072E+04   0.154983E+02   0.978035E-01  -0.537145E+02
  1124   0.124096E+04   0.153558E+02   0.978235E-01  -0.528704E+02
  1125   0.124112E+04   0.152177E+02   0.978426E-01  -0.520193E+02
  1126   0.124119E+04   0.150841E+02   0.978608E-01  -0.511615E+02
  1127   0.124120E+04   0.149550E+02   0.978782E-01  -0.502975E+02
  1128   0.124113E+04   0.148304E+02   0.978947E-01  -0.494279E+02
  1129   0.124097E+04   0.147105E+02   0.979104E-01  -0.485528E+02
  1130   0.124074E+04   0.145951E+02   0.979251E-01  -0.476730E+02
  1131   0.124043E+04   0.144844E+02   0.979388E-01  -0.467887E+02
  1132   0.124004E+04   0.143784E+02   0.979516E-01  -0.459004E+02
  1133   0.123957E+04   0.142770E+02   0.979635E-01  -0.450086E+02
  1134   0.123903E+04   0.141804E+02   0.979744E-01  -0.441135E+02
  1135   0.123840E+04   0.140884E+02   0.979843E-01  -0.432155E+02
  1136   0.123770E+04   0.140013E+02   0.979932E-01  -0.423151E+02
  1137   0.123691E+04   0.139188E+02   0.980012E-01  -0.414127E+02
  1138   0.123604E+04   0.138411E+02   0.980081E-01  -0.405086E+02
  1139   0.123510E+04   0.137682E+02   0.980139E-01  -0.396032E+02
  1140   0.123407E+04   0.137000E+02   0.980187E-01  -0.386970E+02
  1141   0.123297E+04   0.136366E+02   0.980225E-01  -0.377905E+02
  1142   0.123179E+04   0.135780E+02   0.980252E-01  -0.368839E+02
  1143   0.123053E+04   0.135242E+02   0.980269E-01  -0.359778E+02
  1144   0.122918E+04   0.134752E+02   0.980274E-01  -0.350725E+02
  1145   0.122776E+04   0.134310E+02   0.980269E-01  -0.341684E+02
  1146   0.122626E+04   0.133915E+02   0.980253E-01  -0.332661E+02
  1147   0.122469E+04   0.133569E+02   0.980225E-01  -0.323657E+02
  1148   0.122303E+04   0.133270E+02   0.980187E-01  -0.314678E+02
  1149   0.122130E+04   0.133018E+02   0.980137E-01  -0.305727E+02
  1150   0.121949E+04   0.132814E+02   0.980077E-01  -0.296807E+02
  1151   0.121760E+04   0.132657E+02   0.980004E-01  -0.287923E+02
  1152   0.121564E+04   0.132547E+02   0.979921E-01  -0.279079E+02
  1153   0.121361E+04   0.132484E+02   0.979826E-01  -0.270278E+02
  1154   0.121149E+04   0.132468E+02   0.979719E-01  -0.261524E+02
  1155   0.120931E+04   0.132498E+02   0.979601E-01  -0.252821E+02
  1156   0.120705E+04   0.132574E+02   0.979472E-01  -0.244173E+02
  1157   0.120471E+04   0.132696E+02   0.979331E-01  -0.235582E+02
  1158   0.120231E+04   0.132865E+02   0.979178E-01  -0.227055E+02
  1159   0.119984E+04   0.133078E+02   0.979014E-01  -0.218594E+02
  1160   0.119731E+04   0.133337E+02   0.978838E-01  -0.210202E+02
  1161   0.119470E+04   0.133640E+02   0.978650E-01  -0.201883E+02
  1162   0.119203E+04   0.133988E+02   0.978451E-01  -0.193640E+02
  1163   0.118928E+04   0.134379E+02   0.978240E-01  -0.185476E+02
  1164   0.118648E+04   0.134815E+02   0.978018E-01  -0.177396E+02
  1165   0.118362E+04   0.135293E+02   0.977783E-01  -0.169400E+02
  1166   0.118068E+04   0.135815E+02   0.977537E-01  -0.161495E+02
  1167   0.117768E+04   0.136379E+02   0.977280E-01  -0.153681E+02
  1168   0.117462E+04   0.136985E+02   0.977011E-01  -0.145963E+02
  1169   0.117150E+04   0.137633E+02   0.976730E-01  -0.138343E+02
  1170   0.116832E+04   0.138321E+02   0.976438E-01  -0.130825E+02
  1171   0.116508E+04   0.139050E+02   0.976135E-01  -0.123411E+02
  1172   0.116179E+04   0.139819E+02   0.975820E-01  -0.116105E+02
