#    L    TT             EE             BB             TE          
   785   0.247017E+04   0.187726E+02   0.873592E-01  -0.110459E+03
   786   0.247508E+04   0.185375E+02   0.874858E-01  -0.109220E+03
   787   0.247984E+04   0.183054E+02   0.876122E-01  -0.107955E+03
   788   0.248445E+04   0.180763E+02   0.877382E-01  -0.106661E+03
   789   0.248888E+04   0.178505E+02   0.878639E-01  -0.105341E+03
   790   0.249315E+04   0.176279E+02   0.879893E-01  -0.103995E+03
   791   0.249726E+04   0.174089E+02   0.881142E-01  -0.102624E+03
   792   0.250120E+04   0.171935E+02   0.882388E-01  -0.101229E+03
   793   0.250498E+04   0.169819E+02   0.883628E-01  -0.998109E+02
   794   0.250858E+04   0.167741E+02   0.884864E-01  -0.983702E+02
   795   0.251200E+04   0.165704E+02   0.886095E-01  -0.969084E+02
   796   0.251526E+04   0.163707E+02   0.887320E-01  -0.954249E+02
   797   0.251835E+04   0.161752E+02   0.888539E-01  -0.939212E+02
   798   0.252126E+04   0.159838E+02   0.889752E-01  -0.923970E+02
   799   0.252400E+04   0.157967E+02   0.890959E-01  -0.908533E+02
   800   0.252656E+04   0.156139E+02   0.892159E-01  -0.892892E+02
   801   0.252895E+04   0.154354E+02   0.893352E-01  -0.877069E+02
   802   0.253117E+04   0.152611E+02   0.894538E-01  -0.861056E+02
   803   0.253321E+04   0.150915E+02   0.895716E-01  -0.844861E+02
   804   0.253508E+04   0.149264E+02   0.896887E-01  -0.828498E+02
   805   0.253675E+04   0.147661E+02   0.898049E-01  -0.811959E+02
   806   0.253823E+04   0.146105E+02   0.899203E-01  -0.795266E+02
   807   0.253951E+04   0.144599E+02   0.900348E-01  -0.778405E+02
   808   0.254059E+04   0.143143E+02   0.901485E-01  -0.761404E+02
   809   0.254147E+04   0.141739E+02   0.902612E-01  -0.744255E+02
   810   0.254214E+04   0.140386E+02   0.903729E-01  -0.726966E+02
   811   0.254262E+04   0.139086E+02   0.904837E-01  -0.709553E+02
   812   0.254290E+04   0.137838E+02   0.905935E-01  -0.692021E+02
   813   0.254299E+04   0.136643E+02   0.907023E-01  -0.674381E+02
   814   0.254289E+04   0.135502E+02   0.908100E-01  -0.656640E+02
   815   0.254261E+04   0.134413E+02   0.909166E-01  -0.638808E+02
   816   0.254215E+04   0.133379E+02   0.910222E-01  -0.620892E+02
   817   0.254150E+04   0.132399E+02   0.911266E-01  -0.602897E+02
   818   0.254066E+04   0.131474E+02   0.912299E-01  -0.584826E+02
   819   0.253963E+04   0.130604E+02   0.913320E-01  -0.566682E+02
   820   0.253840E+04   0.129792E+02   0.914329E-01  -0.548469E+02
   821   0.253695E+04   0.129036E+02   0.915327E-01  -0.530191E+02
   822   0.253530E+04   0.128337E+02   0.916312E-01  -0.511850E+02
   823   0.253343E+04   0.127696E+02   0.917284E-01  -0.493451E+02
   824   0.253136E+04   0.127114E+02   0.918244E-01  -0.475003E+02
   825   0.252908E+04   0.126590E+02   0.919191E-01  -0.456519E+02
   826   0.252659E+04   0.126125E+02   0.920124E-01  -0.438009E+02
   827   0.252392E+04   0.125718E+02   0.921045E-01  -0.419485E+02
   828   0.252105E+04   0.125370E+02   0.921952E-01  -0.400956E+02
   829   0.251800E+04   0.125081E+02   0.922845E-01  -0.382436E+02
   830   0.251477E+04   0.124852E+02   0.923725E-01  -0.363934E+02
   831   0.251137E+04   0.124681E+02   0.924590E-01  -0.345452E+02
   832   0.250778E+04   0.124570E+02   0.925442E-01  -0.326997E+02
   833   0.250399E+04   0.124519E+02   0.926279E-01  -0.308568E+02
   834   0.250002E+04   0.124528E+02   0.927102E-01  -0.290171E+02
   835   0.249584E+04   0.124597E+02   0.927910E-01  -0.271808E+02
   836   0.249146E+04   0.124726E+02   0.928703E-01  -0.253482E+02
   837   0.248688E+04   0.124917E+02   0.929482E-01  -0.235197E+02
   838   0.248210E+04   0.125168E+02   0.930245E-01  -0.216961E+02
   839   0.247712E+04   0.125479E+02   0.930994E-01  -0.198784E+02
   840   0.247195E+04   0.125850E+02   0.931727E-01  -0.180675E+02
   841   0.246660E+04   0.126280E+02   0.932444E-01  -0.162644E+02
   842   0.246107E+04   0.126769E+02   0.933146E-01  -0.144699E+02
   843   0.245537E+04   0.127316E+02   0.933833E-01  -0.126851E+02
   844   0.244950E+04   0.127921E+02   0.934504E-01  -0.109109E+02
   845   0.244346E+04   0.128584E+02   0.935158E-01  -0.914771E+01
   846   0.243725E+04   0.129305E+02   0.935797E-01  -0.739619E+01
   847   0.243087E+04   0.130086E+02   0.936420E-01  -0.565679E+01
   848   0.242431E+04   0.130924E+02   0.937027E-01  -0.393004E+01
   849   0.241758E+04   0.131822E+02   0.937618E-01  -0.221646E+01
   850   0.241065E+04   0.132778E+02   0.938192E-01  -0.516565E+00
   851   0.240356E+04   0.133794E+02   0.938750E-01   0.116914E+01
   852   0.239629E+04   0.134867E+02   0.939291E-01   0.284020E+01
   853   0.238884E+04   0.135998E+02   0.939816E-01   0.449615E+01
   854   0.238123E+04   0.137185E+02   0.940324E-01   0.613654E+01
   855   0.237346E+04   0.138427E+02   0.940816E-01   0.776090E+01
   856   0.236553E+04   0.139723E+02   0.941291E-01   0.936881E+01
   857   0.235746E+04   0.141072E+02   0.941750E-01   0.109598E+02
   858   0.234925E+04   0.142473E+02   0.942191E-01   0.125333E+02
   859   0.234089E+04   0.143926E+02   0.942616E-01   0.140887E+02
   860   0.233239E+04   0.145431E+02   0.943024E-01   0.156250E+02
   861   0.232376E+04   0.146988E+02   0.943415E-01   0.171415E+02
   862   0.231498E+04   0.148596E+02   0.943790E-01   0.186374E+02
   863   0.230607E+04   0.150255E+02   0.944147E-01   0.201118E+02
   864   0.229703E+04   0.151966E+02   0.944488E-01   0.215639E+02
   865   0.228785E+04   0.153727E+02   0.944812E-01   0.229930E+02
   866   0.227856E+04   0.155539E+02   0.945119E-01   0.243989E+02
   867   0.226912E+04   0.157400E+02   0.945409E-01   0.257815E+02
   868   0.225956E+04   0.159309E+02   0.945683E-01   0.271406E+02
   869   0.224988E+04   0.161265E+02   0.945939E-01   0.284762E+02
   870   0.224006E+04   0.163268E+02   0.946179E-01   0.297880E+02
   871   0.223013E+04   0.165316E+02   0.946402E-01   0.310761E+02
   872   0.222008E+04   0.167409E+02   0.946609E-01   0.323402E+02
   873   0.220991E+04   0.169545E+02   0.946799E-01   0.335798E+02
   874   0.219963E+04   0.171724E+02   0.946973E-01   0.347945E+02
   875   0.218924E+04   0.173944E+02   0.947130E-01   0.359838E+02
   876   0.217875E+04   0.176204E+02   0.947271E-01   0.371471E+02
   877   0.216816E+04   0.178503E+02   0.947396E-01   0.382838E+02
   878   0.215750E+04   0.180840E+02   0.947504E-01   0.393935E+02
   879   0.214674E+04   0.183214E+02   0.947596E-01   0.404757E+02
   880   0.213590E+04   0.185624E+02   0.947673E-01   0.415300E+02
   881   0.212497E+04   0.188069E+02   0.947733E-01   0.425558E+02
   882   0.211397E+04   0.190550E+02   0.947778E-01   0.435527E+02
   883   0.210290E+04   0.193063E+02   0.947807E-01   0.445203E+02
   884   0.209174E+04   0.195610E+02   0.947821E-01   0.454581E+02
   885   0.208051E+04   0.198190E+02   0.947819E-01   0.463656E+02
   886   0.206921E+04   0.200800E+02   0.947803E-01   0.472426E+02
   887   0.205783E+04   0.203442E+02   0.947771E-01   0.480888E+02
   888   0.204640E+04   0.206114E+02   0.947724E-01   0.489042E+02
   889   0.203489E+04   0.208813E+02   0.947663E-01   0.496890E+02
   890   0.202333E+04   0.211539E+02   0.947586E-01   0.504429E+02
   891   0.201171E+04   0.214292E+02   0.947496E-01   0.511661E+02
   892   0.200004E+04   0.217069E+02   0.947391E-01   0.518585E+02
   893   0.198831E+04   0.219871E+02   0.947273E-01   0.525201E+02
   894   0.197655E+04   0.222693E+02   0.947140E-01   0.531507E+02
   895   0.196474E+04   0.225538E+02   0.946994E-01   0.537502E+02
   896   0.195289E+04   0.228402E+02   0.946834E-01   0.543186E+02
   897   0.194101E+04   0.231285E+02   0.946661E-01   0.548557E+02
   898   0.192909E+04   0.234184E+02   0.946475E-01   0.553614E+02
   899   0.191715E+04   0.237099E+02   0.946276E-01   0.558357E+02
   900   0.190519E+04   0.240028E+02   0.946065E-01   0.562783E+02
   901   0.189320E+04   0.242970E+02   0.945841E-01   0.566892E+02
   902   0.188120E+04   0.245924E+02   0.945605E-01   0.570683E+02
   903   0.186918E+04   0.248889E+02   0.945357E-01   0.574155E+02
   904   0.185716E+04   0.251864E+02   0.945097E-01   0.577308E+02
   905   0.184514E+04   0.254846E+02   0.944826E-01   0.580140E+02
   906   0.183311E+04   0.257837E+02   0.944543E-01   0.582650E+02
   907   0.182109E+04   0.260833E+02   0.944249E-01   0.584838E+02
   908   0.180907E+04   0.263834E+02   0.943945E-01   0.586704E+02
   909   0.179706E+04   0.266840E+02   0.943630E-01   0.588249E+02
   910   0.178506E+04   0.269848E+02   0.943304E-01   0.589473E+02
   911   0.177308E+04   0.272858E+02   0.942969E-01   0.590378E+02
   912   0.176112E+04   0.275868E+02   0.942624E-01   0.590964E+02
   913   0.174919E+04   0.278878E+02   0.942269E-01   0.591232E+02
   914   0.173728E+04   0.281887E+02   0.941905E-01   0.591182E+02
   915   0.172539E+04   0.284892E+02   0.941531E-01   0.590816E+02
   916   0.171354E+04   0.287894E+02   0.941149E-01   0.590136E+02
   917   0.170172E+04   0.290890E+02   0.940759E-01   0.589141E+02
   918   0.168993E+04   0.293880E+02   0.940360E-01   0.587834E+02
   919   0.167818E+04   0.296862E+02   0.939952E-01   0.586216E+02
   920   0.166647E+04   0.299835E+02   0.939538E-01   0.584288E+02
   921   0.165481E+04   0.302797E+02   0.939115E-01   0.582051E+02
   922   0.164319E+04   0.305747E+02   0.938685E-01   0.579510E+02
   923   0.163163E+04   0.308686E+02   0.938249E-01   0.576666E+02
   924   0.162011E+04   0.311610E+02   0.937805E-01   0.573523E+02
   925   0.160866E+04   0.314519E+02   0.937355E-01   0.570084E+02
   926   0.159726E+04   0.317413E+02   0.936899E-01   0.566354E+02
   927   0.158593E+04   0.320289E+02   0.936437E-01   0.562334E+02
   928   0.157467E+04   0.323147E+02   0.935969E-01   0.558028E+02
   929   0.156348E+04   0.325985E+02   0.935496E-01   0.553440E+02
   930   0.155236E+04   0.328803E+02   0.935018E-01   0.548571E+02
   931   0.154131E+04   0.331599E+02   0.934535E-01   0.543424E+02
   932   0.153035E+04   0.334372E+02   0.934047E-01   0.538002E+02
   933   0.151946E+04   0.337121E+02   0.933555E-01   0.532307E+02
   934   0.150866E+04   0.339844E+02   0.933058E-01   0.526342E+02
   935   0.149794E+04   0.342540E+02   0.932558E-01   0.520109E+02
   936   0.148731E+04   0.345208E+02   0.932055E-01   0.513612E+02
   937   0.147676E+04   0.347848E+02   0.931548E-01   0.506854E+02
   938   0.146631E+04   0.350458E+02   0.931038E-01   0.499839E+02
   939   0.145596E+04   0.353037E+02   0.930526E-01   0.492571E+02
   940   0.144569E+04   0.355583E+02   0.930011E-01   0.485054E+02
   941   0.143553E+04   0.358096E+02   0.929493E-01   0.477289E+02
   942   0.142547E+04   0.360575E+02   0.928974E-01   0.469282E+02
   943   0.141551E+04   0.363018E+02   0.928454E-01   0.461036E+02
   944   0.140566E+04   0.365425E+02   0.927932E-01   0.452557E+02
   945   0.139591E+04   0.367796E+02   0.927409E-01   0.443847E+02
   946   0.138627E+04   0.370129E+02   0.926885E-01   0.434913E+02
   947   0.137675E+04   0.372421E+02   0.926360E-01   0.425758E+02
   948   0.136734E+04   0.374675E+02   0.925836E-01   0.416387E+02
   949   0.135804E+04   0.376889E+02   0.925311E-01   0.406803E+02
   950   0.134887E+04   0.379061E+02   0.924787E-01   0.397013E+02
   951   0.133981E+04   0.381190E+02   0.924263E-01   0.387019E+02
   952   0.133087E+04   0.383276E+02   0.923740E-01   0.376827E+02
   953   0.132205E+04   0.385317E+02   0.923218E-01   0.366441E+02
   954   0.131335E+04   0.387314E+02   0.922697E-01   0.355865E+02
   955   0.130478E+04   0.389264E+02   0.922178E-01   0.345104E+02
   956   0.129633E+04   0.391168E+02   0.921661E-01   0.334162E+02
   957   0.128802E+04   0.393023E+02   0.921146E-01   0.323045E+02
   958   0.127983E+04   0.394832E+02   0.920633E-01   0.311760E+02
   959   0.127177E+04   0.396591E+02   0.920123E-01   0.300312E+02
   960   0.126384E+04   0.398302E+02   0.919616E-01   0.288707E+02
   961   0.125605E+04   0.399963E+02   0.919112E-01   0.276951E+02
   962   0.124839E+04   0.401575E+02   0.918612E-01   0.265051E+02
   963   0.124087E+04   0.403137E+02   0.918115E-01   0.253013E+02
   964   0.123349E+04   0.404648E+02   0.917622E-01   0.240841E+02
   965   0.122624E+04   0.406108E+02   0.917133E-01   0.228540E+02
   966   0.121913E+04   0.407515E+02   0.916649E-01   0.216117E+02
   967   0.121217E+04   0.408870E+02   0.916169E-01   0.203575E+02
   968   0.120534E+04   0.410172E+02   0.915694E-01   0.190921E+02
   969   0.119865E+04   0.411419E+02   0.915224E-01   0.178159E+02
   970   0.119211E+04   0.412612E+02   0.914759E-01   0.165294E+02
   971   0.118570E+04   0.413750E+02   0.914300E-01   0.152333E+02
   972   0.117944E+04   0.414833E+02   0.913846E-01   0.139281E+02
   973   0.117332E+04   0.415861E+02   0.913399E-01   0.126144E+02
   974   0.116734E+04   0.416833E+02   0.912957E-01   0.112926E+02
   975   0.116151E+04   0.417748E+02   0.912522E-01   0.996364E+01
   976   0.115581E+04   0.418607E+02   0.912094E-01   0.862776E+01
   977   0.115027E+04   0.419409E+02   0.911672E-01   0.728576E+01
   978   0.114487E+04   0.420155E+02   0.911257E-01   0.593803E+01
   979   0.113961E+04   0.420844E+02   0.910849E-01   0.458521E+01
   980   0.113450E+04   0.421475E+02   0.910449E-01   0.322780E+01
   981   0.112953E+04   0.422050E+02   0.910056E-01   0.186635E+01
   982   0.112470E+04   0.422566E+02   0.909670E-01   0.501403E+00
   983   0.112001E+04   0.423026E+02   0.909293E-01  -0.866503E+00
   984   0.111548E+04   0.423428E+02   0.908923E-01  -0.223685E+01
   985   0.111108E+04   0.423773E+02   0.908561E-01  -0.360913E+01
   986   0.110683E+04   0.424059E+02   0.908208E-01  -0.498288E+01
   987   0.110273E+04   0.424287E+02   0.907863E-01  -0.635762E+01
   988   0.109876E+04   0.424457E+02   0.907526E-01  -0.773289E+01
   989   0.109494E+04   0.424568E+02   0.907198E-01  -0.910819E+01
   990   0.109126E+04   0.424619E+02   0.906879E-01  -0.104830E+02
   991   0.108772E+04   0.424612E+02   0.906569E-01  -0.118570E+02
   992   0.108433E+04   0.424546E+02   0.906268E-01  -0.132294E+02
   993   0.108108E+04   0.424420E+02   0.905975E-01  -0.145997E+02
   994   0.107797E+04   0.424236E+02   0.905692E-01  -0.159673E+02
   995   0.107500E+04   0.423993E+02   0.905419E-01  -0.173317E+02
   996   0.107217E+04   0.423692E+02   0.905154E-01  -0.186921E+02
   997   0.106947E+04   0.423333E+02   0.904899E-01  -0.200482E+02
   998   0.106693E+04   0.422915E+02   0.904654E-01  -0.213992E+02
   999   0.106451E+04   0.422440E+02   0.904418E-01  -0.227444E+02
  1000   0.106224E+04   0.421906E+02   0.904192E-01  -0.240833E+02
  1001   0.106009E+04   0.421314E+02   0.903976E-01  -0.254152E+02
  1002   0.105808E+04   0.420665E+02   0.903769E-01  -0.267394E+02
  1003   0.105620E+04   0.419957E+02   0.903573E-01  -0.280552E+02
  1004   0.105446E+04   0.419190E+02   0.903386E-01  -0.293620E+02
  1005   0.105284E+04   0.418366E+02   0.903209E-01  -0.306593E+02
  1006   0.105134E+04   0.417485E+02   0.903042E-01  -0.319465E+02
  1007   0.104997E+04   0.416549E+02   0.902885E-01  -0.332236E+02
  1008   0.104873E+04   0.415559E+02   0.902739E-01  -0.344903E+02
  1009   0.104761E+04   0.414517E+02   0.902602E-01  -0.357462E+02
  1010   0.104661E+04   0.413425E+02   0.902475E-01  -0.369912E+02
  1011   0.104573E+04   0.412283E+02   0.902359E-01  -0.382248E+02
  1012   0.104497E+04   0.411093E+02   0.902252E-01  -0.394469E+02
  1013   0.104432E+04   0.409854E+02   0.902156E-01  -0.406572E+02
  1014   0.104379E+04   0.408567E+02   0.902070E-01  -0.418551E+02
  1015   0.104337E+04   0.407230E+02   0.901994E-01  -0.430402E+02
  1016   0.104308E+04   0.405843E+02   0.901928E-01  -0.442123E+02
  1017   0.104290E+04   0.404404E+02   0.901872E-01  -0.453708E+02
  1018   0.104283E+04   0.402914E+02   0.901826E-01  -0.465154E+02
  1019   0.104287E+04   0.401372E+02   0.901790E-01  -0.476457E+02
  1020   0.104303E+04   0.399779E+02   0.901764E-01  -0.487609E+02
  1021   0.104330E+04   0.398138E+02   0.901749E-01  -0.498604E+02
  1022   0.104367E+04   0.396448E+02   0.901743E-01  -0.509437E+02
  1023   0.104413E+04   0.394713E+02   0.901747E-01  -0.520100E+02
  1024   0.104470E+04   0.392933E+02   0.901761E-01  -0.530586E+02
  1025   0.104535E+04   0.391110E+02   0.901784E-01  -0.540890E+02
  1026   0.104611E+04   0.389246E+02   0.901818E-01  -0.551004E+02
  1027   0.104695E+04   0.387340E+02   0.901861E-01  -0.560931E+02
  1028   0.104787E+04   0.385395E+02   0.901914E-01  -0.570671E+02
  1029   0.104890E+04   0.383409E+02   0.901976E-01  -0.580223E+02
  1030   0.105000E+04   0.381384E+02   0.902048E-01  -0.589590E+02
  1031   0.105120E+04   0.379320E+02   0.902129E-01  -0.598774E+02
  1032   0.105247E+04   0.377218E+02   0.902219E-01  -0.607774E+02
  1033   0.105384E+04   0.375078E+02   0.902319E-01  -0.616592E+02
  1034   0.105529E+04   0.372902E+02   0.902428E-01  -0.625221E+02
  1035   0.105683E+04   0.370690E+02   0.902546E-01  -0.633656E+02
  1036   0.105843E+04   0.368443E+02   0.902673E-01  -0.641892E+02
  1037   0.106011E+04   0.366164E+02   0.902808E-01  -0.649921E+02
  1038   0.106186E+04   0.363854E+02   0.902953E-01  -0.657739E+02
  1039   0.106368E+04   0.361513E+02   0.903106E-01  -0.665339E+02
  1040   0.106556E+04   0.359142E+02   0.903268E-01  -0.672717E+02
  1041   0.106750E+04   0.356743E+02   0.903438E-01  -0.679870E+02
  1042   0.106950E+04   0.354314E+02   0.903616E-01  -0.686799E+02
  1043   0.107155E+04   0.351857E+02   0.903803E-01  -0.693501E+02
  1044   0.107367E+04   0.349372E+02   0.903997E-01  -0.699983E+02
  1045   0.107584E+04   0.346858E+02   0.904199E-01  -0.706238E+02
  1046   0.107807E+04   0.344316E+02   0.904409E-01  -0.712272E+02
  1047   0.108034E+04   0.341746E+02   0.904627E-01  -0.718079E+02
  1048   0.108267E+04   0.339149E+02   0.904852E-01  -0.723660E+02
  1049   0.108505E+04   0.336528E+02   0.905084E-01  -0.729007E+02
  1050   0.108747E+04   0.333885E+02   0.905324E-01  -0.734135E+02
  1051   0.108992E+04   0.331222E+02   0.905570E-01  -0.739038E+02
  1052   0.109242E+04   0.328539E+02   0.905823E-01  -0.743707E+02
  1053   0.109496E+04   0.325840E+02   0.906083E-01  -0.748144E+02
  1054   0.109754E+04   0.323127E+02   0.906349E-01  -0.752348E+02
  1055   0.110014E+04   0.320399E+02   0.906621E-01  -0.756328E+02
  1056   0.110277E+04   0.317658E+02   0.906900E-01  -0.760075E+02
  1057   0.110543E+04   0.314905E+02   0.907184E-01  -0.763583E+02
  1058   0.110812E+04   0.312141E+02   0.907474E-01  -0.766867E+02
  1059   0.111082E+04   0.309366E+02   0.907770E-01  -0.769911E+02
  1060   0.111355E+04   0.306581E+02   0.908070E-01  -0.772717E+02
  1061   0.111630E+04   0.303788E+02   0.908376E-01  -0.775300E+02
  1062   0.111907E+04   0.300987E+02   0.908687E-01  -0.777636E+02
  1063   0.112185E+04   0.298179E+02   0.909002E-01  -0.779749E+02
  1064   0.112464E+04   0.295365E+02   0.909322E-01  -0.781624E+02
  1065   0.112744E+04   0.292546E+02   0.909647E-01  -0.783260E+02
  1066   0.113025E+04   0.289723E+02   0.909975E-01  -0.784674E+02
  1067   0.113306E+04   0.286897E+02   0.910307E-01  -0.785849E+02
  1068   0.113588E+04   0.284069E+02   0.910643E-01  -0.786795E+02
  1069   0.113870E+04   0.281241E+02   0.910982E-01  -0.787509E+02
  1070   0.114152E+04   0.278412E+02   0.911324E-01  -0.787994E+02
  1071   0.114434E+04   0.275585E+02   0.911669E-01  -0.788248E+02
  1072   0.114715E+04   0.272761E+02   0.912017E-01  -0.788279E+02
  1073   0.114995E+04   0.269941E+02   0.912367E-01  -0.788080E+02
  1074   0.115274E+04   0.267125E+02   0.912720E-01  -0.787658E+02
  1075   0.115552E+04   0.264316E+02   0.913075E-01  -0.787013E+02
  1076   0.115829E+04   0.261514E+02   0.913431E-01  -0.786137E+02
  1077   0.116105E+04   0.258720E+02   0.913790E-01  -0.785046E+02
  1078   0.116378E+04   0.255935E+02   0.914149E-01  -0.783740E+02
  1079   0.116649E+04   0.253160E+02   0.914510E-01  -0.782210E+02
  1080   0.116919E+04   0.250397E+02   0.914871E-01  -0.780472E+02
  1081   0.117186E+04   0.247646E+02   0.915233E-01  -0.778511E+02
  1082   0.117451E+04   0.244908E+02   0.915596E-01  -0.776341E+02
  1083   0.117712E+04   0.242184E+02   0.915959E-01  -0.773963E+02
  1084   0.117971E+04   0.239476E+02   0.916322E-01  -0.771375E+02
  1085   0.118227E+04   0.236784E+02   0.916684E-01  -0.768587E+02
  1086   0.118479E+04   0.234109E+02   0.917046E-01  -0.765581E+02
  1087   0.118729E+04   0.231451E+02   0.917408E-01  -0.762381E+02
  1088   0.118974E+04   0.228812E+02   0.917768E-01  -0.758979E+02
  1089   0.119215E+04   0.226193E+02   0.918127E-01  -0.755375E+02
  1090   0.119452E+04   0.223595E+02   0.918485E-01  -0.751576E+02
  1091   0.119685E+04   0.221018E+02   0.918841E-01  -0.747589E+02
  1092   0.119913E+04   0.218464E+02   0.919196E-01  -0.743406E+02
  1093   0.120137E+04   0.215933E+02   0.919548E-01  -0.739043E+02
  1094   0.120356E+04   0.213428E+02   0.919898E-01  -0.734491E+02
  1095   0.120571E+04   0.210948E+02   0.920246E-01  -0.729765E+02
  1096   0.120780E+04   0.208494E+02   0.920591E-01  -0.724857E+02
  1097   0.120985E+04   0.206069E+02   0.920933E-01  -0.719775E+02
  1098   0.121185E+04   0.203671E+02   0.921271E-01  -0.714525E+02
  1099   0.121378E+04   0.201303E+02   0.921607E-01  -0.709108E+02
  1100   0.121567E+04   0.198964E+02   0.921938E-01  -0.703530E+02
  1101   0.121749E+04   0.196655E+02   0.922266E-01  -0.697783E+02
  1102   0.121927E+04   0.194378E+02   0.922591E-01  -0.691883E+02
  1103   0.122097E+04   0.192133E+02   0.922910E-01  -0.685821E+02
  1104   0.122263E+04   0.189921E+02   0.923226E-01  -0.679610E+02
  1105   0.122421E+04   0.187742E+02   0.923536E-01  -0.673251E+02
  1106   0.122574E+04   0.185596E+02   0.923842E-01  -0.666748E+02
  1107   0.122720E+04   0.183486E+02   0.924143E-01  -0.660104E+02
  1108   0.122859E+04   0.181411E+02   0.924439E-01  -0.653323E+02
  1109   0.122992E+04   0.179372E+02   0.924729E-01  -0.646408E+02
  1110   0.123119E+04   0.177370E+02   0.925014E-01  -0.639363E+02
  1111   0.123238E+04   0.175407E+02   0.925293E-01  -0.632194E+02
  1112   0.123351E+04   0.173480E+02   0.925566E-01  -0.624901E+02
  1113   0.123456E+04   0.171592E+02   0.925833E-01  -0.617491E+02
  1114   0.123555E+04   0.169744E+02   0.926093E-01  -0.609966E+02
  1115   0.123647E+04   0.167936E+02   0.926347E-01  -0.602331E+02
  1116   0.123731E+04   0.166168E+02   0.926595E-01  -0.594590E+02
  1117   0.123809E+04   0.164441E+02   0.926835E-01  -0.586747E+02
  1118   0.123879E+04   0.162755E+02   0.927068E-01  -0.578804E+02
  1119   0.123941E+04   0.161112E+02   0.927294E-01  -0.570767E+02
  1120   0.123995E+04   0.159510E+02   0.927513E-01  -0.562639E+02
  1121   0.124043E+04   0.157952E+02   0.927724E-01  -0.554423E+02
  1122   0.124083E+04   0.156437E+02   0.927927E-01  -0.546125E+02
  1123   0.124114E+04   0.154965E+02   0.928123E-01  -0.537747E+02
  1124   0.124139E+04   0.153537E+02   0.928310E-01  -0.529293E+02
  1125   0.124155E+04   0.152154E+02   0.928489E-01  -0.520768E+02
  1126   0.124163E+04   0.150816E+02   0.928660E-01  -0.512177E+02
  1127   0.124164E+04   0.149522E+02   0.928822E-01  -0.503523E+02
  1128   0.124157E+04   0.148275E+02   0.928975E-01  -0.494812E+02
  1129   0.124141E+04   0.147074E+02   0.929120E-01  -0.486048E+02
  1130   0.124119E+04   0.145918E+02   0.929256E-01  -0.477235E+02
  1131   0.124088E+04   0.144809E+02   0.929382E-01  -0.468378E+02
  1132   0.124049E+04   0.143747E+02   0.929500E-01  -0.459480E+02
  1133   0.124003E+04   0.142732E+02   0.929608E-01  -0.450547E+02
  1134   0.123948E+04   0.141764E+02   0.929706E-01  -0.441581E+02
  1135   0.123886E+04   0.140843E+02   0.929795E-01  -0.432587E+02
  1136   0.123816E+04   0.139970E+02   0.929874E-01  -0.423568E+02
  1137   0.123737E+04   0.139144E+02   0.929943E-01  -0.414528E+02
  1138   0.123651E+04   0.138366E+02   0.930002E-01  -0.405472E+02
  1139   0.123557E+04   0.137635E+02   0.930051E-01  -0.396403E+02
  1140   0.123454E+04   0.136953E+02   0.930090E-01  -0.387326E+02
  1141   0.123344E+04   0.136318E+02   0.930119E-01  -0.378245E+02
  1142   0.123226E+04   0.135731E+02   0.930137E-01  -0.369164E+02
  1143   0.123100E+04   0.135192E+02   0.930144E-01  -0.360087E+02
  1144   0.122965E+04   0.134701E+02   0.930141E-01  -0.351019E+02
  1145   0.122823E+04   0.134258E+02   0.930128E-01  -0.341963E+02
  1146   0.122674E+04   0.133863E+02   0.930103E-01  -0.332924E+02
  1147   0.122516E+04   0.133516E+02   0.930068E-01  -0.323905E+02
  1148   0.122351E+04   0.133216E+02   0.930022E-01  -0.314910E+02
  1149   0.122177E+04   0.132964E+02   0.929964E-01  -0.305943E+02
  1150   0.121996E+04   0.132760E+02   0.929896E-01  -0.297008E+02
  1151   0.121807E+04   0.132602E+02   0.929817E-01  -0.288108E+02
  1152   0.121611E+04   0.132492E+02   0.929726E-01  -0.279249E+02
  1153   0.121408E+04   0.132430E+02   0.929624E-01  -0.270432E+02
  1154   0.121196E+04   0.132414E+02   0.929511E-01  -0.261663E+02
  1155   0.120978E+04   0.132444E+02   0.929387E-01  -0.252944E+02
  1156   0.120751E+04   0.132520E+02   0.929251E-01  -0.244281E+02
  1157   0.120518E+04   0.132643E+02   0.929104E-01  -0.235675E+02
  1158   0.120278E+04   0.132812E+02   0.928945E-01  -0.227132E+02
  1159   0.120031E+04   0.133025E+02   0.928776E-01  -0.218656E+02
  1160   0.119777E+04   0.133284E+02   0.928594E-01  -0.210249E+02
  1161   0.119516E+04   0.133589E+02   0.928401E-01  -0.201915E+02
  1162   0.119248E+04   0.133937E+02   0.928197E-01  -0.193657E+02
  1163   0.118974E+04   0.134329E+02   0.927981E-01  -0.185479E+02
  1164   0.118694E+04   0.134766E+02   0.927754E-01  -0.177383E+02
  1165   0.118407E+04   0.135245E+02   0.927516E-01  -0.169373E+02
  1166   0.118113E+04   0.135768E+02   0.927266E-01  -0.161453E+02
  1167   0.117813E+04   0.136333E+02   0.927004E-01  -0.153625E+02
  1168   0.117506E+04   0.136941E+02   0.926731E-01  -0.145893E+02
  1169   0.117194E+04   0.137590E+02   0.926447E-01  -0.138259E+02
  1170   0.116876E+04   0.138279E+02   0.926152E-01  -0.130726E+02
  1171   0.116552E+04   0.139010E+02   0.925845E-01  -0.123299E+02
