#    L    TT             EE             BB             TE          
   786   0.219822E+04   0.250534E+02   0.770820E-01  -0.128540E+03
   787   0.220522E+04   0.247868E+02   0.771848E-01  -0.128111E+03
   788   0.221215E+04   0.245202E+02   0.772880E-01  -0.127648E+03
   789   0.221900E+04   0.242539E+02   0.773915E-01  -0.127153E+03
   790   0.222577E+04   0.239878E+02   0.774953E-01  -0.126624E+03
   791   0.223247E+04   0.237223E+02   0.775994E-01  -0.126063E+03
   792   0.223909E+04   0.234573E+02   0.777038E-01  -0.125471E+03
   793   0.224562E+04   0.231932E+02   0.778084E-01  -0.124847E+03
   794   0.225207E+04   0.229298E+02   0.779132E-01  -0.124192E+03
   795   0.225843E+04   0.226674E+02   0.780182E-01  -0.123508E+03
   796   0.226470E+04   0.224060E+02   0.781234E-01  -0.122792E+03
   797   0.227089E+04   0.221457E+02   0.782288E-01  -0.122047E+03
   798   0.227699E+04   0.218864E+02   0.783343E-01  -0.121272E+03
   799   0.228300E+04   0.216283E+02   0.784399E-01  -0.120467E+03
   800   0.228892E+04   0.213714E+02   0.785456E-01  -0.119631E+03
   801   0.229475E+04   0.211157E+02   0.786513E-01  -0.118766E+03
   802   0.230049E+04   0.208613E+02   0.787571E-01  -0.117871E+03
   803   0.230613E+04   0.206084E+02   0.788629E-01  -0.116946E+03
   804   0.231168E+04   0.203571E+02   0.789687E-01  -0.115994E+03
   805   0.231711E+04   0.201077E+02   0.790744E-01  -0.115012E+03
   806   0.232241E+04   0.198602E+02   0.791801E-01  -0.114003E+03
   807   0.232759E+04   0.196148E+02   0.792857E-01  -0.112965E+03
   808   0.233265E+04   0.193718E+02   0.793912E-01  -0.111901E+03
   809   0.233757E+04   0.191313E+02   0.794966E-01  -0.110810E+03
   810   0.234235E+04   0.188933E+02   0.796018E-01  -0.109693E+03
   811   0.234699E+04   0.186581E+02   0.797069E-01  -0.108551E+03
   812   0.235151E+04   0.184255E+02   0.798118E-01  -0.107384E+03
   813   0.235589E+04   0.181958E+02   0.799164E-01  -0.106193E+03
   814   0.236014E+04   0.179691E+02   0.800208E-01  -0.104979E+03
   815   0.236427E+04   0.177453E+02   0.801250E-01  -0.103743E+03
   816   0.236827E+04   0.175247E+02   0.802288E-01  -0.102485E+03
   817   0.237213E+04   0.173073E+02   0.803324E-01  -0.101206E+03
   818   0.237586E+04   0.170932E+02   0.804356E-01  -0.999047E+02
   819   0.237945E+04   0.168825E+02   0.805384E-01  -0.985827E+02
   820   0.238288E+04   0.166755E+02   0.806409E-01  -0.972396E+02
   821   0.238614E+04   0.164721E+02   0.807430E-01  -0.958758E+02
   822   0.238924E+04   0.162726E+02   0.808447E-01  -0.944912E+02
   823   0.239216E+04   0.160769E+02   0.809459E-01  -0.930862E+02
   824   0.239491E+04   0.158852E+02   0.810466E-01  -0.916616E+02
   825   0.239750E+04   0.156976E+02   0.811469E-01  -0.902183E+02
   826   0.239993E+04   0.155141E+02   0.812467E-01  -0.887574E+02
   827   0.240219E+04   0.153348E+02   0.813459E-01  -0.872798E+02
   828   0.240429E+04   0.151597E+02   0.814446E-01  -0.857863E+02
   829   0.240624E+04   0.149890E+02   0.815427E-01  -0.842780E+02
   830   0.240804E+04   0.148227E+02   0.816402E-01  -0.827557E+02
   831   0.240969E+04   0.146609E+02   0.817371E-01  -0.812195E+02
   832   0.241117E+04   0.145035E+02   0.818334E-01  -0.796698E+02
   833   0.241249E+04   0.143508E+02   0.819290E-01  -0.781065E+02
   834   0.241364E+04   0.142029E+02   0.820239E-01  -0.765297E+02
   835   0.241460E+04   0.140596E+02   0.821181E-01  -0.749398E+02
   836   0.241538E+04   0.139213E+02   0.822116E-01  -0.733366E+02
   837   0.241597E+04   0.137879E+02   0.823044E-01  -0.717207E+02
   838   0.241638E+04   0.136595E+02   0.823964E-01  -0.700924E+02
   839   0.241659E+04   0.135360E+02   0.824877E-01  -0.684527E+02
   840   0.241663E+04   0.134175E+02   0.825781E-01  -0.668022E+02
   841   0.241649E+04   0.133040E+02   0.826677E-01  -0.651419E+02
   842   0.241618E+04   0.131956E+02   0.827565E-01  -0.634723E+02
   843   0.241570E+04   0.130921E+02   0.828444E-01  -0.617943E+02
   844   0.241506E+04   0.129936E+02   0.829315E-01  -0.601087E+02
   845   0.241424E+04   0.129003E+02   0.830176E-01  -0.584156E+02
   846   0.241326E+04   0.128120E+02   0.831029E-01  -0.567157E+02
   847   0.241209E+04   0.127291E+02   0.831872E-01  -0.550092E+02
   848   0.241075E+04   0.126514E+02   0.832705E-01  -0.532963E+02
   849   0.240922E+04   0.125791E+02   0.833529E-01  -0.515775E+02
   850   0.240750E+04   0.125122E+02   0.834343E-01  -0.498531E+02
   851   0.240559E+04   0.124508E+02   0.835146E-01  -0.481235E+02
   852   0.240349E+04   0.123949E+02   0.835940E-01  -0.463892E+02
   853   0.240121E+04   0.123444E+02   0.836723E-01  -0.446510E+02
   854   0.239874E+04   0.122993E+02   0.837495E-01  -0.429095E+02
   855   0.239610E+04   0.122596E+02   0.838257E-01  -0.411654E+02
   856   0.239328E+04   0.122253E+02   0.839008E-01  -0.394192E+02
   857   0.239029E+04   0.121962E+02   0.839747E-01  -0.376717E+02
   858   0.238714E+04   0.121725E+02   0.840476E-01  -0.359235E+02
   859   0.238383E+04   0.121540E+02   0.841193E-01  -0.341758E+02
   860   0.238035E+04   0.121410E+02   0.841898E-01  -0.324293E+02
   861   0.237670E+04   0.121334E+02   0.842592E-01  -0.306852E+02
   862   0.237289E+04   0.121312E+02   0.843273E-01  -0.289444E+02
   863   0.236891E+04   0.121346E+02   0.843943E-01  -0.272081E+02
   864   0.236477E+04   0.121436E+02   0.844601E-01  -0.254771E+02
   865   0.236046E+04   0.121583E+02   0.845246E-01  -0.237525E+02
   866   0.235600E+04   0.121785E+02   0.845879E-01  -0.220346E+02
   867   0.235136E+04   0.122044E+02   0.846500E-01  -0.203237E+02
   868   0.234656E+04   0.122359E+02   0.847107E-01  -0.186202E+02
   869   0.234159E+04   0.122728E+02   0.847702E-01  -0.169243E+02
   870   0.233646E+04   0.123154E+02   0.848285E-01  -0.152364E+02
   871   0.233116E+04   0.123634E+02   0.848854E-01  -0.135568E+02
   872   0.232570E+04   0.124169E+02   0.849410E-01  -0.118857E+02
   873   0.232008E+04   0.124758E+02   0.849953E-01  -0.102241E+02
   874   0.231430E+04   0.125401E+02   0.850483E-01  -0.857232E+01
   875   0.230836E+04   0.126098E+02   0.851000E-01  -0.693134E+01
   876   0.230227E+04   0.126848E+02   0.851503E-01  -0.530169E+01
   877   0.229603E+04   0.127650E+02   0.851993E-01  -0.368426E+01
   878   0.228966E+04   0.128505E+02   0.852469E-01  -0.207957E+01
   879   0.228314E+04   0.129411E+02   0.852931E-01  -0.488420E+00
   880   0.227648E+04   0.130369E+02   0.853380E-01   0.108859E+01
   881   0.226968E+04   0.131378E+02   0.853816E-01   0.265080E+01
   882   0.226275E+04   0.132440E+02   0.854237E-01   0.419762E+01
   883   0.225567E+04   0.133552E+02   0.854645E-01   0.572832E+01
   884   0.224846E+04   0.134716E+02   0.855039E-01   0.724239E+01
   885   0.224110E+04   0.135931E+02   0.855420E-01   0.873907E+01
   886   0.223361E+04   0.137197E+02   0.855786E-01   0.102179E+02
   887   0.222598E+04   0.138515E+02   0.856139E-01   0.116785E+02
   888   0.221821E+04   0.139883E+02   0.856478E-01   0.131207E+02
   889   0.221031E+04   0.141300E+02   0.856803E-01   0.145444E+02
   890   0.220228E+04   0.142767E+02   0.857114E-01   0.159493E+02
   891   0.219411E+04   0.144283E+02   0.857411E-01   0.173353E+02
   892   0.218582E+04   0.145847E+02   0.857694E-01   0.187021E+02
   893   0.217740E+04   0.147460E+02   0.857964E-01   0.200496E+02
   894   0.216886E+04   0.149119E+02   0.858220E-01   0.213774E+02
   895   0.216019E+04   0.150825E+02   0.858462E-01   0.226852E+02
   896   0.215141E+04   0.152577E+02   0.858690E-01   0.239729E+02
   897   0.214250E+04   0.154375E+02   0.858905E-01   0.252400E+02
   898   0.213348E+04   0.156217E+02   0.859106E-01   0.264863E+02
   899   0.212434E+04   0.158102E+02   0.859293E-01   0.277116E+02
   900   0.211510E+04   0.160032E+02   0.859467E-01   0.289154E+02
   901   0.210573E+04   0.162003E+02   0.859627E-01   0.300976E+02
   902   0.209627E+04   0.164016E+02   0.859774E-01   0.312578E+02
   903   0.208671E+04   0.166070E+02   0.859907E-01   0.323952E+02
   904   0.207705E+04   0.168163E+02   0.860027E-01   0.335097E+02
   905   0.206729E+04   0.170295E+02   0.860134E-01   0.346007E+02
   906   0.205744E+04   0.172465E+02   0.860227E-01   0.356677E+02
   907   0.204752E+04   0.174671E+02   0.860307E-01   0.367103E+02
   908   0.203750E+04   0.176912E+02   0.860375E-01   0.377281E+02
   909   0.202741E+04   0.179188E+02   0.860429E-01   0.387208E+02
   910   0.201724E+04   0.181498E+02   0.860470E-01   0.396882E+02
   911   0.200699E+04   0.183840E+02   0.860499E-01   0.406299E+02
   912   0.199669E+04   0.186213E+02   0.860514E-01   0.415456E+02
   913   0.198631E+04   0.188618E+02   0.860518E-01   0.424352E+02
   914   0.197588E+04   0.191051E+02   0.860508E-01   0.432981E+02
   915   0.196537E+04   0.193514E+02   0.860486E-01   0.441342E+02
   916   0.195482E+04   0.196004E+02   0.860452E-01   0.449433E+02
   917   0.194421E+04   0.198520E+02   0.860406E-01   0.457250E+02
   918   0.193354E+04   0.201061E+02   0.860347E-01   0.464793E+02
   919   0.192283E+04   0.203626E+02   0.860276E-01   0.472057E+02
   920   0.191207E+04   0.206214E+02   0.860194E-01   0.479041E+02
   921   0.190127E+04   0.208823E+02   0.860099E-01   0.485743E+02
   922   0.189042E+04   0.211453E+02   0.859994E-01   0.492162E+02
   923   0.187955E+04   0.214103E+02   0.859876E-01   0.498296E+02
   924   0.186863E+04   0.216772E+02   0.859747E-01   0.504147E+02
   925   0.185769E+04   0.219458E+02   0.859607E-01   0.509713E+02
   926   0.184673E+04   0.222161E+02   0.859456E-01   0.514995E+02
   927   0.183573E+04   0.224879E+02   0.859293E-01   0.519992E+02
   928   0.182473E+04   0.227612E+02   0.859120E-01   0.524703E+02
   929   0.181370E+04   0.230360E+02   0.858936E-01   0.529128E+02
   930   0.180267E+04   0.233119E+02   0.858742E-01   0.533265E+02
   931   0.179161E+04   0.235890E+02   0.858537E-01   0.537113E+02
   932   0.178056E+04   0.238672E+02   0.858321E-01   0.540671E+02
   933   0.176949E+04   0.241464E+02   0.858096E-01   0.543939E+02
   934   0.175843E+04   0.244263E+02   0.857861E-01   0.546915E+02
   935   0.174736E+04   0.247069E+02   0.857616E-01   0.549598E+02
   936   0.173629E+04   0.249882E+02   0.857361E-01   0.551988E+02
   937   0.172522E+04   0.252700E+02   0.857097E-01   0.554085E+02
   938   0.171416E+04   0.255523E+02   0.856824E-01   0.555888E+02
   939   0.170312E+04   0.258350E+02   0.856541E-01   0.557398E+02
   940   0.169207E+04   0.261178E+02   0.856250E-01   0.558615E+02
   941   0.168105E+04   0.264008E+02   0.855950E-01   0.559539E+02
   942   0.167004E+04   0.266839E+02   0.855641E-01   0.560169E+02
   943   0.165904E+04   0.269670E+02   0.855324E-01   0.560506E+02
   944   0.164807E+04   0.272500E+02   0.854999E-01   0.560552E+02
   945   0.163712E+04   0.275328E+02   0.854666E-01   0.560306E+02
   946   0.162619E+04   0.278155E+02   0.854325E-01   0.559770E+02
   947   0.161529E+04   0.280977E+02   0.853977E-01   0.558945E+02
   948   0.160441E+04   0.283797E+02   0.853621E-01   0.557831E+02
   949   0.159357E+04   0.286612E+02   0.853258E-01   0.556429E+02
   950   0.158276E+04   0.289422E+02   0.852889E-01   0.554740E+02
   951   0.157198E+04   0.292225E+02   0.852512E-01   0.552766E+02
   952   0.156124E+04   0.295021E+02   0.852129E-01   0.550508E+02
   953   0.155054E+04   0.297808E+02   0.851740E-01   0.547968E+02
   954   0.153987E+04   0.300584E+02   0.851344E-01   0.545150E+02
   955   0.152926E+04   0.303348E+02   0.850943E-01   0.542056E+02
   956   0.151869E+04   0.306099E+02   0.850536E-01   0.538689E+02
   957   0.150818E+04   0.308835E+02   0.850124E-01   0.535052E+02
   958   0.149772E+04   0.311556E+02   0.849707E-01   0.531150E+02
   959   0.148731E+04   0.314260E+02   0.849284E-01   0.526987E+02
   960   0.147697E+04   0.316947E+02   0.848857E-01   0.522566E+02
   961   0.146670E+04   0.319614E+02   0.848425E-01   0.517893E+02
   962   0.145649E+04   0.322262E+02   0.847989E-01   0.512970E+02
   963   0.144635E+04   0.324889E+02   0.847549E-01   0.507804E+02
   964   0.143629E+04   0.327494E+02   0.847105E-01   0.502395E+02
   965   0.142629E+04   0.330076E+02   0.846658E-01   0.496748E+02
   966   0.141638E+04   0.332634E+02   0.846207E-01   0.490866E+02
   967   0.140655E+04   0.335165E+02   0.845753E-01   0.484752E+02
   968   0.139679E+04   0.337671E+02   0.845296E-01   0.478410E+02
   969   0.138712E+04   0.340148E+02   0.844836E-01   0.471842E+02
   970   0.137754E+04   0.342595E+02   0.844374E-01   0.465052E+02
   971   0.136804E+04   0.345014E+02   0.843909E-01   0.458043E+02
   972   0.135864E+04   0.347401E+02   0.843443E-01   0.450821E+02
   973   0.134932E+04   0.349756E+02   0.842975E-01   0.443387E+02
   974   0.134011E+04   0.352079E+02   0.842505E-01   0.435746E+02
   975   0.133098E+04   0.354367E+02   0.842034E-01   0.427903E+02
   976   0.132195E+04   0.356622E+02   0.841561E-01   0.419860E+02
   977   0.131303E+04   0.358841E+02   0.841088E-01   0.411623E+02
   978   0.130420E+04   0.361024E+02   0.840614E-01   0.403193E+02
   979   0.129547E+04   0.363171E+02   0.840139E-01   0.394574E+02
   980   0.128686E+04   0.365279E+02   0.839664E-01   0.385771E+02
   981   0.127835E+04   0.367351E+02   0.839189E-01   0.376786E+02
   982   0.126994E+04   0.369383E+02   0.838715E-01   0.367623E+02
   983   0.126164E+04   0.371377E+02   0.838240E-01   0.358286E+02
   984   0.125346E+04   0.373331E+02   0.837766E-01   0.348777E+02
   985   0.124538E+04   0.375243E+02   0.837293E-01   0.339099E+02
   986   0.123742E+04   0.377114E+02   0.836821E-01   0.329256E+02
   987   0.122957E+04   0.378943E+02   0.836350E-01   0.319250E+02
   988   0.122184E+04   0.380729E+02   0.835880E-01   0.309084E+02
   989   0.121422E+04   0.382471E+02   0.835412E-01   0.298760E+02
   990   0.120672E+04   0.384168E+02   0.834945E-01   0.288282E+02
   991   0.119934E+04   0.385820E+02   0.834481E-01   0.277652E+02
   992   0.119209E+04   0.387426E+02   0.834018E-01   0.266874E+02
   993   0.118495E+04   0.388985E+02   0.833558E-01   0.255951E+02
   994   0.117793E+04   0.390499E+02   0.833100E-01   0.244890E+02
   995   0.117104E+04   0.391965E+02   0.832645E-01   0.233691E+02
   996   0.116427E+04   0.393385E+02   0.832193E-01   0.222359E+02
   997   0.115763E+04   0.394756E+02   0.831743E-01   0.210899E+02
   998   0.115111E+04   0.396079E+02   0.831297E-01   0.199314E+02
   999   0.114472E+04   0.397354E+02   0.830854E-01   0.187610E+02
  1000   0.113846E+04   0.398580E+02   0.830415E-01   0.175789E+02
  1001   0.113232E+04   0.399757E+02   0.829979E-01   0.163858E+02
  1002   0.112632E+04   0.400882E+02   0.829548E-01   0.151823E+02
  1003   0.112043E+04   0.401957E+02   0.829120E-01   0.139695E+02
  1004   0.111468E+04   0.402980E+02   0.828696E-01   0.127479E+02
  1005   0.110904E+04   0.403951E+02   0.828277E-01   0.115184E+02
  1006   0.110353E+04   0.404869E+02   0.827862E-01   0.102815E+02
  1007   0.109815E+04   0.405737E+02   0.827452E-01   0.903766E+01
  1008   0.109289E+04   0.406554E+02   0.827047E-01   0.778717E+01
  1009   0.108776E+04   0.407321E+02   0.826646E-01   0.653056E+01
  1010   0.108275E+04   0.408040E+02   0.826251E-01   0.526824E+01
  1011   0.107788E+04   0.408711E+02   0.825861E-01   0.400067E+01
  1012   0.107312E+04   0.409334E+02   0.825476E-01   0.272818E+01
  1013   0.106849E+04   0.409907E+02   0.825097E-01   0.145130E+01
  1014   0.106399E+04   0.410432E+02   0.824723E-01   0.170725E+00
  1015   0.105962E+04   0.410904E+02   0.824355E-01  -0.111307E+01
  1016   0.105537E+04   0.411325E+02   0.823993E-01  -0.239956E+01
  1017   0.105126E+04   0.411690E+02   0.823637E-01  -0.368819E+01
  1018   0.104728E+04   0.412000E+02   0.823287E-01  -0.497835E+01
  1019   0.104342E+04   0.412254E+02   0.822944E-01  -0.626949E+01
  1020   0.103970E+04   0.412451E+02   0.822607E-01  -0.756079E+01
  1021   0.103611E+04   0.412593E+02   0.822276E-01  -0.885148E+01
  1022   0.103264E+04   0.412680E+02   0.821952E-01  -0.101408E+02
  1023   0.102929E+04   0.412714E+02   0.821635E-01  -0.114278E+02
  1024   0.102607E+04   0.412695E+02   0.821324E-01  -0.127119E+02
  1025   0.102296E+04   0.412625E+02   0.821021E-01  -0.139921E+02
  1026   0.101998E+04   0.412503E+02   0.820724E-01  -0.152677E+02
  1027   0.101711E+04   0.412329E+02   0.820435E-01  -0.165387E+02
  1028   0.101436E+04   0.412104E+02   0.820153E-01  -0.178049E+02
  1029   0.101175E+04   0.411827E+02   0.819878E-01  -0.190664E+02
  1030   0.100924E+04   0.411498E+02   0.819610E-01  -0.203231E+02
  1031   0.100686E+04   0.411117E+02   0.819350E-01  -0.215750E+02
  1032   0.100460E+04   0.410684E+02   0.819098E-01  -0.228220E+02
  1033   0.100247E+04   0.410198E+02   0.818853E-01  -0.240641E+02
  1034   0.100046E+04   0.409659E+02   0.818616E-01  -0.253006E+02
  1035   0.998572E+03   0.409069E+02   0.818387E-01  -0.265307E+02
  1036   0.996802E+03   0.408428E+02   0.818165E-01  -0.277537E+02
  1037   0.995140E+03   0.407737E+02   0.817951E-01  -0.289689E+02
  1038   0.993603E+03   0.406995E+02   0.817746E-01  -0.301756E+02
  1039   0.992178E+03   0.406204E+02   0.817548E-01  -0.313731E+02
  1040   0.990859E+03   0.405364E+02   0.817358E-01  -0.325606E+02
  1041   0.989655E+03   0.404474E+02   0.817176E-01  -0.337380E+02
  1042   0.988561E+03   0.403534E+02   0.817002E-01  -0.349051E+02
  1043   0.987571E+03   0.402543E+02   0.816837E-01  -0.360614E+02
  1044   0.986701E+03   0.401502E+02   0.816679E-01  -0.372076E+02
  1045   0.985938E+03   0.400408E+02   0.816530E-01  -0.383427E+02
  1046   0.985284E+03   0.399262E+02   0.816388E-01  -0.394674E+02
  1047   0.984741E+03   0.398063E+02   0.816255E-01  -0.405809E+02
  1048   0.984310E+03   0.396812E+02   0.816130E-01  -0.416831E+02
  1049   0.983986E+03   0.395511E+02   0.816013E-01  -0.427731E+02
  1050   0.983770E+03   0.394160E+02   0.815905E-01  -0.438523E+02
  1051   0.983656E+03   0.392762E+02   0.815804E-01  -0.449199E+02
  1052   0.983645E+03   0.391316E+02   0.815712E-01  -0.459748E+02
  1053   0.983738E+03   0.389826E+02   0.815627E-01  -0.470167E+02
  1054   0.983934E+03   0.388293E+02   0.815551E-01  -0.480452E+02
  1055   0.984219E+03   0.386718E+02   0.815483E-01  -0.490609E+02
  1056   0.984600E+03   0.385101E+02   0.815423E-01  -0.500627E+02
  1057   0.985072E+03   0.383442E+02   0.815371E-01  -0.510494E+02
  1058   0.985633E+03   0.381744E+02   0.815327E-01  -0.520223E+02
  1059   0.986277E+03   0.380005E+02   0.815290E-01  -0.529795E+02
  1060   0.987012E+03   0.378228E+02   0.815262E-01  -0.539208E+02
  1061   0.987830E+03   0.376413E+02   0.815241E-01  -0.548473E+02
  1062   0.988733E+03   0.374560E+02   0.815228E-01  -0.557564E+02
  1063   0.989712E+03   0.372670E+02   0.815223E-01  -0.566501E+02
  1064   0.990768E+03   0.370744E+02   0.815226E-01  -0.575265E+02
  1065   0.991894E+03   0.368783E+02   0.815236E-01  -0.583854E+02
  1066   0.993098E+03   0.366788E+02   0.815253E-01  -0.592278E+02
  1067   0.994365E+03   0.364759E+02   0.815278E-01  -0.600520E+02
  1068   0.995711E+03   0.362697E+02   0.815310E-01  -0.608584E+02
  1069   0.997114E+03   0.360604E+02   0.815350E-01  -0.616467E+02
  1070   0.998588E+03   0.358480E+02   0.815397E-01  -0.624166E+02
  1071   0.100012E+04   0.356325E+02   0.815451E-01  -0.631676E+02
  1072   0.100172E+04   0.354142E+02   0.815511E-01  -0.639003E+02
  1073   0.100337E+04   0.351931E+02   0.815579E-01  -0.646135E+02
  1074   0.100507E+04   0.349693E+02   0.815654E-01  -0.653077E+02
  1075   0.100683E+04   0.347430E+02   0.815735E-01  -0.659826E+02
  1076   0.100865E+04   0.345140E+02   0.815823E-01  -0.666370E+02
  1077   0.101051E+04   0.342826E+02   0.815917E-01  -0.672722E+02
  1078   0.101242E+04   0.340489E+02   0.816018E-01  -0.678877E+02
  1079   0.101438E+04   0.338129E+02   0.816125E-01  -0.684826E+02
  1080   0.101638E+04   0.335747E+02   0.816238E-01  -0.690579E+02
  1081   0.101843E+04   0.333345E+02   0.816358E-01  -0.696119E+02
  1082   0.102051E+04   0.330922E+02   0.816483E-01  -0.701457E+02
  1083   0.102264E+04   0.328479E+02   0.816615E-01  -0.706589E+02
  1084   0.102480E+04   0.326018E+02   0.816752E-01  -0.711513E+02
  1085   0.102700E+04   0.323539E+02   0.816894E-01  -0.716232E+02
  1086   0.102923E+04   0.321042E+02   0.817042E-01  -0.720728E+02
  1087   0.103150E+04   0.318527E+02   0.817196E-01  -0.725020E+02
  1088   0.103379E+04   0.315998E+02   0.817354E-01  -0.729097E+02
  1089   0.103611E+04   0.313453E+02   0.817518E-01  -0.732956E+02
  1090   0.103845E+04   0.310893E+02   0.817687E-01  -0.736600E+02
  1091   0.104083E+04   0.308320E+02   0.817861E-01  -0.740034E+02
  1092   0.104323E+04   0.305733E+02   0.818039E-01  -0.743247E+02
  1093   0.104564E+04   0.303134E+02   0.818222E-01  -0.746250E+02
  1094   0.104808E+04   0.300524E+02   0.818409E-01  -0.749033E+02
  1095   0.105055E+04   0.297903E+02   0.818601E-01  -0.751606E+02
  1096   0.105302E+04   0.295273E+02   0.818797E-01  -0.753958E+02
  1097   0.105553E+04   0.292633E+02   0.818997E-01  -0.756095E+02
  1098   0.105804E+04   0.289983E+02   0.819200E-01  -0.758019E+02
  1099   0.106057E+04   0.287327E+02   0.819408E-01  -0.759727E+02
  1100   0.106312E+04   0.284662E+02   0.819619E-01  -0.761223E+02
  1101   0.106567E+04   0.281989E+02   0.819833E-01  -0.762497E+02
  1102   0.106824E+04   0.279311E+02   0.820051E-01  -0.763560E+02
  1103   0.107081E+04   0.276628E+02   0.820272E-01  -0.764403E+02
  1104   0.107340E+04   0.273942E+02   0.820495E-01  -0.765036E+02
  1105   0.107598E+04   0.271253E+02   0.820722E-01  -0.765460E+02
  1106   0.107856E+04   0.268564E+02   0.820951E-01  -0.765675E+02
  1107   0.108115E+04   0.265874E+02   0.821183E-01  -0.765683E+02
  1108   0.108372E+04   0.263186E+02   0.821417E-01  -0.765486E+02
  1109   0.108629E+04   0.260501E+02   0.821653E-01  -0.765085E+02
  1110   0.108885E+04   0.257819E+02   0.821891E-01  -0.764483E+02
  1111   0.109141E+04   0.255144E+02   0.822131E-01  -0.763682E+02
  1112   0.109395E+04   0.252473E+02   0.822372E-01  -0.762682E+02
  1113   0.109647E+04   0.249810E+02   0.822615E-01  -0.761487E+02
  1114   0.109898E+04   0.247157E+02   0.822859E-01  -0.760098E+02
  1115   0.110147E+04   0.244512E+02   0.823105E-01  -0.758517E+02
  1116   0.110395E+04   0.241878E+02   0.823351E-01  -0.756747E+02
  1117   0.110640E+04   0.239255E+02   0.823598E-01  -0.754789E+02
  1118   0.110882E+04   0.236646E+02   0.823846E-01  -0.752644E+02
  1119   0.111122E+04   0.234050E+02   0.824094E-01  -0.750316E+02
  1120   0.111359E+04   0.231468E+02   0.824343E-01  -0.747805E+02
  1121   0.111593E+04   0.228902E+02   0.824591E-01  -0.745114E+02
  1122   0.111824E+04   0.226353E+02   0.824840E-01  -0.742245E+02
  1123   0.112051E+04   0.223820E+02   0.825088E-01  -0.739199E+02
  1124   0.112276E+04   0.221307E+02   0.825335E-01  -0.735979E+02
  1125   0.112496E+04   0.218813E+02   0.825582E-01  -0.732586E+02
  1126   0.112712E+04   0.216338E+02   0.825829E-01  -0.729024E+02
  1127   0.112925E+04   0.213884E+02   0.826074E-01  -0.725295E+02
  1128   0.113133E+04   0.211453E+02   0.826318E-01  -0.721402E+02
  1129   0.113337E+04   0.209044E+02   0.826560E-01  -0.717347E+02
  1130   0.113538E+04   0.206659E+02   0.826802E-01  -0.713132E+02
  1131   0.113733E+04   0.204297E+02   0.827041E-01  -0.708761E+02
  1132   0.113924E+04   0.201961E+02   0.827279E-01  -0.704234E+02
  1133   0.114111E+04   0.199651E+02   0.827514E-01  -0.699554E+02
  1134   0.114292E+04   0.197367E+02   0.827747E-01  -0.694724E+02
  1135   0.114469E+04   0.195109E+02   0.827978E-01  -0.689744E+02
  1136   0.114641E+04   0.192880E+02   0.828206E-01  -0.684617E+02
  1137   0.114807E+04   0.190678E+02   0.828432E-01  -0.679345E+02
  1138   0.114968E+04   0.188505E+02   0.828654E-01  -0.673929E+02
  1139   0.115124E+04   0.186361E+02   0.828874E-01  -0.668372E+02
  1140   0.115274E+04   0.184248E+02   0.829090E-01  -0.662675E+02
  1141   0.115419E+04   0.182164E+02   0.829303E-01  -0.656842E+02
  1142   0.115558E+04   0.180111E+02   0.829512E-01  -0.650874E+02
  1143   0.115691E+04   0.178090E+02   0.829717E-01  -0.644773E+02
  1144   0.115818E+04   0.176101E+02   0.829919E-01  -0.638542E+02
  1145   0.115939E+04   0.174144E+02   0.830116E-01  -0.632182E+02
  1146   0.116055E+04   0.172220E+02   0.830310E-01  -0.625696E+02
  1147   0.116164E+04   0.170329E+02   0.830498E-01  -0.619084E+02
  1148   0.116267E+04   0.168472E+02   0.830683E-01  -0.612350E+02
  1149   0.116364E+04   0.166648E+02   0.830862E-01  -0.605494E+02
  1150   0.116454E+04   0.164858E+02   0.831037E-01  -0.598519E+02
  1151   0.116538E+04   0.163103E+02   0.831207E-01  -0.591426E+02
  1152   0.116615E+04   0.161383E+02   0.831371E-01  -0.584221E+02
  1153   0.116687E+04   0.159698E+02   0.831530E-01  -0.576908E+02
  1154   0.116751E+04   0.158050E+02   0.831684E-01  -0.569492E+02
  1155   0.116809E+04   0.156437E+02   0.831833E-01  -0.561977E+02
  1156   0.116860E+04   0.154862E+02   0.831975E-01  -0.554371E+02
  1157   0.116905E+04   0.153324E+02   0.832112E-01  -0.546676E+02
  1158   0.116943E+04   0.151825E+02   0.832243E-01  -0.538899E+02
  1159   0.116974E+04   0.150364E+02   0.832368E-01  -0.531044E+02
  1160   0.116999E+04   0.148941E+02   0.832487E-01  -0.523115E+02
  1161   0.117017E+04   0.147558E+02   0.832599E-01  -0.515117E+02
  1162   0.117029E+04   0.146214E+02   0.832705E-01  -0.507055E+02
  1163   0.117033E+04   0.144910E+02   0.832805E-01  -0.498932E+02
  1164   0.117031E+04   0.143647E+02   0.832897E-01  -0.490754E+02
  1165   0.117023E+04   0.142423E+02   0.832983E-01  -0.482524E+02
  1166   0.117007E+04   0.141241E+02   0.833062E-01  -0.474248E+02
  1167   0.116984E+04   0.140100E+02   0.833135E-01  -0.465928E+02
  1168   0.116954E+04   0.139000E+02   0.833200E-01  -0.457570E+02
  1169   0.116917E+04   0.137942E+02   0.833258E-01  -0.449178E+02
  1170   0.116874E+04   0.136925E+02   0.833308E-01  -0.440754E+02
  1171   0.116823E+04   0.135951E+02   0.833351E-01  -0.432306E+02
  1172   0.116766E+04   0.135019E+02   0.833387E-01  -0.423834E+02
