#    L    TT             EE             TE             PP             TP          
  1332   0.657512E+03   0.305477E+02  -0.213771E+02   0.142836E+06   0.221840E+02
  1333   0.656097E+03   0.305917E+02  -0.221413E+02   0.142644E+06   0.223536E+02
  1334   0.654744E+03   0.306319E+02  -0.229059E+02   0.142451E+06   0.225220E+02
  1335   0.653455E+03   0.306682E+02  -0.236705E+02   0.142259E+06   0.226892E+02
  1336   0.652228E+03   0.307005E+02  -0.244352E+02   0.142068E+06   0.228552E+02
  1337   0.651065E+03   0.307288E+02  -0.251994E+02   0.141876E+06   0.230200E+02
  1338   0.649965E+03   0.307531E+02  -0.259630E+02   0.141686E+06   0.231835E+02
  1339   0.648928E+03   0.307734E+02  -0.267257E+02   0.141495E+06   0.233457E+02
  1340   0.647953E+03   0.307898E+02  -0.274873E+02   0.141305E+06   0.235066E+02
  1341   0.647041E+03   0.308020E+02  -0.282475E+02   0.141115E+06   0.236662E+02
  1342   0.646192E+03   0.308103E+02  -0.290060E+02   0.140926E+06   0.238244E+02
  1343   0.645406E+03   0.308144E+02  -0.297628E+02   0.140737E+06   0.239813E+02
  1344   0.644681E+03   0.308146E+02  -0.305174E+02   0.140549E+06   0.241368E+02
  1345   0.644020E+03   0.308106E+02  -0.312697E+02   0.140361E+06   0.242909E+02
  1346   0.643420E+03   0.308025E+02  -0.320195E+02   0.140173E+06   0.244435E+02
  1347   0.642882E+03   0.307902E+02  -0.327666E+02   0.139985E+06   0.245947E+02
  1348   0.642405E+03   0.307738E+02  -0.335106E+02   0.139798E+06   0.247444E+02
  1349   0.641991E+03   0.307534E+02  -0.342515E+02   0.139612E+06   0.248926E+02
  1350   0.641638E+03   0.307288E+02  -0.349891E+02   0.139426E+06   0.250394E+02
  1351   0.641346E+03   0.307001E+02  -0.357233E+02   0.139240E+06   0.251845E+02
  1352   0.641115E+03   0.306674E+02  -0.364537E+02   0.139054E+06   0.253282E+02
  1353   0.640945E+03   0.306306E+02  -0.371801E+02   0.138869E+06   0.254703E+02
  1354   0.640828E+03   0.305900E+02  -0.379020E+02   0.138684E+06   0.256109E+02
  1355   0.640775E+03   0.305453E+02  -0.386191E+02   0.138500E+06   0.257499E+02
  1356   0.640778E+03   0.304969E+02  -0.393312E+02   0.138316E+06   0.258874E+02
  1357   0.640838E+03   0.304446E+02  -0.400378E+02   0.138132E+06   0.260234E+02
  1358   0.640956E+03   0.303885E+02  -0.407386E+02   0.137949E+06   0.261578E+02
  1359   0.641123E+03   0.303286E+02  -0.414334E+02   0.137766E+06   0.262908E+02
  1360   0.641341E+03   0.302651E+02  -0.421217E+02   0.137584E+06   0.264222E+02
  1361   0.641610E+03   0.301979E+02  -0.428032E+02   0.137401E+06   0.265520E+02
  1362   0.641937E+03   0.301270E+02  -0.434778E+02   0.137220E+06   0.266804E+02
  1363   0.642308E+03   0.300525E+02  -0.441448E+02   0.137038E+06   0.268072E+02
  1364   0.642731E+03   0.299744E+02  -0.448043E+02   0.136857E+06   0.269325E+02
  1365   0.643205E+03   0.298928E+02  -0.454559E+02   0.136676E+06   0.270563E+02
  1366   0.643718E+03   0.298078E+02  -0.460992E+02   0.136496E+06   0.271785E+02
  1367   0.644283E+03   0.297194E+02  -0.467341E+02   0.136316E+06   0.272993E+02
  1368   0.644893E+03   0.296275E+02  -0.473602E+02   0.136136E+06   0.274185E+02
  1369   0.645543E+03   0.295323E+02  -0.479773E+02   0.135957E+06   0.275362E+02
  1370   0.646245E+03   0.294339E+02  -0.485852E+02   0.135778E+06   0.276524E+02
  1371   0.646980E+03   0.293322E+02  -0.491837E+02   0.135599E+06   0.277670E+02
  1372   0.647761E+03   0.292273E+02  -0.497724E+02   0.135421E+06   0.278802E+02
  1373   0.648583E+03   0.291193E+02  -0.503512E+02   0.135243E+06   0.279918E+02
  1374   0.649444E+03   0.290082E+02  -0.509200E+02   0.135066E+06   0.281019E+02
  1375   0.650338E+03   0.288940E+02  -0.514783E+02   0.134889E+06   0.282106E+02
  1376   0.651273E+03   0.287769E+02  -0.520261E+02   0.134712E+06   0.283177E+02
  1377   0.652250E+03   0.286567E+02  -0.525631E+02   0.134535E+06   0.284233E+02
  1378   0.653260E+03   0.285337E+02  -0.530891E+02   0.134359E+06   0.285273E+02
  1379   0.654304E+03   0.284078E+02  -0.536040E+02   0.134183E+06   0.286299E+02
  1380   0.655376E+03   0.282790E+02  -0.541073E+02   0.134008E+06   0.287310E+02
  1381   0.656490E+03   0.281474E+02  -0.545990E+02   0.133833E+06   0.288306E+02
  1382   0.657632E+03   0.280131E+02  -0.550789E+02   0.133658E+06   0.289286E+02
  1383   0.658803E+03   0.278760E+02  -0.555466E+02   0.133484E+06   0.290252E+02
  1384   0.660001E+03   0.277361E+02  -0.560022E+02   0.133310E+06   0.291202E+02
  1385   0.661236E+03   0.275937E+02  -0.564455E+02   0.133136E+06   0.292138E+02
  1386   0.662500E+03   0.274487E+02  -0.568764E+02   0.132962E+06   0.293058E+02
  1387   0.663787E+03   0.273011E+02  -0.572946E+02   0.132789E+06   0.293964E+02
  1388   0.665103E+03   0.271511E+02  -0.577003E+02   0.132617E+06   0.294855E+02
  1389   0.666442E+03   0.269986E+02  -0.580933E+02   0.132444E+06   0.295730E+02
  1390   0.667811E+03   0.268437E+02  -0.584733E+02   0.132272E+06   0.296591E+02
  1391   0.669204E+03   0.266864E+02  -0.588405E+02   0.132100E+06   0.297437E+02
  1392   0.670620E+03   0.265269E+02  -0.591944E+02   0.131929E+06   0.298267E+02
  1393   0.672068E+03   0.263650E+02  -0.595351E+02   0.131758E+06   0.299083E+02
  1394   0.673532E+03   0.262009E+02  -0.598625E+02   0.131587E+06   0.299884E+02
  1395   0.675014E+03   0.260346E+02  -0.601763E+02   0.131417E+06   0.300670E+02
  1396   0.676521E+03   0.258660E+02  -0.604765E+02   0.131247E+06   0.301441E+02
  1397   0.678054E+03   0.256953E+02  -0.607630E+02   0.131077E+06   0.302198E+02
  1398   0.679597E+03   0.255225E+02  -0.610355E+02   0.130908E+06   0.302939E+02
  1399   0.681166E+03   0.253476E+02  -0.612942E+02   0.130738E+06   0.303665E+02
  1400   0.682746E+03   0.251706E+02  -0.615389E+02   0.130570E+06   0.304377E+02
  1401   0.684353E+03   0.249916E+02  -0.617697E+02   0.130401E+06   0.305074E+02
  1402   0.685971E+03   0.248107E+02  -0.619864E+02   0.130233E+06   0.305755E+02
  1403   0.687607E+03   0.246279E+02  -0.621890E+02   0.130065E+06   0.306421E+02
  1404   0.689260E+03   0.244434E+02  -0.623777E+02   0.129898E+06   0.307072E+02
  1405   0.690922E+03   0.242573E+02  -0.625522E+02   0.129731E+06   0.307705E+02
  1406   0.692593E+03   0.240696E+02  -0.627126E+02   0.129564E+06   0.308323E+02
  1407   0.694271E+03   0.238805E+02  -0.628589E+02   0.129397E+06   0.308923E+02
  1408   0.695964E+03   0.236900E+02  -0.629911E+02   0.129231E+06   0.309506E+02
  1409   0.697655E+03   0.234982E+02  -0.631092E+02   0.129065E+06   0.310072E+02
  1410   0.699360E+03   0.233052E+02  -0.632132E+02   0.128899E+06   0.310619E+02
  1411   0.701062E+03   0.231111E+02  -0.633030E+02   0.128734E+06   0.311148E+02
  1412   0.702769E+03   0.229161E+02  -0.633788E+02   0.128569E+06   0.311659E+02
  1413   0.704472E+03   0.227201E+02  -0.634405E+02   0.128404E+06   0.312150E+02
  1414   0.706177E+03   0.225233E+02  -0.634883E+02   0.128240E+06   0.312622E+02
  1415   0.707878E+03   0.223257E+02  -0.635221E+02   0.128076E+06   0.313074E+02
  1416   0.709580E+03   0.221275E+02  -0.635421E+02   0.127912E+06   0.313507E+02
  1417   0.711275E+03   0.219288E+02  -0.635482E+02   0.127749E+06   0.313919E+02
  1418   0.712971E+03   0.217295E+02  -0.635406E+02   0.127586E+06   0.314310E+02
  1419   0.714659E+03   0.215299E+02  -0.635192E+02   0.127423E+06   0.314679E+02
  1420   0.716339E+03   0.213300E+02  -0.634842E+02   0.127261E+06   0.315028E+02
  1421   0.718009E+03   0.211298E+02  -0.634356E+02   0.127098E+06   0.315355E+02
  1422   0.719669E+03   0.209295E+02  -0.633733E+02   0.126936E+06   0.315659E+02
  1423   0.721326E+03   0.207290E+02  -0.632974E+02   0.126775E+06   0.315941E+02
  1424   0.722964E+03   0.205286E+02  -0.632080E+02   0.126614E+06   0.316200E+02
  1425   0.724591E+03   0.203282E+02  -0.631052E+02   0.126453E+06   0.316436E+02
  1426   0.726205E+03   0.201279E+02  -0.629890E+02   0.126292E+06   0.316648E+02
  1427   0.727798E+03   0.199278E+02  -0.628594E+02   0.126132E+06   0.316836E+02
  1428   0.729377E+03   0.197280E+02  -0.627164E+02   0.125971E+06   0.317001E+02
  1429   0.730941E+03   0.195285E+02  -0.625603E+02   0.125812E+06   0.317140E+02
  1430   0.732490E+03   0.193294E+02  -0.623909E+02   0.125652E+06   0.317255E+02
  1431   0.734016E+03   0.191308E+02  -0.622085E+02   0.125493E+06   0.317344E+02
  1432   0.735525E+03   0.189327E+02  -0.620130E+02   0.125334E+06   0.317407E+02
  1433   0.737009E+03   0.187352E+02  -0.618045E+02   0.125175E+06   0.317445E+02
  1434   0.738475E+03   0.185384E+02  -0.615831E+02   0.125017E+06   0.317456E+02
  1435   0.739915E+03   0.183422E+02  -0.613488E+02   0.124859E+06   0.317441E+02
  1436   0.741335E+03   0.181469E+02  -0.611018E+02   0.124701E+06   0.317398E+02
  1437   0.742728E+03   0.179522E+02  -0.608421E+02   0.124544E+06   0.317328E+02
  1438   0.744093E+03   0.177586E+02  -0.605698E+02   0.124387E+06   0.317230E+02
  1439   0.745436E+03   0.175659E+02  -0.602849E+02   0.124230E+06   0.317105E+02
  1440   0.746758E+03   0.173741E+02  -0.599875E+02   0.124073E+06   0.316950E+02
  1441   0.748048E+03   0.171833E+02  -0.596776E+02   0.123917E+06   0.316767E+02
  1442   0.749308E+03   0.169936E+02  -0.593554E+02   0.123761E+06   0.316555E+02
  1443   0.750537E+03   0.168050E+02  -0.590208E+02   0.123605E+06   0.316313E+02
  1444   0.751740E+03   0.166176E+02  -0.586741E+02   0.123450E+06   0.316042E+02
  1445   0.752911E+03   0.164315E+02  -0.583151E+02   0.123295E+06   0.315740E+02
  1446   0.754048E+03   0.162466E+02  -0.579440E+02   0.123140E+06   0.315408E+02
  1447   0.755158E+03   0.160629E+02  -0.575610E+02   0.122986E+06   0.315044E+02
  1448   0.756233E+03   0.158806E+02  -0.571658E+02   0.122831E+06   0.314650E+02
  1449   0.757273E+03   0.156997E+02  -0.567589E+02   0.122677E+06   0.314224E+02
  1450   0.758283E+03   0.155202E+02  -0.563402E+02   0.122524E+06   0.313766E+02
  1451   0.759264E+03   0.153422E+02  -0.559098E+02   0.122370E+06   0.313276E+02
  1452   0.760207E+03   0.151656E+02  -0.554680E+02   0.122217E+06   0.312755E+02
  1453   0.761111E+03   0.149907E+02  -0.550151E+02   0.122064E+06   0.312204E+02
  1454   0.761982E+03   0.148174E+02  -0.545515E+02   0.121911E+06   0.311624E+02
  1455   0.762820E+03   0.146458E+02  -0.540773E+02   0.121759E+06   0.311016E+02
  1456   0.763623E+03   0.144760E+02  -0.535928E+02   0.121607E+06   0.310382E+02
  1457   0.764391E+03   0.143080E+02  -0.530984E+02   0.121455E+06   0.309722E+02
  1458   0.765116E+03   0.141419E+02  -0.525943E+02   0.121304E+06   0.309038E+02
  1459   0.765802E+03   0.139777E+02  -0.520807E+02   0.121153E+06   0.308331E+02
  1460   0.766451E+03   0.138157E+02  -0.515580E+02   0.121002E+06   0.307602E+02
  1461   0.767060E+03   0.136556E+02  -0.510265E+02   0.120851E+06   0.306852E+02
  1462   0.767629E+03   0.134976E+02  -0.504863E+02   0.120700E+06   0.306083E+02
  1463   0.768157E+03   0.133418E+02  -0.499379E+02   0.120550E+06   0.305295E+02
  1464   0.768642E+03   0.131882E+02  -0.493814E+02   0.120400E+06   0.304489E+02
  1465   0.769085E+03   0.130370E+02  -0.488171E+02   0.120251E+06   0.303668E+02
  1466   0.769490E+03   0.128880E+02  -0.482454E+02   0.120102E+06   0.302831E+02
  1467   0.769851E+03   0.127413E+02  -0.476663E+02   0.119952E+06   0.301980E+02
  1468   0.770173E+03   0.125972E+02  -0.470804E+02   0.119804E+06   0.301117E+02
  1469   0.770448E+03   0.124554E+02  -0.464877E+02   0.119655E+06   0.300242E+02
  1470   0.770674E+03   0.123162E+02  -0.458886E+02   0.119507E+06   0.299356E+02
  1471   0.770867E+03   0.121794E+02  -0.452832E+02   0.119359E+06   0.298461E+02
  1472   0.771010E+03   0.120453E+02  -0.446719E+02   0.119211E+06   0.297558E+02
  1473   0.771102E+03   0.119138E+02  -0.440549E+02   0.119064E+06   0.296648E+02
  1474   0.771156E+03   0.117850E+02  -0.434325E+02   0.118917E+06   0.295732E+02
  1475   0.771158E+03   0.116588E+02  -0.428049E+02   0.118770E+06   0.294811E+02
  1476   0.771121E+03   0.115354E+02  -0.421722E+02   0.118623E+06   0.293886E+02
  1477   0.771037E+03   0.114147E+02  -0.415349E+02   0.118477E+06   0.292959E+02
  1478   0.770904E+03   0.112968E+02  -0.408931E+02   0.118330E+06   0.292031E+02
  1479   0.770729E+03   0.111818E+02  -0.402469E+02   0.118184E+06   0.291103E+02
  1480   0.770504E+03   0.110696E+02  -0.395967E+02   0.118039E+06   0.290175E+02
  1481   0.770235E+03   0.109603E+02  -0.389427E+02   0.117894E+06   0.289250E+02
  1482   0.769914E+03   0.108539E+02  -0.382851E+02   0.117748E+06   0.288328E+02
  1483   0.769547E+03   0.107505E+02  -0.376240E+02   0.117604E+06   0.287410E+02
  1484   0.769141E+03   0.106501E+02  -0.369598E+02   0.117459E+06   0.286498E+02
  1485   0.768680E+03   0.105527E+02  -0.362925E+02   0.117315E+06   0.285593E+02
  1486   0.768177E+03   0.104582E+02  -0.356225E+02   0.117171E+06   0.284695E+02
  1487   0.767618E+03   0.103668E+02  -0.349498E+02   0.117027E+06   0.283806E+02
  1488   0.767015E+03   0.102785E+02  -0.342748E+02   0.116883E+06   0.282928E+02
  1489   0.766368E+03   0.101932E+02  -0.335976E+02   0.116740E+06   0.282061E+02
  1490   0.765665E+03   0.101111E+02  -0.329183E+02   0.116597E+06   0.281206E+02
  1491   0.764916E+03   0.100321E+02  -0.322372E+02   0.116454E+06   0.280365E+02
  1492   0.764118E+03   0.995621E+01  -0.315543E+02   0.116312E+06   0.279539E+02
  1493   0.763271E+03   0.988353E+01  -0.308700E+02   0.116169E+06   0.278728E+02
  1494   0.762375E+03   0.981394E+01  -0.301844E+02   0.116027E+06   0.277935E+02
  1495   0.761429E+03   0.974759E+01  -0.294976E+02   0.115886E+06   0.277160E+02
  1496   0.760434E+03   0.968447E+01  -0.288099E+02   0.115744E+06   0.276404E+02
  1497   0.759390E+03   0.962449E+01  -0.281213E+02   0.115603E+06   0.275668E+02
  1498   0.758296E+03   0.956780E+01  -0.274319E+02   0.115462E+06   0.274954E+02
  1499   0.757153E+03   0.951431E+01  -0.267420E+02   0.115321E+06   0.274263E+02
  1500   0.755960E+03   0.946409E+01  -0.260516E+02   0.115180E+06   0.273596E+02
  1501   0.754717E+03   0.941712E+01  -0.253610E+02   0.115040E+06   0.272954E+02
  1502   0.753427E+03   0.937338E+01  -0.246704E+02   0.114900E+06   0.272335E+02
  1503   0.752087E+03   0.933289E+01  -0.239802E+02   0.114760E+06   0.271740E+02
  1504   0.750699E+03   0.929557E+01  -0.232905E+02   0.114621E+06   0.271166E+02
  1505   0.749264E+03   0.926151E+01  -0.226019E+02   0.114482E+06   0.270612E+02
  1506   0.747782E+03   0.923054E+01  -0.219144E+02   0.114342E+06   0.270079E+02
  1507   0.746252E+03   0.920277E+01  -0.212286E+02   0.114204E+06   0.269563E+02
  1508   0.744677E+03   0.917817E+01  -0.205446E+02   0.114065E+06   0.269065E+02
  1509   0.743056E+03   0.915662E+01  -0.198627E+02   0.113927E+06   0.268584E+02
  1510   0.741390E+03   0.913818E+01  -0.191833E+02   0.113789E+06   0.268117E+02
  1511   0.739679E+03   0.912280E+01  -0.185065E+02   0.113651E+06   0.267665E+02
  1512   0.737926E+03   0.911052E+01  -0.178326E+02   0.113513E+06   0.267225E+02
  1513   0.736129E+03   0.910124E+01  -0.171618E+02   0.113376E+06   0.266797E+02
  1514   0.734290E+03   0.909492E+01  -0.164945E+02   0.113239E+06   0.266380E+02
  1515   0.732411E+03   0.909168E+01  -0.158308E+02   0.113102E+06   0.265973E+02
  1516   0.730491E+03   0.909140E+01  -0.151709E+02   0.112965E+06   0.265574E+02
  1517   0.728531E+03   0.909406E+01  -0.145153E+02   0.112829E+06   0.265182E+02
  1518   0.726532E+03   0.909962E+01  -0.138640E+02   0.112693E+06   0.264797E+02
  1519   0.724495E+03   0.910811E+01  -0.132172E+02   0.112557E+06   0.264417E+02
  1520   0.722419E+03   0.911944E+01  -0.125753E+02   0.112421E+06   0.264041E+02
  1521   0.720305E+03   0.913364E+01  -0.119384E+02   0.112286E+06   0.263668E+02
  1522   0.718154E+03   0.915075E+01  -0.113068E+02   0.112151E+06   0.263297E+02
  1523   0.715966E+03   0.917059E+01  -0.106807E+02   0.112016E+06   0.262927E+02
  1524   0.713741E+03   0.919320E+01  -0.100603E+02   0.111881E+06   0.262556E+02
  1525   0.711482E+03   0.921854E+01  -0.944582E+01   0.111746E+06   0.262184E+02
  1526   0.709187E+03   0.924665E+01  -0.883745E+01   0.111612E+06   0.261810E+02
  1527   0.706858E+03   0.927751E+01  -0.823532E+01   0.111478E+06   0.261432E+02
  1528   0.704495E+03   0.931099E+01  -0.763969E+01   0.111344E+06   0.261049E+02
  1529   0.702099E+03   0.934715E+01  -0.705063E+01   0.111211E+06   0.260660E+02
  1530   0.699670E+03   0.938595E+01  -0.646848E+01   0.111078E+06   0.260265E+02
  1531   0.697209E+03   0.942735E+01  -0.589337E+01   0.110944E+06   0.259861E+02
  1532   0.694715E+03   0.947139E+01  -0.532543E+01   0.110812E+06   0.259448E+02
  1533   0.692191E+03   0.951789E+01  -0.476487E+01   0.110679E+06   0.259025E+02
  1534   0.689635E+03   0.956697E+01  -0.421180E+01   0.110546E+06   0.258591E+02
  1535   0.687050E+03   0.961859E+01  -0.366643E+01   0.110414E+06   0.258144E+02
  1536   0.684434E+03   0.967264E+01  -0.312897E+01   0.110282E+06   0.257684E+02
  1537   0.681788E+03   0.972909E+01  -0.259954E+01   0.110151E+06   0.257209E+02
  1538   0.679113E+03   0.978805E+01  -0.207827E+01   0.110019E+06   0.256718E+02
  1539   0.676410E+03   0.984934E+01  -0.156529E+01   0.109888E+06   0.256211E+02
  1540   0.673679E+03   0.991308E+01  -0.106065E+01   0.109757E+06   0.255685E+02
  1541   0.670919E+03   0.997915E+01  -0.564628E+00   0.109626E+06   0.255141E+02
  1542   0.668134E+03   0.100476E+02  -0.772022E-01   0.109495E+06   0.254576E+02
  1543   0.665322E+03   0.101183E+02   0.401424E+00   0.109365E+06   0.253990E+02
  1544   0.662484E+03   0.101914E+02   0.871198E+00   0.109235E+06   0.253382E+02
  1545   0.659619E+03   0.102667E+02   0.133199E+01   0.109105E+06   0.252750E+02
  1546   0.656730E+03   0.103442E+02   0.178368E+01   0.108975E+06   0.252094E+02
  1547   0.653817E+03   0.104240E+02   0.222612E+01   0.108846E+06   0.251412E+02
  1548   0.650878E+03   0.105061E+02   0.265928E+01   0.108716E+06   0.250703E+02
  1549   0.647916E+03   0.105903E+02   0.308302E+01   0.108587E+06   0.249966E+02
  1550   0.644929E+03   0.106767E+02   0.349722E+01   0.108459E+06   0.249200E+02
  1551   0.641919E+03   0.107652E+02   0.390181E+01   0.108330E+06   0.248405E+02
  1552   0.638887E+03   0.108557E+02   0.429668E+01   0.108202E+06   0.247580E+02
  1553   0.635833E+03   0.109483E+02   0.468186E+01   0.108073E+06   0.246727E+02
  1554   0.632759E+03   0.110428E+02   0.505714E+01   0.107945E+06   0.245846E+02
  1555   0.629666E+03   0.111391E+02   0.542255E+01   0.107818E+06   0.244938E+02
  1556   0.626555E+03   0.112373E+02   0.577797E+01   0.107690E+06   0.244003E+02
  1557   0.623427E+03   0.113372E+02   0.612343E+01   0.107563E+06   0.243044E+02
  1558   0.620283E+03   0.114386E+02   0.645879E+01   0.107436E+06   0.242060E+02
  1559   0.617126E+03   0.115417E+02   0.678409E+01   0.107309E+06   0.241052E+02
  1560   0.613954E+03   0.116463E+02   0.709913E+01   0.107182E+06   0.240021E+02
  1561   0.610769E+03   0.117523E+02   0.740408E+01   0.107056E+06   0.238967E+02
  1562   0.607573E+03   0.118596E+02   0.769875E+01   0.106930E+06   0.237893E+02
  1563   0.604366E+03   0.119683E+02   0.798316E+01   0.106804E+06   0.236797E+02
  1564   0.601151E+03   0.120783E+02   0.825726E+01   0.106678E+06   0.235682E+02
  1565   0.597926E+03   0.121894E+02   0.852108E+01   0.106552E+06   0.234547E+02
  1566   0.594695E+03   0.123016E+02   0.877449E+01   0.106427E+06   0.233394E+02
  1567   0.591456E+03   0.124149E+02   0.901752E+01   0.106302E+06   0.232224E+02
  1568   0.588212E+03   0.125292E+02   0.925005E+01   0.106177E+06   0.231036E+02
  1569   0.584963E+03   0.126443E+02   0.947218E+01   0.106052E+06   0.229833E+02
  1570   0.581710E+03   0.127603E+02   0.968385E+01   0.105927E+06   0.228615E+02
  1571   0.578454E+03   0.128771E+02   0.988498E+01   0.105803E+06   0.227382E+02
  1572   0.575196E+03   0.129946E+02   0.100756E+02   0.105679E+06   0.226135E+02
  1573   0.571936E+03   0.131128E+02   0.102556E+02   0.105555E+06   0.224876E+02
  1574   0.568677E+03   0.132316E+02   0.104251E+02   0.105431E+06   0.223604E+02
  1575   0.565418E+03   0.133509E+02   0.105841E+02   0.105308E+06   0.222322E+02
  1576   0.562159E+03   0.134708E+02   0.107326E+02   0.105185E+06   0.221028E+02
  1577   0.558904E+03   0.135912E+02   0.108706E+02   0.105062E+06   0.219725E+02
  1578   0.555651E+03   0.137120E+02   0.109981E+02   0.104939E+06   0.218413E+02
  1579   0.552403E+03   0.138331E+02   0.111152E+02   0.104816E+06   0.217093E+02
  1580   0.549159E+03   0.139546E+02   0.112217E+02   0.104694E+06   0.215765E+02
  1581   0.545921E+03   0.140763E+02   0.113177E+02   0.104571E+06   0.214431E+02
  1582   0.542689E+03   0.141983E+02   0.114033E+02   0.104449E+06   0.213091E+02
  1583   0.539464E+03   0.143204E+02   0.114783E+02   0.104328E+06   0.211746E+02
  1584   0.536246E+03   0.144427E+02   0.115429E+02   0.104206E+06   0.210397E+02
  1585   0.533036E+03   0.145649E+02   0.115969E+02   0.104085E+06   0.209044E+02
  1586   0.529835E+03   0.146873E+02   0.116404E+02   0.103963E+06   0.207688E+02
  1587   0.526643E+03   0.148096E+02   0.116734E+02   0.103842E+06   0.206331E+02
  1588   0.523461E+03   0.149317E+02   0.116959E+02   0.103722E+06   0.204972E+02
  1589   0.520289E+03   0.150538E+02   0.117079E+02   0.103601E+06   0.203614E+02
  1590   0.517128E+03   0.151757E+02   0.117095E+02   0.103480E+06   0.202255E+02
  1591   0.513980E+03   0.152974E+02   0.117006E+02   0.103360E+06   0.200898E+02
  1592   0.510843E+03   0.154189E+02   0.116812E+02   0.103240E+06   0.199543E+02
  1593   0.507719E+03   0.155401E+02   0.116514E+02   0.103120E+06   0.198190E+02
  1594   0.504609E+03   0.156610E+02   0.116111E+02   0.103001E+06   0.196841E+02
  1595   0.501513E+03   0.157814E+02   0.115604E+02   0.102881E+06   0.195497E+02
  1596   0.498430E+03   0.159016E+02   0.114994E+02   0.102762E+06   0.194157E+02
  1597   0.495363E+03   0.160213E+02   0.114279E+02   0.102643E+06   0.192824E+02
  1598   0.492311E+03   0.161405E+02   0.113461E+02   0.102524E+06   0.191497E+02
  1599   0.489274E+03   0.162593E+02   0.112539E+02   0.102406E+06   0.190178E+02
  1600   0.486254E+03   0.163775E+02   0.111514E+02   0.102287E+06   0.188866E+02
  1601   0.483250E+03   0.164952E+02   0.110386E+02   0.102169E+06   0.187564E+02
  1602   0.480264E+03   0.166123E+02   0.109156E+02   0.102051E+06   0.186271E+02
  1603   0.477295E+03   0.167286E+02   0.107826E+02   0.101933E+06   0.184985E+02
  1604   0.474345E+03   0.168443E+02   0.106398E+02   0.101816E+06   0.183708E+02
  1605   0.471414E+03   0.169591E+02   0.104874E+02   0.101698E+06   0.182438E+02
  1606   0.468503E+03   0.170730E+02   0.103255E+02   0.101581E+06   0.181174E+02
  1607   0.465613E+03   0.171860E+02   0.101544E+02   0.101464E+06   0.179918E+02
  1608   0.462744E+03   0.172980E+02   0.997410E+01   0.101347E+06   0.178667E+02
  1609   0.459897E+03   0.174088E+02   0.978497E+01   0.101231E+06   0.177423E+02
  1610   0.457072E+03   0.175187E+02   0.958705E+01   0.101114E+06   0.176184E+02
  1611   0.454270E+03   0.176275E+02   0.938069E+01   0.100998E+06   0.174949E+02
  1612   0.451492E+03   0.177350E+02   0.916594E+01   0.100882E+06   0.173720E+02
  1613   0.448738E+03   0.178413E+02   0.894306E+01   0.100766E+06   0.172494E+02
  1614   0.446009E+03   0.179465E+02   0.871226E+01   0.100650E+06   0.171272E+02
  1615   0.443305E+03   0.180503E+02   0.847365E+01   0.100535E+06   0.170053E+02
  1616   0.440628E+03   0.181529E+02   0.822736E+01   0.100419E+06   0.168838E+02
  1617   0.437976E+03   0.182539E+02   0.797365E+01   0.100304E+06   0.167625E+02
  1618   0.435352E+03   0.183536E+02   0.771265E+01   0.100189E+06   0.166413E+02
  1619   0.432755E+03   0.184517E+02   0.744448E+01   0.100075E+06   0.165204E+02
  1620   0.430185E+03   0.185484E+02   0.716942E+01   0.999601E+05   0.163996E+02
  1621   0.427644E+03   0.186433E+02   0.688743E+01   0.998457E+05   0.162789E+02
  1622   0.425131E+03   0.187367E+02   0.659885E+01   0.997315E+05   0.161582E+02
  1623   0.422647E+03   0.188285E+02   0.630375E+01   0.996175E+05   0.160375E+02
  1624   0.420193E+03   0.189185E+02   0.600238E+01   0.995038E+05   0.159168E+02
  1625   0.417769E+03   0.190067E+02   0.569480E+01   0.993902E+05   0.157960E+02
  1626   0.415375E+03   0.190933E+02   0.538120E+01   0.992767E+05   0.156751E+02
  1627   0.413012E+03   0.191780E+02   0.506177E+01   0.991635E+05   0.155540E+02
  1628   0.410680E+03   0.192609E+02   0.473673E+01   0.990505E+05   0.154327E+02
  1629   0.408379E+03   0.193420E+02   0.440602E+01   0.989376E+05   0.153112E+02
  1630   0.406110E+03   0.194211E+02   0.407001E+01   0.988249E+05   0.151894E+02
  1631   0.403873E+03   0.194983E+02   0.372867E+01   0.987125E+05   0.150673E+02
  1632   0.401668E+03   0.195734E+02   0.338226E+01   0.986002E+05   0.149448E+02
  1633   0.399496E+03   0.196466E+02   0.303083E+01   0.984880E+05   0.148220E+02
  1634   0.397358E+03   0.197178E+02   0.267459E+01   0.983761E+05   0.146986E+02
  1635   0.395252E+03   0.197867E+02   0.231357E+01   0.982644E+05   0.145748E+02
  1636   0.393179E+03   0.198536E+02   0.194805E+01   0.981528E+05   0.144505E+02
  1637   0.391141E+03   0.199185E+02   0.157800E+01   0.980414E+05   0.143255E+02
  1638   0.389137E+03   0.199811E+02   0.120369E+01   0.979302E+05   0.142000E+02
  1639   0.387167E+03   0.200415E+02   0.825176E+00   0.978192E+05   0.140738E+02
  1640   0.385232E+03   0.200997E+02   0.442496E+00   0.977084E+05   0.139470E+02
  1641   0.383331E+03   0.201558E+02   0.559232E-01   0.975977E+05   0.138194E+02
  1642   0.381466E+03   0.202097E+02  -0.334494E+00   0.974872E+05   0.136910E+02
  1643   0.379636E+03   0.202613E+02  -0.728708E+00   0.973769E+05   0.135618E+02
