#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1126   0.126479E+04  -0.545289E+02  -0.601156E-07  -0.545289E+02   0.138238E+02   0.219045E-06  -0.601156E-07   0.219045E-06   0.455134E-08
  1127   0.126507E+04  -0.535368E+02  -0.593871E-07  -0.535368E+02   0.136765E+02   0.213783E-06  -0.593871E-07   0.213783E-06   0.454373E-08
  1128   0.126525E+04  -0.525377E+02  -0.584248E-07  -0.525377E+02   0.135345E+02   0.208522E-06  -0.584248E-07   0.208522E-06   0.453615E-08
  1129   0.126534E+04  -0.515321E+02  -0.572307E-07  -0.515321E+02   0.133976E+02   0.203263E-06  -0.572307E-07   0.203263E-06   0.452858E-08
  1130   0.126535E+04  -0.505205E+02  -0.558070E-07  -0.505205E+02   0.132659E+02   0.198005E-06  -0.558070E-07   0.198005E-06   0.452103E-08
  1131   0.126526E+04  -0.495035E+02  -0.541559E-07  -0.495035E+02   0.131395E+02   0.192750E-06  -0.541559E-07   0.192750E-06   0.451350E-08
  1132   0.126508E+04  -0.484815E+02  -0.522796E-07  -0.484815E+02   0.130185E+02   0.187498E-06  -0.522796E-07   0.187498E-06   0.450598E-08
  1133   0.126482E+04  -0.474549E+02  -0.501802E-07  -0.474549E+02   0.129028E+02   0.182249E-06  -0.501802E-07   0.182249E-06   0.449849E-08
  1134   0.126445E+04  -0.464242E+02  -0.478599E-07  -0.464242E+02   0.127925E+02   0.177004E-06  -0.478599E-07   0.177004E-06   0.449101E-08
  1135   0.126400E+04  -0.453899E+02  -0.453208E-07  -0.453899E+02   0.126875E+02   0.171763E-06  -0.453208E-07   0.171763E-06   0.448355E-08
  1136   0.126346E+04  -0.443523E+02  -0.425651E-07  -0.443523E+02   0.125879E+02   0.166527E-06  -0.425651E-07   0.166527E-06   0.447611E-08
  1137   0.126282E+04  -0.433121E+02  -0.395951E-07  -0.433121E+02   0.124938E+02   0.161297E-06  -0.395951E-07   0.161297E-06   0.446869E-08
  1138   0.126209E+04  -0.422695E+02  -0.364127E-07  -0.422695E+02   0.124050E+02   0.156072E-06  -0.364127E-07   0.156072E-06   0.446128E-08
  1139   0.126128E+04  -0.412250E+02  -0.330203E-07  -0.412250E+02   0.123217E+02   0.150854E-06  -0.330203E-07   0.150854E-06   0.445389E-08
  1140   0.126036E+04  -0.401792E+02  -0.294199E-07  -0.401792E+02   0.122439E+02   0.145643E-06  -0.294199E-07   0.145643E-06   0.444652E-08
  1141   0.125935E+04  -0.391326E+02  -0.256138E-07  -0.391326E+02   0.121715E+02   0.140440E-06  -0.256138E-07   0.140440E-06   0.443917E-08
  1142   0.125826E+04  -0.380857E+02  -0.216041E-07  -0.380857E+02   0.121046E+02   0.135244E-06  -0.216041E-07   0.135244E-06   0.443184E-08
  1143   0.125707E+04  -0.370387E+02  -0.173929E-07  -0.370387E+02   0.120433E+02   0.130057E-06  -0.173929E-07   0.130057E-06   0.442452E-08
  1144   0.125578E+04  -0.359924E+02  -0.129825E-07  -0.359924E+02   0.119874E+02   0.124878E-06  -0.129825E-07   0.124878E-06   0.441722E-08
  1145   0.125441E+04  -0.349471E+02  -0.837496E-08  -0.349471E+02   0.119370E+02   0.119710E-06  -0.837496E-08   0.119710E-06   0.440994E-08
  1146   0.125295E+04  -0.339034E+02  -0.357247E-08  -0.339034E+02   0.118921E+02   0.114551E-06  -0.357247E-08   0.114551E-06   0.440267E-08
  1147   0.125140E+04  -0.328616E+02   0.142280E-08  -0.328616E+02   0.118527E+02   0.109403E-06   0.142280E-08   0.109403E-06   0.439542E-08
  1148   0.124975E+04  -0.318221E+02   0.660869E-08  -0.318221E+02   0.118188E+02   0.104265E-06   0.660869E-08   0.104265E-06   0.438819E-08
  1149   0.124801E+04  -0.307856E+02   0.119830E-07  -0.307856E+02   0.117903E+02   0.991398E-07   0.119830E-07   0.991398E-07   0.438098E-08
  1150   0.124619E+04  -0.297523E+02   0.175437E-07  -0.297523E+02   0.117672E+02   0.940261E-07   0.175437E-07   0.940261E-07   0.437378E-08
  1151   0.124427E+04  -0.287227E+02   0.232885E-07  -0.287227E+02   0.117497E+02   0.889249E-07   0.232885E-07   0.889249E-07   0.436661E-08
  1152   0.124227E+04  -0.276974E+02   0.292154E-07  -0.276974E+02   0.117375E+02   0.838366E-07   0.292154E-07   0.838366E-07   0.435944E-08
  1153   0.124018E+04  -0.266766E+02   0.353226E-07  -0.266766E+02   0.117308E+02   0.787617E-07   0.353226E-07   0.787617E-07   0.435230E-08
  1154   0.123800E+04  -0.256609E+02   0.416081E-07  -0.256609E+02   0.117296E+02   0.737004E-07   0.416081E-07   0.737004E-07   0.434517E-08
  1155   0.123573E+04  -0.246507E+02   0.480699E-07  -0.246507E+02   0.117335E+02   0.686532E-07   0.480699E-07   0.686532E-07   0.433806E-08
  1156   0.123338E+04  -0.236465E+02   0.547062E-07  -0.236465E+02   0.117429E+02   0.636204E-07   0.547062E-07   0.636204E-07   0.433097E-08
  1157   0.123094E+04  -0.226486E+02   0.615149E-07  -0.226486E+02   0.117576E+02   0.586025E-07   0.615149E-07   0.586025E-07   0.432389E-08
  1158   0.122843E+04  -0.216577E+02   0.684940E-07  -0.216577E+02   0.117777E+02   0.535998E-07   0.684940E-07   0.535998E-07   0.431683E-08
  1159   0.122583E+04  -0.206740E+02   0.756418E-07  -0.206740E+02   0.118029E+02   0.486127E-07   0.756418E-07   0.486127E-07   0.430979E-08
  1160   0.122315E+04  -0.196979E+02   0.829562E-07  -0.196979E+02   0.118334E+02   0.436416E-07   0.829562E-07   0.436416E-07   0.430276E-08
  1161   0.122039E+04  -0.187299E+02   0.904352E-07  -0.187299E+02   0.118691E+02   0.386869E-07   0.904352E-07   0.386869E-07   0.429575E-08
  1162   0.121755E+04  -0.177703E+02   0.980770E-07  -0.177703E+02   0.119100E+02   0.337489E-07   0.980770E-07   0.337489E-07   0.428876E-08
  1163   0.121463E+04  -0.168196E+02   0.105880E-06  -0.168196E+02   0.119559E+02   0.288280E-07   0.105880E-06   0.288280E-07   0.428178E-08
  1164   0.121164E+04  -0.158781E+02   0.113841E-06  -0.158781E+02   0.120070E+02   0.239246E-07   0.113841E-06   0.239246E-07   0.427482E-08
  1165   0.120857E+04  -0.149463E+02   0.121959E-06  -0.149463E+02   0.120631E+02   0.190392E-07   0.121959E-06   0.190392E-07   0.426788E-08
  1166   0.120543E+04  -0.140244E+02   0.130232E-06  -0.140244E+02   0.121242E+02   0.141720E-07   0.130232E-06   0.141720E-07   0.426095E-08
  1167   0.120220E+04  -0.131129E+02   0.138659E-06  -0.131129E+02   0.121902E+02   0.932349E-08   0.138659E-06   0.932349E-08   0.425404E-08
  1168   0.119891E+04  -0.122121E+02   0.147236E-06  -0.122121E+02   0.122612E+02   0.449402E-08   0.147236E-06   0.449402E-08   0.424715E-08
  1169   0.119554E+04  -0.113224E+02   0.155962E-06  -0.113224E+02   0.123370E+02  -0.316021E-09   0.155962E-06  -0.316021E-09   0.424027E-08
  1170   0.119211E+04  -0.104441E+02   0.164836E-06  -0.104441E+02   0.124175E+02  -0.510625E-08   0.164836E-06  -0.510625E-08   0.423341E-08
  1171   0.118860E+04  -0.957770E+01   0.173855E-06  -0.957770E+01   0.125029E+02  -0.987629E-08   0.173855E-06  -0.987629E-08   0.422656E-08
  1172   0.118503E+04  -0.872341E+01   0.183017E-06  -0.872341E+01   0.125929E+02  -0.146257E-07   0.183017E-06  -0.146257E-07   0.421973E-08
  1173   0.118139E+04  -0.788167E+01   0.192320E-06  -0.788167E+01   0.126875E+02  -0.193542E-07   0.192320E-06  -0.193542E-07   0.421292E-08
  1174   0.117769E+04  -0.705282E+01   0.201763E-06  -0.705282E+01   0.127868E+02  -0.240614E-07   0.201763E-06  -0.240614E-07   0.420612E-08
  1175   0.117391E+04  -0.623710E+01   0.211343E-06  -0.623710E+01   0.128905E+02  -0.287468E-07   0.211343E-06  -0.287468E-07   0.419934E-08
  1176   0.117008E+04  -0.543487E+01   0.221058E-06  -0.543487E+01   0.129987E+02  -0.334102E-07   0.221058E-06  -0.334102E-07   0.419257E-08
  1177   0.116619E+04  -0.464640E+01   0.230908E-06  -0.464640E+01   0.131112E+02  -0.380510E-07   0.230908E-06  -0.380510E-07   0.418583E-08
  1178   0.116223E+04  -0.387203E+01   0.240888E-06  -0.387203E+01   0.132281E+02  -0.426690E-07   0.240888E-06  -0.426690E-07   0.417909E-08
  1179   0.115822E+04  -0.311204E+01   0.250999E-06  -0.311204E+01   0.133493E+02  -0.472637E-07   0.250999E-06  -0.472637E-07   0.417237E-08
  1180   0.115415E+04  -0.236677E+01   0.261237E-06  -0.236677E+01   0.134746E+02  -0.518347E-07   0.261237E-06  -0.518347E-07   0.416567E-08
  1181   0.115003E+04  -0.163647E+01   0.271601E-06  -0.163647E+01   0.136040E+02  -0.563818E-07   0.271601E-06  -0.563818E-07   0.415899E-08
  1182   0.114585E+04  -0.921429E+00   0.282089E-06  -0.921429E+00   0.137375E+02  -0.609044E-07   0.282089E-06  -0.609044E-07   0.415231E-08
  1183   0.114161E+04  -0.221920E+00   0.292698E-06  -0.221920E+00   0.138749E+02  -0.654023E-07   0.292698E-06  -0.654023E-07   0.414566E-08
  1184   0.113733E+04   0.461788E+00   0.303428E-06   0.461788E+00   0.140163E+02  -0.698749E-07   0.303428E-06  -0.698749E-07   0.413902E-08
  1185   0.113299E+04   0.112942E+01   0.314276E-06   0.112942E+01   0.141614E+02  -0.743221E-07   0.314276E-06  -0.743221E-07   0.413240E-08
  1186   0.112860E+04   0.178069E+01   0.325239E-06   0.178069E+01   0.143103E+02  -0.787432E-07   0.325239E-06  -0.787432E-07   0.412579E-08
  1187   0.112417E+04   0.241535E+01   0.336317E-06   0.241535E+01   0.144628E+02  -0.831381E-07   0.336317E-06  -0.831381E-07   0.411920E-08
  1188   0.111969E+04   0.303319E+01   0.347507E-06   0.303319E+01   0.146188E+02  -0.875063E-07   0.347507E-06  -0.875063E-07   0.411262E-08
  1189   0.111517E+04   0.363400E+01   0.358807E-06   0.363400E+01   0.147784E+02  -0.918474E-07   0.358807E-06  -0.918474E-07   0.410606E-08
  1190   0.111059E+04   0.421758E+01   0.370215E-06   0.421758E+01   0.149414E+02  -0.961610E-07   0.370215E-06  -0.961610E-07   0.409951E-08
  1191   0.110599E+04   0.478372E+01   0.381729E-06   0.478372E+01   0.151077E+02  -0.100447E-06   0.381729E-06  -0.100447E-06   0.409298E-08
  1192   0.110134E+04   0.533223E+01   0.393348E-06   0.533223E+01   0.152772E+02  -0.104704E-06   0.393348E-06  -0.104704E-06   0.408646E-08
  1193   0.109665E+04   0.586291E+01   0.405070E-06   0.586291E+01   0.154499E+02  -0.108933E-06   0.405070E-06  -0.108933E-06   0.407996E-08
  1194   0.109194E+04   0.637556E+01   0.416892E-06   0.637556E+01   0.156256E+02  -0.113133E-06   0.416892E-06  -0.113133E-06   0.407347E-08
  1195   0.108718E+04   0.687003E+01   0.428812E-06   0.687003E+01   0.158043E+02  -0.117304E-06   0.428812E-06  -0.117304E-06   0.406700E-08
  1196   0.108239E+04   0.734615E+01   0.440829E-06   0.734615E+01   0.159859E+02  -0.121444E-06   0.440829E-06  -0.121444E-06   0.406055E-08
  1197   0.107757E+04   0.780379E+01   0.452941E-06   0.780379E+01   0.161702E+02  -0.125555E-06   0.452941E-06  -0.125555E-06   0.405411E-08
  1198   0.107273E+04   0.824279E+01   0.465145E-06   0.824279E+01   0.163572E+02  -0.129635E-06   0.465145E-06  -0.129635E-06   0.404768E-08
  1199   0.106786E+04   0.866294E+01   0.477440E-06   0.866294E+01   0.165469E+02  -0.133684E-06   0.477440E-06  -0.133684E-06   0.404127E-08
  1200   0.106296E+04   0.906422E+01   0.489824E-06   0.906422E+01   0.167390E+02  -0.137702E-06   0.489824E-06  -0.137702E-06   0.403487E-08
  1201   0.105803E+04   0.944634E+01   0.502294E-06   0.944634E+01   0.169336E+02  -0.141688E-06   0.502294E-06  -0.141688E-06   0.402849E-08
  1202   0.105309E+04   0.980937E+01   0.514850E-06   0.980937E+01   0.171305E+02  -0.145643E-06   0.514850E-06  -0.145643E-06   0.402212E-08
  1203   0.104812E+04   0.101531E+02   0.527487E-06   0.101531E+02   0.173295E+02  -0.149565E-06   0.527487E-06  -0.149565E-06   0.401577E-08
  1204   0.104313E+04   0.104775E+02   0.540206E-06   0.104775E+02   0.175308E+02  -0.153455E-06   0.540206E-06  -0.153455E-06   0.400943E-08
  1205   0.103813E+04   0.107825E+02   0.553002E-06   0.107825E+02   0.177340E+02  -0.157312E-06   0.553002E-06  -0.157312E-06   0.400311E-08
  1206   0.103311E+04   0.110679E+02   0.565874E-06   0.110679E+02   0.179392E+02  -0.161137E-06   0.565874E-06  -0.161137E-06   0.399680E-08
  1207   0.102807E+04   0.113339E+02   0.578820E-06   0.113339E+02   0.181461E+02  -0.164928E-06   0.578820E-06  -0.164928E-06   0.399051E-08
  1208   0.102303E+04   0.115802E+02   0.591838E-06   0.115802E+02   0.183549E+02  -0.168687E-06   0.591838E-06  -0.168687E-06   0.398423E-08
  1209   0.101798E+04   0.118069E+02   0.604925E-06   0.118069E+02   0.185652E+02  -0.172412E-06   0.604925E-06  -0.172412E-06   0.397797E-08
  1210   0.101291E+04   0.120138E+02   0.618080E-06   0.120138E+02   0.187771E+02  -0.176103E-06   0.618080E-06  -0.176103E-06   0.397171E-08
  1211   0.100784E+04   0.122011E+02   0.631299E-06   0.122011E+02   0.189904E+02  -0.179761E-06   0.631299E-06  -0.179761E-06   0.396548E-08
  1212   0.100276E+04   0.123687E+02   0.644582E-06   0.123687E+02   0.192050E+02  -0.183384E-06   0.644582E-06  -0.183384E-06   0.395926E-08
  1213   0.997681E+03   0.125166E+02   0.657925E-06   0.125166E+02   0.194209E+02  -0.186974E-06   0.657925E-06  -0.186974E-06   0.395305E-08
  1214   0.992600E+03   0.126447E+02   0.671327E-06   0.126447E+02   0.196380E+02  -0.190528E-06   0.671327E-06  -0.190528E-06   0.394686E-08
  1215   0.987526E+03   0.127531E+02   0.684785E-06   0.127531E+02   0.198561E+02  -0.194048E-06   0.684785E-06  -0.194048E-06   0.394068E-08
  1216   0.982445E+03   0.128417E+02   0.698297E-06   0.128417E+02   0.200751E+02  -0.197533E-06   0.698297E-06  -0.197533E-06   0.393451E-08
  1217   0.977372E+03   0.129107E+02   0.711862E-06   0.129107E+02   0.202950E+02  -0.200983E-06   0.711862E-06  -0.200983E-06   0.392836E-08
  1218   0.972305E+03   0.129600E+02   0.725476E-06   0.129600E+02   0.205156E+02  -0.204398E-06   0.725476E-06  -0.204398E-06   0.392222E-08
  1219   0.967246E+03   0.129896E+02   0.739138E-06   0.129896E+02   0.207368E+02  -0.207777E-06   0.739138E-06  -0.207777E-06   0.391610E-08
  1220   0.962187E+03   0.129996E+02   0.752846E-06   0.129996E+02   0.209585E+02  -0.211120E-06   0.752846E-06  -0.211120E-06   0.390999E-08
  1221   0.957151E+03   0.129898E+02   0.766597E-06   0.129898E+02   0.211806E+02  -0.214427E-06   0.766597E-06  -0.214427E-06   0.390390E-08
  1222   0.952114E+03   0.129605E+02   0.780389E-06   0.129605E+02   0.214031E+02  -0.217698E-06   0.780389E-06  -0.217698E-06   0.389782E-08
  1223   0.947099E+03   0.129118E+02   0.794220E-06   0.129118E+02   0.216257E+02  -0.220933E-06   0.794220E-06  -0.220933E-06   0.389175E-08
  1224   0.942092E+03   0.128435E+02   0.808087E-06   0.128435E+02   0.218484E+02  -0.224131E-06   0.808087E-06  -0.224131E-06   0.388570E-08
  1225   0.937107E+03   0.127562E+02   0.821990E-06   0.127562E+02   0.220712E+02  -0.227292E-06   0.821990E-06  -0.227292E-06   0.387966E-08
  1226   0.932137E+03   0.126496E+02   0.835925E-06   0.126496E+02   0.222939E+02  -0.230416E-06   0.835925E-06  -0.230416E-06   0.387363E-08
  1227   0.927189E+03   0.125240E+02   0.849890E-06   0.125240E+02   0.225164E+02  -0.233502E-06   0.849890E-06  -0.233502E-06   0.386762E-08
  1228   0.922264E+03   0.123795E+02   0.863883E-06   0.123795E+02   0.227386E+02  -0.236552E-06   0.863883E-06  -0.236552E-06   0.386162E-08
  1229   0.917368E+03   0.122163E+02   0.877903E-06   0.122163E+02   0.229605E+02  -0.239563E-06   0.877903E-06  -0.239563E-06   0.385564E-08
  1230   0.912494E+03   0.120345E+02   0.891946E-06   0.120345E+02   0.231819E+02  -0.242536E-06   0.891946E-06  -0.242536E-06   0.384967E-08
  1231   0.907643E+03   0.118340E+02   0.906010E-06   0.118340E+02   0.234028E+02  -0.245472E-06   0.906010E-06  -0.245472E-06   0.384371E-08
  1232   0.902821E+03   0.116153E+02   0.920094E-06   0.116153E+02   0.236230E+02  -0.248369E-06   0.920094E-06  -0.248369E-06   0.383776E-08
  1233   0.898037E+03   0.113782E+02   0.934195E-06   0.113782E+02   0.238424E+02  -0.251227E-06   0.934195E-06  -0.251227E-06   0.383183E-08
  1234   0.893274E+03   0.111231E+02   0.948312E-06   0.111231E+02   0.240610E+02  -0.254046E-06   0.948312E-06  -0.254046E-06   0.382592E-08
  1235   0.888549E+03   0.108499E+02   0.962441E-06   0.108499E+02   0.242786E+02  -0.256827E-06   0.962441E-06  -0.256827E-06   0.382001E-08
  1236   0.883854E+03   0.105589E+02   0.976581E-06   0.105589E+02   0.244951E+02  -0.259568E-06   0.976581E-06  -0.259568E-06   0.381412E-08
  1237   0.879195E+03   0.102502E+02   0.990729E-06   0.102502E+02   0.247104E+02  -0.262270E-06   0.990729E-06  -0.262270E-06   0.380824E-08
  1238   0.874574E+03   0.992409E+01   0.100488E-05   0.992409E+01   0.249245E+02  -0.264932E-06   0.100488E-05  -0.264932E-06   0.380238E-08
  1239   0.869990E+03   0.958064E+01   0.101904E-05   0.958064E+01   0.251372E+02  -0.267554E-06   0.101904E-05  -0.267554E-06   0.379653E-08
  1240   0.865443E+03   0.922009E+01   0.103320E-05   0.922009E+01   0.253484E+02  -0.270136E-06   0.103320E-05  -0.270136E-06   0.379069E-08
  1241   0.860941E+03   0.884269E+01   0.104736E-05   0.884269E+01   0.255581E+02  -0.272677E-06   0.104736E-05  -0.272677E-06   0.378487E-08
  1242   0.856483E+03   0.844864E+01   0.106152E-05   0.844864E+01   0.257662E+02  -0.275179E-06   0.106152E-05  -0.275179E-06   0.377905E-08
  1243   0.852062E+03   0.803809E+01   0.107568E-05   0.803809E+01   0.259725E+02  -0.277639E-06   0.107568E-05  -0.277639E-06   0.377326E-08
  1244   0.847686E+03   0.761120E+01   0.108982E-05   0.761120E+01   0.261771E+02  -0.280058E-06   0.108982E-05  -0.280058E-06   0.376747E-08
  1245   0.843354E+03   0.716833E+01   0.110396E-05   0.716833E+01   0.263796E+02  -0.282437E-06   0.110396E-05  -0.282437E-06   0.376170E-08
  1246   0.839075E+03   0.670963E+01   0.111809E-05   0.670963E+01   0.265802E+02  -0.284773E-06   0.111809E-05  -0.284773E-06   0.375594E-08
  1247   0.834840E+03   0.623534E+01   0.113220E-05   0.623534E+01   0.267787E+02  -0.287068E-06   0.113220E-05  -0.287068E-06   0.375019E-08
  1248   0.830657E+03   0.574569E+01   0.114630E-05   0.574569E+01   0.269750E+02  -0.289322E-06   0.114630E-05  -0.289322E-06   0.374446E-08
  1249   0.826518E+03   0.524090E+01   0.116038E-05   0.524090E+01   0.271689E+02  -0.291533E-06   0.116038E-05  -0.291533E-06   0.373873E-08
  1250   0.822439E+03   0.472122E+01   0.117444E-05   0.472122E+01   0.273605E+02  -0.293702E-06   0.117444E-05  -0.293702E-06   0.373303E-08
  1251   0.818405E+03   0.418692E+01   0.118848E-05   0.418692E+01   0.275496E+02  -0.295828E-06   0.118848E-05  -0.295828E-06   0.372733E-08
  1252   0.814422E+03   0.363833E+01   0.120250E-05   0.363833E+01   0.277362E+02  -0.297912E-06   0.120250E-05  -0.297912E-06   0.372165E-08
  1253   0.810499E+03   0.307576E+01   0.121649E-05   0.307576E+01   0.279202E+02  -0.299954E-06   0.121649E-05  -0.299954E-06   0.371598E-08
  1254   0.806628E+03   0.249950E+01   0.123045E-05   0.249950E+01   0.281016E+02  -0.301953E-06   0.123045E-05  -0.301953E-06   0.371032E-08
  1255   0.802816E+03   0.190988E+01   0.124439E-05   0.190988E+01   0.282802E+02  -0.303910E-06   0.124439E-05  -0.303910E-06   0.370467E-08
  1256   0.799064E+03   0.130719E+01   0.125829E-05   0.130719E+01   0.284561E+02  -0.305825E-06   0.125829E-05  -0.305825E-06   0.369904E-08
  1257   0.795371E+03   0.691747E+00   0.127217E-05   0.691747E+00   0.286290E+02  -0.307697E-06   0.127217E-05  -0.307697E-06   0.369342E-08
  1258   0.791738E+03   0.638592E-01   0.128601E-05   0.638592E-01   0.287991E+02  -0.309527E-06   0.128601E-05  -0.309527E-06   0.368781E-08
  1259   0.788156E+03  -0.576166E+00   0.129981E-05  -0.576166E+00   0.289661E+02  -0.311315E-06   0.129981E-05  -0.311315E-06   0.368221E-08
  1260   0.784649E+03  -0.122802E+01   0.131358E-05  -0.122802E+01   0.291301E+02  -0.313061E-06   0.131358E-05  -0.313061E-06   0.367663E-08
  1261   0.781194E+03  -0.189140E+01   0.132732E-05  -0.189140E+01   0.292909E+02  -0.314765E-06   0.132732E-05  -0.314765E-06   0.367106E-08
  1262   0.777806E+03  -0.256599E+01   0.134101E-05  -0.256599E+01   0.294485E+02  -0.316427E-06   0.134101E-05  -0.316427E-06   0.366550E-08
  1263   0.774484E+03  -0.325149E+01   0.135466E-05  -0.325149E+01   0.296028E+02  -0.318046E-06   0.135466E-05  -0.318046E-06   0.365995E-08
  1264   0.771222E+03  -0.394757E+01   0.136826E-05  -0.394757E+01   0.297538E+02  -0.319624E-06   0.136826E-05  -0.319624E-06   0.365442E-08
  1265   0.768027E+03  -0.465391E+01   0.138183E-05  -0.465391E+01   0.299013E+02  -0.321160E-06   0.138183E-05  -0.321160E-06   0.364890E-08
  1266   0.764891E+03  -0.537015E+01   0.139534E-05  -0.537015E+01   0.300454E+02  -0.322654E-06   0.139534E-05  -0.322654E-06   0.364339E-08
  1267   0.761830E+03  -0.609594E+01   0.140881E-05  -0.609594E+01   0.301859E+02  -0.324106E-06   0.140881E-05  -0.324106E-06   0.363789E-08
  1268   0.758835E+03  -0.683093E+01   0.142223E-05  -0.683093E+01   0.303229E+02  -0.325516E-06   0.142223E-05  -0.325516E-06   0.363240E-08
  1269   0.755908E+03  -0.757477E+01   0.143560E-05  -0.757477E+01   0.304563E+02  -0.326885E-06   0.143560E-05  -0.326885E-06   0.362693E-08
  1270   0.753047E+03  -0.832714E+01   0.144892E-05  -0.832714E+01   0.305860E+02  -0.328212E-06   0.144892E-05  -0.328212E-06   0.362146E-08
  1271   0.750253E+03  -0.908762E+01   0.146218E-05  -0.908762E+01   0.307119E+02  -0.329497E-06   0.146218E-05  -0.329497E-06   0.361601E-08
  1272   0.747533E+03  -0.985597E+01   0.147539E-05  -0.985597E+01   0.308341E+02  -0.330741E-06   0.147539E-05  -0.330741E-06   0.361058E-08
  1273   0.744880E+03  -0.106317E+02   0.148853E-05  -0.106317E+02   0.309524E+02  -0.331943E-06   0.148853E-05  -0.331943E-06   0.360515E-08
  1274   0.742293E+03  -0.114145E+02   0.150162E-05  -0.114145E+02   0.310668E+02  -0.333103E-06   0.150162E-05  -0.333103E-06   0.359974E-08
  1275   0.739780E+03  -0.122041E+02   0.151465E-05  -0.122041E+02   0.311773E+02  -0.334222E-06   0.151465E-05  -0.334222E-06   0.359433E-08
  1276   0.737338E+03  -0.130000E+02   0.152762E-05  -0.130000E+02   0.312839E+02  -0.335299E-06   0.152762E-05  -0.335299E-06   0.358894E-08
  1277   0.734967E+03  -0.138020E+02   0.154052E-05  -0.138020E+02   0.313865E+02  -0.336335E-06   0.154052E-05  -0.336335E-06   0.358356E-08
  1278   0.732668E+03  -0.146095E+02   0.155336E-05  -0.146095E+02   0.314850E+02  -0.337330E-06   0.155336E-05  -0.337330E-06   0.357820E-08
  1279   0.730439E+03  -0.154224E+02   0.156613E-05  -0.154224E+02   0.315794E+02  -0.338283E-06   0.156613E-05  -0.338283E-06   0.357284E-08
  1280   0.728283E+03  -0.162402E+02   0.157883E-05  -0.162402E+02   0.316697E+02  -0.339195E-06   0.157883E-05  -0.339195E-06   0.356750E-08
  1281   0.726199E+03  -0.170626E+02   0.159146E-05  -0.170626E+02   0.317558E+02  -0.340066E-06   0.159146E-05  -0.340066E-06   0.356216E-08
  1282   0.724187E+03  -0.178892E+02   0.160402E-05  -0.178892E+02   0.318376E+02  -0.340895E-06   0.160402E-05  -0.340895E-06   0.355684E-08
  1283   0.722247E+03  -0.187196E+02   0.161651E-05  -0.187196E+02   0.319153E+02  -0.341684E-06   0.161651E-05  -0.341684E-06   0.355153E-08
  1284   0.720380E+03  -0.195535E+02   0.162892E-05  -0.195535E+02   0.319886E+02  -0.342431E-06   0.162892E-05  -0.342431E-06   0.354623E-08
  1285   0.718584E+03  -0.203905E+02   0.164125E-05  -0.203905E+02   0.320575E+02  -0.343137E-06   0.164125E-05  -0.343137E-06   0.354095E-08
  1286   0.716861E+03  -0.212302E+02   0.165351E-05  -0.212302E+02   0.321221E+02  -0.343802E-06   0.165351E-05  -0.343802E-06   0.353567E-08
  1287   0.715211E+03  -0.220724E+02   0.166568E-05  -0.220724E+02   0.321824E+02  -0.344426E-06   0.166568E-05  -0.344426E-06   0.353041E-08
  1288   0.713633E+03  -0.229164E+02   0.167778E-05  -0.229164E+02   0.322382E+02  -0.345009E-06   0.167778E-05  -0.345009E-06   0.352516E-08
  1289   0.712127E+03  -0.237621E+02   0.168979E-05  -0.237621E+02   0.322896E+02  -0.345551E-06   0.168979E-05  -0.345551E-06   0.351992E-08
  1290   0.710694E+03  -0.246090E+02   0.170171E-05  -0.246090E+02   0.323366E+02  -0.346052E-06   0.170171E-05  -0.346052E-06   0.351469E-08
  1291   0.709334E+03  -0.254567E+02   0.171355E-05  -0.254567E+02   0.323792E+02  -0.346512E-06   0.171355E-05  -0.346512E-06   0.350947E-08
  1292   0.708045E+03  -0.263050E+02   0.172530E-05  -0.263050E+02   0.324174E+02  -0.346932E-06   0.172530E-05  -0.346932E-06   0.350426E-08
  1293   0.706828E+03  -0.271532E+02   0.173696E-05  -0.271532E+02   0.324512E+02  -0.347310E-06   0.173696E-05  -0.347310E-06   0.349906E-08
  1294   0.705685E+03  -0.280014E+02   0.174853E-05  -0.280014E+02   0.324805E+02  -0.347648E-06   0.174853E-05  -0.347648E-06   0.349388E-08
  1295   0.704612E+03  -0.288488E+02   0.176001E-05  -0.288488E+02   0.325053E+02  -0.347946E-06   0.176001E-05  -0.347946E-06   0.348870E-08
  1296   0.703610E+03  -0.296953E+02   0.177139E-05  -0.296953E+02   0.325257E+02  -0.348202E-06   0.177139E-05  -0.348202E-06   0.348354E-08
  1297   0.702680E+03  -0.305405E+02   0.178268E-05  -0.305405E+02   0.325415E+02  -0.348418E-06   0.178268E-05  -0.348418E-06   0.347839E-08
  1298   0.701821E+03  -0.313840E+02   0.179387E-05  -0.313840E+02   0.325529E+02  -0.348594E-06   0.179387E-05  -0.348594E-06   0.347325E-08
  1299   0.701031E+03  -0.322254E+02   0.180496E-05  -0.322254E+02   0.325597E+02  -0.348729E-06   0.180496E-05  -0.348729E-06   0.346812E-08
  1300   0.700312E+03  -0.330645E+02   0.181595E-05  -0.330645E+02   0.325620E+02  -0.348823E-06   0.181595E-05  -0.348823E-06   0.346300E-08
  1301   0.699662E+03  -0.339008E+02   0.182683E-05  -0.339008E+02   0.325597E+02  -0.348877E-06   0.182683E-05  -0.348877E-06   0.345789E-08
