#    L    TT             EE             BB             TE          
   786   0.247408E+04   0.185350E+02   0.936373E-01  -0.109126E+03
   787   0.247883E+04   0.183031E+02   0.937702E-01  -0.107862E+03
   788   0.248343E+04   0.180743E+02   0.939028E-01  -0.106569E+03
   789   0.248785E+04   0.178487E+02   0.940350E-01  -0.105251E+03
   790   0.249212E+04   0.176264E+02   0.941668E-01  -0.103905E+03
   791   0.249622E+04   0.174075E+02   0.942982E-01  -0.102536E+03
   792   0.250015E+04   0.171924E+02   0.944291E-01  -0.101142E+03
   793   0.250391E+04   0.169809E+02   0.945596E-01  -0.997248E+02
   794   0.250751E+04   0.167734E+02   0.946895E-01  -0.982854E+02
   795   0.251093E+04   0.165699E+02   0.948189E-01  -0.968250E+02
   796   0.251417E+04   0.163704E+02   0.949477E-01  -0.953428E+02
   797   0.251725E+04   0.161751E+02   0.950758E-01  -0.938404E+02
   798   0.252016E+04   0.159839E+02   0.952034E-01  -0.923176E+02
   799   0.252289E+04   0.157970E+02   0.953303E-01  -0.907753E+02
   800   0.252545E+04   0.156143E+02   0.954564E-01  -0.892127E+02
   801   0.252783E+04   0.154360E+02   0.955819E-01  -0.876318E+02
   802   0.253004E+04   0.152620E+02   0.957066E-01  -0.860321E+02
   803   0.253208E+04   0.150925E+02   0.958305E-01  -0.844141E+02
   804   0.253393E+04   0.149276E+02   0.959535E-01  -0.827793E+02
   805   0.253560E+04   0.147674E+02   0.960758E-01  -0.811270E+02
   806   0.253707E+04   0.146120E+02   0.961971E-01  -0.794593E+02
   807   0.253834E+04   0.144616E+02   0.963176E-01  -0.777748E+02
   808   0.253942E+04   0.143162E+02   0.964371E-01  -0.760763E+02
   809   0.254029E+04   0.141759E+02   0.965557E-01  -0.743631E+02
   810   0.254096E+04   0.140408E+02   0.966733E-01  -0.726359E+02
   811   0.254143E+04   0.139109E+02   0.967899E-01  -0.708963E+02
   812   0.254171E+04   0.137863E+02   0.969054E-01  -0.691449E+02
   813   0.254179E+04   0.136669E+02   0.970199E-01  -0.673826E+02
   814   0.254169E+04   0.135529E+02   0.971333E-01  -0.656104E+02
   815   0.254140E+04   0.134441E+02   0.972456E-01  -0.638289E+02
   816   0.254094E+04   0.133408E+02   0.973567E-01  -0.620392E+02
   817   0.254028E+04   0.132429E+02   0.974667E-01  -0.602416E+02
   818   0.253944E+04   0.131506E+02   0.975755E-01  -0.584363E+02
   819   0.253841E+04   0.130637E+02   0.976831E-01  -0.566238E+02
   820   0.253717E+04   0.129825E+02   0.977895E-01  -0.548044E+02
   821   0.253573E+04   0.129070E+02   0.978946E-01  -0.529785E+02
   822   0.253407E+04   0.128372E+02   0.979985E-01  -0.511463E+02
   823   0.253220E+04   0.127733E+02   0.981011E-01  -0.493083E+02
   824   0.253012E+04   0.127151E+02   0.982023E-01  -0.474655E+02
   825   0.252784E+04   0.126628E+02   0.983023E-01  -0.456190E+02
   826   0.252535E+04   0.126163E+02   0.984009E-01  -0.437700E+02
   827   0.252267E+04   0.125757E+02   0.984981E-01  -0.419196E+02
   828   0.251980E+04   0.125409E+02   0.985939E-01  -0.400688E+02
   829   0.251675E+04   0.125121E+02   0.986884E-01  -0.382188E+02
   830   0.251352E+04   0.124892E+02   0.987814E-01  -0.363705E+02
   831   0.251012E+04   0.124721E+02   0.988729E-01  -0.345244E+02
   832   0.250652E+04   0.124610E+02   0.989631E-01  -0.326809E+02
   833   0.250274E+04   0.124559E+02   0.990517E-01  -0.308402E+02
   834   0.249876E+04   0.124568E+02   0.991389E-01  -0.290025E+02
   835   0.249459E+04   0.124637E+02   0.992245E-01  -0.271682E+02
   836   0.249021E+04   0.124767E+02   0.993087E-01  -0.253376E+02
   837   0.248562E+04   0.124957E+02   0.993913E-01  -0.235112E+02
   838   0.248085E+04   0.125208E+02   0.994723E-01  -0.216897E+02
   839   0.247586E+04   0.125519E+02   0.995518E-01  -0.198741E+02
   840   0.247070E+04   0.125889E+02   0.996298E-01  -0.180652E+02
   841   0.246535E+04   0.126319E+02   0.997061E-01  -0.162642E+02
   842   0.245982E+04   0.126807E+02   0.997809E-01  -0.144718E+02
   843   0.245412E+04   0.127354E+02   0.998541E-01  -0.126891E+02
   844   0.244826E+04   0.127958E+02   0.999256E-01  -0.109170E+02
   845   0.244222E+04   0.128621E+02   0.999955E-01  -0.915584E+01
   846   0.243601E+04   0.129341E+02   0.100064E+00  -0.740640E+01
   847   0.242963E+04   0.130121E+02   0.100130E+00  -0.566905E+01
   848   0.242308E+04   0.130958E+02   0.100195E+00  -0.394437E+01
   849   0.241634E+04   0.131855E+02   0.100259E+00  -0.223284E+01
   850   0.240942E+04   0.132810E+02   0.100320E+00  -0.534991E+00
   851   0.240233E+04   0.133825E+02   0.100380E+00   0.114868E+01
   852   0.239507E+04   0.134897E+02   0.100439E+00   0.281771E+01
   853   0.238763E+04   0.136027E+02   0.100495E+00   0.447163E+01
   854   0.238001E+04   0.137212E+02   0.100550E+00   0.611001E+01
   855   0.237225E+04   0.138453E+02   0.100603E+00   0.773236E+01
   856   0.236433E+04   0.139747E+02   0.100655E+00   0.933828E+01
   857   0.235626E+04   0.141094E+02   0.100704E+00   0.109273E+02
   858   0.234805E+04   0.142494E+02   0.100752E+00   0.124989E+02
   859   0.233970E+04   0.143945E+02   0.100799E+00   0.140522E+02
   860   0.233121E+04   0.145449E+02   0.100843E+00   0.155866E+02
   861   0.232258E+04   0.147004E+02   0.100886E+00   0.171012E+02
   862   0.231381E+04   0.148609E+02   0.100927E+00   0.185952E+02
   863   0.230491E+04   0.150267E+02   0.100967E+00   0.200677E+02
   864   0.229587E+04   0.151975E+02   0.101004E+00   0.215179E+02
   865   0.228670E+04   0.153735E+02   0.101040E+00   0.229452E+02
   866   0.227741E+04   0.155544E+02   0.101075E+00   0.243492E+02
   867   0.226798E+04   0.157403E+02   0.101107E+00   0.257301E+02
   868   0.225843E+04   0.159309E+02   0.101138E+00   0.270873E+02
   869   0.224875E+04   0.161263E+02   0.101167E+00   0.284211E+02
   870   0.223894E+04   0.163264E+02   0.101195E+00   0.297312E+02
   871   0.222902E+04   0.165310E+02   0.101220E+00   0.310176E+02
   872   0.221898E+04   0.167400E+02   0.101244E+00   0.322800E+02
   873   0.220881E+04   0.169533E+02   0.101266E+00   0.335179E+02
   874   0.219854E+04   0.171709E+02   0.101287E+00   0.347310E+02
   875   0.218816E+04   0.173926E+02   0.101306E+00   0.359186E+02
   876   0.217768E+04   0.176183E+02   0.101323E+00   0.370803E+02
   877   0.216710E+04   0.178479E+02   0.101339E+00   0.382154E+02
   878   0.215645E+04   0.180813E+02   0.101353E+00   0.393236E+02
   879   0.214570E+04   0.183184E+02   0.101365E+00   0.404043E+02
   880   0.213487E+04   0.185591E+02   0.101376E+00   0.414570E+02
   881   0.212395E+04   0.188033E+02   0.101385E+00   0.424814E+02
   882   0.211296E+04   0.190510E+02   0.101392E+00   0.434769E+02
   883   0.210189E+04   0.193020E+02   0.101398E+00   0.444430E+02
   884   0.209075E+04   0.195564E+02   0.101402E+00   0.453795E+02
   885   0.207953E+04   0.198141E+02   0.101405E+00   0.462857E+02
   886   0.206823E+04   0.200748E+02   0.101406E+00   0.471613E+02
   887   0.205687E+04   0.203386E+02   0.101405E+00   0.480062E+02
   888   0.204545E+04   0.206054E+02   0.101403E+00   0.488204E+02
   889   0.203395E+04   0.208749E+02   0.101400E+00   0.496040E+02
   890   0.202240E+04   0.211472E+02   0.101395E+00   0.503568E+02
   891   0.201079E+04   0.214221E+02   0.101389E+00   0.510788E+02
   892   0.199913E+04   0.216995E+02   0.101381E+00   0.517701E+02
   893   0.198742E+04   0.219792E+02   0.101371E+00   0.524306E+02
   894   0.197567E+04   0.222611E+02   0.101361E+00   0.530602E+02
   895   0.196386E+04   0.225452E+02   0.101349E+00   0.536587E+02
   896   0.195203E+04   0.228312E+02   0.101335E+00   0.542261E+02
   897   0.194016E+04   0.231190E+02   0.101320E+00   0.547623E+02
   898   0.192825E+04   0.234086E+02   0.101304E+00   0.552672E+02
   899   0.191632E+04   0.236997E+02   0.101286E+00   0.557406E+02
   900   0.190437E+04   0.239922E+02   0.101268E+00   0.561824E+02
   901   0.189239E+04   0.242860E+02   0.101248E+00   0.565925E+02
   902   0.188040E+04   0.245810E+02   0.101226E+00   0.569710E+02
   903   0.186840E+04   0.248770E+02   0.101204E+00   0.573175E+02
   904   0.185639E+04   0.251741E+02   0.101180E+00   0.576321E+02
   905   0.184438E+04   0.254719E+02   0.101155E+00   0.579147E+02
   906   0.183236E+04   0.257705E+02   0.101129E+00   0.581651E+02
   907   0.182035E+04   0.260697E+02   0.101102E+00   0.583834E+02
   908   0.180835E+04   0.263694E+02   0.101073E+00   0.585695E+02
   909   0.179635E+04   0.266695E+02   0.101044E+00   0.587236E+02
   910   0.178437E+04   0.269699E+02   0.101014E+00   0.588456E+02
   911   0.177240E+04   0.272704E+02   0.100982E+00   0.589357E+02
   912   0.176045E+04   0.275710E+02   0.100950E+00   0.589940E+02
   913   0.174853E+04   0.278716E+02   0.100916E+00   0.590206E+02
   914   0.173663E+04   0.281720E+02   0.100882E+00   0.590154E+02
   915   0.172476E+04   0.284721E+02   0.100846E+00   0.589786E+02
   916   0.171292E+04   0.287719E+02   0.100810E+00   0.589104E+02
   917   0.170111E+04   0.290710E+02   0.100773E+00   0.588108E+02
   918   0.168933E+04   0.293695E+02   0.100735E+00   0.586801E+02
   919   0.167760E+04   0.296673E+02   0.100696E+00   0.585183E+02
   920   0.166591E+04   0.299641E+02   0.100656E+00   0.583255E+02
   921   0.165425E+04   0.302599E+02   0.100616E+00   0.581019E+02
   922   0.164265E+04   0.305544E+02   0.100575E+00   0.578479E+02
   923   0.163110E+04   0.308478E+02   0.100533E+00   0.575636E+02
   924   0.161960E+04   0.311398E+02   0.100490E+00   0.572495E+02
   925   0.160816E+04   0.314303E+02   0.100447E+00   0.569059E+02
   926   0.159677E+04   0.317192E+02   0.100403E+00   0.565332E+02
   927   0.158545E+04   0.320063E+02   0.100359E+00   0.561315E+02
   928   0.157421E+04   0.322917E+02   0.100314E+00   0.557013E+02
   929   0.156303E+04   0.325751E+02   0.100268E+00   0.552429E+02
   930   0.155192E+04   0.328564E+02   0.100222E+00   0.547565E+02
   931   0.154089E+04   0.331355E+02   0.100176E+00   0.542423E+02
   932   0.152994E+04   0.334124E+02   0.100128E+00   0.537006E+02
   933   0.151906E+04   0.336869E+02   0.100081E+00   0.531317E+02
   934   0.150827E+04   0.339587E+02   0.100033E+00   0.525358E+02
   935   0.149756E+04   0.342279E+02   0.999845E-01   0.519132E+02
   936   0.148694E+04   0.344943E+02   0.999358E-01   0.512642E+02
   937   0.147641E+04   0.347578E+02   0.998867E-01   0.505892E+02
   938   0.146597E+04   0.350184E+02   0.998373E-01   0.498885E+02
   939   0.145563E+04   0.352758E+02   0.997877E-01   0.491625E+02
   940   0.144537E+04   0.355300E+02   0.997378E-01   0.484116E+02
   941   0.143523E+04   0.357809E+02   0.996876E-01   0.476361E+02
   942   0.142518E+04   0.360283E+02   0.996373E-01   0.468363E+02
   943   0.141523E+04   0.362722E+02   0.995868E-01   0.460127E+02
   944   0.140539E+04   0.365126E+02   0.995362E-01   0.451658E+02
   945   0.139565E+04   0.367492E+02   0.994854E-01   0.442960E+02
   946   0.138603E+04   0.369821E+02   0.994346E-01   0.434036E+02
   947   0.137652E+04   0.372109E+02   0.993837E-01   0.424893E+02
   948   0.136712E+04   0.374359E+02   0.993328E-01   0.415533E+02
   949   0.135783E+04   0.376569E+02   0.992818E-01   0.405962E+02
   950   0.134866E+04   0.378737E+02   0.992309E-01   0.396184E+02
   951   0.133961E+04   0.380862E+02   0.991801E-01   0.386203E+02
   952   0.133068E+04   0.382944E+02   0.991293E-01   0.376025E+02
   953   0.132188E+04   0.384982E+02   0.990786E-01   0.365652E+02
   954   0.131319E+04   0.386975E+02   0.990281E-01   0.355089E+02
   955   0.130463E+04   0.388922E+02   0.989777E-01   0.344343E+02
   956   0.129619E+04   0.390821E+02   0.989275E-01   0.333416E+02
   957   0.128789E+04   0.392674E+02   0.988775E-01   0.322314E+02
   958   0.127971E+04   0.394478E+02   0.988278E-01   0.311043E+02
   959   0.127166E+04   0.396234E+02   0.987783E-01   0.299611E+02
   960   0.126374E+04   0.397942E+02   0.987291E-01   0.288022E+02
   961   0.125596E+04   0.399600E+02   0.986803E-01   0.276283E+02
   962   0.124831E+04   0.401209E+02   0.986317E-01   0.264399E+02
   963   0.124080E+04   0.402768E+02   0.985836E-01   0.252378E+02
   964   0.123343E+04   0.404275E+02   0.985358E-01   0.240223E+02
   965   0.122619E+04   0.405732E+02   0.984884E-01   0.227939E+02
   966   0.121909E+04   0.407136E+02   0.984415E-01   0.215533E+02
   967   0.121213E+04   0.408488E+02   0.983951E-01   0.203009E+02
   968   0.120531E+04   0.409787E+02   0.983491E-01   0.190373E+02
   969   0.119863E+04   0.411032E+02   0.983037E-01   0.177629E+02
   970   0.119209E+04   0.412222E+02   0.982588E-01   0.164783E+02
   971   0.118569E+04   0.413358E+02   0.982144E-01   0.151841E+02
   972   0.117944E+04   0.414439E+02   0.981706E-01   0.138808E+02
   973   0.117332E+04   0.415463E+02   0.981274E-01   0.125690E+02
   974   0.116736E+04   0.416433E+02   0.980849E-01   0.112492E+02
   975   0.116153E+04   0.417346E+02   0.980429E-01   0.992215E+01
   976   0.115584E+04   0.418203E+02   0.980017E-01   0.858825E+01
   977   0.115030E+04   0.419003E+02   0.979611E-01   0.724825E+01
   978   0.114491E+04   0.419747E+02   0.979212E-01   0.590254E+01
   979   0.113965E+04   0.420434E+02   0.978820E-01   0.455175E+01
   980   0.113455E+04   0.421063E+02   0.978436E-01   0.319640E+01
   981   0.112958E+04   0.421636E+02   0.978059E-01   0.183701E+01
   982   0.112476E+04   0.422151E+02   0.977690E-01   0.474143E+00
   983   0.112008E+04   0.422609E+02   0.977329E-01  -0.891669E+00
   984   0.111555E+04   0.423010E+02   0.976976E-01  -0.225991E+01
   985   0.111116E+04   0.423352E+02   0.976631E-01  -0.363007E+01
   986   0.110691E+04   0.423637E+02   0.976294E-01  -0.500169E+01
   987   0.110281E+04   0.423865E+02   0.975966E-01  -0.637430E+01
   988   0.109885E+04   0.424033E+02   0.975646E-01  -0.774741E+01
   989   0.109504E+04   0.424143E+02   0.975335E-01  -0.912056E+01
   990   0.109136E+04   0.424193E+02   0.975033E-01  -0.104932E+02
   991   0.108783E+04   0.424185E+02   0.974740E-01  -0.118650E+02
   992   0.108444E+04   0.424118E+02   0.974456E-01  -0.132352E+02
   993   0.108119E+04   0.423991E+02   0.974181E-01  -0.146034E+02
   994   0.107808E+04   0.423807E+02   0.973916E-01  -0.159688E+02
   995   0.107511E+04   0.423564E+02   0.973660E-01  -0.173310E+02
   996   0.107228E+04   0.423262E+02   0.973413E-01  -0.186892E+02
   997   0.106960E+04   0.422902E+02   0.973176E-01  -0.200431E+02
   998   0.106705E+04   0.422484E+02   0.972948E-01  -0.213919E+02
   999   0.106463E+04   0.422009E+02   0.972731E-01  -0.227349E+02
  1000   0.106236E+04   0.421475E+02   0.972523E-01  -0.240716E+02
  1001   0.106022E+04   0.420884E+02   0.972325E-01  -0.254013E+02
  1002   0.105821E+04   0.420234E+02   0.972137E-01  -0.267233E+02
  1003   0.105634E+04   0.419526E+02   0.971959E-01  -0.280369E+02
  1004   0.105459E+04   0.418760E+02   0.971791E-01  -0.293416E+02
  1005   0.105297E+04   0.417937E+02   0.971633E-01  -0.306367E+02
  1006   0.105148E+04   0.417056E+02   0.971485E-01  -0.319218E+02
  1007   0.105011E+04   0.416121E+02   0.971347E-01  -0.331967E+02
  1008   0.104886E+04   0.415131E+02   0.971219E-01  -0.344612E+02
  1009   0.104774E+04   0.414090E+02   0.971102E-01  -0.357150E+02
  1010   0.104674E+04   0.412999E+02   0.970995E-01  -0.369578E+02
  1011   0.104586E+04   0.411858E+02   0.970898E-01  -0.381893E+02
  1012   0.104510E+04   0.410669E+02   0.970811E-01  -0.394093E+02
  1013   0.104445E+04   0.409431E+02   0.970734E-01  -0.406175E+02
  1014   0.104392E+04   0.408145E+02   0.970668E-01  -0.418133E+02
  1015   0.104350E+04   0.406809E+02   0.970612E-01  -0.429964E+02
  1016   0.104320E+04   0.405424E+02   0.970566E-01  -0.441664E+02
  1017   0.104303E+04   0.403987E+02   0.970530E-01  -0.453229E+02
  1018   0.104295E+04   0.402498E+02   0.970505E-01  -0.464654E+02
  1019   0.104299E+04   0.400958E+02   0.970489E-01  -0.475937E+02
  1020   0.104315E+04   0.399367E+02   0.970484E-01  -0.487069E+02
  1021   0.104341E+04   0.397728E+02   0.970489E-01  -0.498045E+02
  1022   0.104378E+04   0.396040E+02   0.970504E-01  -0.508858E+02
  1023   0.104424E+04   0.394307E+02   0.970529E-01  -0.519502E+02
  1024   0.104480E+04   0.392529E+02   0.970564E-01  -0.529969E+02
  1025   0.104545E+04   0.390708E+02   0.970609E-01  -0.540254E+02
  1026   0.104621E+04   0.388846E+02   0.970663E-01  -0.550350E+02
  1027   0.104704E+04   0.386943E+02   0.970728E-01  -0.560258E+02
  1028   0.104796E+04   0.385000E+02   0.970802E-01  -0.569979E+02
  1029   0.104898E+04   0.383017E+02   0.970886E-01  -0.579514E+02
  1030   0.105008E+04   0.380995E+02   0.970979E-01  -0.588864E+02
  1031   0.105128E+04   0.378934E+02   0.971082E-01  -0.598030E+02
  1032   0.105255E+04   0.376834E+02   0.971195E-01  -0.607013E+02
  1033   0.105391E+04   0.374698E+02   0.971316E-01  -0.615814E+02
  1034   0.105536E+04   0.372524E+02   0.971447E-01  -0.624426E+02
  1035   0.105689E+04   0.370315E+02   0.971587E-01  -0.632845E+02
  1036   0.105849E+04   0.368072E+02   0.971737E-01  -0.641065E+02
  1037   0.106016E+04   0.365796E+02   0.971895E-01  -0.649079E+02
  1038   0.106191E+04   0.363488E+02   0.972062E-01  -0.656881E+02
  1039   0.106372E+04   0.361151E+02   0.972237E-01  -0.664466E+02
  1040   0.106559E+04   0.358783E+02   0.972421E-01  -0.671829E+02
  1041   0.106753E+04   0.356388E+02   0.972614E-01  -0.678968E+02
  1042   0.106952E+04   0.353963E+02   0.972815E-01  -0.685883E+02
  1043   0.107157E+04   0.351509E+02   0.973024E-01  -0.692572E+02
  1044   0.107368E+04   0.349028E+02   0.973242E-01  -0.699040E+02
  1045   0.107585E+04   0.346517E+02   0.973467E-01  -0.705281E+02
  1046   0.107807E+04   0.343979E+02   0.973700E-01  -0.711303E+02
  1047   0.108033E+04   0.341413E+02   0.973941E-01  -0.717098E+02
  1048   0.108266E+04   0.338820E+02   0.974189E-01  -0.722667E+02
  1049   0.108503E+04   0.336203E+02   0.974444E-01  -0.728002E+02
  1050   0.108744E+04   0.333564E+02   0.974707E-01  -0.733119E+02
  1051   0.108989E+04   0.330905E+02   0.974977E-01  -0.738011E+02
  1052   0.109238E+04   0.328226E+02   0.975253E-01  -0.742670E+02
  1053   0.109491E+04   0.325531E+02   0.975536E-01  -0.747097E+02
  1054   0.109748E+04   0.322822E+02   0.975826E-01  -0.751291E+02
  1055   0.110008E+04   0.320099E+02   0.976122E-01  -0.755261E+02
  1056   0.110270E+04   0.317362E+02   0.976424E-01  -0.759000E+02
  1057   0.110535E+04   0.314614E+02   0.976731E-01  -0.762499E+02
  1058   0.110803E+04   0.311854E+02   0.977045E-01  -0.765775E+02
  1059   0.111073E+04   0.309083E+02   0.977364E-01  -0.768812E+02
  1060   0.111345E+04   0.306303E+02   0.977688E-01  -0.771610E+02
  1061   0.111619E+04   0.303514E+02   0.978018E-01  -0.774186E+02
  1062   0.111895E+04   0.300718E+02   0.978352E-01  -0.776516E+02
  1063   0.112172E+04   0.297914E+02   0.978691E-01  -0.778623E+02
  1064   0.112451E+04   0.295104E+02   0.979035E-01  -0.780492E+02
  1065   0.112730E+04   0.292290E+02   0.979383E-01  -0.782123E+02
  1066   0.113010E+04   0.289472E+02   0.979734E-01  -0.783532E+02
  1067   0.113291E+04   0.286650E+02   0.980090E-01  -0.784703E+02
  1068   0.113572E+04   0.283827E+02   0.980449E-01  -0.785644E+02
  1069   0.113853E+04   0.281003E+02   0.980812E-01  -0.786355E+02
  1070   0.114134E+04   0.278180E+02   0.981178E-01  -0.786836E+02
  1071   0.114415E+04   0.275357E+02   0.981546E-01  -0.787087E+02
  1072   0.114696E+04   0.272538E+02   0.981918E-01  -0.787116E+02
  1073   0.114975E+04   0.269722E+02   0.982292E-01  -0.786915E+02
  1074   0.115253E+04   0.266912E+02   0.982668E-01  -0.786491E+02
  1075   0.115530E+04   0.264107E+02   0.983046E-01  -0.785845E+02
  1076   0.115807E+04   0.261310E+02   0.983426E-01  -0.784969E+02
  1077   0.116081E+04   0.258520E+02   0.983808E-01  -0.783878E+02
  1078   0.116354E+04   0.255740E+02   0.984190E-01  -0.782572E+02
  1079   0.116624E+04   0.252971E+02   0.984574E-01  -0.781043E+02
  1080   0.116893E+04   0.250212E+02   0.984959E-01  -0.779306E+02
  1081   0.117159E+04   0.247466E+02   0.985344E-01  -0.777346E+02
  1082   0.117423E+04   0.244733E+02   0.985730E-01  -0.775178E+02
  1083   0.117684E+04   0.242014E+02   0.986116E-01  -0.772802E+02
  1084   0.117942E+04   0.239310E+02   0.986501E-01  -0.770217E+02
  1085   0.118197E+04   0.236623E+02   0.986887E-01  -0.767432E+02
  1086   0.118449E+04   0.233952E+02   0.987271E-01  -0.764430E+02
  1087   0.118697E+04   0.231299E+02   0.987655E-01  -0.761234E+02
  1088   0.118941E+04   0.228665E+02   0.988038E-01  -0.757836E+02
  1089   0.119181E+04   0.226051E+02   0.988420E-01  -0.754237E+02
  1090   0.119418E+04   0.223457E+02   0.988800E-01  -0.750442E+02
  1091   0.119650E+04   0.220885E+02   0.989179E-01  -0.746461E+02
  1092   0.119878E+04   0.218335E+02   0.989555E-01  -0.742284E+02
  1093   0.120101E+04   0.215809E+02   0.989930E-01  -0.737927E+02
  1094   0.120319E+04   0.213308E+02   0.990302E-01  -0.733382E+02
  1095   0.120533E+04   0.210833E+02   0.990671E-01  -0.728663E+02
  1096   0.120742E+04   0.208384E+02   0.991038E-01  -0.723762E+02
  1097   0.120946E+04   0.205962E+02   0.991401E-01  -0.718688E+02
  1098   0.121145E+04   0.203569E+02   0.991761E-01  -0.713446E+02
  1099   0.121337E+04   0.201205E+02   0.992118E-01  -0.708037E+02
  1100   0.121526E+04   0.198871E+02   0.992471E-01  -0.702468E+02
  1101   0.121708E+04   0.196566E+02   0.992820E-01  -0.696731E+02
  1102   0.121884E+04   0.194293E+02   0.993165E-01  -0.690840E+02
  1103   0.122054E+04   0.192053E+02   0.993505E-01  -0.684788E+02
  1104   0.122219E+04   0.189845E+02   0.993841E-01  -0.678588E+02
  1105   0.122377E+04   0.187669E+02   0.994173E-01  -0.672240E+02
  1106   0.122528E+04   0.185528E+02   0.994499E-01  -0.665747E+02
  1107   0.122674E+04   0.183421E+02   0.994820E-01  -0.659114E+02
  1108   0.122813E+04   0.181350E+02   0.995136E-01  -0.652345E+02
  1109   0.122945E+04   0.179315E+02   0.995446E-01  -0.645442E+02
  1110   0.123071E+04   0.177317E+02   0.995750E-01  -0.638410E+02
  1111   0.123190E+04   0.175357E+02   0.996048E-01  -0.631253E+02
  1112   0.123302E+04   0.173434E+02   0.996341E-01  -0.623972E+02
  1113   0.123407E+04   0.171550E+02   0.996626E-01  -0.616576E+02
  1114   0.123505E+04   0.169706E+02   0.996906E-01  -0.609064E+02
  1115   0.123596E+04   0.167901E+02   0.997178E-01  -0.601443E+02
  1116   0.123680E+04   0.166136E+02   0.997444E-01  -0.593716E+02
  1117   0.123757E+04   0.164413E+02   0.997703E-01  -0.585887E+02
  1118   0.123827E+04   0.162730E+02   0.997954E-01  -0.577958E+02
  1119   0.123888E+04   0.161090E+02   0.998198E-01  -0.569936E+02
  1120   0.123942E+04   0.159491E+02   0.998434E-01  -0.561823E+02
  1121   0.123989E+04   0.157936E+02   0.998663E-01  -0.553623E+02
  1122   0.124029E+04   0.156424E+02   0.998883E-01  -0.545340E+02
  1123   0.124060E+04   0.154954E+02   0.999096E-01  -0.536977E+02
  1124   0.124084E+04   0.153530E+02   0.999300E-01  -0.528540E+02
  1125   0.124100E+04   0.152149E+02   0.999496E-01  -0.520030E+02
  1126   0.124108E+04   0.150813E+02   0.999683E-01  -0.511455E+02
  1127   0.124108E+04   0.149523E+02   0.999861E-01  -0.502818E+02
  1128   0.124101E+04   0.148278E+02   0.100003E+00  -0.494124E+02
  1129   0.124085E+04   0.147079E+02   0.100019E+00  -0.485376E+02
  1130   0.124062E+04   0.145925E+02   0.100034E+00  -0.476580E+02
  1131   0.124031E+04   0.144818E+02   0.100048E+00  -0.467740E+02
  1132   0.123992E+04   0.143758E+02   0.100062E+00  -0.458860E+02
  1133   0.123945E+04   0.142745E+02   0.100074E+00  -0.449944E+02
  1134   0.123890E+04   0.141779E+02   0.100085E+00  -0.440996E+02
  1135   0.123827E+04   0.140860E+02   0.100096E+00  -0.432019E+02
  1136   0.123757E+04   0.139989E+02   0.100105E+00  -0.423018E+02
  1137   0.123678E+04   0.139165E+02   0.100113E+00  -0.413996E+02
  1138   0.123592E+04   0.138388E+02   0.100120E+00  -0.404958E+02
  1139   0.123498E+04   0.137659E+02   0.100127E+00  -0.395908E+02
  1140   0.123395E+04   0.136978E+02   0.100132E+00  -0.386848E+02
  1141   0.123285E+04   0.136344E+02   0.100136E+00  -0.377786E+02
  1142   0.123166E+04   0.135758E+02   0.100139E+00  -0.368723E+02
  1143   0.123040E+04   0.135220E+02   0.100141E+00  -0.359665E+02
  1144   0.122906E+04   0.134730E+02   0.100142E+00  -0.350615E+02
  1145   0.122764E+04   0.134288E+02   0.100142E+00  -0.341577E+02
  1146   0.122614E+04   0.133894E+02   0.100140E+00  -0.332556E+02
  1147   0.122456E+04   0.133547E+02   0.100138E+00  -0.323556E+02
  1148   0.122291E+04   0.133248E+02   0.100135E+00  -0.314579E+02
  1149   0.122117E+04   0.132997E+02   0.100130E+00  -0.305631E+02
  1150   0.121936E+04   0.132792E+02   0.100124E+00  -0.296715E+02
  1151   0.121748E+04   0.132635E+02   0.100117E+00  -0.287834E+02
  1152   0.121551E+04   0.132526E+02   0.100109E+00  -0.278992E+02
  1153   0.121348E+04   0.132463E+02   0.100100E+00  -0.270194E+02
  1154   0.121137E+04   0.132447E+02   0.100090E+00  -0.261443E+02
  1155   0.120918E+04   0.132477E+02   0.100078E+00  -0.252743E+02
  1156   0.120692E+04   0.132553E+02   0.100065E+00  -0.244098E+02
  1157   0.120459E+04   0.132675E+02   0.100051E+00  -0.235511E+02
  1158   0.120219E+04   0.132843E+02   0.100036E+00  -0.226986E+02
  1159   0.119972E+04   0.133057E+02   0.100020E+00  -0.218528E+02
  1160   0.119718E+04   0.133315E+02   0.100003E+00  -0.210139E+02
  1161   0.119457E+04   0.133618E+02   0.999844E-01  -0.201823E+02
  1162   0.119190E+04   0.133966E+02   0.999647E-01  -0.193583E+02
  1163   0.118916E+04   0.134357E+02   0.999438E-01  -0.185422E+02
  1164   0.118636E+04   0.134793E+02   0.999218E-01  -0.177344E+02
  1165   0.118349E+04   0.135271E+02   0.998986E-01  -0.169352E+02
  1166   0.118056E+04   0.135793E+02   0.998742E-01  -0.161449E+02
  1167   0.117756E+04   0.136357E+02   0.998487E-01  -0.153638E+02
  1168   0.117450E+04   0.136962E+02   0.998219E-01  -0.145923E+02
  1169   0.117138E+04   0.137610E+02   0.997941E-01  -0.138306E+02
  1170   0.116820E+04   0.138297E+02   0.997650E-01  -0.130790E+02
  1171   0.116496E+04   0.139026E+02   0.997348E-01  -0.123379E+02
  1172   0.116167E+04   0.139795E+02   0.997035E-01  -0.116076E+02
