  0.36041826009750366        1.4613412213980428        1.4613412213980428       0.75732242187666343        2.2186636432747062        1.53635722E-03
  0.36580702662467957        1.4820261036176430        1.4820261036176430       0.80239078241625983        2.2844168860339029        1.49507646E-03
  0.37119579315185547        1.5053200583193620        1.5053200583193620       0.84890231818684048        2.3542223765062023        1.45490095E-03
  0.37658455967903137        1.5293116331819050        1.5293116331819050       0.89685153856453015        2.4261631717464351        1.41289202E-03
  0.38197332620620728        1.5541355601555471        1.5541355601555471       0.94623227600371917        2.5003678361592661        1.37006585E-03
  0.38736209273338318        1.5781312182450276        1.5781312182450276       0.99703787068937877        2.5751690889344063        1.32989418E-03
  0.39275082945823669        1.6014611795467013        1.6014611795467013        1.0492609020068384        2.6507220815535399        1.29449985E-03
  0.39813959598541260        1.6227483121000956        1.6227483121000956        1.1028946673101174        2.7256429794102131        1.26256666E-03
  0.40352836251258850        1.6428089484134352        1.6428089484134352        1.1579312865998324        2.8007402350132677        1.23089307E-03
  0.40891712903976440        1.6617980073751846        1.6617980073751846        1.2143630511647998        2.8761610585399842        1.19769806E-03
  0.41430589556694031        1.6800450753779665        1.6800450753779665        1.2721823400645167        2.9522274154424832        1.16420840E-03
  0.41969466209411621        1.6982205395928827        1.6982205395928827        1.3313815834214175        3.0296021230143002        1.13309151E-03
  0.42508342862129211        1.7171444777437443        1.7171444777437443        1.3919530850567965        3.1090975628005406        1.10558327E-03
  0.43047219514846802        1.7366313941130465        1.7366313941130465        1.4538898344343629        3.1905212285474094        1.08030951E-03
  0.43586096167564392        1.7572543154610043        1.7572543154610043        1.5171845722881170        3.2744388877491213        1.05483551E-03
  0.44124972820281982        1.7783457148013979        1.7783457148013979        1.5818306839251723        3.3601763987265700        1.02815509E-03
  0.44663849472999573        1.7998638518417287        1.7998638518417287        1.6478217654616665        3.4476856173033950        1.00153533E-03
  0.45202726125717163        1.8211289057685944        1.8211289057685944        1.7151518422047893        3.5362807479733838        9.77005344E-04
  0.45741602778434753        1.8422665325831016        1.8422665325831016        1.7838151496685106        3.6260816822516122        9.55202791E-04
  0.46280479431152344        1.8623012067440134        1.8623012067440134        1.8538068050123968        3.7161080117564103        9.34801472E-04
  0.46819356083869934        1.8820029065863899        1.8820029065863899        1.9251218634076033        3.8071247699939930        9.13967844E-04
  0.47358232736587524        1.9005969546005350        1.9005969546005350        1.9977563352400070        3.8983532898405420        8.92216573E-04
  0.47897109389305115        1.9189507765263296        1.9189507765263296        2.0717062785357729        3.9906570550621026        8.70761462E-04
  0.48435983061790466        1.9371989572447941        1.9371989572447941        2.1469679348024302        4.0841668920472243        8.51124350E-04
  0.48974859714508057        1.9554033069967072        1.9554033069967072        2.2235395138107896        4.1789428208074968        8.33540456E-04
  0.49513736367225647        1.9740790563789159        1.9740790563789159        2.3014181979243133        4.2754972543032288        8.16788524E-04
  0.50052613019943237        1.9928341471091799        1.9928341471091799        2.3806021221774518        4.3734362692866320        7.99507892E-04
  0.50591492652893066        2.0120876098776388        2.0120876098776388        2.4610902995029758        4.4731779093806150        7.81561306E-04
  0.51130366325378418        2.0314938784355565        2.0314938784355565        2.5428802890655295        4.5743741675010856        7.64060009E-04
  0.51669245958328247        2.0508009501049851        2.0508009501049851        2.6259734753656492        4.6767744254706347        7.48122518E-04
  0.52208119630813599        2.0700407231047429        2.0700407231047429        2.7103678026756883        4.7804085257804312        7.33717927E-04
  0.52746993303298950        2.0889201542711127        2.0889201542711127        2.7960643106686187        4.8849844649397314        7.19756703E-04
  0.53285872936248779        2.1073745794701666        2.1073745794701666        2.8830646894964396        4.9904392689666057        7.05250946E-04
  0.53824746608734131        2.1256544641307844        2.1256544641307844        2.9713679432663143        5.0970224073970982        6.90292043E-04
  0.54363626241683960        2.1434320513870593        2.1434320513870593        3.0609768883392010        5.2044089397262603        6.75864518E-04
  0.54902499914169312        2.1611805718524399        2.1611805718524399        3.1518914408399716        5.3130720126924116        6.62768201E-04
  0.55441379547119141        2.1788209172889057        2.1788209172889057        3.2441150107745451        5.4229359280634508        6.50800241E-04
  0.55980253219604492        2.1964297368617425        2.1964297368617425        3.3376476841710225        5.5340774210327650        6.39013248E-04
  0.56519132852554321        2.2142213437423934        2.2142213437423934        3.4324936687567442        5.6467150124991381        6.26712921E-04
  0.57058006525039673        2.2321018253515637        2.2321018253515637        3.5286534202180655        5.7607552455696291        6.14134595E-04
  0.57596886157989502        2.2499722840800964        2.2499722840800964        3.6261313115521858        5.8761035956322818        6.02128857E-04
  0.58135759830474854        2.2678589842908461        2.2678589842908461        3.7249279080960629        5.9927868923869090        5.91243675E-04
  0.58674639463424683        2.2857210778486357        2.2857210778486357        3.8250484107427454        6.1107694885913810        5.81172178E-04
  0.59213513135910034        2.3033295366028819        2.3033295366028819        3.9264932533208703        6.2298227899237517        5.71108307E-04
